AHL_GP,AHL_total_TOI,AHL_goals,primary_assists,secondary_assists,ev_goals,ev_primary_assists,ev_secondary_assists,AHL_shots,ev_shots,passes,ev_passes,ze_controlled_entry,ze_uncontrolled_entry,ze_controlled_exit,ze_uncontrolled_exit,penalties_taken,penalties_drawn,team_ev_shots_for,team_ev_shots_against,GP,G,A,P,PlusMinus,PIM,PointPerGame,PPG,PPP,SHG,SHP,GWG,OTG,S,ShootingPercentage,NHL_TOIPerGame_sec,ShiftsPerGame,FaceoffWinPercentage
26,27854,9,9,6,0,7,4,93,58,493,296,52,64,47,27,6,6,254,197,6,0,0,0,-2,0,0,0,0,0,0,0,0,8,0,628,13.7,0
12,13131,2,5,1,0,5,0,48,41,141,108,20,24,28,9,9,4,162,149,21,0,3,3,-4,22,0.14,0,0,0,0,0,0,19,0,474,12.1,0
2,2026,1,0,0,0,0,0,5,5,44,34,11,5,6,3,0,1,25,31,5,0,1,1,1,0,0.2,0,1,0,0,0,0,10,0,737,18,0
2,2026,1,0,0,0,0,0,5,5,44,34,11,5,6,3,0,1,25,31,41,8,12,20,6,13,0.49,1,3,0,0,0,0,55,14.5,795,18.9,14.3
2,2026,1,0,0,0,0,0,5,5,44,34,11,5,6,3,0,1,25,31,5,0,1,1,1,0,0.2,0,1,0,0,0,0,10,0,737,18,0
2,2026,1,0,0,0,0,0,5,5,44,34,11,5,6,3,0,1,25,31,41,8,12,20,6,13,0.49,1,3,0,0,0,0,55,14.5,795,18.9,14.3
24,21961,4,4,2,0,3,2,73,65,368,301,46,39,39,23,8,3,367,242,81,22,32,54,-13,32,0.67,7,22,0,0,3,0,201,10.9,1035,20.9,41.8
24,21961,4,4,2,0,3,2,73,65,368,301,46,39,39,23,8,3,367,242,72,13,23,36,-7,24,0.5,5,11,0,0,4,0,138,9.4,964,20.4,44.6
24,21961,4,4,2,0,3,2,73,65,368,301,46,39,39,23,8,3,367,242,69,13,24,37,-1,16,0.54,4,11,0,0,2,0,124,10.5,839,18.4,40.9
24,21961,4,4,2,0,3,2,73,65,368,301,46,39,39,23,8,3,367,242,32,7,9,16,-3,8,0.5,1,5,0,0,1,0,82,8.5,879,20.4,60
24,21961,4,4,2,0,3,2,73,65,368,301,46,39,39,23,8,3,367,242,43,8,9,17,-11,18,0.4,2,4,0,0,0,0,131,6.1,975,21.1,44.2
26,24732,13,9,2,0,9,1,100,90,512,414,55,52,70,31,7,4,387,252,11,0,2,2,0,0,0.18,0,1,0,0,0,0,8,0,834,17.9,66.7
26,24732,13,9,2,0,9,1,100,90,512,414,55,52,70,31,7,4,387,252,11,0,2,2,0,0,0.18,0,1,0,0,0,0,8,0,834,17.9,66.7
14,12283,1,3,1,0,3,1,34,26,183,127,27,25,17,7,4,3,150,100,3,0,2,2,1,0,0.67,0,0,0,0,0,0,2,0,567,13.3,0
23,28052,8,6,3,0,2,1,74,65,509,403,102,55,77,30,4,4,383,367,9,1,1,2,-3,4,0.22,0,0,0,0,0,0,15,6.7,684,16.2,46.4
23,28052,8,6,3,0,2,1,74,65,509,403,102,55,77,30,4,4,383,367,28,3,2,5,-14,10,0.18,0,0,0,0,0,0,28,10.7,806,17.7,45.1
23,28052,8,6,3,0,2,1,74,65,509,403,102,55,77,30,4,4,383,367,6,1,2,3,2,2,0.5,0,0,0,0,0,0,2,50,510,13.3,55.6
23,28052,8,6,3,0,2,1,74,65,509,403,102,55,77,30,4,4,383,367,7,0,0,0,-3,2,0,0,0,0,0,0,0,1,0,478,11.7,55.6
23,28052,8,6,3,0,2,1,74,65,509,403,102,55,77,30,4,4,383,367,7,0,0,0,-3,2,0,0,0,0,0,0,0,1,0,478,11.7,55.6
28,23576,5,1,3,0,1,2,73,63,256,211,71,55,67,38,3,6,251,358,15,1,2,3,-10,2,0.2,0,0,0,0,0,0,13,7.7,542,13.4,53.1
23,22826,1,1,1,0,1,1,51,40,384,298,4,47,57,80,8,5,223,371,5,0,0,0,-1,0,0,0,0,0,0,0,0,5,0,934,20.8,0
23,22826,1,1,1,0,1,1,51,40,384,298,4,47,57,80,8,5,223,371,4,0,0,0,-3,0,0,0,0,0,0,0,0,4,0,1013,22.5,0
23,22826,1,1,1,0,1,1,51,40,384,298,4,47,57,80,8,5,223,371,4,0,0,0,0,2,0,0,0,0,0,0,0,5,0,953,23.3,0
14,9434,0,2,2,0,0,2,13,10,78,67,11,28,17,14,6,4,103,102,4,0,0,0,-2,5,0,0,0,0,0,0,0,1,0,311,9,0
14,9434,0,2,2,0,0,2,13,10,78,67,11,28,17,14,6,4,103,102,14,0,2,2,1,26,0.14,0,0,0,0,0,0,7,0,437,10.5,40
14,9434,0,2,2,0,0,2,13,10,78,67,11,28,17,14,6,4,103,102,47,4,5,9,3,113,0.19,0,0,0,0,1,0,46,8.7,564,14.3,0
14,9434,0,2,2,0,0,2,13,10,78,67,11,28,17,14,6,4,103,102,58,3,4,7,-7,166,0.12,0,0,0,0,1,0,29,10.3,507,12.9,0
14,9434,0,2,2,0,0,2,13,10,78,67,11,28,17,14,6,4,103,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,5,0
14,9434,0,2,2,0,0,2,13,10,78,67,11,28,17,14,6,4,103,102,19,0,4,4,1,22,0.21,0,0,0,0,0,0,10,0,485,13.5,0
7,6461,1,2,0,0,2,0,31,24,110,80,15,17,16,11,1,2,87,49,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,514,12.3,0
7,6461,1,2,0,0,2,0,31,24,110,80,15,17,16,11,1,2,87,49,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,514,12.3,0
29,22482,4,5,0,0,3,0,42,27,201,142,12,47,33,48,4,2,184,290,9,0,0,0,-3,0,0,0,0,0,0,0,0,8,0,659,15.7,40.8
29,22482,4,5,0,0,3,0,42,27,201,142,12,47,33,48,4,2,184,290,58,2,4,6,-3,19,0.1,0,0,0,0,1,0,59,3.4,558,13.6,46.7
29,22482,4,5,0,0,3,0,42,27,201,142,12,47,33,48,4,2,184,290,3,0,0,0,0,2,0,0,0,0,0,0,0,3,0,551,13.7,100
29,22482,4,5,0,0,3,0,42,27,201,142,12,47,33,48,4,2,184,290,63,2,8,10,-4,40,0.16,0,1,0,0,0,0,74,2.7,471,11.8,49.5
29,22482,4,5,0,0,3,0,42,27,201,142,12,47,33,48,4,2,184,290,74,3,7,10,-9,27,0.14,1,1,0,0,0,0,88,3.4,708,17.8,52.8
29,22482,4,5,0,0,3,0,42,27,201,142,12,47,33,48,4,2,184,290,52,2,1,3,-3,16,0.06,0,0,0,0,0,0,44,4.5,465,10.8,49.2
22,13129,4,2,0,0,2,0,19,18,144,126,32,38,27,25,7,6,143,191,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,977,22,0
21,15498,0,4,1,0,2,0,38,25,215,130,28,44,46,23,4,0,130,157,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,709,18,0
14,18982,4,4,3,0,2,0,92,64,385,279,33,38,64,28,1,0,231,224,6,1,2,3,-4,0,0.5,1,2,0,0,0,0,5,20,873,21,0
16,17637,1,3,0,0,1,0,46,30,429,282,8,20,58,25,2,2,193,178,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,976,18,0
14,18982,4,4,3,0,2,0,92,64,385,279,33,38,64,28,1,0,231,224,15,2,2,4,1,5,0.27,0,0,0,0,0,0,15,13.3,943,19.9,0
16,17637,1,3,0,0,1,0,46,30,429,282,8,20,58,25,2,2,193,178,7,0,0,0,-3,4,0,0,0,0,0,0,0,3,0,592,14.6,0
14,18982,4,4,3,0,2,0,92,64,385,279,33,38,64,28,1,0,231,224,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,237,5,0
16,17637,1,3,0,0,1,0,46,30,429,282,8,20,58,25,2,2,193,178,7,0,0,0,-3,4,0,0,0,0,0,0,0,3,0,592,14.6,0
14,18982,4,4,3,0,2,0,92,64,385,279,33,38,64,28,1,0,231,224,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,237,5,0
29,31217,2,2,2,0,2,2,88,72,437,329,14,69,74,96,14,5,347,376,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1067,24,0
29,31217,2,2,2,0,2,2,88,72,437,329,14,69,74,96,14,5,347,376,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1067,24,0
19,17615,2,3,2,0,3,2,65,48,236,185,48,33,35,21,6,3,206,223,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,691,15.2,44.2
15,19418,3,3,0,0,2,0,65,51,200,150,17,61,36,61,9,8,193,270,5,0,0,0,-3,7,0,0,0,0,0,0,0,7,0,1042,23.8,0
15,19418,3,3,0,0,2,0,65,51,200,150,17,61,36,61,9,8,193,270,2,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,745,20,0
19,17615,2,3,2,0,3,2,65,48,236,185,48,33,35,21,6,3,206,223,31,2,4,6,-1,17,0.19,0,1,0,0,0,0,51,3.9,763,18.7,47.3
19,17615,2,3,2,0,3,2,65,48,236,185,48,33,35,21,6,3,206,223,3,0,0,0,-1,0,0,0,0,0,0,0,0,8,0,550,11.7,66.7
19,17615,2,3,2,0,3,2,65,48,236,185,48,33,35,21,6,3,206,223,71,7,14,21,-2,34,0.3,0,0,0,0,0,0,85,8.2,626,15.1,43.8
15,19418,3,3,0,0,2,0,65,51,200,150,17,61,36,61,9,8,193,270,6,1,0,1,-4,11,0.17,0,0,0,0,0,0,4,25,1026,19.8,0
19,17615,2,3,2,0,3,2,65,48,236,185,48,33,35,21,6,3,206,223,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,614,16.5,55
15,19418,3,3,0,0,2,0,65,51,200,150,17,61,36,61,9,8,193,270,25,2,7,9,-1,35,0.36,0,0,0,0,0,0,39,5.1,848,17.2,0
19,17615,2,3,2,0,3,2,65,48,236,185,48,33,35,21,6,3,206,223,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,614,16.5,55
15,19418,3,3,0,0,2,0,65,51,200,150,17,61,36,61,9,8,193,270,25,2,7,9,-1,35,0.36,0,0,0,0,0,0,39,5.1,848,17.2,0
24,20639,8,3,2,0,3,1,72,60,239,179,52,67,56,29,5,12,225,268,4,2,0,2,0,4,0.5,0,0,0,0,1,1,10,20,744,20.8,30.8
24,20639,8,3,2,0,3,1,72,60,239,179,52,67,56,29,5,12,225,268,8,0,1,1,-1,2,0.13,0,0,0,0,0,0,11,0,552,14.4,33.3
24,20639,8,3,2,0,3,1,72,60,239,179,52,67,56,29,5,12,225,268,4,2,0,2,0,4,0.5,0,0,0,0,1,1,10,20,744,20.8,30.8
24,20639,8,3,2,0,3,1,72,60,239,179,52,67,56,29,5,12,225,268,8,0,1,1,-1,2,0.13,0,0,0,0,0,0,11,0,552,14.4,33.3
3,3576,1,0,2,0,0,1,7,5,89,59,9,6,12,7,1,1,42,25,30,6,4,10,-2,6,0.33,1,3,0,0,1,0,33,18.2,806,17,33.3
21,23383,2,1,2,0,1,0,49,33,446,302,5,44,42,42,11,5,198,273,22,0,2,2,4,18,0.09,0,0,0,0,0,0,11,0,807,19.8,0
3,3576,1,0,2,0,0,1,7,5,89,59,9,6,12,7,1,1,42,25,4,0,1,1,-4,4,0.25,0,1,0,0,0,0,2,0,598,13.8,0
21,23383,2,1,2,0,1,0,49,33,446,302,5,44,42,42,11,5,198,273,19,0,1,1,-5,17,0.05,0,0,0,0,0,0,9,0,837,20.1,0
3,3576,1,0,2,0,0,1,7,5,89,59,9,6,12,7,1,1,42,25,24,0,5,5,6,8,0.21,0,1,0,0,0,0,21,0,764,17.5,25
21,23383,2,1,2,0,1,0,49,33,446,302,5,44,42,42,11,5,198,273,9,1,0,1,2,15,0.11,0,0,0,0,0,0,3,33.3,808,19.7,0
3,3576,1,0,2,0,0,1,7,5,89,59,9,6,12,7,1,1,42,25,24,0,5,5,6,8,0.21,0,1,0,0,0,0,21,0,764,17.5,25
21,23383,2,1,2,0,1,0,49,33,446,302,5,44,42,42,11,5,198,273,9,1,0,1,2,15,0.11,0,0,0,0,0,0,3,33.3,808,19.7,0
21,21268,5,2,5,0,1,5,53,38,391,286,31,39,34,27,5,4,252,218,14,2,1,3,-1,18,0.21,0,0,0,0,0,0,13,15.4,618,13.8,0
21,21268,5,2,5,0,1,5,53,38,391,286,31,39,34,27,5,4,252,218,14,2,1,3,-1,18,0.21,0,0,0,0,0,0,13,15.4,618,13.8,0
10,13409,0,1,1,0,1,1,58,40,180,122,18,29,31,24,2,3,130,146,3,0,0,0,0,2,0,0,0,0,0,0,0,6,0,995,22.7,0
10,13409,0,1,1,0,1,1,58,40,180,122,18,29,31,24,2,3,130,146,10,0,1,1,-1,2,0.1,0,0,0,0,0,0,9,0,603,16,0
10,13409,0,1,1,0,1,1,58,40,180,122,18,29,31,24,2,3,130,146,9,0,1,1,-1,2,0.11,0,0,0,0,0,0,11,0,618,15.6,0
10,13409,0,1,1,0,1,1,58,40,180,122,18,29,31,24,2,3,130,146,29,0,4,4,-4,8,0.14,0,0,0,0,0,0,27,0,779,17.9,0
10,13409,0,1,1,0,1,1,58,40,180,122,18,29,31,24,2,3,130,146,29,0,4,4,-4,8,0.14,0,0,0,0,0,0,27,0,779,17.9,0
17,13994,7,2,2,0,1,1,50,35,243,154,29,23,32,9,4,4,164,88,2,1,0,1,1,0,0.5,0,0,0,0,0,0,2,50,563,11,0
17,13994,7,2,2,0,1,1,50,35,243,154,29,23,32,9,4,4,164,88,24,0,3,3,2,4,0.13,0,0,0,0,0,0,30,0,547,11.9,0
23,21025,5,5,1,0,3,0,60,47,281,202,41,66,44,35,14,12,214,285,17,1,2,3,-1,6,0.18,0,0,0,0,0,0,22,4.5,551,13.2,0
23,21025,5,5,1,0,3,0,60,47,281,202,41,66,44,35,14,12,214,285,7,1,0,1,0,4,0.14,0,0,0,0,0,0,8,12.5,712,16.1,0
23,21025,5,5,1,0,3,0,60,47,281,202,41,66,44,35,14,12,214,285,32,1,1,2,-13,17,0.06,0,0,0,0,0,0,27,3.7,616,15.1,0
5,4110,1,0,0,0,0,0,12,10,41,34,5,13,11,4,2,1,54,43,12,0,0,0,-3,6,0,0,0,0,0,0,0,13,0,540,13.8,0
5,4110,1,0,0,0,0,0,12,10,41,34,5,13,11,4,2,1,54,43,24,3,4,7,4,4,0.29,0,0,0,0,0,0,25,12,553,15.3,38.2
5,4110,1,0,0,0,0,0,12,10,41,34,5,13,11,4,2,1,54,43,1,1,0,1,1,0,1,0,0,0,0,1,0,2,50,637,15,62.5
5,4110,1,0,0,0,0,0,12,10,41,34,5,13,11,4,2,1,54,43,48,4,10,14,2,14,0.29,0,0,0,1,0,0,58,6.9,781,20.1,35.1
5,4110,1,0,0,0,0,0,12,10,41,34,5,13,11,4,2,1,54,43,66,4,7,11,-8,18,0.17,0,0,1,1,1,0,89,4.5,747,18.7,41
5,4110,1,0,0,0,0,0,12,10,41,34,5,13,11,4,2,1,54,43,61,5,8,13,4,12,0.21,0,0,0,2,1,0,84,5.9,791,19.2,40.4
5,4110,1,0,0,0,0,0,12,10,41,34,5,13,11,4,2,1,54,43,82,1,10,11,-13,43,0.13,0,0,0,0,0,0,62,1.6,732,17,42.1
5,4110,1,0,0,0,0,0,12,10,41,34,5,13,11,4,2,1,54,43,26,1,5,6,9,2,0.23,0,0,0,0,0,0,17,5.9,672,16.6,46.7
5,4110,1,0,0,0,0,0,12,10,41,34,5,13,11,4,2,1,54,43,26,1,5,6,9,2,0.23,0,0,0,0,0,0,17,5.9,672,16.6,46.7
25,23696,12,6,1,0,3,1,67,50,247,164,31,50,31,29,7,4,283,256,11,1,5,6,4,8,0.55,1,1,0,0,1,0,14,7.1,916,21,50
25,23696,12,6,1,0,3,1,67,50,247,164,31,50,31,29,7,4,283,256,39,14,13,27,4,35,0.69,2,6,1,1,1,0,75,18.7,848,19,62.5
25,23696,12,6,1,0,3,1,67,50,247,164,31,50,31,29,7,4,283,256,11,0,1,1,2,2,0.09,0,0,0,0,0,0,15,0,639,15,0
25,23696,12,6,1,0,3,1,67,50,247,164,31,50,31,29,7,4,283,256,62,15,16,31,5,29,0.5,6,14,0,0,4,0,104,14.4,814,17.3,27.8
25,23696,12,6,1,0,3,1,67,50,247,164,31,50,31,29,7,4,283,256,76,16,16,32,-1,64,0.42,4,9,0,0,0,0,131,12.2,800,17,40
25,23696,12,6,1,0,3,1,67,50,247,164,31,50,31,29,7,4,283,256,10,2,2,4,-1,7,0.4,2,2,0,0,2,0,15,13.3,900,22.1,0
25,23696,12,6,1,0,3,1,67,50,247,164,31,50,31,29,7,4,283,256,81,15,17,32,4,27,0.4,2,7,0,0,4,0,137,10.9,830,18.7,23.8
25,23696,12,6,1,0,3,1,67,50,247,164,31,50,31,29,7,4,283,256,12,4,1,5,-1,0,0.42,2,3,0,0,0,0,17,23.5,598,16.1,0
25,23696,12,6,1,0,3,1,67,50,247,164,31,50,31,29,7,4,283,256,59,11,11,22,0,21,0.37,3,4,0,0,0,0,95,11.6,850,19.9,20.6
25,23696,12,6,1,0,3,1,67,50,247,164,31,50,31,29,7,4,283,256,68,5,10,15,-14,21,0.22,3,3,0,0,0,0,97,5.1,781,17.6,23.5
25,23696,12,6,1,0,3,1,67,50,247,164,31,50,31,29,7,4,283,256,24,2,5,7,3,27,0.29,0,0,0,0,0,0,22,9.1,621,16.1,40
25,23696,12,6,1,0,3,1,67,50,247,164,31,50,31,29,7,4,283,256,32,1,5,6,6,16,0.19,0,0,0,0,0,0,23,4.3,717,17.5,20
4,4551,0,0,1,0,0,0,21,20,63,56,2,12,9,17,3,0,59,66,7,0,1,1,-1,4,0.14,0,0,0,0,0,0,7,0,909,18,0
25,23696,12,6,1,0,3,1,67,50,247,164,31,50,31,29,7,4,283,256,47,8,7,15,-7,17,0.32,2,4,0,0,1,0,88,9.1,825,19.6,50
4,4551,0,0,1,0,0,0,21,20,63,56,2,12,9,17,3,0,59,66,28,1,8,9,9,33,0.32,0,0,0,0,0,0,25,4,1036,20,0
25,23696,12,6,1,0,3,1,67,50,247,164,31,50,31,29,7,4,283,256,78,3,9,12,-15,33,0.15,0,1,0,0,1,1,104,2.9,746,18,33.3
4,4551,0,0,1,0,0,0,21,20,63,56,2,12,9,17,3,0,59,66,33,2,8,10,7,53,0.3,0,0,0,0,1,0,27,7.4,915,18.8,0
25,23696,12,6,1,0,3,1,67,50,247,164,31,50,31,29,7,4,283,256,67,16,16,32,2,28,0.48,4,8,0,0,2,0,107,15,776,18.5,50
4,4551,0,0,1,0,0,0,21,20,63,56,2,12,9,17,3,0,59,66,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,731,19,0
25,23696,12,6,1,0,3,1,67,50,247,164,31,50,31,29,7,4,283,256,6,0,0,0,-2,0,0,0,0,0,0,0,0,6,0,765,20.7,100
25,23696,12,6,1,0,3,1,67,50,247,164,31,50,31,29,7,4,283,256,24,1,5,6,3,9,0.25,0,0,0,0,0,0,27,3.7,673,16.6,0
4,4551,0,0,1,0,0,0,21,20,63,56,2,12,9,17,3,0,59,66,11,0,1,1,2,24,0.09,0,0,0,0,0,0,11,0,821,19.5,0
4,4551,0,0,1,0,0,0,21,20,63,56,2,12,9,17,3,0,59,66,11,0,1,1,2,24,0.09,0,0,0,0,0,0,11,0,821,19.5,0
21,26880,1,2,3,0,2,2,114,87,650,490,22,71,103,57,8,8,329,359,38,5,5,10,9,12,0.26,0,3,0,0,1,0,57,8.8,1063,21.6,0
21,26880,1,2,3,0,2,2,114,87,650,490,22,71,103,57,8,8,329,359,23,2,3,5,-1,6,0.22,0,0,0,0,0,0,20,10,894,19.8,0
21,26880,1,2,3,0,2,2,114,87,650,490,22,71,103,57,8,8,329,359,25,2,2,4,-4,12,0.16,0,1,0,0,1,0,28,7.1,1031,21.8,0
21,26880,1,2,3,0,2,2,114,87,650,490,22,71,103,57,8,8,329,359,47,0,4,4,5,26,0.09,0,1,0,0,0,0,54,0,905,18.9,50
11,11257,0,0,0,0,0,0,30,20,195,127,5,15,22,20,4,2,92,155,1,0,0,0,2,2,0,0,0,0,0,0,0,1,0,875,19,0
21,26880,1,2,3,0,2,2,114,87,650,490,22,71,103,57,8,8,329,359,11,1,1,2,-2,6,0.18,0,0,0,0,0,0,10,10,795,19.5,0
11,11257,0,0,0,0,0,0,30,20,195,127,5,15,22,20,4,2,92,155,38,2,5,7,-6,14,0.18,0,0,0,0,0,0,46,4.3,965,22.5,0
21,26880,1,2,3,0,2,2,114,87,650,490,22,71,103,57,8,8,329,359,11,1,1,2,-2,6,0.18,0,0,0,0,0,0,10,10,795,19.5,0
11,11257,0,0,0,0,0,0,30,20,195,127,5,15,22,20,4,2,92,155,38,2,5,7,-6,14,0.18,0,0,0,0,0,0,46,4.3,965,22.5,0
17,16256,0,4,0,0,4,0,43,35,311,252,12,39,43,34,4,0,253,175,9,0,3,3,-4,2,0.33,0,2,0,0,0,0,13,0,1084,24.8,0
17,16256,0,4,0,0,4,0,43,35,311,252,12,39,43,34,4,0,253,175,3,0,0,0,-2,0,0,0,0,0,0,0,0,1,0,789,22,0
12,13826,5,4,3,0,3,3,79,62,285,224,69,21,42,23,1,1,185,157,12,2,1,3,0,0,0.25,0,0,0,0,0,0,12,16.7,564,13.3,20
12,13826,5,4,3,0,3,3,79,62,285,224,69,21,42,23,1,1,185,157,44,7,10,17,1,6,0.39,1,2,0,0,0,0,74,9.5,847,19.9,42.9
12,13826,5,4,3,0,3,3,79,62,285,224,69,21,42,23,1,1,185,157,46,7,17,24,1,12,0.52,2,4,0,0,0,0,68,10.3,838,18.4,70
12,13826,5,4,3,0,3,3,79,62,285,224,69,21,42,23,1,1,185,157,46,7,17,24,1,12,0.52,2,4,0,0,0,0,68,10.3,838,18.4,70
28,25241,2,1,1,0,1,1,47,40,200,158,26,95,48,64,9,3,275,382,41,1,1,2,-5,39,0.05,0,0,0,0,0,0,11,9.1,265,6.7,0
28,25241,2,1,1,0,1,1,47,40,200,158,26,95,48,64,9,3,275,382,3,0,0,0,0,7,0,0,0,0,0,0,0,1,0,405,12.3,100
28,25241,2,1,1,0,1,1,47,40,200,158,26,95,48,64,9,3,275,382,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,5.3,0
28,25241,2,1,1,0,1,1,47,40,200,158,26,95,48,64,9,3,275,382,67,4,7,11,5,115,0.16,0,0,0,0,0,0,52,7.7,628,15.6,16.7
28,25241,2,1,1,0,1,1,47,40,200,158,26,95,48,64,9,3,275,382,20,0,0,0,-5,18,0,0,0,0,0,0,0,7,0,448,12.1,45.8
28,25241,2,1,1,0,1,1,47,40,200,158,26,95,48,64,9,3,275,382,73,3,7,10,-5,72,0.14,0,0,0,0,1,0,45,6.7,535,14.3,40.3
28,25241,2,1,1,0,1,1,47,40,200,158,26,95,48,64,9,3,275,382,78,5,11,16,-12,73,0.21,0,0,0,0,1,0,86,5.8,805,19.2,39.7
28,25241,2,1,1,0,1,1,47,40,200,158,26,95,48,64,9,3,275,382,5,1,0,1,0,4,0.2,0,0,0,0,0,0,3,33.3,493,13,28.6
28,25241,2,1,1,0,1,1,47,40,200,158,26,95,48,64,9,3,275,382,48,1,1,2,-11,62,0.04,1,1,0,0,0,0,38,2.6,604,13.9,43.1
28,25241,2,1,1,0,1,1,47,40,200,158,26,95,48,64,9,3,275,382,8,0,0,0,0,4,0,0,0,0,0,0,0,10,0,590,15.4,0
28,25241,2,1,1,0,1,1,47,40,200,158,26,95,48,64,9,3,275,382,67,4,9,13,-8,90,0.19,0,0,0,0,0,0,56,7.1,707,16.4,47.4
28,25241,2,1,1,0,1,1,47,40,200,158,26,95,48,64,9,3,275,382,19,0,1,1,-2,31,0.05,0,0,0,0,0,0,12,0,560,14.6,0
28,25241,2,1,1,0,1,1,47,40,200,158,26,95,48,64,9,3,275,382,66,1,5,6,-12,98,0.09,0,0,0,0,0,0,53,1.9,614,15.9,33.3
28,25241,2,1,1,0,1,1,47,40,200,158,26,95,48,64,9,3,275,382,4,0,0,0,0,4,0,0,0,0,0,0,0,2,0,567,14.8,50
28,25241,2,1,1,0,1,1,47,40,200,158,26,95,48,64,9,3,275,382,57,4,3,7,-3,66,0.12,0,0,0,0,0,0,49,8.2,617,16.2,30
28,25241,2,1,1,0,1,1,47,40,200,158,26,95,48,64,9,3,275,382,7,1,3,4,-1,7,0.57,0,0,0,0,1,0,5,20,592,16.6,0
28,25241,2,1,1,0,1,1,47,40,200,158,26,95,48,64,9,3,275,382,11,1,1,2,0,17,0.18,0,0,0,0,0,0,8,12.5,654,17,100
23,25837,4,3,4,0,3,2,70,52,558,416,87,50,96,35,9,9,370,201,3,0,0,0,-2,2,0,0,0,0,0,0,0,1,0,762,16.3,43.3
28,25241,2,1,1,0,1,1,47,40,200,158,26,95,48,64,9,3,275,382,7,1,3,4,-1,7,0.57,0,0,0,0,1,0,5,20,592,16.6,0
28,25241,2,1,1,0,1,1,47,40,200,158,26,95,48,64,9,3,275,382,11,1,1,2,0,17,0.18,0,0,0,0,0,0,8,12.5,654,17,100
23,25837,4,3,4,0,3,2,70,52,558,416,87,50,96,35,9,9,370,201,3,0,0,0,-2,2,0,0,0,0,0,0,0,1,0,762,16.3,43.3
12,14777,3,5,4,0,4,4,56,48,375,294,8,42,76,37,4,3,191,168,4,2,0,2,-1,0,0.5,0,0,0,0,0,0,6,33.3,732,16.3,0
12,14777,3,5,4,0,4,4,56,48,375,294,8,42,76,37,4,3,191,168,7,0,4,4,0,4,0.57,0,2,0,0,0,0,12,0,1019,24.6,0
12,14777,3,5,4,0,4,4,56,48,375,294,8,42,76,37,4,3,191,168,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1128,23,0
22,22647,6,5,7,0,2,7,76,63,326,242,51,65,54,31,3,10,298,260,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,463,11.5,0
12,14777,3,5,4,0,4,4,56,48,375,294,8,42,76,37,4,3,191,168,27,0,7,7,3,16,0.26,0,3,0,0,0,0,24,0,801,19.6,0
22,22647,6,5,7,0,2,7,76,63,326,242,51,65,54,31,3,10,298,260,10,1,1,2,-1,4,0.2,0,0,0,0,0,0,7,14.3,543,13.8,0
12,14777,3,5,4,0,4,4,56,48,375,294,8,42,76,37,4,3,191,168,27,0,7,7,3,16,0.26,0,3,0,0,0,0,24,0,801,19.6,0
22,22647,6,5,7,0,2,7,76,63,326,242,51,65,54,31,3,10,298,260,10,1,1,2,-1,4,0.2,0,0,0,0,0,0,7,14.3,543,13.8,0
9,9194,1,4,0,0,3,0,15,15,130,103,22,12,18,9,1,1,103,120,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,664,15,0
9,9194,1,4,0,0,3,0,15,15,130,103,22,12,18,9,1,1,103,120,6,1,2,3,3,4,0.5,0,0,0,0,0,0,7,14.3,865,18.5,40
9,9194,1,4,0,0,3,0,15,15,130,103,22,12,18,9,1,1,103,120,78,10,16,26,-3,50,0.33,1,2,0,0,3,0,98,10.2,777,17.8,33.5
9,9194,1,4,0,0,3,0,15,15,130,103,22,12,18,9,1,1,103,120,6,0,1,1,0,0,0.17,0,0,0,0,0,0,2,0,622,13.7,40
19,21607,4,4,2,0,3,1,97,76,434,367,8,43,58,64,3,3,348,290,18,0,2,2,-2,8,0.11,0,0,0,0,0,0,9,0,779,17.2,0
9,9194,1,4,0,0,3,0,15,15,130,103,22,12,18,9,1,1,103,120,27,1,1,2,-11,4,0.07,0,0,0,0,1,0,22,4.5,668,15.2,45.4
9,9194,1,4,0,0,3,0,15,15,130,103,22,12,18,9,1,1,103,120,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,524,14,33.3
19,21607,4,4,2,0,3,1,97,76,434,367,8,43,58,64,3,3,348,290,31,0,5,5,4,14,0.16,0,2,0,0,0,0,21,0,941,19.6,0
