ID,draft_g,mp,draft_fg,fga,3p,3pa,draft_ft,fta,orb,draft_trb,draft_ast,draft_stl,draft_blk,draft_tov,draft_pf,draft_pts,fg_per,3p_per,ft_per,mp_per,pts_per,trb_per,ast_per,season,weight,height,position,shoots,born,draft_year,pk,amature_honor,college,raw_data,career_g,career_per,career_ws,career_ws48,career_per_greater_or_equal_13,careerws_pergame_greater_or_equal_03,career_ws48_greater_or_equal_055
1995018,0.638888889,0.591056384,0.363636364,0.317016317,0,0,0.376760563,0.470752089,0,0.337815126,0.095092025,0.108108108,0.657534247,0.448051948,0.72519084,0.333333333,0.779369628,0,0.649897331,0.819095477,0.383098592,0.375757576,0.114583333,1994-95,0.4375,0.676056338,Center and Power Forward,Right,1973-04-17,1995,18,0,University of Wyoming,1,810,14.3,47.9,0.112,yes,yes,yes
1995019,0.75,0.788075178,0.44963145,0.487179487,1,1,0.647887324,0.615598886,0,0.176470588,0.512269939,0.324324324,0.02739726,0.805194805,0.557251908,0.534338358,0.627507163,0,0.85523614,0.954773869,0.543661972,0.139393939,0.541666667,1994-95,0.260416667,0.394366197,Point Guard,Right,1972-09-21,1995,19,1,Wake Forest University,1,51,5.9,-0.2,-0.026,no,no,no
1995020,0.722222222,0.604666235,0.363636364,0.339160839,0,0,0.278169014,0.403899721,0,0.401680672,0.156441718,0.121621622,0.073059361,0.551948052,0.595419847,0.309045226,0.729226361,0,0.559548255,0.756281407,0.318309859,0.406060606,0.166666667,1994-95,0.572916667,0.605633803,Power Forward,Right,1973-06-12,1995,20,0,University of Alabama,1,462,12.5,13.5,0.072,no,no,yes
1995021,0.611111111,0.64808814,0.437346437,0.547785548,0,0,0.492957746,0.504178273,0,0.220168067,0.331288344,0.351351351,0.068493151,0.519480519,0.557251908,0.458961474,0.542979943,0,0.793634497,0.929648241,0.554929577,0.236363636,0.416666667,1994-95,0.385416667,0.577464789,Shooting Guard and Small Forward,Right,1973-03-06,1995,21,0,University of Wisconsin,1,1103,16,85.2,0.108,yes,yes,yes
1995022,0.777777778,0.499675956,0.343980344,0.294871795,0,0,0.23943662,0.259052925,0,0.282352941,0.04601227,0.081081081,0.095890411,0.337662338,0.809160305,0.288107203,0.79226361,0,0.750513347,0.587939698,0.276056338,0.248484848,0.052083333,1994-95,0.552083333,0.746478873,Center,Right,1973-08-02,1995,22,0,"University of California, Los Angeles",1,135,8.7,0.8,0.029,no,no,no
1995023,0.694444444,0.722618276,0.513513514,0.546620047,0,0,0.408450704,0.381615599,0,0.142857143,0.463190184,0.405405405,0.02739726,0.448051948,0.541984733,0.503350084,0.638968481,0,0.869609856,0.934673367,0.546478873,0.115151515,0.520833333,1994-95,0.229166667,0.281690141,Point Guard,Left,1972-07-12,1995,23,1,Georgia Institute of Technology,1,708,13.8,30.9,0.098,yes,yes,yes
1995024,0.805555556,0.653920933,0.486486486,0.413752914,0,0,0.48943662,0.529247911,0,0.497478992,0.153374233,0.087837838,0.228310502,0.512987013,0.740458015,0.443048576,0.799426934,0,0.751540041,0.746231156,0.41971831,0.466666667,0.15625,1994-95,0.583333333,0.676056338,Center and Power Forward,Right,1972-12-30,1995,24,0,Iowa State University,1,140,8.5,0.5,0.012,no,no,no
1995025,0.666666667,0.561892417,0.339066339,0.357808858,0,0,0.330985915,0.359331476,0,0.450420168,0.09202454,0.155405405,0.315068493,0.545454545,0.65648855,0.309045226,0.64469914,0,0.748459959,0.751256281,0.34084507,0.503030303,0.104166667,1994-95,0.5,0.647887324,Power Forward,Right,1973-03-23,1995,25,1,University of Memphis,1,118,10.1,0.6,0.026,no,no,no
1995026,0.611111111,0.627997408,0.651105651,0.655011655,0,0,0.457746479,0.473537604,0,0.458823529,0.119631902,0,0,0,0,0.587102178,0.676217765,0,0.785420945,0.90201005,0.715492958,0.557575758,0.145833333,1994-95,0.364583333,0.577464789,Small Forward,Right,1972-08-26,1995,26,0,University of Illinois at Chicago,1,28,16.4,0.4,0.124,yes,no,yes
1995027,0.777777778,0.733635774,0.606879607,0.486013986,0,0,0.404929577,0.651810585,0,0.438655462,0.242331288,0.22972973,0.525114155,0.655844156,0.732824427,0.511725293,0.848137536,0,0.504106776,0.861809045,0.504225352,0.418181818,0.25,1994-95,0.479166667,0.535211268,Small Forward and Power Forward,Right,1973-08-01,1995,27,0,Arizona State University,1,68,18.2,1.9,0.153,yes,no,yes
1995028,0.722222222,0.390797148,0.297297297,0.236596737,0,0,0.200704225,0.286908078,0,0.374789916,0.039877301,0.074324324,0.415525114,0.324675325,0.557251908,0.245393635,0.853868195,0,0.567761807,0.489949749,0.247887324,0.375757576,0.041666667,1994-95,0.697916667,0.816901408,Center,Right,1973-03-06,1995,28,0,University of Kansas,1,756,13.1,33.8,0.11,yes,yes,yes
1995029,0.416666667,0.448476993,0.292383292,0.306526807,0,0,0.214788732,0.242339833,0,0.124369748,0.337423313,0.216216216,0.01369863,0.506493506,0.305343511,0.273869347,0.64756447,0,0.719712526,0.869346734,0.447887324,0.175757576,0.572916667,1994-95,0.239583333,0.352112676,Point Guard and Shooting Guard,Right,1973-06-22,1995,29,1,University of Virginia,1,307,12.4,3,0.03,no,no,no
1995030,0.805555556,0.629293584,0.488943489,0.435897436,0,0,0.566901408,0.635097493,0,0.443697479,0.17791411,0.141891892,0.168949772,0.506493506,0.633587786,0.4639866,0.76217765,0,0.724845996,0.718592965,0.442253521,0.412121212,0.177083333,1994-95,0.40625,0.577464789,Small Forward,Right,1972-07-14,1995,30,1,University of Massachusetts Amherst,1,66,7.7,0,-0.001,no,no,no
1995032,0.694444444,0.712896954,0.572481572,0.572261072,0,0,0.433098592,0.506963788,0,0.248739496,0.371165644,0.472972973,0.02739726,0.525974026,0.381679389,0.516750419,0.680515759,0,0.694045175,0.922110553,0.563380282,0.242424242,0.416666667,1994-95,0.239583333,0.422535211,Point Guard,Right,1973-02-19,1995,32,0,University of Texas at Austin,1,36,6.5,-0.2,-0.021,no,no,no
1995033,0.805555556,0.699287103,0.57985258,0.548951049,0,0,0.5,0.557103064,0,0.478991597,0.168711656,0.216216216,0.118721461,0.480519481,0.633587786,0.510050251,0.717765043,0,0.728952772,0.796482412,0.487323944,0.448484848,0.166666667,1994-95,0.510416667,0.605633803,Power Forward,Right,1973-01-18,1995,33,0,University of Virginia,1,61,9,-0.2,-0.018,no,no,no
1995034,0.694444444,0.626053143,0.339066339,0.314685315,0,0,0.404929577,0.442896936,0,0.428571429,0.128834356,0.243243243,0.155251142,0.551948052,0.770992366,0.326633166,0.732091691,0,0.742299795,0.809045226,0.349295775,0.454545455,0.145833333,1994-95,0.458333333,0.676056338,Center,Right,1973-02-01,1995,34,0,University of Florida,1,587,12.1,19.3,0.094,no,yes,yes
1995035,0.722222222,0.6830849,0.412776413,0.452214452,0,0,0.327464789,0.381615599,0,0.243697479,0.27607362,0.391891892,0.02283105,0.61038961,0.549618321,0.377721943,0.62034384,0,0.697125257,0.854271357,0.391549296,0.224242424,0.302083333,1994-95,0.364583333,0.507042254,Shooting Guard,Right,1973-08-09,1995,35,1,University of Michigan,1,64,10,0,0.001,no,no,no
1995036,0.694444444,0.68632534,0.513513514,0.53030303,0,0,0.397887324,0.423398329,0,0.193277311,0.303680982,0.371621622,0.03652968,0.590909091,0.442748092,0.488274707,0.657593123,0,0.762833676,0.886934673,0.529577465,0.175757576,0.34375,1994-95,0.239583333,0.507042254,Shooting Guard,Right,1972-03-25,1995,36,1,Syracuse University,1,119,12.6,0,0.001,no,no,no
1995037,0.638888889,0.672067401,0.611793612,0.606060606,0,0,0.679577465,0.646239554,0,0.32605042,0.288343558,0.283783784,0.059360731,0.733766234,0.564885496,0.617252931,0.686246418,0,0.854209446,0.929648241,0.723943662,0.363636364,0.354166667,1994-95,0.239583333,0.352112676,Point Guard and Shooting Guard,Right,1972-06-06,1995,37,0,Western Carolina University,1,13,11.4,0,0.025,no,no,no
1995039,0.75,0.632534025,0.425061425,0.441724942,0,0,0.478873239,0.456824513,0,0.297478992,0.134969325,0.25,0.02283105,0.467532468,0.549618321,0.418760469,0.653295129,0,0.851129363,0.766331658,0.422535211,0.272727273,0.145833333,1994-95,0.458333333,0.577464789,Small Forward,Right,1972-07-17,1995,39,0,University of Connecticut,1,119,8.7,0.9,0.045,no,no,no
1995040,0.583333333,0.530784187,0.476658477,0.370629371,0,0,0.426056338,0.543175487,0,0.442016807,0.04601227,0.081081081,0.114155251,0.603896104,0.610687023,0.421273032,0.873925501,0,0.637577002,0.791457286,0.529577465,0.557575758,0.0625,1994-95,0.5,0.647887324,Power Forward,Right,1972-08-21,1995,40,0,Jackson State University,1,8,9.3,0,0.01,no,no,no
1995042,0.583333333,0.5191186,0.385749386,0.447552448,0,0,0.440140845,0.493036212,0,0.268907563,0.325153374,0.445945946,0.132420091,0.512987013,0.580152672,0.397822446,0.585959885,0,0.724845996,0.773869347,0.498591549,0.315151515,0.427083333,1994-95,0.291666667,0.507042254,Shooting Guard,Right,1973-09-02,1995,42,0,University of Colorado,1,30,9.3,-0.3,-0.064,no,no,no
1995043,0.638888889,0.593648736,0.287469287,0.262237762,0,0,0.218309859,0.284122563,0,0.137815126,0.665644172,0.351351351,0.01826484,0.558441558,0.58778626,0.248743719,0.744985673,0,0.624229979,0.82160804,0.281690141,0.121212121,0.8125,1994-95,0.270833333,0.422535211,Shooting Guard and Point Guard,Right,1973-04-24,1995,43,0,Michigan State University,1,846,12.2,43.4,0.09,no,yes,yes
1995047,0.75,0.632534025,0.358722359,0.342657343,0,0,0.48943662,0.506963788,0,0.149579832,0.662576687,0.5,0.02739726,0.597402597,0.618320611,0.376884422,0.712034384,0,0.784394251,0.766331658,0.38028169,0.109090909,0.708333333,1994-95,0.083333333,0.253521127,Point Guard,Right,1973-02-14,1995,47,0,"University of California, Los Angeles",1,226,13.6,6.8,0.068,yes,yes,yes
1995048,0.694444444,0.629293584,0.488943489,0.465034965,0,0,0.35915493,0.462395543,0,0.410084034,0.435582822,0.344594595,0.164383562,0.688311688,0.786259542,0.430485762,0.714899713,0,0.630390144,0.814070352,0.464788732,0.436363636,0.489583333,1994-95,0.364583333,0.577464789,Small Forward,Right,1973-04-26,1995,48,0,Texas Tech University,1,230,11.9,2.3,0.03,no,no,no
1995049,0.638888889,0.605314323,0.351351351,0.388111888,0,0,0.295774648,0.328690808,0,0.208403361,0.490797546,0.243243243,0.01826484,0.409090909,0.236641221,0.33919598,0.614613181,0,0.73100616,0.83919598,0.391549296,0.212121212,0.59375,1994-95,0.239583333,0.464788732,Shooting Guard,Right,1973-01-28,1995,49,0,University of Pennsylvania,1,117,8.5,0.2,0.006,no,no,no
1995050,0.888888889,0,0.754299754,0.55011655,0,0,0.711267606,0.855153203,0,0.494117647,0.196319018,0,0,0,0,0.69681742,0.931232092,0,0.675564682,0,0.614084507,0.418181818,0.177083333,1994-95,0.364583333,0.507042254,Small Forward,Right,1975-04-28,1995,50,0,Seward County Community College,1,25,11.2,0.1,0.026,no,no,no
1995052,0.805555556,0.811406351,0.508599509,0.551282051,0,0,0.612676056,0.562674095,0,0.305882353,0.23006135,0.263513514,0.02283105,0.409090909,0.335877863,0.561976549,0.627507163,0,0.883983573,0.924623116,0.538028169,0.260606061,0.229166667,1994-95,0.333333333,0.464788732,Shooting Guard,Right,1972-10-15,1995,52,0,Iowa State University,1,541,13.7,27.6,0.133,yes,yes,yes
1995055,0.666666667,0.511989631,0.319410319,0.264568765,0,0,0.218309859,0.295264624,0,0.453781513,0.073619632,0.182432432,0.365296804,0.474025974,0.740458015,0.264656616,0.820916905,0,0.600616016,0.683417085,0.290140845,0.509090909,0.083333333,1994-95,0.46875,0.676056338,Center,Right,1969-02-13,1995,55,0,University of New Orleans,1,1,-22.1,-0.1,-0.638,no,no,no
1995056,0.75,0.692806222,0.614250614,0.607226107,0,0,0.580985915,0.596100279,0,0.373109244,0.208588957,0.337837838,0.068493151,0.662337662,0.72519084,0.585427136,0.687679083,0,0.791581109,0.83919598,0.597183099,0.363636364,0.21875,1994-95,0.34375,0.507042254,Shooting Guard and Small Forward,Right,1974-03-12,1995,56,0,Southern Illinois University,1,297,11.9,3.9,0.042,no,no,no
1995057,0.75,0.621516526,0.471744472,0.509324009,0,0,0.404929577,0.401114206,0,0.193277311,0.214723926,0.141891892,0.02283105,0.305194805,0.267175573,0.489112228,0.628939828,0,0.820328542,0.753768844,0.495774648,0.157575758,0.229166667,1994-95,0.375,0.507042254,Shooting Guard,Right,1971-09-23,1995,57,0,Purdue University,1,7,4.2,-0.1,-0.151,no,no,no
1995058,0.722222222,0.47375243,0.216216216,0.172494172,0,0,0.165492958,0.253481894,0,0.282352941,0.079754601,0.209459459,0.273972603,0.285714286,0.86259542,0.181742044,0.85243553,0,0.529774127,0.592964824,0.18028169,0.266666667,0.083333333,1994-95,0.552083333,0.605633803,Power Forward,Right,1973-12-30,1995,58,0,Georgetown University,1,403,11.8,13.7,0.123,no,yes,yes
1996001,0.888888889,0.786130914,0.766584767,0.757575758,0,1,0.757042254,0.883008357,0,0.220168067,0.530674847,0.837837838,0.073059361,0.902597403,0.671755725,0.770519263,0.687679083,0,0.696098563,0.824120603,0.681690141,0.151515152,0.489583333,1995-96,0.145833333,0.323943662,Point Guard and Shooting Guard,Right,1975-06-07,1996,1,1,Georgetown University,1,914,20.9,99,0.126,yes,yes,yes
1996002,0.777777778,0.65521711,0.628992629,0.625874126,0,0,0.573943662,0.64902507,0,0.438655462,0.17791411,0.216216216,0.584474886,0.538961039,0.664122137,0.560301508,0.683381089,0,0.718685832,0.768844221,0.554929577,0.418181818,0.1875,1995-96,0.40625,0.718309859,Center and Power Forward,Right,1974-03-22,1996,2,1,University of Massachusetts Amherst,1,973,17.8,81.6,0.137,yes,yes,yes
1996003,0.638888889,0.629941672,0.506142506,0.463869464,0,0,0.598591549,0.693593315,0,0.379831933,0.088957055,0.351351351,0.159817352,0.564935065,0.442748092,0.489112228,0.742120344,0,0.701232033,0.871859296,0.571830986,0.43030303,0.104166667,1995-96,0.4375,0.647887324,Small Forward and Center and Power Forward,Right,1976-12-11,1996,3,1,University of California,1,830,19,71.2,0.118,yes,yes,yes
1996004,0.861111111,0.871678548,0.577395577,0.599067599,0,1,0.426056338,0.456824513,0,0.173109244,0.493865031,0.425675676,0.01826484,0.746753247,0.625954198,0.563651591,0.654727794,0,0.757700205,0.939698492,0.509859155,0.109090909,0.46875,1995-96,0.21875,0.394366197,Point Guard,Right,1977-02-20,1996,4,1,Georgia Institute of Technology,1,846,18.7,77.5,0.117,yes,yes,yes
1996005,0.833333333,0.711600778,0.717444717,0.72027972,1,1,0.419014085,0.409470752,0,0.366386555,0.358895706,0.405405405,0.082191781,0.532467532,0.351145038,0.680067002,0.676217765,0,0.831622177,0.788944724,0.636619718,0.315151515,0.34375,1995-96,0.333333333,0.507042254,Shooting Guard,Right,1975-07-20,1996,5,1,University of Connecticut,1,1300,18.6,145.1,0.15,yes,yes,yes
1996006,0.861111111,0.629293584,0.56019656,0.573426573,0,0,0.288732394,0.362116992,0,0.490756303,0.319018405,0.412162162,0.114155251,0.577922078,0.648854962,0.453098827,0.663323782,0,0.647843943,0.67839196,0.405633803,0.43030303,0.302083333,1995-96,0.427083333,0.605633803,Power Forward,Right,1976-08-12,1996,6,1,University of Kentucky,1,893,16,38.1,0.058,yes,yes,yes
1996007,0.694444444,0.685677252,0.508599509,0.445221445,0,0,0.383802817,0.470752089,0,0.509243697,0.107361963,0.27027027,0.269406393,0.363636364,0.595419847,0.432998325,0.776504298,0,0.662217659,0.886934673,0.467605634,0.551515152,0.125,1995-96,0.4375,0.718309859,Center,Right,1975-11-04,1996,7,1,University of Memphis,1,778,13.3,30.5,0.079,yes,yes,yes
1996008,0.694444444,0.68632534,0.530712531,0.553613054,0,0,0.362676056,0.403899721,0,0.341176471,0.32208589,0.486486486,0.050228311,0.357142857,0.34351145,0.508375209,0.651862464,0,0.728952772,0.886934673,0.552112676,0.351515152,0.364583333,1995-96,0.21875,0.507042254,Shooting Guard,Right,1974-06-12,1996,8,1,Villanova University,1,507,16,44.8,0.127,yes,yes,yes
1996009,0.444444444,0.410887881,0.304668305,0.241258741,0,0,0.246478873,0.317548747,0,0.247058824,0.070552147,0.114864865,0.196347032,0.318181818,0.404580153,0.261306533,0.858166189,0,0.630390144,0.75879397,0.402816901,0.375757576,0.114583333,1995-96,0.5,0.647887324,Power Forward and Center,Right,1976-02-25,1996,9,0,University of Louisville,1,445,12.7,14.2,0.089,no,yes,yes
1996010,0.805555556,0.720674012,0.479115479,0.412587413,0,0,0.366197183,0.473537604,0,0.515966387,0.236196319,0.108108108,0.484018265,0.603896104,0.65648855,0.408710218,0.789398281,0,0.628336756,0.82160804,0.385915493,0.484848485,0.239583333,1995-96,0.625,0.718309859,Center,Right,1975-07-14,1996,10,0,Mississippi State University,1,987,14.3,52.7,0.105,yes,yes,yes
1996011,0.722222222,0.676604018,0.552825553,0.518648019,0,0,0.644366197,0.637883008,0,0.500840336,0.119631902,0.067567568,0.255707763,0.467532468,0.366412214,0.538525963,0.724928367,0,0.820328542,0.846733668,0.566197183,0.521212121,0.135416667,1995-96,0.572916667,0.718309859,Center,Left,1974-07-25,1996,11,0,North Carolina State University,1,225,10.3,2.2,0.041,no,no,no
1996012,0.555555556,0.523007129,0.484029484,0.375291375,0,0,0.48943662,0.543175487,0,0.28907563,0.110429448,0.074324324,0.077625571,0.662337662,0.740458015,0.442211055,0.876790831,0,0.732032854,0.811557789,0.58028169,0.363636364,0.145833333,1995-96,0.697916667,0.676056338,Center,Right,1975-03-21,1996,12,0,Wright State University,1,610,11.8,15.5,0.064,no,no,yes
1996015,0.666666667,0.634478289,0.402948403,0.444055944,0,0,0.355633803,0.314763231,0,0.154621849,0.533742331,0.263513514,0,0.668831169,0.328244275,0.407035176,0.616045845,0,0.917864476,0.849246231,0.456338028,0.133333333,0.625,1995-96,0.291666667,0.422535211,Point Guard,Right,1974-02-07,1996,15,0,Santa Clara University,1,1217,20,129.7,0.164,yes,yes,yes
1996016,0.861111111,0.613739469,0.562653563,0.540792541,1,0,0.309859155,0.306406685,0,0.235294118,0.196319018,0.452702703,0.059360731,0.415584416,0.549618321,0.530150754,0.70773639,0,0.821355236,0.66080402,0.478873239,0.175757576,0.1875,1995-96,0.260416667,0.352112676,Shooting Guard and Point Guard,Right,1974-01-28,1996,16,1,University of Kentucky,1,545,13.7,19.5,0.08,yes,yes,yes
1996018,0.916666667,0.893713545,0.71990172,0.698135198,0,0,0.781690141,0.810584958,0,0.536134454,0.27607362,0.297297297,0.287671233,0.792207792,0.717557252,0.702680067,0.700573066,0,0.783367556,0.912060302,0.602816901,0.448484848,0.25,1995-96,0.4375,0.605633803,Small Forward,Right,1974-02-09,1996,18,1,Syracuse University,1,381,14,6.4,0.05,yes,no,no
1996019,0.861111111,0.575502268,0.373464373,0.326340326,0,0,0.264084507,0.289693593,0,0.329411765,0.282208589,0.297297297,0.232876712,0.525974026,0.893129771,0.335845896,0.777936963,0,0.740246407,0.620603015,0.295774648,0.266666667,0.270833333,1995-96,0.458333333,0.676056338,Small Forward and Power Forward,Right,1974-02-01,1996,19,0,University of Kentucky,1,593,10.1,13.7,0.064,no,no,yes
1996021,0.777777778,0.652624757,0.486486486,0.487179487,0,0,0.225352113,0.239554318,0,0.361344538,0.193251534,0.25,0.141552511,0.480519481,0.709923664,0.400335008,0.679083095,0,0.76386037,0.766331658,0.391549296,0.333333333,0.197916667,1995-96,0.40625,0.605633803,Small Forward,Right,1975-06-02,1996,21,0,Mississippi State University,1,15,3.8,-0.3,-0.175,no,no,no
1996022,0.75,0.760207388,0.457002457,0.413752914,0,0,0.214788732,0.272980501,0,0.485714286,0.09202454,0.141891892,0.712328767,0.396103896,0.564885496,0.357621441,0.750716332,0,0.638603696,0.922110553,0.357746479,0.484848485,0.09375,1995-96,0.479166667,0.676056338,Power Forward,Right,1973-08-19,1996,22,0,University of Alabama,1,137,12.1,1.7,0.035,no,no,no
1996024,0.694444444,0.699935191,0.314496314,0.363636364,0,0,0.450704225,0.47632312,0,0.225210084,0.472392638,0.378378378,0.00913242,0.525974026,0.488549618,0.359296482,0.58739255,0,0.76899384,0.904522613,0.385915493,0.212121212,0.53125,1995-96,0.3125,0.352112676,Shooting Guard and Point Guard,Left,1974-08-09,1996,24,0,University of Arkansas at Little Rock,1,1287,11.7,62.3,0.091,no,yes,yes
1996026,0.888888889,0.65845755,0.361179361,0.291375291,0,0,0.299295775,0.370473538,0,0.527731092,0.156441718,0.472972973,0.073059361,0.467532468,0.511450382,0.313232831,0.842406877,0,0.656057495,0.690954774,0.267605634,0.454545455,0.145833333,1995-96,0.34375,0.647887324,Power Forward and Small Forward,Right,1973-05-10,1996,26,0,Georgetown University,1,587,15.9,37.9,0.143,yes,yes,yes
1996027,0.722222222,0.74918989,0.520884521,0.552447552,0,0,0.605633803,0.56545961,0,0.354621849,0.386503067,0.290540541,0.086757991,0.467532468,0.427480916,0.546063652,0.640401146,0,0.869609856,0.93718593,0.574647887,0.351515152,0.427083333,1995-96,0.40625,0.605633803,Small Forward,Left,1973-09-13,1996,27,1,Indiana University,1,102,11.8,1.7,0.076,no,no,yes
1996028,0.222222222,0,0.297297297,0.206293706,0,0,0.066901408,0.13091922,0,0.205042017,0.049079755,0.02027027,0.159817352,0.168831169,0.358778626,0.213567839,0.979942693,0,0.414784394,0,0.543661972,0.539393939,0.125,1993-94,0.90625,0.901408451,Center,Left,1973-08-31,1996,28,0,Central State University,1,74,11.3,-0.8,-0.074,no,no,no
1996029,0.805555556,0.553467272,0.30958231,0.282051282,0,0,0.207746479,0.236768802,0,0.515966387,0.217791411,0.162162162,0.310502283,0.5,0.618320611,0.255443886,0.746418338,0,0.712525667,0.630653266,0.233802817,0.484848485,0.21875,1995-96,0.479166667,0.746478873,Center,Right,1974-09-13,1996,29,0,University of Connecticut,1,371,11.4,7.9,0.083,no,no,yes
1996030,0.888888889,0.637070642,0.395577396,0.335664336,0,0,0.454225352,0.484679666,0,0.41512605,0.134969325,0.195945946,0.264840183,0.422077922,0.694656489,0.372696817,0.800859599,0,0.760780287,0.668341709,0.321126761,0.339393939,0.125,1995-96,0.479166667,0.647887324,Center and Power Forward,Left,1974-01-31,1996,30,1,Georgetown University,1,709,12.5,23.1,0.08,no,yes,yes
1996031,0.5,0.494491251,0.312039312,0.258741259,0,0,0.411971831,0.459610028,0,0.351260504,0.113496933,0.135135135,0.02283105,0.422077922,0.534351145,0.31239531,0.819484241,0,0.727926078,0.834170854,0.442253521,0.496969697,0.166666667,1995-96,0.40625,0.647887324,Power Forward,Left,1974-06-23,1996,31,0,Washington State University,1,114,10.6,2.1,0.067,no,no,yes
1996033,0.305555556,0.398574206,0.297297297,0.308857809,0,0,0.302816901,0.314763231,0,0.137815126,0.438650307,0.317567568,0.00456621,0.324675325,0.175572519,0.311557789,0.654727794,0,0.781314168,0.964824121,0.642253521,0.272727273,0.927083333,1995-96,0.197916667,0.352112676,Point Guard,Left,1973-07-27,1996,33,0,University of West Florida,1,445,13,10,0.063,yes,no,yes
1996037,0.722222222,0.691510045,0.437346437,0.476689977,0,0,0.309859155,0.306406685,0,0.119327731,0.521472393,0.256756757,0,0.506493506,0.549618321,0.422948074,0.623209169,0,0.821355236,0.864321608,0.442253521,0.078787879,0.572916667,1995-96,0.270833333,0.464788732,Shooting Guard and Point Guard,Right,1974-10-22,1996,37,1,University of North Carolina,1,576,12.6,23.1,0.07,no,yes,yes
1996038,0.666666667,0.619572262,0.459459459,0.378787879,0,0,0.545774648,0.701949861,0,0.440336134,0.09202454,0.074324324,0.178082192,0.551948052,0.641221374,0.438023451,0.823782235,0,0.631416838,0.829145729,0.490140845,0.490909091,0.104166667,1995-96,0.53125,0.746478873,Center,Right,1973-11-13,1996,38,0,University of Tennessee,1,35,8.9,0.2,0.031,no,no,no
1996041,0.722222222,0.694102398,0.496314496,0.513986014,0,0,0.598591549,0.651810585,0,0.389915966,0.27607362,0.148648649,0.00913242,0.564935065,0.488549618,0.501675042,0.656160458,0,0.745379877,0.866834171,0.526760563,0.393939394,0.302083333,1995-96,0.4375,0.577464789,Small Forward,Right,1974-01-13,1996,41,1,Texas Tech University,1,14,7.6,0,-0.014,no,no,no
1996042,0.222222222,0.206092029,0.058968059,0.096736597,0,0,0.105633803,0.105849582,0,0.033613445,0.211656442,0.182432432,0.00913242,0.24025974,0.175572519,0.061139028,0.414040115,0,0.810061602,0.615577889,0.149295775,0.060606061,0.552083333,1995-96,0.354166667,0.464788732,Point Guard,Right,1975-04-02,1996,42,1,Louisiana State University,1,203,10,2.3,0.041,no,no,no
1996043,0.777777778,0.673363577,0.42014742,0.364801865,0,0,0.447183099,0.512534819,0,0.509243697,0.070552147,0.135135135,0.095890411,0.5,0.694656489,0.387772194,0.782234957,0,0.708418891,0.791457286,0.377464789,0.496969697,0.072916667,1995-96,0.5,0.647887324,Power Forward,Right,1972-12-26,1996,43,1,University of Arizona,1,40,12.5,0.1,0.04,no,no,no
1996044,0.722222222,0.629941672,0.538083538,0.428904429,0,0,0.64084507,0.710306407,0,0.670588235,0.162576687,0.236486486,0.136986301,0.564935065,0.633587786,0.520100503,0.85243553,0,0.733059548,0.788944724,0.546478873,0.721212121,0.177083333,1995-96,0.552083333,0.577464789,Power Forward and Small Forward,Right,1974-11-23,1996,44,0,Drexel University,1,813,13.4,26.5,0.095,yes,yes,yes
1996046,0.666666667,0.699935191,0.624078624,0.624708625,0,0,0.651408451,0.61281337,0,0.216806723,0.365030675,0.439189189,0.03652968,0.662337662,0.625954198,0.637353434,0.679083095,0,0.863449692,0.934673367,0.721126761,0.212121212,0.427083333,1995-96,0.239583333,0.422535211,Point Guard and Shooting Guard,Right,1974-04-03,1996,46,0,Murray State University,1,27,10.5,0.3,0.066,no,no,yes
1996048,0.75,0.639014906,0.285012285,0.312354312,0,0,0.25,0.320334262,0,0.492436975,0.23006135,0.162162162,0.063926941,0.448051948,0.557251908,0.265494137,0.62034384,0,0.633470226,0.773869347,0.261971831,0.496969697,0.239583333,1995-96,0.572916667,0.647887324,Center and Power Forward,Right,1974-07-03,1996,48,0,Michigan State University,1,201,12.4,8.2,0.091,no,yes,yes
1996049,0.694444444,0.515878159,0.302211302,0.261072261,0,0,0.221830986,0.270194986,0,0.430252101,0.116564417,0.114864865,0.251141553,0.506493506,0.824427481,0.254606365,0.786532951,1,0.666324435,0.665829146,0.267605634,0.460606061,0.135416667,1995-96,0.479166667,0.718309859,Center,Right,1973-10-28,1996,49,0,Marquette University,1,114,7.7,0.5,0.024,no,no,no
1996051,0.583333333,0.5573558,0.4004914,0.417249417,0,0,0.285211268,0.334261838,0,0.253781513,0.187116564,0.459459459,0.082191781,0.428571429,0.679389313,0.360971524,0.651862464,0,0.69301848,0.831658291,0.450704225,0.296969697,0.239583333,1995-96,0.3125,0.507042254,Shooting Guard,Right,1974-04-02,1996,51,0,Western Kentucky University,1,76,9.3,-0.1,-0.003,no,no,no
1996052,0.888888889,0.47375243,0.235872236,0.22960373,0,0,0.257042254,0.298050139,0,0.302521008,0.113496933,0.25,0.200913242,0.318181818,0.763358779,0.231155779,0.697707736,0,0.700205339,0.497487437,0.191549296,0.23030303,0.104166667,1995-96,0.479166667,0.676056338,Small Forward and Power Forward,Right,1972-09-11,1996,52,0,University of Kentucky,1,153,6.4,1.3,0.038,no,no,no
1996053,0.666666667,0.747893714,0.680589681,0.582750583,0,0,0.327464789,0.364902507,0,0.290756303,0.208588957,0.195945946,0.0456621,0.344155844,0.41221374,0.543551089,0.793696275,0,0.728952772,1,0.614084507,0.303030303,0.239583333,1995-96,0.4375,0.577464789,Power Forward,Right,1973-02-23,1996,53,0,University of Wisconsin-Green Bay,1,13,11.6,0,0.043,no,no,no
