ID,draft_g,mp,draft_fg,fga,3p,3pa,draft_ft,fta,orb,draft_trb,draft_ast,draft_stl,draft_blk,draft_tov,draft_pf,draft_pts,fg_per,3p_per,ft_per,mp_per,pts_per,trb_per,ast_per,season,weight,height,position,shoots,born,draft_year,pk,amature_honor,college,career_g,career_per,career_ws,career_ws48,career_ws_per_game,career_per_greater_than_15,ws_pergame_greater_than_0,ws48_greater_than_0
1995058,0.722222222,0.47375243,0.216216216,0.172494172,0,0,0.165492958,0.253481894,0,0.282352941,0.079754601,0.209459459,0.273972603,0.285714286,0.86259542,0.181742044,0.85243553,0,0.529774127,0.592964824,0.18028169,0.266666667,0.083333333,1994-95,0.552083333,0.605633803,Power Forward,Right,1973-12-30,1995,58,0,Georgetown University,403,11.8,13.7,0.123,0.033995,no,yes,yes
1996001,0.888888889,0.786130914,0.766584767,0.757575758,0,1,0.757042254,0.883008357,0,0.220168067,0.530674847,0.837837838,0.073059361,0.902597403,0.671755725,0.770519263,0.687679083,0,0.696098563,0.824120603,0.681690141,0.151515152,0.489583333,1995-96,0.145833333,0.323943662,Point Guard and Shooting Guard,Right,1975-06-07,1996,1,1,Georgetown University,914,20.9,99,0.126,0.108315,yes,yes,yes
1996002,0.777777778,0.65521711,0.628992629,0.625874126,0,0,0.573943662,0.64902507,0,0.438655462,0.17791411,0.216216216,0.584474886,0.538961039,0.664122137,0.560301508,0.683381089,0,0.718685832,0.768844221,0.554929577,0.418181818,0.1875,1995-96,0.40625,0.718309859,Center and Power Forward,Right,1974-03-22,1996,2,1,University of Massachusetts Amherst,973,17.8,81.6,0.137,0.0838643,yes,yes,yes
1996003,0.638888889,0.629941672,0.506142506,0.463869464,0,0,0.598591549,0.693593315,0,0.379831933,0.088957055,0.351351351,0.159817352,0.564935065,0.442748092,0.489112228,0.742120344,0,0.701232033,0.871859296,0.571830986,0.43030303,0.104166667,1995-96,0.4375,0.647887324,Small Forward and Center and Power Forward,Right,1976-12-11,1996,3,1,University of California,830,19,71.2,0.118,0.0857831,yes,yes,yes
1996004,0.861111111,0.871678548,0.577395577,0.599067599,0,1,0.426056338,0.456824513,0,0.173109244,0.493865031,0.425675676,0.01826484,0.746753247,0.625954198,0.563651591,0.654727794,0,0.757700205,0.939698492,0.509859155,0.109090909,0.46875,1995-96,0.21875,0.394366197,Point Guard,Right,1977-02-20,1996,4,1,Georgia Institute of Technology,846,18.7,77.5,0.117,0.0916076,yes,yes,yes
1996005,0.833333333,0.711600778,0.717444717,0.72027972,1,1,0.419014085,0.409470752,0,0.366386555,0.358895706,0.405405405,0.082191781,0.532467532,0.351145038,0.680067002,0.676217765,0,0.831622177,0.788944724,0.636619718,0.315151515,0.34375,1995-96,0.333333333,0.507042254,Shooting Guard,Right,1975-07-20,1996,5,1,University of Connecticut,1300,18.6,145.1,0.15,0.111615,yes,yes,yes
1996006,0.861111111,0.629293584,0.56019656,0.573426573,0,0,0.288732394,0.362116992,0,0.490756303,0.319018405,0.412162162,0.114155251,0.577922078,0.648854962,0.453098827,0.663323782,0,0.647843943,0.67839196,0.405633803,0.43030303,0.302083333,1995-96,0.427083333,0.605633803,Power Forward,Right,1976-08-12,1996,6,1,University of Kentucky,893,16,38.1,0.058,0.0426652,yes,yes,yes
1996007,0.694444444,0.685677252,0.508599509,0.445221445,0,0,0.383802817,0.470752089,0,0.509243697,0.107361963,0.27027027,0.269406393,0.363636364,0.595419847,0.432998325,0.776504298,0,0.662217659,0.886934673,0.467605634,0.551515152,0.125,1995-96,0.4375,0.718309859,Center,Right,1975-11-04,1996,7,1,University of Memphis,778,13.3,30.5,0.079,0.0392031,no,yes,yes
1996008,0.694444444,0.68632534,0.530712531,0.553613054,0,0,0.362676056,0.403899721,0,0.341176471,0.32208589,0.486486486,0.050228311,0.357142857,0.34351145,0.508375209,0.651862464,0,0.728952772,0.886934673,0.552112676,0.351515152,0.364583333,1995-96,0.21875,0.507042254,Shooting Guard,Right,1974-06-12,1996,8,1,Villanova University,507,16,44.8,0.127,0.0883629,yes,yes,yes
1996009,0.444444444,0.410887881,0.304668305,0.241258741,0,0,0.246478873,0.317548747,0,0.247058824,0.070552147,0.114864865,0.196347032,0.318181818,0.404580153,0.261306533,0.858166189,0,0.630390144,0.75879397,0.402816901,0.375757576,0.114583333,1995-96,0.5,0.647887324,Power Forward and Center,Right,1976-02-25,1996,9,0,University of Louisville,445,12.7,14.2,0.089,0.0319101,no,yes,yes
1996010,0.805555556,0.720674012,0.479115479,0.412587413,0,0,0.366197183,0.473537604,0,0.515966387,0.236196319,0.108108108,0.484018265,0.603896104,0.65648855,0.408710218,0.789398281,0,0.628336756,0.82160804,0.385915493,0.484848485,0.239583333,1995-96,0.625,0.718309859,Center,Right,1975-07-14,1996,10,0,Mississippi State University,987,14.3,52.7,0.105,0.0533941,no,yes,yes
1996011,0.722222222,0.676604018,0.552825553,0.518648019,0,0,0.644366197,0.637883008,0,0.500840336,0.119631902,0.067567568,0.255707763,0.467532468,0.366412214,0.538525963,0.724928367,0,0.820328542,0.846733668,0.566197183,0.521212121,0.135416667,1995-96,0.572916667,0.718309859,Center,Left,1974-07-25,1996,11,0,North Carolina State University,225,10.3,2.2,0.041,0.00977778,no,yes,yes
1996012,0.555555556,0.523007129,0.484029484,0.375291375,0,0,0.48943662,0.543175487,0,0.28907563,0.110429448,0.074324324,0.077625571,0.662337662,0.740458015,0.442211055,0.876790831,0,0.732032854,0.811557789,0.58028169,0.363636364,0.145833333,1995-96,0.697916667,0.676056338,Center,Right,1975-03-21,1996,12,0,Wright State University,610,11.8,15.5,0.064,0.0254098,no,yes,yes
1996013,0.709349593,0.624219528,0.449511596,0.428876002,0,0,0.391961525,0.43345336,0,0.345726583,0.261633997,0.277356625,0.14823477,0.509977827,0.561906535,0.419434571,0.71807953,0,0.728902689,0.784716264,0.447612504,0.349593496,0.297002033,,0.375,0.535211268,Shooting Guard and Small Forward,Right,1978-08-23,1996,13,1,,1346,22.9,172.7,0.17,0.128306,yes,yes,yes
1996014,0.709349593,0.624219528,0.449511596,0.428876002,0,0,0.391961525,0.43345336,0,0.345726583,0.261633997,0.277356625,0.14823477,0.509977827,0.561906535,0.419434571,0.71807953,0,0.728902689,0.784716264,0.447612504,0.349593496,0.297002033,,0.40625,0.647887324,Small Forward,Right,1977-06-09,1996,14,0,,804,17.1,82.6,0.147,0.102736,yes,yes,yes
1996015,0.666666667,0.634478289,0.402948403,0.444055944,0,0,0.355633803,0.314763231,0,0.154621849,0.533742331,0.263513514,0,0.668831169,0.328244275,0.407035176,0.616045845,0,0.917864476,0.849246231,0.456338028,0.133333333,0.625,1995-96,0.291666667,0.422535211,Point Guard,Right,1974-02-07,1996,15,0,Santa Clara University,1217,20,129.7,0.164,0.106574,yes,yes,yes
1996016,0.861111111,0.613739469,0.562653563,0.540792541,1,0,0.309859155,0.306406685,0,0.235294118,0.196319018,0.452702703,0.059360731,0.415584416,0.549618321,0.530150754,0.70773639,0,0.821355236,0.66080402,0.478873239,0.175757576,0.1875,1995-96,0.260416667,0.352112676,Shooting Guard and Point Guard,Right,1974-01-28,1996,16,1,University of Kentucky,545,13.7,19.5,0.08,0.0357798,no,yes,yes
1996017,0.709349593,0.624219528,0.449511596,0.428876002,0,0,0.391961525,0.43345336,0,0.345726583,0.261633997,0.277356625,0.14823477,0.509977827,0.561906535,0.419434571,0.71807953,0,0.728902689,0.784716264,0.447612504,0.349593496,0.297002033,,0.4375,0.718309859,Power Forward and Center,Right,1978-10-13,1996,17,1,,1011,17.9,66,0.116,0.0652819,yes,yes,yes
1996018,0.916666667,0.893713545,0.71990172,0.698135198,0,0,0.781690141,0.810584958,0,0.536134454,0.27607362,0.297297297,0.287671233,0.792207792,0.717557252,0.702680067,0.700573066,0,0.783367556,0.912060302,0.602816901,0.448484848,0.25,1995-96,0.4375,0.605633803,Small Forward,Right,1974-02-09,1996,18,1,Syracuse University,381,14,6.4,0.05,0.0167979,no,yes,yes
1996019,0.861111111,0.575502268,0.373464373,0.326340326,0,0,0.264084507,0.289693593,0,0.329411765,0.282208589,0.297297297,0.232876712,0.525974026,0.893129771,0.335845896,0.777936963,0,0.740246407,0.620603015,0.295774648,0.266666667,0.270833333,1995-96,0.458333333,0.676056338,Small Forward and Power Forward,Right,1974-02-01,1996,19,0,University of Kentucky,593,10.1,13.7,0.064,0.0231029,no,yes,yes
1996020,0.709349593,0.624219528,0.449511596,0.428876002,0,0,0.391961525,0.43345336,0,0.345726583,0.261633997,0.277356625,0.14823477,0.509977827,0.561906535,0.419434571,0.71807953,0,0.728902689,0.784716264,0.447612504,0.349593496,0.297002033,,0.489583333,0.85915493,Center,Right,1975-06-05,1996,20,0,,843,18.5,66.3,0.139,0.0786477,yes,yes,yes
1996021,0.777777778,0.652624757,0.486486486,0.487179487,0,0,0.225352113,0.239554318,0,0.361344538,0.193251534,0.25,0.141552511,0.480519481,0.709923664,0.400335008,0.679083095,0,0.76386037,0.766331658,0.391549296,0.333333333,0.197916667,1995-96,0.40625,0.605633803,Small Forward,Right,1975-06-02,1996,21,0,Mississippi State University,15,3.8,-0.3,-0.175,-0.02,no,no,no
1996022,0.75,0.760207388,0.457002457,0.413752914,0,0,0.214788732,0.272980501,0,0.485714286,0.09202454,0.141891892,0.712328767,0.396103896,0.564885496,0.357621441,0.750716332,0,0.638603696,0.922110553,0.357746479,0.484848485,0.09375,1995-96,0.479166667,0.676056338,Power Forward,Right,1973-08-19,1996,22,0,University of Alabama,137,12.1,1.7,0.035,0.0124088,no,yes,yes
1996023,0.709349593,0.624219528,0.449511596,0.428876002,0,0,0.391961525,0.43345336,0,0.345726583,0.261633997,0.277356625,0.14823477,0.509977827,0.561906535,0.419434571,0.71807953,0,0.728902689,0.784716264,0.447612504,0.349593496,0.297002033,,0.552083333,0.718309859,Center,Right,1976-01-11,1996,23,0,,35,10.6,0.2,0.058,0.00571429,no,yes,yes
1996024,0.694444444,0.699935191,0.314496314,0.363636364,0,0,0.450704225,0.47632312,0,0.225210084,0.472392638,0.378378378,0.00913242,0.525974026,0.488549618,0.359296482,0.58739255,0,0.76899384,0.904522613,0.385915493,0.212121212,0.53125,1995-96,0.3125,0.352112676,Shooting Guard and Point Guard,Left,1974-08-09,1996,24,0,University of Arkansas at Little Rock,1287,11.7,62.3,0.091,0.0484071,no,yes,yes
1996025,0.709349593,0.624219528,0.449511596,0.428876002,0,0,0.391961525,0.43345336,0,0.345726583,0.261633997,0.277356625,0.14823477,0.509977827,0.561906535,0.419434571,0.71807953,0,0.728902689,0.784716264,0.447612504,0.349593496,0.297002033,,0.479166667,0.647887324,Power Forward,Right,1974-09-26,1996,25,0,,83,14.9,2,0.1,0.0240964,no,yes,yes
1996026,0.888888889,0.65845755,0.361179361,0.291375291,0,0,0.299295775,0.370473538,0,0.527731092,0.156441718,0.472972973,0.073059361,0.467532468,0.511450382,0.313232831,0.842406877,0,0.656057495,0.690954774,0.267605634,0.454545455,0.145833333,1995-96,0.34375,0.647887324,Power Forward and Small Forward,Right,1973-05-10,1996,26,0,Georgetown University,587,15.9,37.9,0.143,0.0645656,yes,yes,yes
1996027,0.722222222,0.74918989,0.520884521,0.552447552,0,0,0.605633803,0.56545961,0,0.354621849,0.386503067,0.290540541,0.086757991,0.467532468,0.427480916,0.546063652,0.640401146,0,0.869609856,0.93718593,0.574647887,0.351515152,0.427083333,1995-96,0.40625,0.605633803,Small Forward,Left,1973-09-13,1996,27,1,Indiana University,102,11.8,1.7,0.076,0.0166667,no,yes,yes
1996028,0.222222222,0,0.297297297,0.206293706,0,0,0.066901408,0.13091922,0,0.205042017,0.049079755,0.02027027,0.159817352,0.168831169,0.358778626,0.213567839,0.979942693,0,0.414784394,0,0.543661972,0.539393939,0.125,1993-94,0.90625,0.901408451,Center,Left,1973-08-31,1996,28,0,Central State University,74,11.3,-0.8,-0.074,-0.0108108,no,no,no
1996029,0.805555556,0.553467272,0.30958231,0.282051282,0,0,0.207746479,0.236768802,0,0.515966387,0.217791411,0.162162162,0.310502283,0.5,0.618320611,0.255443886,0.746418338,0,0.712525667,0.630653266,0.233802817,0.484848485,0.21875,1995-96,0.479166667,0.746478873,Center,Right,1974-09-13,1996,29,0,University of Connecticut,371,11.4,7.9,0.083,0.0212938,no,yes,yes
1996030,0.888888889,0.637070642,0.395577396,0.335664336,0,0,0.454225352,0.484679666,0,0.41512605,0.134969325,0.195945946,0.264840183,0.422077922,0.694656489,0.372696817,0.800859599,0,0.760780287,0.668341709,0.321126761,0.339393939,0.125,1995-96,0.479166667,0.647887324,Center and Power Forward,Left,1974-01-31,1996,30,1,Georgetown University,709,12.5,23.1,0.08,0.0325811,no,yes,yes
1996031,0.5,0.494491251,0.312039312,0.258741259,0,0,0.411971831,0.459610028,0,0.351260504,0.113496933,0.135135135,0.02283105,0.422077922,0.534351145,0.31239531,0.819484241,0,0.727926078,0.834170854,0.442253521,0.496969697,0.166666667,1995-96,0.40625,0.647887324,Power Forward,Left,1974-06-23,1996,31,0,Washington State University,114,10.6,2.1,0.067,0.0184211,no,yes,yes
1996033,0.305555556,0.398574206,0.297297297,0.308857809,0,0,0.302816901,0.314763231,0,0.137815126,0.438650307,0.317567568,0.00456621,0.324675325,0.175572519,0.311557789,0.654727794,0,0.781314168,0.964824121,0.642253521,0.272727273,0.927083333,1995-96,0.197916667,0.352112676,Point Guard,Left,1973-07-27,1996,33,0,University of West Florida,445,13,10,0.063,0.0224719,no,yes,yes
1996037,0.722222222,0.691510045,0.437346437,0.476689977,0,0,0.309859155,0.306406685,0,0.119327731,0.521472393,0.256756757,0,0.506493506,0.549618321,0.422948074,0.623209169,0,0.821355236,0.864321608,0.442253521,0.078787879,0.572916667,1995-96,0.270833333,0.464788732,Shooting Guard and Point Guard,Right,1974-10-22,1996,37,1,University of North Carolina,576,12.6,23.1,0.07,0.0401042,no,yes,yes
1996038,0.666666667,0.619572262,0.459459459,0.378787879,0,0,0.545774648,0.701949861,0,0.440336134,0.09202454,0.074324324,0.178082192,0.551948052,0.641221374,0.438023451,0.823782235,0,0.631416838,0.829145729,0.490140845,0.490909091,0.104166667,1995-96,0.53125,0.746478873,Center,Right,1973-11-13,1996,38,0,University of Tennessee,35,8.9,0.2,0.031,0.00571429,no,yes,yes
1996041,0.722222222,0.694102398,0.496314496,0.513986014,0,0,0.598591549,0.651810585,0,0.389915966,0.27607362,0.148648649,0.00913242,0.564935065,0.488549618,0.501675042,0.656160458,0,0.745379877,0.866834171,0.526760563,0.393939394,0.302083333,1995-96,0.4375,0.577464789,Small Forward,Right,1974-01-13,1996,41,1,Texas Tech University,14,7.6,0,-0.014,0,no,no,no
1996042,0.222222222,0.206092029,0.058968059,0.096736597,0,0,0.105633803,0.105849582,0,0.033613445,0.211656442,0.182432432,0.00913242,0.24025974,0.175572519,0.061139028,0.414040115,0,0.810061602,0.615577889,0.149295775,0.060606061,0.552083333,1995-96,0.354166667,0.464788732,Point Guard,Right,1975-04-02,1996,42,1,Louisiana State University,203,10,2.3,0.041,0.01133,no,yes,yes
1996043,0.777777778,0.673363577,0.42014742,0.364801865,0,0,0.447183099,0.512534819,0,0.509243697,0.070552147,0.135135135,0.095890411,0.5,0.694656489,0.387772194,0.782234957,0,0.708418891,0.791457286,0.377464789,0.496969697,0.072916667,1995-96,0.5,0.647887324,Power Forward,Right,1972-12-26,1996,43,1,University of Arizona,40,12.5,0.1,0.04,0.0025,no,yes,yes
1996044,0.722222222,0.629941672,0.538083538,0.428904429,0,0,0.64084507,0.710306407,0,0.670588235,0.162576687,0.236486486,0.136986301,0.564935065,0.633587786,0.520100503,0.85243553,0,0.733059548,0.788944724,0.546478873,0.721212121,0.177083333,1995-96,0.552083333,0.577464789,Power Forward and Small Forward,Right,1974-11-23,1996,44,0,Drexel University,813,13.4,26.5,0.095,0.0325953,no,yes,yes
1996046,0.666666667,0.699935191,0.624078624,0.624708625,0,0,0.651408451,0.61281337,0,0.216806723,0.365030675,0.439189189,0.03652968,0.662337662,0.625954198,0.637353434,0.679083095,0,0.863449692,0.934673367,0.721126761,0.212121212,0.427083333,1995-96,0.239583333,0.422535211,Point Guard and Shooting Guard,Right,1974-04-03,1996,46,0,Murray State University,27,10.5,0.3,0.066,0.0111111,no,yes,yes
1996048,0.75,0.639014906,0.285012285,0.312354312,0,0,0.25,0.320334262,0,0.492436975,0.23006135,0.162162162,0.063926941,0.448051948,0.557251908,0.265494137,0.62034384,0,0.633470226,0.773869347,0.261971831,0.496969697,0.239583333,1995-96,0.572916667,0.647887324,Center and Power Forward,Right,1974-07-03,1996,48,0,Michigan State University,201,12.4,8.2,0.091,0.040796,no,yes,yes
1996049,0.694444444,0.515878159,0.302211302,0.261072261,0,0,0.221830986,0.270194986,0,0.430252101,0.116564417,0.114864865,0.251141553,0.506493506,0.824427481,0.254606365,0.786532951,1,0.666324435,0.665829146,0.267605634,0.460606061,0.135416667,1995-96,0.479166667,0.718309859,Center,Right,1973-10-28,1996,49,0,Marquette University,114,7.7,0.5,0.024,0.00438596,no,yes,yes
1996051,0.583333333,0.5573558,0.4004914,0.417249417,0,0,0.285211268,0.334261838,0,0.253781513,0.187116564,0.459459459,0.082191781,0.428571429,0.679389313,0.360971524,0.651862464,0,0.69301848,0.831658291,0.450704225,0.296969697,0.239583333,1995-96,0.3125,0.507042254,Shooting Guard,Right,1974-04-02,1996,51,0,Western Kentucky University,76,9.3,-0.1,-0.003,-0.00131579,no,no,no
1996052,0.888888889,0.47375243,0.235872236,0.22960373,0,0,0.257042254,0.298050139,0,0.302521008,0.113496933,0.25,0.200913242,0.318181818,0.763358779,0.231155779,0.697707736,0,0.700205339,0.497487437,0.191549296,0.23030303,0.104166667,1995-96,0.479166667,0.676056338,Small Forward and Power Forward,Right,1972-09-11,1996,52,0,University of Kentucky,153,6.4,1.3,0.038,0.00849673,no,yes,yes
1996053,0.666666667,0.747893714,0.680589681,0.582750583,0,0,0.327464789,0.364902507,0,0.290756303,0.208588957,0.195945946,0.0456621,0.344155844,0.41221374,0.543551089,0.793696275,0,0.728952772,1,0.614084507,0.303030303,0.239583333,1995-96,0.4375,0.577464789,Power Forward,Right,1973-02-23,1996,53,0,University of Wisconsin-Green Bay,13,11.6,0,0.043,0,no,no,yes
1996054,0.722222222,0.577446533,0.432432432,0.381118881,0,0,0.330985915,0.398328691,0,0.270588235,0.254601227,0.378378378,0.068493151,0.506493506,0.557251908,0.381909548,0.770773639,0,0.674537988,0.721105528,0.397183099,0.254545455,0.28125,1995-96,0.354166667,0.535211268,Shooting Guard and Small Forward,Right,1973-12-31,1996,54,0,University of Georgia,719,11.7,23.6,0.071,0.0328234,no,yes,yes
1996056,0.777777778,0.706416073,0.265356265,0.291375291,0,0,0.221830986,0.239554318,0,0.183193277,0.708588957,0.452702703,0.109589041,0.707792208,0.832061069,0.266331658,0.618911175,0,0.752566735,0.829145729,0.253521127,0.139393939,0.729166667,1995-96,0.25,0.394366197,Point Guard,Right,1973-08-31,1996,56,0,University of Arizona,101,7.3,0.6,0.032,0.00594059,no,yes,yes
1996057,0.861111111,0.852235904,0.366093366,0.427738928,0,0,0.36971831,0.370473538,0,0.263865546,0.73006135,0.439189189,0.059360731,0.844155844,0.519083969,0.396984925,0.581661891,0,0.810061602,0.917085427,0.352112676,0.2,0.6875,1995-96,0.270833333,0.507042254,Point Guard and Shooting Guard,Right,1973-02-17,1996,57,0,Georgia Institute of Technology,60,9.8,0.6,0.051,0.01,no,yes,yes
1997001,0.722222222,0.736876215,0.574938575,0.448717949,0,0,0.602112676,0.749303621,0,0.751260504,0.300613497,0.148648649,0.465753425,0.642857143,0.526717557,0.535175879,0.871060172,0,0.652977413,0.922110553,0.563380282,0.812121212,0.333333333,1996-97,0.552083333,0.718309859,Power Forward and Center,Right,1976-04-25,1997,1,1,Wake Forest University,1392,24.2,206.4,0.209,0.148276,yes,yes,yes
1997002,0.75,0.653272845,0.609336609,0.587412587,0,0,0.531690141,0.465181058,0,0.492436975,0.13803681,0.148648649,0.168949772,0.512987013,0.465648855,0.585427136,0.70487106,0,0.928131417,0.791457286,0.597183099,0.496969697,0.145833333,1996-97,0.40625,0.676056338,Small Forward and Power Forward,Right,1975-10-23,1997,2,1,University of Utah,575,16.8,41.7,0.11,0.0725217,yes,yes,yes
1997003,0.666666667,0.613739469,0.373464373,0.428904429,0,0,0.61971831,0.573816156,0,0.220168067,0.426380368,0.418918919,0.01826484,0.545454545,0.404580153,0.459798995,0.591690544,0,0.876796715,0.82160804,0.515492958,0.218181818,0.5,1996-97,0.322916667,0.422535211,Shooting Guard and Point Guard,Right,1976-09-25,1997,3,1,University of Colorado,1043,18.8,120.8,0.176,0.11582,yes,yes,yes
1997004,0.75,0.752430331,0.685503686,0.594405594,0,0,0.577464789,0.587743733,0,0.134453782,0.662576687,0.493243243,0.0456621,0.668831169,0.389312977,0.637353434,0.783667622,0,0.797741273,0.912060302,0.653521127,0.090909091,0.708333333,1996-97,0.291666667,0.464788732,Shooting Guard and Point Guard,Right,1975-03-19,1997,4,0,Bowling Green State University,872,14.6,47,0.115,0.0538991,no,yes,yes
1997005,0.638888889,0.633830201,0.506142506,0.414918415,0,0,0.376760563,0.454038997,0,0.536134454,0.070552147,0.175675676,0.324200913,0.5,0.648854962,0.434673367,0.829512894,0,0.673511294,0.876884422,0.507042254,0.636363636,0.083333333,1996-97,0.458333333,0.718309859,Power Forward and Center,Right,1976-02-11,1997,5,0,Texas Tech University,837,12.6,36.4,0.099,0.0434887,no,yes,yes
1997006,0.972222222,0.841866494,0.72972973,0.702797203,0,0,0.288732394,0.292479109,0,0.336134454,0.297546012,0.445945946,0.0456621,0.441558442,0.72519084,0.602177554,0.706303725,0,0.801848049,0.816582915,0.487323944,0.242424242,0.25,1996-97,0.364583333,0.577464789,Shooting Guard and Small Forward,Right,1976-05-18,1997,6,1,University of Kentucky,432,12.5,9.4,0.034,0.0217593,no,yes,yes
1997007,0.75,0.651328581,0.459459459,0.484848485,0,0,0.426056338,0.423398329,0,0.307563025,0.202453988,0.378378378,0.150684932,0.590909091,0.671755725,0.448911223,0.64469914,0,0.81724846,0.788944724,0.453521127,0.284848485,0.21875,1996-97,0.458333333,0.676056338,Small Forward and Power Forward,Right,1977-02-26,1997,7,1,Villanova University,824,14,35.2,0.079,0.0427184,no,yes,yes
1997008,0.638888889,0.683732988,0.680589681,0.571095571,0,0,0.447183099,0.727019499,0,0.601680672,0.165644172,0.128378378,0.821917808,0.75974026,0.458015267,0.566164154,0.809455587,0,0.5,0.947236181,0.664788732,0.715151515,0.197916667,1996-97,0.552083333,0.676056338,Center,Right,1975-03-09,1997,8,1,Colgate University,733,12.3,18.7,0.069,0.0255116,no,yes,yes
1997009,0.707010582,0.635897911,0.446706447,0.433871684,0,0,0.441482227,0.478578061,0,0.321488595,0.251022495,0.288449163,0.146118721,0.505256648,0.57742639,0.430784877,0.702244508,0,0.748582184,0.808865757,0.464050973,0.321789322,0.279761905,,0.364583333,0.605633803,Shooting Guard and Small Forward,Right,1979-05-24,1997,9,1,,938,22.1,97.3,0.152,0.103731,yes,yes,yes
1997010,0.777777778,0.639014906,0.597051597,0.456876457,0,0,0.764084507,0.782729805,0,0.485714286,0.110429448,0.128378378,0.068493151,0.649350649,0.824427481,0.583752094,0.888252149,0,0.792607803,0.751256281,0.577464789,0.472727273,0.114583333,1996-97,0.59375,0.577464789,Center and Power Forward,Right,1976-03-27,1997,10,1,University of Cincinnati,440,16.2,22.3,0.121,0.0506818,yes,yes,yes
1997011,0.583333333,0.562540506,0.552825553,0.532634033,0,0,0.503521127,0.545961003,0,0.368067227,0.085889571,0.263513514,0.086757991,0.441558442,0.480916031,0.513400335,0.70487106,0,0.749486653,0.83919598,0.647887324,0.454545455,0.114583333,1996-97,0.427083333,0.535211268,Shooting Guard,Right,1974-11-03,1997,11,0,San Jose State University,236,11.4,3.5,0.035,0.0148305,no,yes,yes
1997012,0.861111111,0.772521063,0.491400491,0.512820513,0,0,0.64084507,0.571030641,0,0.43697479,0.165644172,0.256756757,0.114155251,0.616883117,0.702290076,0.533500838,0.651862464,0,0.911704312,0.831658291,0.481690141,0.375757576,0.15625,1996-97,0.479166667,0.647887324,Power Forward,Right,1975-05-01,1997,12,0,Providence College,659,14.3,27.6,0.115,0.0418816,no,yes,yes
1997013,0.388888889,0.311730395,0.272727273,0.263403263,0,0,0.271126761,0.264623955,0,0.112605042,0.205521472,0.25,0.00913242,0.207792208,0.297709924,0.27721943,0.703438395,0,0.832648871,0.635678392,0.476056338,0.16969697,0.364583333,1996-97,0.28125,0.507042254,Small Forward and Shooting Guard and Point Guard,Right,1974-07-18,1997,13,0,University of Kentucky,615,15.3,43.9,0.117,0.0713821,yes,yes,yes
1997014,0.833333333,0.683732988,0.425061425,0.397435897,0,0,0.295774648,0.325905292,0,0.349579832,0.122699387,0.175675676,0.141552511,0.454545455,0.72519084,0.355946399,0.726361032,0,0.737166324,0.756281407,0.323943662,0.296969697,0.114583333,1996-97,0.59375,0.647887324,Small Forward and Center and Power Forward,Right,1976-10-30,1997,14,0,University of Michigan,534,13.1,9.9,0.036,0.0185393,no,yes,yes
1997015,0.638888889,0.5191186,0.314496314,0.272727273,0,0,0.214788732,0.314763231,0,0.378151261,0.04601227,0.175675676,0.538812785,0.311688312,0.618320611,0.260469012,0.783667622,0,0.554414784,0.718592965,0.295774648,0.43030303,0.052083333,1996-97,0.572916667,0.718309859,Center and Power Forward,Right,1974-08-26,1997,15,0,Iowa State University,541,14.4,28.6,0.129,0.0528651,no,yes,yes
1997016,0.694444444,0.622164614,0.341523342,0.397435897,0,0,0.584507042,0.554317549,0,0.169747899,0.717791411,0.560810811,0.01826484,0.668831169,0.648854962,0.404522613,0.584527221,0,0.856262834,0.804020101,0.436619718,0.145454545,0.8125,1996-97,0.1875,0.253521127,Point Guard,Right,1975-11-08,1997,16,1,Stanford University,729,14.9,32.6,0.086,0.0447188,no,yes,yes
1997017,0.833333333,0.69345431,0.525798526,0.512820513,0,0,0.433098592,0.515320334,0,0.411764706,0.226993865,0.290540541,0.132420091,0.467532468,0.778625954,0.479899497,0.696275072,0,0.68275154,0.768844221,0.442253521,0.363636364,0.21875,1996-97,0.40625,0.647887324,Small Forward,Right,1974-06-04,1997,17,0,University of Tennessee at Chattanooga,54,8.7,0.1,0.007,0.00185185,no,yes,yes
1997018,0.707010582,0.635897911,0.446706447,0.433871684,0,0,0.441482227,0.478578061,0,0.321488595,0.251022495,0.288449163,0.146118721,0.505256648,0.57742639,0.430784877,0.702244508,0,0.748582184,0.808865757,0.464050973,0.321789322,0.279761905,,0.541666667,0.746478873,Center,Right,1975-01-01,1997,18,0,,155,13.2,2.8,0.062,0.0180645,no,yes,yes
1997019,0.638888889,0.454957874,0.230958231,0.207459207,0,0,0.348591549,0.389972145,0,0.373109244,0.058282209,0.236486486,0.333333333,0.272727273,0.519083969,0.236180905,0.756446991,1,0.72587269,0.630653266,0.267605634,0.424242424,0.072916667,1996-97,0.625,0.718309859,Center,Right,1975-02-12,1997,19,0,University of Kansas,506,13.8,26.6,0.153,0.0525692,no,yes,yes
1997020,0.638888889,0.495787427,0.316953317,0.304195804,0,0,0.323943662,0.359331476,0,0.226890756,0.064417178,0.094594595,0.155251142,0.402597403,0.625954198,0.288107203,0.70773639,0,0.732032854,0.685929648,0.329577465,0.236363636,0.083333333,1996-97,0.53125,0.746478873,Center,Right,1974-01-06,1997,20,0,University of Wisconsin,16,4,-0.1,-0.043,-0.00625,no,no,no
