@relation 'QueryResult-weka.filters.unsupervised.attribute.Remove-R1-2,4,22-23-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0'

@attribute DraftAge numeric
@attribute country_group {CAN,EURO,USA}
@attribute Height numeric
@attribute Weight numeric
@attribute Position {C,L,D,R}
@attribute CSS_rank numeric
@attribute rs_GP numeric
@attribute rs_G numeric
@attribute rs_A numeric
@attribute rs_P numeric
@attribute rs_PIM numeric
@attribute rs_PlusMinus numeric
@attribute po_GP numeric
@attribute po_G numeric
@attribute po_A numeric
@attribute po_P numeric
@attribute po_PIM numeric
@attribute po_PlusMinus numeric
@attribute GP_greater_than_0 {no,yes}

@data
0.142857,CAN,0.647059,0.477477,C,?,0.66,0.128205,0.081818,0.101064,0.340292,0.453237,0.172414,0,0,0,0.066667,0.172414,no
0,CAN,0.470588,0.279279,D,?,0.2,0.025641,0.045455,0.037234,0.039666,0.42446,?,?,?,?,?,?,no
0,USA,0.529412,0.342342,C,0.758065,0.66,0.282051,0.109091,0.180851,0.189979,0.597122,?,?,?,?,?,?,no
0.142857,CAN,0.470588,0.324324,C,?,0.57,0.653846,0.536364,0.585106,0.139875,0.496403,?,?,?,?,?,?,no
0,USA,0.647059,0.459459,L,0.701613,0.4,0.269231,0.227273,0.244681,0.096033,0.496403,?,?,?,?,?,?,no
0.071429,CAN,0.588235,0.495495,C,0.431452,0.6,0.24359,0.154545,0.191489,0.231733,0.611511,0.37931,0.136364,0.166667,0.173913,0.1,0.482759,no
0.071429,CAN,0.470588,0.324324,D,?,0.32,0.012821,0.054545,0.037234,0.043841,0.496403,0.62069,0,0.066667,0.043478,0.033333,0.310345,no
0,CAN,0.529412,0.18018,L,0.745968,0.56,0.025641,0.063636,0.047872,0.025052,0.496403,0.689655,0.227273,0.066667,0.152174,0.05,0.413793,no
0,EURO,0.352941,0.099099,L,0.165323,0.72,0.474359,0.245455,0.340426,0.133612,0.57554,0.137931,0.136364,0.033333,0.086957,0.033333,0.275862,no
0.142857,USA,0.235294,0.243243,C,?,0.39,0.230769,0.245455,0.239362,0.114823,0.438849,?,?,?,?,?,?,no
0,CAN,0.588235,0.423423,D,?,0.68,0.064103,0.2,0.143617,0.19833,0.438849,0.034483,0,0,0,0.016667,0.241379,no
0,USA,0.294118,0.243243,D,0.754032,0.18,0.076923,0.236364,0.170213,0.029228,0.496403,?,?,?,?,?,?,no
0.071429,USA,0.588235,0.342342,D,0.451613,0.25,0.153846,0.327273,0.25,0.029228,0.496403,?,?,?,?,?,?,no
0,CAN,0.352941,0.324324,C,0.366935,0.68,0.294872,0.172727,0.223404,0.112735,0.611511,0.137931,0,0.033333,0.021739,0.066667,0.310345,no
0,USA,0.411765,0.279279,C,0.568548,0.26,0.205128,0.2,0.202128,0.025052,0.47482,?,?,?,?,?,?,no
0.071429,EURO,0.470588,0.243243,D,?,0.46,0.076923,0.109091,0.095745,0.150313,0.496403,0.206897,0.045455,0.066667,0.065217,0.116667,0.310345,no
0.142857,EURO,0.352941,0.279279,L,?,0.47,0.128205,0.263636,0.207447,0.104384,0.496403,0.206897,0.045455,0.133333,0.108696,0.066667,0.310345,no
0,USA,0.470588,0.243243,C,0.278226,0.47,0.679487,0.463636,0.553191,0.033403,0.496403,?,?,?,?,?,?,no
0,EURO,0.588235,0.540541,C,0.193548,0.46,0.102564,0.109091,0.106383,0.050104,0.582734,0.068966,0,0,0,0,0.241379,no
0.071429,CAN,0.705882,0.558559,D,0.387097,0.68,0.025641,0.109091,0.074468,0.323591,0.589928,0.137931,0,0.033333,0.021739,0.066667,0.172414,no
0.071429,USA,0.470588,0.279279,D,0.294355,0.61,0.166667,0.345455,0.271277,0.127349,0.496403,?,?,?,?,?,?,no
0,CAN,0.705882,0.495495,L,0.495968,0.64,0.153846,0.109091,0.12766,0.246347,0.625899,0.551724,0.045455,0.1,0.086957,0.133333,0.310345,no
0.071429,USA,0.294118,0.045045,C,?,0.4,0.102564,0.118182,0.111702,0.075157,0.561151,?,?,?,?,?,?,no
0,USA,0.470588,0.279279,D,?,0.6,0.038462,0.1,0.074468,0.025052,0.482014,?,?,?,?,?,?,no
0.142857,CAN,0.647059,0.495495,D,?,0.45,0.179487,0.245455,0.218085,0.125261,0.496403,0.482759,0.090909,0.166667,0.152174,0.158333,0.310345,no
0,CAN,0.588235,0.441441,D,?,0.46,0.064103,0.163636,0.12234,0.045929,0.496403,0.310345,0,0.1,0.065217,0.066667,0.310345,no
0.142857,EURO,0.470588,0.225225,C,?,0.4,0.25641,0.381818,0.329787,0.152401,0.496403,?,?,?,?,?,?,no
0.857143,EURO,0.705882,0.612613,C,?,0.72,0.346154,0.372727,0.361702,0.154489,0.496403,0.310345,0.545455,0.2,0.391304,0.033333,0.310345,yes
0.142857,CAN,0.647059,0.540541,R,?,0.71,0.102564,0.227273,0.175532,0.48643,0.446043,0.137931,0,0,0,0.133333,0.310345,yes
0.142857,CAN,0.764706,0.576577,R,?,0.6,0.846154,0.609091,0.707447,0.104384,0.784173,0.172414,0.272727,0.066667,0.173913,0.016667,0.310345,yes
0.142857,USA,0.764706,0.774775,R,?,0.71,0.384615,0.2,0.276596,0.507307,0.467626,0.206897,0.272727,0,0.130435,0.191667,0.310345,yes
0.142857,CAN,0.647059,0.432432,L,?,0.59,0.230769,0.245455,0.239362,0.762004,0.539568,0.448276,0.181818,0.3,0.282609,0.558333,0.310345,yes
0.142857,CAN,0.588235,0.675676,L,?,0.68,0.615385,0.409091,0.494681,0.277662,0.769784,0.275862,0.227273,0.233333,0.26087,0.241667,0.310345,yes
0.142857,EURO,0.529412,0.540541,D,?,0.64,0.115385,0.281818,0.212766,0.156576,0.388489,0.482759,0.090909,0.233333,0.195652,0.241667,0.310345,yes
0.714286,EURO,0.470588,0.54955,L,?,0.83,0.397436,0.490909,0.452128,0.043841,0.496403,0.103448,0.090909,0.066667,0.086957,0.016667,0.310345,yes
0.142857,CAN,0.529412,0.576577,D,?,0.56,0.153846,0.490909,0.351064,0.181628,0.877698,0.448276,0.090909,0.5,0.369565,0.183333,0.310345,yes
0.142857,EURO,0.764706,0.702703,D,?,0.61,0.012821,0.2,0.12234,0.298539,0.496403,0.137931,0,0,0,0.133333,0.310345,yes
0.142857,CAN,0.588235,0.369369,R,?,0.6,0.397436,0.345455,0.367021,0.229645,0.726619,0.344828,0.181818,0.1,0.152174,0.3,0.310345,yes
0.071429,CAN,0.411765,0.252252,C,?,0.72,0.679487,0.445455,0.542553,0.133612,0.496403,0.586207,0.454545,0.266667,0.391304,0.166667,0.310345,yes
0.142857,CAN,0.470588,0.387387,R,0.540323,0.66,0.346154,0.545455,0.462766,0.237996,0.496403,0.827586,0.863636,0.533333,0.76087,0.266667,0.310345,yes
0.071429,EURO,0.588235,0.459459,C,0,0.33,0.141026,0.218182,0.18617,0.05428,0.496403,?,?,?,?,?,?,yes
0,CAN,0.705882,0.54955,C,0,0.65,0.576923,0.654545,0.62234,0.25261,0.496403,0.586207,0.681818,0.866667,0.891304,0.383333,0.310345,yes
0,USA,0.588235,0.477477,C,0.004032,0.66,0.692308,0.463636,0.558511,0.121086,0.496403,0.482759,0.363636,0.4,0.434783,0.2,0.310345,yes
0.071429,CAN,0.588235,0.54955,D,0.012097,0.72,0.25641,0.409091,0.345745,0.17119,0.496403,0.275862,0.136364,0.133333,0.152174,0.083333,0.310345,yes
0,CAN,0.764706,0.621622,D,0.008065,0.48,0.076923,0.118182,0.101064,0.263048,0.496403,0.137931,0,0.166667,0.108696,0.15,0.310345,yes
0,CAN,0.470588,0.540541,L,0.03629,0.64,0.551282,0.3,0.404255,0.229645,0.496403,0.517241,0.409091,0.166667,0.304348,0.408333,0.310345,yes
0,CAN,0.588235,0.477477,C,0.020161,0.62,0.217949,0.372727,0.308511,0.064718,0.496403,0.551724,0.363636,0.4,0.434783,0.083333,0.310345,yes
0,CAN,0.705882,0.594595,C,0.060484,0.55,0.435897,0.236364,0.319149,0.181628,0.496403,0.413793,0.272727,0.166667,0.23913,0.116667,0.310345,yes
0.142857,USA,0.764706,0.72973,L,?,0.58,0.410256,0.190909,0.281915,0.279749,0.52518,0.413793,0.227273,0.166667,0.217391,0.183333,0.310345,yes
0,CAN,0.588235,0.522523,R,0.048387,0.63,0.410256,0.363636,0.382979,0.183716,0.496403,0.137931,0.181818,0.033333,0.108696,0.083333,0.310345,yes
0.071429,CAN,0.529412,0.36036,L,0.052419,0.58,0.628205,0.354545,0.468085,0.070981,0.496403,0.137931,0.318182,0.2,0.282609,0.033333,0.310345,yes
0,USA,0.647059,0.54955,C,0.072581,0.72,0.576923,0.4,0.473404,0.045929,0.496403,0.448276,0.318182,0.333333,0.369565,0.05,0.310345,yes
0.071429,EURO,0.647059,0.648649,D,0.028226,0.66,0.102564,0.327273,0.234043,0.075157,0.496403,0.172414,0.045455,0.1,0.086957,0.033333,0.310345,yes
0,EURO,0.647059,0.612613,D,0.044355,0.65,0.051282,0.090909,0.074468,0.250522,0.496403,0.137931,0,0.1,0.065217,0.066667,0.310345,yes
0,CAN,0.823529,0.711712,D,0.024194,0.59,0.102564,0.254545,0.191489,0.125261,0.496403,0.172414,0,0.033333,0.021739,0.083333,0.310345,yes
0,CAN,0.529412,0.369369,L,0.064516,0.53,0.384615,0.354545,0.367021,0.05428,0.496403,0.37931,0.5,0.166667,0.347826,0.191667,0.310345,yes
0,EURO,0.705882,0.522523,C,0.020161,0.4,0.282051,0.236364,0.255319,0.025052,0.496403,0,0,0,0,0,0.310345,yes
0,EURO,0.705882,0.504505,D,0.012097,0.38,0.141026,0.190909,0.170213,0.033403,0.496403,0.206897,0.090909,0.1,0.108696,0.05,0.310345,yes
0,EURO,0.764706,0.675676,D,0.032258,0.7,0.038462,0.172727,0.117021,0.23382,0.496403,0.344828,0.045455,0.133333,0.108696,0.133333,0.310345,yes
0.071429,CAN,0.529412,0.531532,D,0.056452,0.45,0.051282,0.127273,0.095745,0.100209,0.496403,?,?,?,?,?,?,yes
0.071429,USA,0.411765,0.414414,C,0.076613,0.52,0.166667,0.336364,0.265957,0.123173,0.496403,?,?,?,?,?,?,yes
0,EURO,0.588235,0.54955,D,0.004032,0.6,0.141026,0.154545,0.148936,0.40501,0.496403,?,?,?,?,?,?,yes
0,EURO,0.823529,0.81982,C,0.064516,0.54,0.487179,0.554545,0.526596,0.146138,0.496403,?,?,?,?,?,?,yes
0,EURO,0.647059,0.504505,D,0,0.32,0,0.036364,0.021277,0.06263,0.496403,?,?,?,?,?,?,yes
0,CAN,0.705882,0.774775,L,0.108871,0.6,0.141026,0.063636,0.095745,0.45929,0.496403,0.206897,0.090909,0,0.043478,0.158333,0.310345,yes
0.142857,CAN,0.588235,0.504505,L,?,0.72,0.858974,0.827273,0.840426,0.436326,0.776978,0.448276,0.727273,0.566667,0.717391,0.216667,0.310345,yes
0,CAN,0.529412,0.468468,R,0.080645,0.64,0.397436,0.409091,0.404255,0.129436,0.496403,0.310345,0.181818,0.066667,0.130435,0.083333,0.310345,yes
0,CAN,0.647059,0.594595,D,0.096774,0.61,0.076923,0.145455,0.117021,0.39666,0.496403,0.62069,0,0.1,0.065217,0.316667,0.310345,yes
0.071429,EURO,0.529412,0.459459,C,0.008065,0.37,0.051282,0.054545,0.053191,0.008351,0.496403,?,?,?,?,?,?,yes
0,CAN,0.588235,0.72973,R,0.116935,0.63,0.076923,0.109091,0.095745,0.394572,0.496403,0.137931,0,0,0,0.066667,0.310345,yes
0,CAN,0.647059,0.504505,C,0.068548,0.71,0.448718,0.372727,0.404255,0.079332,0.496403,0.344828,0.181818,0.2,0.217391,0.066667,0.310345,yes
0,EURO,0.588235,0.540541,R,0.100806,0.68,0.282051,0.263636,0.271277,0.064718,0.496403,0.586207,0.090909,0.133333,0.130435,0.083333,0.310345,yes
0,EURO,0.411765,0.369369,L,0.024194,0.3,0.294872,0.172727,0.223404,0.183716,0.496403,0.034483,0,0,0,0,0.310345,yes
0,CAN,0.705882,0.594595,D,0.112903,0.55,0,0.081818,0.047872,0.427975,0.496403,0.517241,0,0.166667,0.108696,0.208333,0.310345,yes
0,EURO,0.705882,0.54955,D,0.048387,0.44,0.038462,0.081818,0.06383,0.108559,0.496403,0.206897,0,0.066667,0.043478,0.133333,0.310345,yes
0,CAN,0.529412,0.558559,C,0.16129,0.66,0.307692,0.227273,0.260638,0.135699,0.496403,0.275862,0.090909,0.066667,0.086957,0.108333,0.310345,yes
0,CAN,0.470588,0.225225,C,?,0.67,0.512821,0.772727,0.664894,0.114823,0.496403,0.172414,0.136364,0.033333,0.086957,0,0.310345,yes
0.142857,CAN,0.411765,0.234234,C,?,0.6,0.512821,0.327273,0.404255,0.108559,0.625899,0.517241,0.181818,0.4,0.347826,0.133333,0.310345,yes
0,CAN,0.470588,0.513514,R,0.189516,0.62,0.423077,0.372727,0.393617,0.100209,0.496403,0.310345,0,0.033333,0.021739,0.033333,0.310345,yes
0,CAN,0.411765,0.342342,D,0.165323,0.64,0.25641,0.427273,0.356383,0.091858,0.496403,0.517241,0.090909,0.533333,0.391304,0.108333,0.310345,yes
0,EURO,0.529412,0.279279,R,0.157258,0.54,0.179487,0.136364,0.154255,0.058455,0.496403,?,?,?,?,?,?,yes
0.142857,USA,0.470588,0.423423,D,0.133065,0.4,0.089744,0.190909,0.148936,0.102296,0.496403,?,?,?,?,?,?,yes
0.142857,CAN,0.588235,0.459459,C,0.092742,0.33,0.128205,0.209091,0.175532,0.096033,0.496403,?,?,?,?,?,?,yes
0,CAN,0.529412,0.423423,L,?,0.46,0.166667,0.163636,0.164894,0.231733,0.496403,0.310345,0,0.066667,0.043478,0.2,0.310345,yes
0,CAN,0.470588,0.378378,L,?,0.65,0.141026,0.236364,0.196809,0.187891,0.496403,0.344828,0.045455,0,0.021739,0.175,0.310345,yes
0.142857,USA,0.529412,0.351351,L,0.185484,0.33,0.205128,0.127273,0.159574,0.048017,0.496403,?,?,?,?,?,?,yes
0.071429,EURO,0.647059,0.54955,C,0.21371,0.29,0.025641,0.018182,0.021277,0.004175,0.496403,?,?,?,?,?,?,yes
0.071429,CAN,0.588235,0.594595,D,0.129032,0.38,0.025641,0.145455,0.095745,0.104384,0.496403,?,?,?,?,?,?,yes
0.071429,CAN,0.705882,0.486486,D,0.149194,0.3,0.012821,0.045455,0.031915,0.033403,0.496403,?,?,?,?,?,?,yes
0,CAN,0.470588,0.405405,C,?,0.68,0.423077,0.745455,0.611702,0.091858,0.496403,0.62069,0.363636,0.8,0.695652,0.016667,0.310345,yes
0.071429,CAN,0.823529,0.693694,D,0.120968,0.62,0.064103,0.081818,0.074468,0.202505,0.496403,0.517241,0,0.1,0.065217,0.116667,0.310345,yes
0.357143,EURO,0.529412,0.45045,L,?,0.47,0.141026,0.090909,0.111702,0.379958,0.496403,0.275862,0.318182,0.133333,0.23913,0.083333,0.310345,yes
0.142857,USA,0.588235,0.459459,L,0.157258,0.34,0.141026,0.181818,0.164894,0.114823,0.496403,?,?,?,?,?,?,yes
0,EURO,0.588235,0.495495,L,0.03629,0.48,0.179487,0.063636,0.111702,0.041754,0.496403,?,?,?,?,?,?,yes
0.071429,EURO,0.470588,0.414414,D,0.044355,0.53,0.115385,0.072727,0.090426,0.070981,0.496403,0.206897,0,0,0,0.208333,0.310345,yes
0,CAN,0.529412,0.486486,D,0.197581,0.7,0.153846,0.318182,0.25,0.275574,0.496403,0.517241,0.045455,0.1,0.086957,0.191667,0.310345,yes
0.071429,USA,0.647059,0.594595,L,0.153226,0.28,0.371795,0.209091,0.276596,0.037578,0.496403,?,?,?,?,?,?,yes
0.428571,EURO,0.529412,0.414414,R,?,0.45,0.076923,0.172727,0.132979,0.096033,0.496403,0.37931,0.227273,0.233333,0.26087,0.066667,0.310345,yes
0.071429,USA,0.176471,0.216216,R,?,0.4,0.384615,0.290909,0.329787,0.091858,0.496403,?,?,?,?,?,?,yes
0,CAN,0.705882,0.54955,D,?,0.64,0.025641,0.118182,0.079787,0.258873,0.496403,0.655172,0,0,0,0.191667,0.310345,yes
0,EURO,0.705882,0.63964,L,0.362903,0.24,0.012821,0.018182,0.015957,0.06263,0.496403,?,?,?,?,?,?,yes
0,CAN,0.470588,0.504505,L,?,0.65,0.358974,0.290909,0.319149,0.033403,0.496403,?,?,?,?,?,?,yes
0,EURO,0.764706,0.540541,C,0.080645,0.34,0.166667,0.181818,0.175532,0,0.496403,?,?,?,?,?,?,yes
0,CAN,0.764706,0.594595,L,?,0.62,0.115385,0.118182,0.117021,0.08977,0.496403,0.551724,0.136364,0.133333,0.152174,0.066667,0.310345,yes
0.428571,EURO,0.470588,0.432432,L,?,0.46,0.371795,0.081818,0.202128,0.093946,0.496403,0.068966,0,0.033333,0.021739,0,0.310345,yes
0,EURO,0.529412,0.522523,D,0.056452,0.54,0.102564,0.118182,0.111702,0.083507,0.496403,?,?,?,?,?,?,yes
0,CAN,0.588235,0.54955,D,?,0.59,0,0.1,0.058511,0.417537,0.496403,?,?,?,?,?,?,yes
0.142857,CAN,0.529412,0.504505,C,?,0.34,0.179487,0.118182,0.143617,0.104384,0.496403,?,?,?,?,?,?,yes
0.071429,EURO,0.529412,0.45045,L,?,0.51,0.192308,0.081818,0.12766,0.070981,0.496403,?,?,?,?,?,?,yes
0,CAN,0.705882,0.684685,L,?,0.48,0,0.090909,0.053191,0.392484,0.496403,?,?,?,?,?,?,yes
0.142857,USA,0.647059,0.594595,R,?,0.31,0.038462,0.054545,0.047872,0.045929,0.496403,?,?,?,?,?,?,yes
0,EURO,0.529412,0.513514,R,0.068548,0.57,0.512821,0.318182,0.398936,0.06263,0.496403,?,?,?,?,?,?,yes
0.428571,EURO,0.470588,0.504505,D,?,0.57,0.153846,0.172727,0.164894,0.14405,0.496403,0.37931,0.090909,0.166667,0.152174,0.116667,0.310345,yes
0.071429,CAN,0.764706,0.774775,R,?,0.54,0.128205,0.154545,0.143617,0.250522,0.496403,?,?,?,?,?,?,yes
0.071429,USA,0.647059,0.414414,R,?,0.28,0,0.009091,0.005319,0.050104,0.496403,?,?,?,?,?,?,yes
0.142857,CAN,0.588235,0.711712,L,?,0.63,0.512821,0.3,0.388298,0.795407,0.496403,0.551724,0.636364,0.266667,0.478261,0.508333,0.310345,yes
0,EURO,0.647059,0.72973,D,0.318548,0.43,0.012821,0.081818,0.053191,0,0.496403,?,?,?,?,?,?,yes
0.142857,USA,0.529412,0.558559,D,?,0.42,0,0.218182,0.12766,0.025052,0.496403,?,?,?,?,?,?,yes
0,CAN,0.705882,0.72973,L,?,0.59,0.051282,0.109091,0.085106,0.453027,0.496403,0.482759,0.045455,0,0.021739,0.525,0.310345,yes
0.285714,EURO,0.588235,0.576577,R,?,0.51,0.205128,0.090909,0.138298,0.167015,0.496403,?,?,?,?,?,?,yes
0,CAN,0.647059,0.567568,R,?,0.6,0.166667,0.127273,0.143617,0.070981,0.496403,0.241379,0.045455,0,0.021739,0.033333,0.310345,yes
0.642857,EURO,0.529412,0.243243,L,?,0.61,0.205128,0.209091,0.207447,0.129436,0.496403,?,?,?,?,?,?,yes
0,CAN,0.588235,0.54955,D,?,0.48,0.064103,0.154545,0.117021,0.123173,0.496403,0.172414,0.045455,0.033333,0.043478,0.05,0.310345,yes
0.142857,CAN,0.647059,0.54955,D,?,0.4,0.038462,0.054545,0.047872,0.17119,0.496403,?,?,?,?,?,?,yes
0.071429,USA,0.411765,0.45045,C,?,0.52,0.474359,0.409091,0.43617,0.033403,0.496403,0.103448,0.045455,0.033333,0.043478,0.016667,0.310345,yes
0.071429,USA,0.470588,0.45045,C,?,0.39,0.076923,0.109091,0.095745,0.08977,0.496403,?,?,?,?,?,?,yes
0,EURO,0.588235,0.369369,C,0.096774,0.35,0.282051,0.290909,0.287234,0.100209,0.496403,0.034483,0.045455,0.033333,0.043478,0.016667,0.310345,yes
0.071429,CAN,0.529412,0.495495,R,?,0.59,0.333333,0.263636,0.292553,0.482255,0.496403,?,?,?,?,?,?,yes
0.142857,EURO,0.470588,0.414414,D,0.181452,0.5,0.166667,0.063636,0.106383,0.185804,0.496403,?,?,?,?,?,?,yes
0.071429,EURO,0.529412,0.396396,D,0.076613,0.44,0.038462,0.063636,0.053191,0.004175,0.496403,?,?,?,?,?,?,yes
0.071429,EURO,0.588235,0.504505,R,0.310484,0.49,0.282051,0.145455,0.202128,0.041754,0.496403,?,?,?,?,?,?,yes
0.142857,EURO,0.529412,0.63964,R,0.133065,0.47,0.115385,0.063636,0.085106,0.029228,0.496403,?,?,?,?,?,?,yes
0,EURO,0.647059,0.558559,D,0.052419,0.31,0.012821,0.036364,0.026596,0.033403,0.496403,?,?,?,?,?,?,yes
0.142857,EURO,0.411765,0.36036,C,?,0.46,0.128205,0.118182,0.12234,0.016701,0.496403,?,?,?,?,?,?,yes
0.142857,EURO,0.235294,0.234234,C,?,0.57,0.141026,0.218182,0.18617,0.096033,0.496403,?,?,?,?,?,?,yes
0.428571,EURO,0.588235,0.486486,D,?,0.54,0.051282,0.145455,0.106383,0.152401,0.496403,0.103448,0,0,0,0,0.310345,yes
0.714286,EURO,0.705882,0.576577,D,?,0.45,0.089744,0.072727,0.079787,0.056367,0.496403,0.068966,0.045455,0,0.021739,0.033333,0.310345,yes
0.571429,EURO,0.529412,0.396396,L,?,0.47,0.192308,0.036364,0.101064,0.075157,0.496403,0.034483,0,0,0,0.016667,0.310345,yes
0,EURO,0.647059,0.423423,L,0.217742,0.49,0.179487,0.2,0.191489,0,0.496403,?,?,?,?,?,?,yes
0.071429,USA,0.470588,0.459459,D,?,0.24,0.153846,0.290909,0.234043,0.058455,0.496403,?,?,?,?,?,?,yes
0.071429,EURO,0.588235,0.279279,C,?,0.65,0.192308,0.136364,0.159574,0,0.496403,?,?,?,?,?,?,yes
0.142857,USA,0.352941,0.369369,C,?,0.47,0.205128,0.172727,0.18617,0.070981,0.496403,?,?,?,?,?,?,yes
0,CAN,0.529412,0.414414,R,?,0.69,0.435897,0.254545,0.329787,0.085595,0.496403,0.310345,0.181818,0.066667,0.130435,0.033333,0.310345,yes
0.5,EURO,0.470588,0.234234,R,?,0.57,0.487179,0.245455,0.345745,0.06263,0.496403,0.344828,0.272727,0.3,0.326087,0.066667,0.310345,yes
0.142857,USA,0.470588,0.594595,R,?,0.33,0.064103,0.072727,0.069149,0.066806,0.496403,?,?,?,?,?,?,yes
0,EURO,0.529412,0.441441,C,0.185484,0.7,0.410256,0.218182,0.297872,0.020877,0.496403,?,?,?,?,?,?,yes
0,CAN,0.588235,0.504505,D,?,0.63,0.012821,0.1,0.06383,0.292276,0.496403,?,?,?,?,?,?,yes
0.071429,USA,0.588235,0.522523,C,?,0.26,0.333333,0.209091,0.260638,0.041754,0.496403,?,?,?,?,?,?,yes
0.071429,USA,0.529412,0.378378,C,?,0.38,0.448718,0.727273,0.611702,0.058455,0.496403,?,?,?,?,?,?,yes
0.142857,CAN,0.647059,0.504505,D,?,0.65,0.038462,0.163636,0.111702,0.227557,0.496403,0.482759,0.136364,0.2,0.195652,0.233333,0.310345,yes
0.071429,EURO,0.529412,0.324324,L,0,0.65,0.333333,0.245455,0.281915,0.050104,0.496403,0.413793,0.181818,0.266667,0.26087,0.116667,0.310345,yes
0.071429,EURO,0.588235,0.261261,C,0.004032,0.63,0.192308,0.254545,0.228723,0.096033,0.496403,0.413793,0.090909,0.266667,0.217391,0.05,0.310345,yes
0,EURO,0.529412,0.45045,R,0.004032,0.68,0.935897,0.554545,0.712766,0.083507,0.496403,0.655172,0.954545,0.833333,1,0.15,0.310345,yes
0,USA,0.529412,0.324324,C,0.012097,0.52,0.448718,0.309091,0.367021,0.121086,0.496403,?,?,?,?,?,?,yes
0,CAN,0.647059,0.513514,C,0.024194,0.72,0.333333,0.427273,0.388298,0.219207,0.496403,0.310345,0.045455,0.333333,0.23913,0.083333,0.310345,yes
0,CAN,0.705882,0.684685,L,0.028226,0.68,0.474359,0.345455,0.398936,0.19833,0.496403,0.103448,0,0.133333,0.086957,0.05,0.310345,yes
0,CAN,0.470588,0.387387,C,0.008065,0.7,0.512821,0.463636,0.484043,0.25261,0.496403,0.344828,0.227273,0.133333,0.195652,0.2,0.310345,yes
0.071429,EURO,0.705882,0.72973,D,0.032258,0.7,0.064103,0.172727,0.12766,0.221294,0.496403,0.724138,0,0.166667,0.108696,0.308333,0.310345,yes
0,EURO,0.529412,0.324324,L,0.03629,0.66,0.602564,0.418182,0.494681,0.223382,0.496403,0.344828,0.227273,0.366667,0.347826,0.3,0.310345,yes
0.071429,EURO,0.588235,0.504505,R,0.016129,0.68,0.461538,0.572727,0.526596,0.016701,0.496403,0.37931,0.318182,0.3,0.347826,0.016667,0.310345,yes
0,EURO,0.529412,0.468468,L,0.016129,0.64,0.153846,0.136364,0.143617,0.098121,0.496403,0.172414,0.045455,0.033333,0.043478,0.066667,0.310345,yes
0.071429,USA,0.647059,0.54955,D,0.040323,0.44,0.064103,0.172727,0.12766,0.160752,0.496403,?,?,?,?,?,?,yes
0.071429,USA,0.529412,0.522523,D,0.104839,0.41,0.128205,0.118182,0.12234,0.100209,0.496403,?,?,?,?,?,?,yes
0,CAN,0.470588,0.441441,D,0.056452,0.73,0.115385,0.336364,0.244681,0.54071,0.496403,?,?,?,?,?,?,yes
0,EURO,0.470588,0.576577,L,0.032258,0.63,0.166667,0.090909,0.12234,0.129436,0.496403,0,0,0,0,0.016667,0.310345,yes
0,EURO,0.588235,0.54955,D,0.020161,0.56,0.038462,0.054545,0.047872,0.129436,0.496403,?,?,?,?,?,?,yes
0.071429,USA,0.529412,0.414414,L,0.052419,0.4,0.179487,0.181818,0.180851,0.167015,0.496403,?,?,?,?,?,?,yes
0,CAN,0.529412,0.504505,D,0.048387,0.6,0.24359,0.309091,0.281915,0.164927,0.496403,0.172414,0,0.166667,0.108696,0.066667,0.310345,yes
0,EURO,0.647059,0.594595,L,0.028226,0.5,0.141026,0.090909,0.111702,0.112735,0.496403,0.068966,0,0,0,0.033333,0.310345,yes
0,EURO,0.588235,0.504505,R,0.008065,0.61,0.410256,0.272727,0.329787,0.025052,0.496403,0.241379,0,0,0,0,0.310345,yes
0,EURO,0.882353,0.90991,D,0.064516,0.24,0,0.036364,0.021277,0.048017,0.496403,?,?,?,?,?,?,yes
0,EURO,0.647059,0.531532,C,0.024194,0.48,0.102564,0.118182,0.111702,0.104384,0.496403,?,?,?,?,?,?,yes
0,CAN,0.529412,0.504505,D,0.080645,0.6,0.064103,0.172727,0.12766,0.194154,0.496403,0.413793,0.090909,0.066667,0.086957,0.108333,0.310345,yes
0.142857,CAN,0.705882,0.63964,C,?,0.67,0.487179,0.345455,0.404255,0.110647,0.489209,0.103448,0,0.066667,0.043478,0.016667,0.310345,yes
0,EURO,0.647059,0.45045,R,0.129032,0.45,0.102564,0.118182,0.111702,0.050104,0.496403,?,?,?,?,?,?,yes
0,CAN,0.529412,0.576577,D,0.108871,0.67,0.102564,0.181818,0.148936,0.265136,0.496403,0.448276,0.181818,0.3,0.282609,0.133333,0.310345,yes
0,EURO,0.411765,0.387387,R,0.076613,0.53,0.525641,0.336364,0.414894,0.141962,0.496403,0.172414,0.409091,0.1,0.26087,0.083333,0.310345,yes
0,EURO,0.823529,0.81982,D,0.298387,0.47,0,0.036364,0.021277,0.100209,0.496403,0.034483,0,0,0,0.033333,0.310345,yes
0,CAN,0.823529,0.837838,D,0.120968,0.61,0.012821,0.054545,0.037234,0.269311,0.496403,0.172414,0,0,0,0.05,0.310345,yes
0,EURO,0.294118,0.279279,L,0.048387,0.43,0.371795,0.218182,0.281915,0.164927,0.496403,0.034483,0.045455,0.066667,0.065217,0.1,0.310345,yes
0.142857,CAN,0.705882,0.657658,D,0.092742,0.39,0.064103,0.072727,0.069149,0.321503,0.496403,?,?,?,?,?,?,yes
