id,PlayerName,DraftAge_norm,country_group,Height_norm,Weight_norm,Position,DraftYear,Overall,CSS_rank_norm,rs_GP_norm,rs_G_norm,rs_A_norm,rs_P_norm,rs_PIM_norm,rs_PlusMinus_norm,po_GP_norm,po_G_norm,po_A_norm,po_P_norm,po_PIM_norm,po_PlusMinus_norm,GP_greater_than_0,wx_sum,lmt_prob,LeafNode
43689,Ivan Kolozvary,0.0,EURO,0.2857142857142857,0.17307692307692307,C,2001,198,0.2822966507177033,0.15555555555555556,0.0,0.0,0.0,0.0041753653444676405,0.552,0.23333333333333334,0.0,0.07692307692307693,0.043478260869565216,0.016666666666666666,0.375,no,1.2722698642238726,0.21886893638405305,4
8468082,Layne Ulmer,0.07142857142857142,CAN,0.35714285714285715,0.3076923076923077,C,1999,209,0.2822966507177033,0.8,0.547945205479452,0.3431372549019608,0.47468354430379744,0.0709812108559499,0.552,0.2,0.09523809523809523,0.038461538461538464,0.06521739130434782,0.03333333333333333,0.375,yes,-1.4064985895884483,0.80321309184163647,5
991,Daniel Johansson,0.0,EURO,0.35714285714285715,0.40384615384615385,D,1999,125,0.28708133971291866,0.6,0.2191780821917808,0.23529411764705882,0.25316455696202533,0.08350730688935282,0.552,0.0,0.0,0.0,0.0,0.0,0.375,no,-0.3581053586684142,0.58858171757097677,5
14824,Dennis Packard,0.07142857142857142,CAN,0.7142857142857143,0.7019230769230769,L,2001,219,0.28708133971291866,0.36666666666666664,0.0547945205479452,0.0392156862745098,0.05063291139240506,0.05845511482254697,0.552,0.0,0.0,0.0,0.0,0.0,0.375,no,0.15781082730586604,0.46062896813735105,4
15343,Patrick Wellar,0.07142857142857142,CAN,0.5714285714285714,0.46153846153846156,D,2002,77,0.28708133971291866,0.6777777777777778,0.0410958904109589,0.09803921568627451,0.08227848101265822,0.2609603340292276,0.52,0.23333333333333334,0.0,0.07692307692307693,0.043478260869565216,0.03333333333333333,0.2916666666666667,no,10.2725672510074,3.4567320413951119e-05,1
59477,Robert Fried,0.07142857142857142,USA,0.5714285714285714,0.49038461538461536,R,2000,77,0.28708133971291866,0.0,0.0,0.0,0.0,0.0,0.552,0.0,0.0,0.0,0.0,0.0,0.375,no,1.01278231130199,0.26643570110176867,4
8467944,Jason Jaspers,0.0,CAN,0.2857142857142857,0.4423076923076923,C,1999,71,0.28708133971291866,0.7555555555555555,0.3835616438356164,0.3235294117647059,0.3860759493670886,0.16910229645093947,0.552,0.13333333333333333,0.09523809523809523,0.038461538461538464,0.06521739130434782,0.10833333333333334,0.375,yes,-1.779664588857571,0.85565544448757958,5
8470282,Jarkko Immonen,0.14285714285714285,EURO,0.35714285714285715,0.375,C,2002,254,0.28708133971291866,0.5666666666666667,0.0547945205479452,0.049019607843137254,0.056962025316455694,0.025052192066805846,0.552,0.26666666666666666,0.23809523809523808,0.038461538461538464,0.13043478260869565,0.08333333333333333,0.375,yes,-1.8041324036025799,0.85865122575088759,5
3242,Kevin Kantee,0.0,EURO,0.5,0.46153846153846156,D,2002,188,0.291866028708134,0.4777777777777778,0.0684931506849315,0.09803921568627451,0.0949367088607595,0.06680584551148225,0.592,0.16666666666666666,0.09523809523809523,0.038461538461538464,0.06521739130434782,0.0,0.375,no,8.28159655615444,0.00025306867665115553,6
10631,Dan Spang,0.07142857142857142,USA,0.35714285714285715,0.40384615384615385,D,2002,52,0.291866028708134,0.06666666666666667,0.1232876712328767,0.0784313725490196,0.10759493670886076,0.029227557411273485,0.552,0.0,0.0,0.0,0.0,0.0,0.375,no,1.6072063932197977,0.16697683047433118,4
12848,Cliff Loya,0.07142857142857142,USA,0.5,0.4230769230769231,D,2000,207,0.291866028708134,0.34444444444444444,0.0,0.049019607843137254,0.03164556962025317,0.04592901878914405,0.592,0.0,0.0,0.0,0.0,0.0,0.375,no,6.069012673199545,0.0023081164942447968,6
