id,PlayerName,DraftAge,Country,country_group,Height,Weight,Position,DraftYear,Overall,CSS_rank,rs_GP,rs_G,rs_A,rs_P,rs_PIM,rs_PlusMinus,po_GP,po_G,po_A,po_P,po_PIM,po_PlusMinus,sum_7yr_GP,sum_7yr_TOI,GP_greater_than_0
11103,"Ondrej Roman",18,"Czech Rep.",EURO,71,185,C,2007,136,160,86,9,57,66,44,2,6,1,4,5,0,0,0,0,no
8471804,"Nathan Gerbe",18,USA,USA,64,176,C,2005,142,160,44,17,20,37,87,0,0,0,0,0,0,0,146,2014,yes
11320,"Devin Didiomete",18,Canada,CAN,71,205,L,2006,187,161,60,15,21,36,202,0,10,0,4,4,26,-1,0,0,no
15042,"Matthew Glasser",18,Canada,CAN,70,190,L,2005,220,161,62,25,24,49,14,0,0,0,0,0,0,0,0,0,no
19048,"Samuel Groulx",18,Canada,CAN,74,194,D,2008,92,161,70,5,20,25,100,5,11,0,3,3,14,0,0,0,no
8471388,"Patrick Kaleta",18,USA,USA,73,198,R,2004,176,161,67,14,14,28,124,-6,0,0,0,0,0,0,204,1833,yes
8471842,"Tim Kennedy",19,USA,USA,70,175,L,2005,181,162,54,30,31,61,112,26,13,6,11,17,18,5,112,1384,yes
8474688,"Greg Pateryn",18,USA,USA,75,221,D,2008,128,162,60,3,24,27,145,-1,0,0,0,0,0,0,20,244,yes
12166,"Jean-Claude Sawyer",18,Canada,CAN,75,194,D,2004,161,163,56,5,13,18,48,14,2,0,0,0,2,-2,0,0,no
15452,"Jordan Fulton",19,USA,USA,72,194,L,2006,179,163,28,45,36,81,76,0,0,0,0,0,0,0,0,0,no
3415,"Johan Alcen",19,Sweden,EURO,74,194,L,2007,195,164,68,19,33,52,62,14,5,1,1,2,0,0,0,0,no
8474094,"Matt Halischuk",19,CAN,CAN,72,180,R,2007,117,164,67,33,33,66,20,11,9,4,1,5,10,0,203,2281,yes
8474673,"TJ Brodie",18,CAN,CAN,73,182,D,2008,114,164,68,4,26,30,73,0,4,0,3,3,2,0,266,5876,yes
12459,"Joe Lavin",18,USA,USA,73,196,D,2007,126,165,41,2,8,10,40,0,6,0,2,2,4,0,0,0,no
11694,"Moises Gutierrez",18,USA,USA,76,227,R,2004,164,166,71,7,12,19,107,3,5,1,0,1,6,1,0,0,no
11464,"Matt Rust",18,USA,USA,69,194,C,2007,101,167,55,14,19,33,83,3,0,0,0,0,0,0,0,0,no
12429,"Ryan Mcginnis",18,USA,USA,73,196,D,2005,184,168,66,0,6,6,93,1,4,0,1,1,2,0,0,0,no
11646,"John Flatters",18,Canada,CAN,73,174,D,2005,174,170,53,0,2,2,117,-13,7,0,0,0,2,-2,0,0,no
13783,"Joel Chouinard",18,Canada,CAN,73,187,D,2008,167,171,69,7,28,35,95,-13,6,2,0,2,4,-4,0,0,no
17616,"Matt Mcilvane",19,USA,USA,72,207,C,2004,251,171,59,22,24,46,53,6,3,1,2,3,0,1,0,0,no
8471331,"Kevin Porter",18,USA,USA,71,191,C,2004,119,172,55,8,29,37,30,0,0,0,0,0,0,0,128,1726,yes
19159,"Greg Burke",18,USA,USA,75,205,L,2008,174,175,40,21,25,46,46,0,0,0,0,0,0,0,0,0,no
8474052,"Chris Terry",18,CAN,CAN,70,195,L,2007,132,175,68,22,44,66,98,18,20,8,10,18,21,8,13,150,yes
8474661,"Michal Jordan",18,CZE,EURO,73,195,D,2008,105,176,66,6,27,33,50,2,4,0,3,3,6,-9,43,658,yes
18020,"Travis Gawryletz",19,Canada,CAN,74,201,D,2004,253,177,51,9,21,30,51,0,10,1,3,4,6,0,0,0,no
12540,"Justin Courtnall",18,Canada,CAN,75,185,L,2007,210,181,58,5,9,14,83,0,12,0,2,2,19,0,0,0,no
41102,"Steve Mcclellan",19,USA,USA,73,185,D,2004,281,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
8471885,"Chad Rau",18,USA,USA,71,198,C,2005,228,181,63,32,40,72,32,-10,0,0,0,0,0,0,9,98,yes
8474061,"Anthony Peluso",18,CAN,CAN,75,235,R,2007,160,183,52,7,3,10,176,-33,0,0,0,0,0,0,58,331,yes
11430,"Brock Bradford",18,Canada,CAN,69,168,C,2005,217,184,60,24,33,57,16,10,5,0,1,1,0,-2,0,0,no
11468,"Justin Vaive",18,USA,USA,76,209,L,2007,92,184,56,11,9,20,71,1,0,0,0,0,0,0,0,0,no
8474727,"Ben Smith",20,USA,USA,71,198,R,2008,169,184,44,25,25,50,12,0,0,0,0,0,0,0,175,2227,yes
12259,"Matt Marquardt",19,Canada,CAN,74,223,L,2006,194,186,68,16,9,25,69,-4,20,5,3,8,12,0,0,0,no
19061,"Stephen Johnston",18,Canada,CAN,73,174,L,2008,181,186,56,2,7,9,12,0,21,5,2,7,6,3,0,0,no
8471766,"Jared Boll",19,USA,USA,75,209,R,2005,101,187,59,23,24,47,294,0,4,1,3,4,25,-5,345,2754,yes
9380,"Kyle Lawson",18,USA,USA,71,207,D,2005,198,188,60,7,25,32,8,3,0,0,0,0,0,0,0,0,no
14859,"Trevor Ludwig",19,USA,USA,73,209,D,2004,183,188,54,5,27,32,93,0,0,0,0,0,0,0,0,0,no
18885,"Joe Gleason",18,USA,USA,69,181,D,2008,192,188,18,6,26,32,14,0,0,0,0,0,0,0,0,0,no
17509,"David Wohlberg",18,USA,USA,73,192,C,2008,172,189,66,22,12,34,91,14,0,0,0,0,0,0,0,0,no
8474029,"Cade Fairchild",18,USA,USA,71,190,D,2007,96,189,56,5,28,33,60,0,0,0,0,0,0,0,5,48,yes
12559,"Alain Goulet",19,Canada,CAN,75,194,D,2007,159,190,43,10,32,42,34,0,25,5,16,21,32,0,0,0,no
12258,"Kyell Henegan",19,Canada,CAN,75,205,D,2006,208,192,68,3,4,7,200,11,10,0,1,1,38,0,0,0,no
8471409,"Andrew Gordon",19,CAN,CAN,72,194,R,2004,197,194,55,20,44,64,12,0,0,0,0,0,0,0,12,98,yes
11634,"Jason Lynch",18,Canada,CAN,76,214,D,2005,166,195,67,1,4,5,78,-13,0,0,0,0,0,0,0,0,no
14564,"Joe Cooper",19,Canada,CAN,72,201,R,2004,219,195,34,1,0,1,66,-6,0,0,0,0,0,0,0,0,no
15451,"Matt Generous",20,USA,USA,75,194,D,2005,208,196,49,8,16,24,105,0,0,0,0,0,0,0,0,0,no
8474005,"Alex Grant",18,CAN,CAN,76,205,D,2007,118,196,74,12,20,32,108,-32,0,0,0,0,0,0,2,24,yes
8471429,"Tyler Eckford",19,CAN,CAN,73,225,D,2004,217,199,58,7,30,37,101,0,13,2,8,10,34,0,7,57,yes
15313,"Greg Beller",18,Canada,CAN,74,205,L,2005,178,201,27,25,30,55,38,0,2,1,0,1,2,0,0,0,no
8473618,"Mathieu Perreault",18,CAN,CAN,70,188,C,2006,177,202,62,18,34,52,42,20,17,10,11,21,8,3,159,1877,yes
8474631,"Marc-Andre Bourdon",19,CAN,CAN,72,206,D,2008,67,202,69,12,47,59,114,39,17,2,16,18,25,10,45,728,yes
12281,"David Meckler",19,USA,USA,72,183,C,2006,134,205,31,7,3,10,28,-12,0,0,0,0,0,0,0,0,no
17842,"Joshua Turnbull",19,USA,USA,70,172,C,2007,137,207,60,25,29,54,66,18,9,3,1,4,12,0,0,0,no
18012,"Alex Berry",19,USA,USA,74,218,R,2005,153,208,53,17,25,42,170,0,0,0,0,0,0,0,0,0,no
8474034,"Patrick Maroon",19,USA,USA,75,227,L,2007,161,208,57,40,55,95,152,0,12,10,13,23,12,0,77,915,yes
8474027,"Justin Braun",20,USA,USA,74,205,D,2007,201,209,39,4,10,14,20,0,0,0,0,0,0,0,217,4045,yes
11237,"Ryan Pottruff",18,Canada,CAN,72,225,D,2004,202,211,51,3,5,8,48,9,15,0,0,0,6,0,0,0,no
3856,"Daniel Rahimi",19,Sweden,EURO,75,216,D,2006,82,214,51,4,11,15,100,0,6,3,2,5,37,0,0,0,no
10613,"Felix Schutz",19,Germany,EURO,71,196,C,2006,117,220,86,26,44,70,75,-7,0,0,0,0,0,0,0,0,no
18003,"John Wessbecker",19,USA,USA,74,194,D,2005,225,221,28,6,16,22,38,0,0,0,0,0,0,0,0,0,no
8473611,"Shane Sims",18,USA,USA,73,195,D,2006,126,221,59,10,12,22,80,5,11,2,0,2,12,9,1,7,yes
10657,"Maxime Lacroix",19,France,EURO,72,194,C,2006,127,222,70,25,22,47,79,29,23,7,5,12,21,9,0,0,no
19377,"Maxime Frechette",18,Canada,CAN,77,214,D,2006,142,223,13,0,0,0,24,-2,0,0,0,0,0,0,0,0,no
10637,"Ashton Rome",21,Canada,CAN,73,203,R,2006,143,224,65,30,34,64,130,5,0,0,0,0,0,0,0,0,no
15596,"Olivier Legault",19,Canada,CAN,77,238,L,2005,93,224,55,1,3,4,131,-2,7,0,0,0,8,0,0,0,no
8471372,"Ben Walter",20,CAN,CAN,73,190,C,2004,160,226,36,18,16,34,18,0,0,0,0,0,0,0,24,201,yes
8471508,"Olivier Magnan",20,CAN,CAN,74,210,D,2006,148,226,69,14,27,41,97,10,5,0,1,1,6,-2,18,283,yes
8418,"Peter Aston",20,Canada,CAN,73,205,D,2006,155,227,65,16,36,52,31,16,7,2,1,3,2,-5,0,0,no
15047,"Andrew Sarauer",20,Hungary,EURO,76,205,C,2004,125,227,57,43,32,75,71,0,0,0,0,0,0,0,0,0,no
8471817,"Ryan Reaves",18,CAN,CAN,73,225,R,2005,156,228,64,7,9,16,79,-5,23,2,4,6,43,0,88,581,yes
16666,"Alexandre Dulac-Lemelin",18,Canada,CAN,76,194,D,2004,278,231,67,2,11,13,35,-17,3,0,0,0,0,-4,0,0,no
11696,"Dane Crowley",19,Canada,CAN,74,209,D,2006,168,232,71,1,20,21,149,-15,4,0,2,2,23,-5,0,0,no
8473584,"Andrew MacDonald",20,CAN,CAN,73,204,D,2006,160,234,68,6,40,46,62,22,26,2,12,14,12,9,232,5241,yes
9492,"Eric Hunter",20,Canada,CAN,73,194,C,2006,174,235,71,40,32,72,125,11,5,3,1,4,10,0,0,0,no
8471868,"Ryan Russell",18,CAN,CAN,70,178,L,2005,211,238,66,32,21,53,18,27,16,6,7,13,12,0,41,478,yes
11670,"Gord Baldwin",18,Canada,CAN,77,198,D,2005,69,241,66,3,8,11,73,13,13,2,2,4,8,2,0,0,no
9357,"Adam Hobson",18,Canada,CAN,73,220,C,2005,203,242,78,11,29,40,51,-5,0,0,0,0,0,0,0,0,no
8471840,"Brett Sutter",18,CAN,CAN,72,200,L,2005,179,249,70,8,11,19,70,0,16,1,2,3,16,0,34,288,yes
