@relation 'AHL_NHL_BN_norm-weka.filters.unsupervised.attribute.Remove-R2-10,12,17-20'

@attribute AHL_GP numeric
@attribute AHL_passes numeric
@attribute AHL_ze_controlled_entry numeric
@attribute AHL_ze_uncontrolled_entry numeric
@attribute AHL_ze_controlled_exit numeric
@attribute AHL_ze_uncontrolled_exit numeric
@attribute NHL_GP numeric
@attribute NHL_G numeric
@attribute NHL_A numeric
@attribute NHL_P numeric
@attribute NHL_PlusMinus numeric
@attribute NHL_PIM numeric
@attribute NHL_PointPerGame numeric
@attribute NHL_PPG numeric
@attribute NHL_PPP numeric
@attribute NHL_SHG numeric
@attribute NHL_SHP numeric
@attribute NHL_GWG numeric
@attribute NHL_OTG numeric
@attribute NHL_S numeric
@attribute NHL_ShootingPercentage numeric
@attribute NHL_TOIPerGame_sec numeric
@attribute NHL_ShiftsPerGame numeric
@attribute NHL_FaceoffWinPercentage numeric

@data
0.8125,0.664969,0.807339,0.290076,0.427746,0.182609,0.271605,0.228571,0.1,0.181818,0.673077,0.043103,0.52,0.083333,0.038462,0,0,0.111111,0,0.2103,0.163,0.585971,0.511945,0.5
0.59375,0.36558,0.59633,0.244275,0.317919,0.069565,0.493827,0.142857,0.3,0.257576,0.307692,0.146552,0.41,0.333333,0.230769,0,0,0.111111,0,0.184549,0.116,0.652695,0.498294,0.333
0.59375,0.36558,0.59633,0.244275,0.317919,0.069565,0.320988,0.085714,0.15,0.136364,0.384615,0.112069,0.33,0.083333,0.192308,0,0,0.222222,0.5,0.103004,0.125,0.537211,0.457338,0.45
0.40625,0.09165,0.12844,0.19084,0.052023,0.078261,0.148148,0,0,0,0.538462,0.090517,0,0,0,0,0,0,0,0.021459,0,0.19846,0.225256,1
0.59375,0.36558,0.59633,0.244275,0.317919,0.069565,0.320988,0.085714,0.15,0.136364,0.384615,0.112069,0.33,0.083333,0.192308,0,0,0.222222,0.5,0.103004,0.125,0.537211,0.457338,0.45
0.40625,0.09165,0.12844,0.19084,0.052023,0.078261,0.148148,0,0,0,0.538462,0.090517,0,0,0,0,0,0,0,0.021459,0,0.19846,0.225256,1
0.0625,0.035642,0.06422,0.030534,0.028902,0.008696,0.074074,0.028571,0.025,0.030303,0.576923,0,0.29,0,0,0,0,0,0,0.017167,0.25,0.357571,0.341297,0
0.0625,0.035642,0.06422,0.030534,0.028902,0.008696,0.098765,0.028571,0,0.015152,0.557692,0.017241,0.11,0,0,0,0,0,0,0.042918,0.1,0.244654,0.191126,0
0.84375,0.184318,0.623853,0.435115,0.208092,0.165217,0,0,0,0,0.576923,0,0,0,0,0,0,0,0,0,0,0.110351,0.112628,0
0.0625,0.035642,0.06422,0.030534,0.028902,0.008696,0.135802,0.142857,0,0.075758,0.615385,0.025862,0.42,0.083333,0.038462,0,0,0.111111,0,0.085837,0.25,0.484175,0.419795,0.5
0.84375,0.184318,0.623853,0.435115,0.208092,0.165217,0.037037,0,0,0,0.557692,0.008621,0,0,0,0,0,0,0,0.017167,0,0.254919,0.259386,0
0.84375,0.184318,0.623853,0.435115,0.208092,0.165217,0.111111,0.085714,0,0.045455,0.634615,0.017241,0.3,0,0,0.25,0.166667,0,0,0.04721,0.273,0.408896,0.395904,0
0.0625,0.035642,0.06422,0.030534,0.028902,0.008696,0.148148,0.057143,0.2,0.151515,0.615385,0.017241,0.77,0.083333,0.115385,0,0,0,0,0.11588,0.074,0.497006,0.484642,0.5
0.84375,0.184318,0.623853,0.435115,0.208092,0.165217,0.037037,0,0,0,0.557692,0.008621,0,0,0,0,0,0,0,0.017167,0,0.254919,0.259386,0
0.84375,0.184318,0.623853,0.435115,0.208092,0.165217,0.111111,0.085714,0,0.045455,0.634615,0.017241,0.3,0,0,0.25,0.166667,0,0,0.04721,0.273,0.408896,0.395904,0
0.0625,0.035642,0.06422,0.030534,0.028902,0.008696,0.148148,0.057143,0.2,0.151515,0.615385,0.017241,0.77,0.083333,0.115385,0,0,0,0,0.11588,0.074,0.497006,0.484642,0.5
0.65625,0.571283,0.06422,0.534351,0.65896,0.634783,0.111111,0.028571,0.025,0.030303,0.634615,0,0.2,0,0,0,0,0.111111,0,0.017167,0.25,0.650128,0.453925,0
0.65625,0.571283,0.06422,0.534351,0.65896,0.634783,0,0,0,0,0.576923,0,0,0,0,0,0,0,0,0,0,0.342173,0.215017,0
0.15625,0.07332,0.018349,0.137405,0.075145,0.2,0.024691,0,0,0,0.538462,0,0,0,0,0,0,0,0,0.004292,0,0.238666,0.283276,0
0.15625,0.07332,0.018349,0.137405,0.075145,0.2,0.259259,0,0.075,0.045455,0.5,0.025862,0.14,0,0,0,0,0,0,0.030043,0,0.578272,0.56314,0
0.15625,0.07332,0.018349,0.137405,0.075145,0.2,0.567901,0.028571,0.2,0.136364,0.326923,0.232759,0.19,0.083333,0.038462,0,0,0,0,0.197425,0.022,0.85201,0.750853,0
0.15625,0.07332,0.018349,0.137405,0.075145,0.2,0.037037,0,0,0,0.519231,0.008621,0,0,0,0,0,0,0,0,0,0.444825,0.419795,0
0.15625,0.07332,0.018349,0.137405,0.075145,0.2,0.432099,0,0.075,0.045455,0.403846,0.172414,0.08,0,0,0,0,0,0,0.11588,0,0.529512,0.515358,0
0.71875,0.399185,0.587156,0.381679,0.306358,0.33913,0.098765,0.028571,0.025,0.030303,0.576923,0.008621,0.22,0,0,0,0,0,0,0.055794,0.077,0.421728,0.460751,0
0.15625,0.07332,0.018349,0.137405,0.075145,0.2,0.246914,0,0.05,0.030303,0.480769,0.086207,0.1,0,0,0,0,0,0,0.042918,0,0.463644,0.440273,0
0.71875,0.399185,0.587156,0.381679,0.306358,0.33913,0.802469,0.371429,0.2,0.318182,0.692308,0.112069,0.32,0.083333,0.076923,0,0,0.111111,0,0.339056,0.165,0.480753,0.433447,1
0.71875,0.399185,0.587156,0.381679,0.306358,0.33913,0.061728,0.028571,0.025,0.030303,0.576923,0.008621,0.33,0,0,0,0,0.111111,0,0.017167,0.25,0.403764,0.40273,0
0.15625,0.07332,0.018349,0.137405,0.075145,0.2,0.209877,0.028571,0.025,0.030303,0.403846,0.060345,0.11,0,0,0,0,0,0,0.077253,0.056,0.407186,0.40273,0
0.71875,0.399185,0.587156,0.381679,0.306358,0.33913,0.864198,0.257143,0.55,0.469697,0.826923,0.051724,0.44,0,0.076923,0,0,0.222222,0,0.446352,0.086,0.465355,0.412969,0.5
0.71875,0.399185,0.587156,0.381679,0.306358,0.33913,0.037037,0,0,0,0.557692,0,0,0,0,0,0,0,0,0.017167,0,0.536356,0.634812,0
0.71875,0.250509,0.623853,0.480916,0.387283,0.295652,0.08642,0,0,0,0.538462,0.008621,0,0,0,0,0,0,0,0.094421,0,0.447391,0.331058,0
0.15625,0.07332,0.018349,0.137405,0.075145,0.2,0.283951,0,0.1,0.060606,0.615385,0.073276,0.17,0,0,0,0,0,0,0.06867,0,0.581694,0.518771,0
0.71875,0.399185,0.587156,0.381679,0.306358,0.33913,0.728395,0.142857,0.275,0.242424,0.634615,0.086207,0.27,0,0,0,0.166667,0.111111,0,0.23176,0.093,0.460222,0.423208,0.25
0.71875,0.250509,0.623853,0.480916,0.387283,0.295652,0.382716,0.057143,0.05,0.060606,0.576923,0.017241,0.13,0,0,0,0,0.111111,0,0.154506,0.056,0.39692,0.337884,0
0.15625,0.07332,0.018349,0.137405,0.075145,0.2,0.62963,0,0.2,0.121212,0.519231,0.125,0.15,0,0,0,0,0,0,0.141631,0,0.55432,0.549488,0
0.71875,0.250509,0.623853,0.480916,0.387283,0.295652,0.382716,0.057143,0.05,0.060606,0.576923,0.017241,0.13,0,0,0,0,0.111111,0,0.154506,0.056,0.39692,0.337884,0
0.15625,0.07332,0.018349,0.137405,0.075145,0.2,0.62963,0,0.2,0.121212,0.519231,0.125,0.15,0,0,0,0,0,0,0.141631,0,0.55432,0.549488,0
0.71875,0.569246,0.155963,0.328244,0.601156,0.495652,0.012346,0,0,0,0.596154,0.008621,0,0,0,0,0,0,0,0.004292,0,0.185629,0.180887,0
0.71875,0.569246,0.155963,0.328244,0.601156,0.495652,0.111111,0,0,0,0.557692,0.025862,0,0,0,0,0,0,0,0.038627,0,0.607357,0.556314,0
0.71875,0.569246,0.155963,0.328244,0.601156,0.495652,0.123457,0,0.075,0.045455,0.480769,0.056034,0.27,0,0.115385,0,0,0,0,0.04721,0,0.720274,0.600683,0
0.71875,0.569246,0.155963,0.328244,0.601156,0.495652,0.123457,0,0.075,0.045455,0.480769,0.056034,0.27,0,0.115385,0,0,0,0,0.04721,0,0.720274,0.600683,0
0.53125,0.428717,0.614679,0.274809,0.375723,0.182609,0.098765,0,0,0,0.519231,0.008621,0,0,0,0,0,0,0,0.060086,0,0.609923,0.498294,0
0.53125,0.428717,0.614679,0.274809,0.375723,0.182609,0.061728,0.057143,0,0.030303,0.538462,0,0.33,0,0,0,0,0.111111,0.5,0.034335,0.25,0.405475,0.443686,1
0.53125,0.428717,0.614679,0.274809,0.375723,0.182609,0.08642,0.028571,0,0.015152,0.538462,0,0.13,0,0,0,0,0,0,0.04721,0.091,0.400342,0.423208,0
0.53125,0.428717,0.614679,0.274809,0.375723,0.182609,0.061728,0.057143,0,0.030303,0.538462,0,0.33,0,0,0,0,0.111111,0.5,0.034335,0.25,0.405475,0.443686,1
0.53125,0.428717,0.614679,0.274809,0.375723,0.182609,0.08642,0.028571,0,0.015152,0.538462,0,0.13,0,0,0,0,0,0,0.04721,0.091,0.400342,0.423208,0
0.71875,0.298371,0.293578,0.282443,0.16763,0.2,0.049383,0,0.075,0.045455,0.634615,0.008621,0.6,0,0,0,0,0,0,0.017167,0,0.400342,0.392491,0
0.71875,0.298371,0.293578,0.282443,0.16763,0.2,0.382716,0.057143,0.175,0.136364,0.673077,0.064655,0.28,0,0,0,0,0,0,0.137339,0.063,0.339607,0.317406,0.333
0.75,0.459267,0.798165,0.412214,0.508671,0.313043,0.407407,0.142857,0.125,0.151515,0.538462,0.017241,0.29,0.083333,0.076923,0,0,0.222222,0,0.167382,0.128,0.550898,0.423208,0.295
0.75,0.459267,0.798165,0.412214,0.508671,0.313043,0.037037,0,0,0,0.538462,0,0,0,0,0,0,0,0,0.008584,0,0.397776,0.34471,1
0.75,0.459267,0.798165,0.412214,0.508671,0.313043,0.234568,0.057143,0.025,0.045455,0.519231,0,0.15,0,0,0.25,0.166667,0,0,0.090129,0.095,0.469632,0.406143,0.429
0.75,0.459267,0.798165,0.412214,0.508671,0.313043,0.901235,0.4,0.275,0.378788,0.365385,0.116379,0.34,0.083333,0.076923,0,0,0.333333,0.5,0.437768,0.137,0.561163,0.460751,0.328
0.75,0.459267,0.798165,0.412214,0.508671,0.313043,0.419753,0.114286,0.075,0.106061,0.538462,0.073276,0.2,0,0,0,0,0,0,0.137339,0.125,0.322498,0.269625,0.304
0.75,0.459267,0.798165,0.412214,0.508671,0.313043,0.37037,0.114286,0.125,0.136364,0.557692,0.043103,0.29,0,0,0.25,0.333333,0,0,0.158798,0.108,0.63302,0.474403,0.402
0.75,0.459267,0.798165,0.412214,0.508671,0.313043,0.135802,0,0.025,0.015152,0.480769,0.008621,0.08,0,0,0,0,0,0,0.012876,0,0.448246,0.358362,0.34
0.75,0.459267,0.798165,0.412214,0.508671,0.313043,0.493827,0,0.075,0.045455,0.538462,0,0.07,0,0,0,0,0,0,0.145923,0,0.432849,0.392491,0.506
0.75,0.459267,0.798165,0.412214,0.508671,0.313043,0.012346,0,0,0,0.557692,0,0,0,0,0,0,0,0,0,0,0.429427,0.47099,0.368
0.875,0.240326,0.550459,0.427481,0.346821,0.286957,0.037037,0,0,0,0.519231,0.017241,0,0,0,0,0,0,0,0.008584,0,0.374679,0.317406,0.37
0.75,0.459267,0.798165,0.412214,0.508671,0.313043,0.012346,0,0,0,0.557692,0,0,0,0,0,0,0,0,0,0,0.429427,0.47099,0.368
0.875,0.240326,0.550459,0.427481,0.346821,0.286957,0.037037,0,0,0,0.519231,0.017241,0,0,0,0,0,0,0,0.008584,0,0.374679,0.317406,0.37
0.34375,0.149695,0.174312,0.29771,0.127168,0.121739,0.098765,0,0,0,0.557692,0.008621,0,0,0,0,0,0,0,0.064378,0,0.497861,0.440273,0
0.34375,0.149695,0.174312,0.29771,0.127168,0.121739,0.283951,0.057143,0.025,0.045455,0.519231,0.017241,0.13,0,0,0,0,0,0,0.090129,0.095,0.344739,0.300341,0.667
0.34375,0.149695,0.174312,0.29771,0.127168,0.121739,0.283951,0.057143,0.025,0.045455,0.519231,0.017241,0.13,0,0,0,0,0,0,0.090129,0.095,0.344739,0.300341,0.667
0.1875,0.102851,0.119266,0.114504,0.057803,0.078261,0.024691,0,0,0,0.538462,0,0,0,0,0,0,0,0,0.038627,0,0.448246,0.511945,0.25
0.1875,0.102851,0.119266,0.114504,0.057803,0.078261,0.641975,0.142857,0.05,0.106061,0.442308,0.056034,0.13,0.083333,0.038462,0,0,0.111111,0,0.309013,0.069,0.479897,0.409556,0.432
0.1875,0.102851,0.119266,0.114504,0.057803,0.078261,0.098765,0,0,0,0.576923,0.017241,0,0,0,0,0,0,0,0.030043,0,0.340462,0.430034,1
0.1875,0.102851,0.119266,0.114504,0.057803,0.078261,0.666667,0.085714,0.175,0.151515,0.634615,0.043103,0.18,0,0,0.25,0.333333,0.111111,0,0.253219,0.051,0.349872,0.365188,0.379
0.1875,0.102851,0.119266,0.114504,0.057803,0.078261,0.098765,0,0,0,0.576923,0.017241,0,0,0,0,0,0,0,0.030043,0,0.340462,0.430034,1
0.1875,0.102851,0.119266,0.114504,0.057803,0.078261,0.666667,0.085714,0.175,0.151515,0.634615,0.043103,0.18,0,0,0.25,0.333333,0.111111,0,0.253219,0.051,0.349872,0.365188,0.379
0.28125,0.053971,0.082569,0.122137,0.040462,0.043478,0.814815,0.057143,0.05,0.060606,0.423077,0.547414,0.06,0,0,0,0,0,0,0.128755,0.067,0.149701,0.146758,1
0.28125,0.053971,0.082569,0.122137,0.040462,0.043478,0.481481,0.057143,0.025,0.045455,0.5,0.185345,0.08,0,0,0,0,0,0,0.111588,0.077,0.230967,0.204778,0
0.40625,0.322811,0.174312,0.335878,0.34104,0.191304,0.185185,0,0,0,0.576923,0.064655,0,0,0,0,0,0,0,0.042918,0,0.631309,0.559727,0
0.40625,0.322811,0.174312,0.335878,0.34104,0.191304,0.012346,0,0,0,0.596154,0,0,0,0,0,0,0,0,0,0,0.01882,0.044369,0
0.28125,0.053971,0.082569,0.122137,0.040462,0.043478,0.345679,0.028571,0,0.015152,0.461538,0.103448,0.03,0,0,0,0,0,0,0.077253,0.056,0.169376,0.174061,0
0.40625,0.322811,0.174312,0.335878,0.34104,0.191304,0.037037,0,0,0,0.576923,0.017241,0,0,0,0,0,0,0,0.004292,0,0.21728,0.180887,0
0.28125,0.053971,0.082569,0.122137,0.040462,0.043478,0.123457,0,0,0,0.538462,0.051724,0,0,0,0,0,0,0,0.012876,0,0.21728,0.191126,0
0.40625,0.322811,0.174312,0.335878,0.34104,0.191304,0.407407,0,0.1,0.060606,0.557692,0.168103,0.12,0,0,0,0,0,0,0.103004,0,0.358426,0.320819,0
0.28125,0.053971,0.082569,0.122137,0.040462,0.043478,0.123457,0,0,0,0.538462,0.051724,0,0,0,0,0,0,0,0.012876,0,0.21728,0.191126,0
0.40625,0.322811,0.174312,0.335878,0.34104,0.191304,0.407407,0,0.1,0.060606,0.557692,0.168103,0.12,0,0,0,0,0,0,0.103004,0,0.358426,0.320819,0
0.625,0.711813,0.321101,0.625954,0.606936,0.469565,0.024691,0,0,0,0.576923,0.017241,0,0,0,0,0,0,0,0.012876,0,0.746792,0.546075,0
0.625,0.711813,0.321101,0.625954,0.606936,0.469565,0.024691,0,0,0,0.576923,0.017241,0,0,0,0,0,0,0,0.012876,0,0.746792,0.546075,0
0.5,0.39613,0.495413,0.290076,0.32948,0.173913,0.049383,0,0.025,0.015152,0.634615,0,0.2,0,0,0,0,0,0,0.012876,0,0.402053,0.406143,0.6
0.5,0.39613,0.495413,0.290076,0.32948,0.173913,0.185185,0,0.05,0.030303,0.519231,0.008621,0.13,0,0.038462,0,0,0,0,0.064378,0,0.386655,0.354949,0.4
0.5,0.39613,0.495413,0.290076,0.32948,0.173913,0.185185,0,0.05,0.030303,0.519231,0.008621,0.13,0,0.038462,0,0,0,0,0.064378,0,0.386655,0.354949,0.4
0.34375,0.448065,0.110092,0.381679,0.445087,0.469565,0.012346,0,0,0,0.538462,0,0,0,0,0,0,0,0,0.004292,0,0.646707,0.624573,0
0.34375,0.448065,0.110092,0.381679,0.445087,0.469565,0.012346,0,0,0,0.538462,0.025862,0,0,0,0,0,0,0,0.004292,0,0.317365,0.334471,0
0.34375,0.448065,0.110092,0.381679,0.445087,0.469565,0.592593,0.142857,0.125,0.151515,0.769231,0.12069,0.2,0.083333,0.038462,0,0,0,0,0.23176,0.093,0.599658,0.491468,0
0.34375,0.448065,0.110092,0.381679,0.445087,0.469565,0,0,0,0,0.557692,0,0,0,0,0,0,0,0,0.004292,0,0.300257,0.283276,0
0.15625,0.096741,0,0.160305,0.109827,0.173913,0,0,0,0,0.557692,0,0,0,0,0,0,0,0,0,0,0.335329,0.283276,0
0.34375,0.448065,0.110092,0.381679,0.445087,0.469565,0.62963,0.028571,0.15,0.106061,0.5,0.068966,0.13,0,0,0,0,0,0,0.227468,0.019,0.712575,0.56314,0
0.34375,0.448065,0.110092,0.381679,0.445087,0.469565,0.358025,0.057143,0.2,0.151515,0.576923,0.025862,0.33,0,0,0,0,0,0,0.137339,0.063,0.621044,0.498294,0
0.34375,0.448065,0.110092,0.381679,0.445087,0.469565,0.728395,0.057143,0.275,0.19697,0.480769,0.060345,0.22,0.083333,0.153846,0,0,0,0,0.343348,0.025,0.788708,0.59727,0
0.34375,0.448065,0.110092,0.381679,0.445087,0.469565,0.728395,0.057143,0.275,0.19697,0.480769,0.060345,0.22,0.083333,0.153846,0,0,0,0,0.343348,0.025,0.788708,0.59727,0
0.65625,0.467413,0.321101,0.458015,0.578035,0.426087,0.061728,0,0,0,0.557692,0.017241,0,0,0,0,0,0,0,0.008584,0,0.322498,0.255973,0
0.78125,0.894094,0.348624,0.625954,1,0.669565,0.197531,0.085714,0.05,0.075758,0.538462,0.008621,0.29,0.083333,0.038462,0,0,0,0,0.16309,0.079,0.912746,0.631399,0
0.65625,0.467413,0.321101,0.458015,0.578035,0.426087,0.024691,0,0,0,0.538462,0,0,0,0,0,0,0,0,0,0,0.165954,0.180887,0
0.78125,0.894094,0.348624,0.625954,1,0.669565,0.358025,0.028571,0.15,0.106061,0.692308,0.017241,0.23,0,0.038462,0,0,0,0,0.141631,0.03,0.700599,0.559727,0
0.65625,0.467413,0.321101,0.458015,0.578035,0.426087,0.074074,0.028571,0.025,0.030303,0.557692,0.017241,0.29,0,0,0,0,0,0,0.051502,0.083,0.866553,0.808874,0
0.65625,0.467413,0.321101,0.458015,0.578035,0.426087,0.123457,0,0.05,0.030303,0.576923,0.025862,0.18,0,0,0,0,0,0,0.038627,0,0.544055,0.443686,0
0.78125,0.894094,0.348624,0.625954,1,0.669565,0.012346,0,0,0,0.557692,0,0,0,0,0,0,0,0,0,0,0.705731,0.556314,0
0.65625,0.467413,0.321101,0.458015,0.578035,0.426087,0.08642,0,0.025,0.015152,0.615385,0.043103,0.13,0,0,0,0,0,0,0.051502,0,0.896493,0.825939,0
0.65625,0.467413,0.321101,0.458015,0.578035,0.426087,0.777778,0,0.45,0.272727,1,0.12931,0.28,0,0,0,0,0,0,0.390558,0,0.854577,0.730375,0
0.75,0.194501,0.394495,0.412214,0.271676,0.347826,0.012346,0.028571,0,0.015152,0.557692,0.008621,0.5,0,0,0,0,0,0,0.004292,1,0.34645,0.351536,0.476
0.78125,0.894094,0.348624,0.625954,1,0.669565,0.074074,0,0,0,0.576923,0,0,0,0,0,0,0,0,0.025751,0,0.538922,0.477816,0
0.65625,0.467413,0.321101,0.458015,0.578035,0.426087,0.567901,0,0.1,0.060606,0.461538,0.159483,0.09,0,0,0,0,0,0,0.287554,0,0.721129,0.600683,0
0.78125,0.894094,0.348624,0.625954,1,0.669565,0.024691,0,0,0,0.596154,0,0,0,0,0,0,0,0,0.004292,0,0.037639,0,0
0.65625,0.467413,0.321101,0.458015,0.578035,0.426087,0.975309,0.171429,0.3,0.272727,0.211538,0.215517,0.23,0,0,0,0,0,0,0.364807,0.07,0.807528,0.706485,0
0.78125,0.894094,0.348624,0.625954,1,0.669565,0.024691,0,0,0,0.576923,0,0,0,0,0,0,0,0,0.008584,0,0.566296,0.532423,0
0.65625,0.467413,0.321101,0.458015,0.578035,0.426087,0.037037,0,0,0,0.480769,0,0,0,0,0,0,0,0,0.025751,0,0.50556,0.453925,0
0.65625,0.467413,0.321101,0.458015,0.578035,0.426087,0.283951,0.028571,0.025,0.030303,0.5,0.112069,0.08,0,0,0,0,0,0,0.06867,0.063,0.641574,0.583618,0
0.84375,0.661914,0.330275,0.389313,0.728324,0.382609,0.012346,0,0,0,0.576923,0.008621,0,0,0,0,0,0,0,0.017167,0,0.492729,0.590444,0
0.65625,0.467413,0.321101,0.458015,0.578035,0.426087,0.037037,0,0,0,0.480769,0,0,0,0,0,0,0,0,0.025751,0,0.50556,0.453925,0
0.65625,0.467413,0.321101,0.458015,0.578035,0.426087,0.283951,0.028571,0.025,0.030303,0.5,0.112069,0.08,0,0,0,0,0,0,0.06867,0.063,0.641574,0.583618,0
0.84375,0.661914,0.330275,0.389313,0.728324,0.382609,0.012346,0,0,0,0.576923,0.008621,0,0,0,0,0,0,0,0.017167,0,0.492729,0.590444,0
0.71875,0.436864,0.688073,0.389313,0.508671,0.208696,0.111111,0.028571,0.025,0.030303,0.519231,0.008621,0.2,0,0,0,0,0,0,0.038627,0.111,0.438837,0.382253,0.444
0.71875,0.436864,0.688073,0.389313,0.508671,0.208696,0.111111,0.028571,0.025,0.030303,0.519231,0.008621,0.2,0,0,0,0,0,0,0.038627,0.111,0.438837,0.382253,0.444
0.8125,0.400204,0.477064,0.580153,0.277457,0.356522,0,0,0,0,0.576923,0,0,0,0,0,0,0,0,0,0,0.302823,0.249147,0
0.8125,0.400204,0.477064,0.580153,0.277457,0.356522,0.049383,0,0,0,0.557692,0.008621,0,0,0,0,0,0,0,0.004292,0,0.305389,0.31058,0
0.6875,0.363544,0.651376,0.473282,0.323699,0.295652,0.234568,0.057143,0.05,0.060606,0.5,0.159483,0.2,0,0,0,0,0,0,0.158798,0.054,0.388366,0.34471,0.513
0.6875,0.363544,0.651376,0.473282,0.323699,0.295652,0.074074,0,0,0,0.519231,0,0,0,0,0,0,0,0,0.030043,0,0.19846,0.191126,0.625
0.6875,0.363544,0.651376,0.473282,0.323699,0.295652,0.074074,0,0,0,0.519231,0,0,0,0,0,0,0,0,0.030043,0,0.19846,0.191126,0.625
0.75,0.787169,0.201835,0.687023,0.83815,0.895652,0,0,0,0,0.519231,0,0,0,0,0,0,0,0,0,0,1,1,0
0.75,0.787169,0.201835,0.687023,0.83815,0.895652,0.419753,0,0.2,0.121212,0.442308,0.116379,0.23,0,0.192308,0,0,0,0,0.2103,0,0.984602,0.819113,0
0.21875,0.208758,0.311927,0.129771,0.225434,0.130435,0.061728,0,0,0,0.519231,0.017241,0,0,0,0,0,0,0,0.025751,0,0.383234,0.307167,0.36
0.5625,0.293279,0.449541,0.206107,0.283237,0.173913,0.160494,0,0.025,0.015152,0.519231,0,0.07,0,0,0,0,0,0,0.06867,0,0.378101,0.354949,0.615
0.75,0.787169,0.201835,0.687023,0.83815,0.895652,0.024691,0,0.05,0.030303,0.615385,0,0.67,0,0,0,0,0,0,0.004292,0,0.720274,0.566553,0
0.5625,0.293279,0.449541,0.206107,0.283237,0.173913,0.728395,0.2,0.175,0.212121,0.461538,0.077586,0.23,0.083333,0.115385,0,0,0.111111,0,0.334764,0.09,0.381523,0.337884,0.459
0.15625,0.101833,0.045872,0.061069,0.034682,0.034783,0.197531,0,0.025,0.015152,0.576923,0.008621,0.06,0,0,0,0,0,0,0.025751,0,0.307956,0.296928,0.429
0.75,0.787169,0.201835,0.687023,0.83815,0.895652,0.333333,0.114286,0.175,0.166667,0.769231,0.034483,0.39,0,0,0,0,0.111111,0,0.2103,0.082,0.643285,0.522184,0
0.5625,0.293279,0.449541,0.206107,0.283237,0.173913,0.345679,0.085714,0.05,0.075758,0.634615,0.017241,0.17,0,0,0,0,0.111111,0,0.11588,0.111,0.25663,0.235495,0.8
0.15625,0.101833,0.045872,0.061069,0.034682,0.034783,0.395062,0.028571,0.1,0.075758,0.423077,0.090517,0.15,0,0,0,0,0,0,0.098712,0.043,0.374679,0.358362,0.486
0.75,0.787169,0.201835,0.687023,0.83815,0.895652,0.074074,0,0.025,0.015152,0.596154,0,0.14,0,0,0,0,0,0,0.030043,0,0.641574,0.590444,0
0.59375,0.410387,0.082569,0.29771,0.375723,0.347826,0,0,0.025,0.015152,0.576923,0,1,0,0,0,0,0,0,0.008584,0,0.506416,0.488055,0
0.21875,0.208758,0.311927,0.129771,0.225434,0.130435,0.024691,0,0.025,0.015152,0.576923,0.043103,0.33,0,0,0,0,0,0,0.008584,0,0.215569,0.225256,0.45
0.15625,0.101833,0.045872,0.061069,0.034682,0.034783,0.08642,0.028571,0.025,0.030303,0.634615,0.021552,0.25,0,0,0,0,0,0,0.042918,0.1,0.313088,0.283276,0.653
0.75,0.787169,0.201835,0.687023,0.83815,0.895652,0.17284,0,0.025,0.015152,0.692308,0.017241,0.07,0,0,0,0,0,0,0.038627,0,0.613345,0.508532,0
0.5,0.193483,0.284404,0.229008,0.121387,0.234783,0.234568,0.028571,0.025,0.030303,0.384615,0.159483,0.1,0,0,0,0,0,0,0.175966,0.024,0.450813,0.443686,0.503
0.59375,0.410387,0.082569,0.29771,0.375723,0.347826,0,0,0,0,0.576923,0.017241,0,0,0,0,0,0,0,0.008584,0,0.238666,0.249147,0
0.21875,0.208758,0.311927,0.129771,0.225434,0.130435,0,0,0,0,0.576923,0,0,0,0,0,0,0,0,0,0,0.280582,0.283276,0.5
0.5,0.193483,0.284404,0.229008,0.121387,0.234783,0,0,0,0,0.557692,0,0,0,0,0,0,0,0,0,0,0.206159,0.283276,0
0.5625,0.293279,0.449541,0.206107,0.283237,0.173913,0.222222,0.057143,0.025,0.045455,0.519231,0.008621,0.16,0,0,0,0,0,0,0.107296,0.08,0.372113,0.354949,0.333
0.15625,0.101833,0.045872,0.061069,0.034682,0.034783,0.82716,0.114286,0.125,0.136364,0.346154,0.125,0.13,0,0,0,0,0,0,0.274678,0.063,0.417451,0.399317,0.527
0.5,0.193483,0.284404,0.229008,0.121387,0.234783,0.37037,0.028571,0.1,0.075758,0.5,0.176724,0.16,0,0,0,0,0,0,0.133047,0.032,0.359281,0.337884,0.434
0.21875,0.208758,0.311927,0.129771,0.225434,0.130435,0.45679,0.057143,0.175,0.136364,0.480769,0.038793,0.24,0.083333,0.076923,0,0,0,0,0.141631,0.061,0.424294,0.40273,0.439
0.5,0.193483,0.284404,0.229008,0.121387,0.234783,0,0,0,0,0.557692,0,0,0,0,0,0,0,0,0,0,0.206159,0.283276,0
0.5625,0.293279,0.449541,0.206107,0.283237,0.173913,0.222222,0.057143,0.025,0.045455,0.519231,0.008621,0.16,0,0,0,0,0,0,0.107296,0.08,0.372113,0.354949,0.333
0.15625,0.101833,0.045872,0.061069,0.034682,0.034783,0.82716,0.114286,0.125,0.136364,0.346154,0.125,0.13,0,0,0,0,0,0,0.274678,0.063,0.417451,0.399317,0.527
0.5,0.193483,0.284404,0.229008,0.121387,0.234783,0.37037,0.028571,0.1,0.075758,0.5,0.176724,0.16,0,0,0,0,0,0,0.133047,0.032,0.359281,0.337884,0.434
