AHL_GP,AHL_total_TOI,AHL_goals,AHL_primary_assists,AHL_secondary_assists,AHL_ev_goals,AHL_ev_primary_assists,AHL_ev_secondary_assists,AHL_shots,AHL_ev_shots,AHL_passes,AHL_ev_passes,AHL_ze_controlled_entry,AHL_ze_uncontrolled_entry,AHL_ze_controlled_exit,AHL_ze_uncontrolled_exit,AHL_penalties_taken,AHL_penalties_drawn,AHL_team_ev_shots_for,AHL_team_ev_shots_against,NHL_GP,NHL_G,NHL_A,NHL_P,NHL_PlusMinus,NHL_PIM,NHL_PointPerGame,NHL_PPG,NHL_PPP,NHL_SHG,NHL_SHP,NHL_GWG,NHL_OTG,NHL_S,NHL_ShootingPercentage,NHL_TOIPerGame_sec,NHL_ShiftsPerGame,NHL_FaceoffWinPercentage
0.5,0.463699603,0.357142857,0.285714286,0.272727273,0,0.333333333,0.222222222,0.223744292,0.243589744,0.396130346,0.412721893,0.495412844,0.290076336,0.329479769,0.173913043,0.176470588,0.083333333,0.472118959,0.329181495,0.185185185,0,0.05,0.03030303,0.519230769,0.00862069,0.13,0,0.038461538,0,0,0,0,0.064377682,0,0.386655261,0.354948805,0.4
0.5,0.463699603,0.357142857,0.285714286,0.272727273,0,0.333333333,0.222222222,0.223744292,0.243589744,0.396130346,0.412721893,0.495412844,0.290076336,0.329479769,0.173913043,0.176470588,0.083333333,0.472118959,0.329181495,0.185185185,0,0.05,0.03030303,0.519230769,0.00862069,0.13,0,0.038461538,0,0,0,0,0.064377682,0,0.386655261,0.354948805,0.4
0.34375,0.460686817,0.214285714,0.357142857,0.454545455,0,0.444444444,0.555555556,0.264840183,0.269230769,0.448065173,0.428994083,0.110091743,0.381679389,0.445086705,0.469565217,0.352941176,0.041666667,0.384758364,0.387900356,0.012345679,0,0,0,0.538461538,0,0,0,0,0,0,0,0,0.004291845,0,0.646706587,0.624573379,0
0.34375,0.460686817,0.214285714,0.357142857,0.454545455,0,0.444444444,0.555555556,0.264840183,0.269230769,0.448065173,0.428994083,0.110091743,0.381679389,0.445086705,0.469565217,0.352941176,0.041666667,0.384758364,0.387900356,0.012345679,0,0,0,0.538461538,0.025862069,0,0,0,0,0,0,0,0.004291845,0,0.317365269,0.33447099,0
0.34375,0.460686817,0.214285714,0.357142857,0.454545455,0,0.444444444,0.555555556,0.264840183,0.269230769,0.448065173,0.428994083,0.110091743,0.381679389,0.445086705,0.469565217,0.352941176,0.041666667,0.384758364,0.387900356,0.592592593,0.142857143,0.125,0.151515152,0.769230769,0.120689655,0.2,0.083333333,0.038461538,0,0,0,0,0.231759657,0.093,0.599657827,0.491467577,0
0.34375,0.460686817,0.214285714,0.357142857,0.454545455,0,0.444444444,0.555555556,0.264840183,0.269230769,0.448065173,0.428994083,0.110091743,0.381679389,0.445086705,0.469565217,0.352941176,0.041666667,0.384758364,0.387900356,0,0,0,0,0.557692308,0,0,0,0,0,0,0,0,0.004291845,0,0.30025663,0.283276451,0
0.15625,0.155219713,0,0.142857143,0,0,0.111111111,0,0.063926941,0.070512821,0.096741344,0.118343195,0,0.160305344,0.10982659,0.173913043,0.058823529,0.041666667,0.152416357,0.163701068,0,0,0,0,0.557692308,0,0,0,0,0,0,0,0,0,0,0.335329341,0.283276451,0
0.34375,0.460686817,0.214285714,0.357142857,0.454545455,0,0.444444444,0.555555556,0.264840183,0.269230769,0.448065173,0.428994083,0.110091743,0.381679389,0.445086705,0.469565217,0.352941176,0.041666667,0.384758364,0.387900356,0.62962963,0.028571429,0.15,0.106060606,0.5,0.068965517,0.13,0,0,0,0,0,0,0.227467811,0.019,0.71257485,0.563139932,0
0.34375,0.460686817,0.214285714,0.357142857,0.454545455,0,0.444444444,0.555555556,0.264840183,0.269230769,0.448065173,0.428994083,0.110091743,0.381679389,0.445086705,0.469565217,0.352941176,0.041666667,0.384758364,0.387900356,0.358024691,0.057142857,0.2,0.151515152,0.576923077,0.025862069,0.33,0,0,0,0,0,0,0.137339056,0.063,0.621043627,0.498293515,0
0.34375,0.460686817,0.214285714,0.357142857,0.454545455,0,0.444444444,0.555555556,0.264840183,0.269230769,0.448065173,0.428994083,0.110091743,0.381679389,0.445086705,0.469565217,0.352941176,0.041666667,0.384758364,0.387900356,0.728395062,0.057142857,0.275,0.196969697,0.480769231,0.060344828,0.22,0.083333333,0.153846154,0,0,0,0,0.343347639,0.025,0.788708298,0.597269625,0
0.34375,0.460686817,0.214285714,0.357142857,0.454545455,0,0.444444444,0.555555556,0.264840183,0.269230769,0.448065173,0.428994083,0.110091743,0.381679389,0.445086705,0.469565217,0.352941176,0.041666667,0.384758364,0.387900356,0.728395062,0.057142857,0.275,0.196969697,0.480769231,0.060344828,0.22,0.083333333,0.153846154,0,0,0,0,0.343347639,0.025,0.788708298,0.597269625,0
0.65625,0.642335766,0.071428571,0.214285714,0.272727273,0,0.222222222,0.222222222,0.429223744,0.448717949,0.467413442,0.516272189,0.321100917,0.458015267,0.578034682,0.426086957,0.352941176,0.083333333,0.598513011,0.581850534,0.061728395,0,0,0,0.557692308,0.017241379,0,0,0,0,0,0,0,0.008583691,0,0.322497861,0.255972696,0
0.78125,0.908220252,0.714285714,0.571428571,0.636363636,0,0.444444444,0.444444444,0.808219178,0.858974359,0.894093686,0.930473373,0.348623853,0.625954198,1,0.669565217,0.176470588,0.125,0.92936803,0.65480427,0.197530864,0.085714286,0.05,0.075757576,0.538461538,0.00862069,0.29,0.083333333,0.038461538,0,0,0,0,0.163090129,0.079,0.912745937,0.631399317,0
0.65625,0.642335766,0.071428571,0.214285714,0.272727273,0,0.222222222,0.222222222,0.429223744,0.448717949,0.467413442,0.516272189,0.321100917,0.458015267,0.578034682,0.426086957,0.352941176,0.083333333,0.598513011,0.581850534,0.024691358,0,0,0,0.538461538,0,0,0,0,0,0,0,0,0,0,0.165953807,0.180887372,0
0.78125,0.908220252,0.714285714,0.571428571,0.636363636,0,0.444444444,0.444444444,0.808219178,0.858974359,0.894093686,0.930473373,0.348623853,0.625954198,1,0.669565217,0.176470588,0.125,0.92936803,0.65480427,0.358024691,0.028571429,0.15,0.106060606,0.692307692,0.017241379,0.23,0,0.038461538,0,0,0,0,0.141630901,0.03,0.700598802,0.559726962,0
0.65625,0.642335766,0.071428571,0.214285714,0.272727273,0,0.222222222,0.222222222,0.429223744,0.448717949,0.467413442,0.516272189,0.321100917,0.458015267,0.578034682,0.426086957,0.352941176,0.083333333,0.598513011,0.581850534,0.074074074,0.028571429,0.025,0.03030303,0.557692308,0.017241379,0.29,0,0,0,0,0,0,0.051502146,0.083,0.866552609,0.80887372,0
0.65625,0.642335766,0.071428571,0.214285714,0.272727273,0,0.222222222,0.222222222,0.429223744,0.448717949,0.467413442,0.516272189,0.321100917,0.458015267,0.578034682,0.426086957,0.352941176,0.083333333,0.598513011,0.581850534,0.12345679,0,0.05,0.03030303,0.576923077,0.025862069,0.18,0,0,0,0,0,0,0.038626609,0,0.544054748,0.443686007,0
0.78125,0.908220252,0.714285714,0.571428571,0.636363636,0,0.444444444,0.444444444,0.808219178,0.858974359,0.894093686,0.930473373,0.348623853,0.625954198,1,0.669565217,0.176470588,0.125,0.92936803,0.65480427,0.012345679,0,0,0,0.557692308,0,0,0,0,0,0,0,0,0,0,0.705731394,0.556313993,0
0.65625,0.642335766,0.071428571,0.214285714,0.272727273,0,0.222222222,0.222222222,0.429223744,0.448717949,0.467413442,0.516272189,0.321100917,0.458015267,0.578034682,0.426086957,0.352941176,0.083333333,0.598513011,0.581850534,0.086419753,0,0.025,0.015151515,0.615384615,0.043103448,0.13,0,0,0,0,0,0,0.051502146,0,0.896492729,0.825938567,0
0.65625,0.642335766,0.071428571,0.214285714,0.272727273,0,0.222222222,0.222222222,0.429223744,0.448717949,0.467413442,0.516272189,0.321100917,0.458015267,0.578034682,0.426086957,0.352941176,0.083333333,0.598513011,0.581850534,0.777777778,0,0.45,0.272727273,1,0.129310345,0.28,0,0,0,0,0,0,0.39055794,0,0.854576561,0.730375427,0
0.75,0.445622887,0.5,0.285714286,0.181818182,0,0.111111111,0.222222222,0.246575342,0.301282051,0.194501018,0.236686391,0.394495413,0.41221374,0.271676301,0.347826087,0.294117647,0.25,0.403345725,0.434163701,0.012345679,0.028571429,0,0.015151515,0.557692308,0.00862069,0.5,0,0,0,0,0,0,0.004291845,1,0.346449957,0.351535836,0.476
0.78125,0.908220252,0.714285714,0.571428571,0.636363636,0,0.444444444,0.444444444,0.808219178,0.858974359,0.894093686,0.930473373,0.348623853,0.625954198,1,0.669565217,0.176470588,0.125,0.92936803,0.65480427,0.074074074,0,0,0,0.576923077,0,0,0,0,0,0,0,0,0.025751073,0,0.538922156,0.4778157,0
0.65625,0.642335766,0.071428571,0.214285714,0.272727273,0,0.222222222,0.222222222,0.429223744,0.448717949,0.467413442,0.516272189,0.321100917,0.458015267,0.578034682,0.426086957,0.352941176,0.083333333,0.598513011,0.581850534,0.567901235,0,0.1,0.060606061,0.461538462,0.159482759,0.09,0,0,0,0,0,0,0.287553648,0,0.72112917,0.600682594,0
0.78125,0.908220252,0.714285714,0.571428571,0.636363636,0,0.444444444,0.444444444,0.808219178,0.858974359,0.894093686,0.930473373,0.348623853,0.625954198,1,0.669565217,0.176470588,0.125,0.92936803,0.65480427,0.024691358,0,0,0,0.596153846,0,0,0,0,0,0,0,0,0.004291845,0,0.037639008,0,0
0.65625,0.642335766,0.071428571,0.214285714,0.272727273,0,0.222222222,0.222222222,0.429223744,0.448717949,0.467413442,0.516272189,0.321100917,0.458015267,0.578034682,0.426086957,0.352941176,0.083333333,0.598513011,0.581850534,0.975308642,0.171428571,0.3,0.272727273,0.211538462,0.215517241,0.23,0,0,0,0,0,0,0.364806867,0.07,0.807527802,0.706484642,0
0.78125,0.908220252,0.714285714,0.571428571,0.636363636,0,0.444444444,0.444444444,0.808219178,0.858974359,0.894093686,0.930473373,0.348623853,0.625954198,1,0.669565217,0.176470588,0.125,0.92936803,0.65480427,0.024691358,0,0,0,0.576923077,0,0,0,0,0,0,0,0,0.008583691,0,0.566295979,0.532423208,0
0.65625,0.642335766,0.071428571,0.214285714,0.272727273,0,0.222222222,0.222222222,0.429223744,0.448717949,0.467413442,0.516272189,0.321100917,0.458015267,0.578034682,0.426086957,0.352941176,0.083333333,0.598513011,0.581850534,0.037037037,0,0,0,0.480769231,0,0,0,0,0,0,0,0,0.025751073,0,0.505560308,0.453924915,0
0.65625,0.642335766,0.071428571,0.214285714,0.272727273,0,0.222222222,0.222222222,0.429223744,0.448717949,0.467413442,0.516272189,0.321100917,0.458015267,0.578034682,0.426086957,0.352941176,0.083333333,0.598513011,0.581850534,0.283950617,0.028571429,0.025,0.03030303,0.5,0.112068966,0.08,0,0,0,0,0,0,0.068669528,0.063,0.641573995,0.583617747,0
0.84375,0.771616127,0.071428571,0.428571429,0.545454545,0,0.555555556,0.444444444,0.493150685,0.564102564,0.66191446,0.773668639,0.330275229,0.389312977,0.728323699,0.382608696,0.294117647,0.083333333,0.888475836,0.663701068,0.012345679,0,0,0,0.576923077,0.00862069,0,0,0,0,0,0,0,0.017167382,0,0.492728828,0.590443686,0
0.65625,0.642335766,0.071428571,0.214285714,0.272727273,0,0.222222222,0.222222222,0.429223744,0.448717949,0.467413442,0.516272189,0.321100917,0.458015267,0.578034682,0.426086957,0.352941176,0.083333333,0.598513011,0.581850534,0.037037037,0,0,0,0.480769231,0,0,0,0,0,0,0,0,0.025751073,0,0.505560308,0.453924915,0
0.65625,0.642335766,0.071428571,0.214285714,0.272727273,0,0.222222222,0.222222222,0.429223744,0.448717949,0.467413442,0.516272189,0.321100917,0.458015267,0.578034682,0.426086957,0.352941176,0.083333333,0.598513011,0.581850534,0.283950617,0.028571429,0.025,0.03030303,0.5,0.112068966,0.08,0,0,0,0,0,0,0.068669528,0.063,0.641573995,0.583617747,0
0.84375,0.771616127,0.071428571,0.428571429,0.545454545,0,0.555555556,0.444444444,0.493150685,0.564102564,0.66191446,0.773668639,0.330275229,0.389312977,0.728323699,0.382608696,0.294117647,0.083333333,0.888475836,0.663701068,0.012345679,0,0,0,0.576923077,0.00862069,0,0,0,0,0,0,0,0.017167382,0,0.492728828,0.590443686,0
0.71875,0.640106795,0.142857143,0.357142857,0.454545455,0,0.333333333,0.333333333,0.310502283,0.314102564,0.436863544,0.452662722,0.688073394,0.389312977,0.50867052,0.208695652,0.117647059,0.333333333,0.542750929,0.448398577,0.111111111,0.028571429,0.025,0.03030303,0.519230769,0.00862069,0.2,0,0,0,0,0,0,0.038626609,0.111,0.438836612,0.38225256,0.444
0.71875,0.640106795,0.142857143,0.357142857,0.454545455,0,0.333333333,0.333333333,0.310502283,0.314102564,0.436863544,0.452662722,0.688073394,0.389312977,0.50867052,0.208695652,0.117647059,0.333333333,0.542750929,0.448398577,0.111111111,0.028571429,0.025,0.03030303,0.519230769,0.00862069,0.2,0,0,0,0,0,0,0.038626609,0.111,0.438836612,0.38225256,0.444
0.8125,0.735364719,0.357142857,0.142857143,0.454545455,0,0.111111111,0.444444444,0.269406393,0.301282051,0.400203666,0.452662722,0.47706422,0.580152672,0.277456647,0.356521739,0.176470588,0.25,0.540892193,0.734875445,0,0,0,0,0.576923077,0,0,0,0,0,0,0,0,0,0,0.302822926,0.249146758,0
0.8125,0.735364719,0.357142857,0.142857143,0.454545455,0,0.111111111,0.444444444,0.269406393,0.301282051,0.400203666,0.452662722,0.47706422,0.580152672,0.277456647,0.356521739,0.176470588,0.25,0.540892193,0.734875445,0.049382716,0,0,0,0.557692308,0.00862069,0,0,0,0,0,0,0,0.004291845,0,0.305389222,0.310580205,0
0.6875,0.630284623,0.428571429,0.142857143,0.454545455,0,0.111111111,0.222222222,0.420091324,0.391025641,0.363543788,0.402366864,0.651376147,0.473282443,0.323699422,0.295652174,0.294117647,0.25,0.539033457,0.649466192,0.234567901,0.057142857,0.05,0.060606061,0.5,0.159482759,0.2,0,0,0,0,0,0,0.158798283,0.054,0.388366125,0.344709898,0.513
0.6875,0.630284623,0.428571429,0.142857143,0.454545455,0,0.111111111,0.222222222,0.420091324,0.391025641,0.363543788,0.402366864,0.651376147,0.473282443,0.323699422,0.295652174,0.294117647,0.25,0.539033457,0.649466192,0.074074074,0,0,0,0.519230769,0,0,0,0,0,0,0,0,0.030042918,0,0.198460222,0.19112628,0.625
0.6875,0.630284623,0.428571429,0.142857143,0.454545455,0,0.111111111,0.222222222,0.420091324,0.391025641,0.363543788,0.402366864,0.651376147,0.473282443,0.323699422,0.295652174,0.294117647,0.25,0.539033457,0.649466192,0.074074074,0,0,0,0.519230769,0,0,0,0,0,0,0,0,0.030042918,0,0.198460222,0.19112628,0.625
0.75,0.827242444,0.071428571,0.142857143,0.181818182,0,0.222222222,0.222222222,0.602739726,0.647435897,0.787169043,0.871301775,0.201834862,0.687022901,0.838150289,0.895652174,0.529411765,0.083333333,0.775092937,0.800711744,0,0,0,0,0.519230769,0,0,0,0,0,0,0,0,0,0,1,1,0
0.75,0.827242444,0.071428571,0.142857143,0.181818182,0,0.222222222,0.222222222,0.602739726,0.647435897,0.787169043,0.871301775,0.201834862,0.687022901,0.838150289,0.895652174,0.529411765,0.083333333,0.775092937,0.800711744,0.419753086,0,0.2,0.121212121,0.442307692,0.11637931,0.23,0,0.192307692,0,0,0,0,0.210300429,0,0.984602224,0.819112628,0
0.21875,0.24856709,0.214285714,0.071428571,0.181818182,0,0,0.222222222,0.123287671,0.179487179,0.208757637,0.25,0.311926606,0.129770992,0.225433526,0.130434783,0.235294118,0.083333333,0.252788104,0.241992883,0.061728395,0,0,0,0.519230769,0.017241379,0,0,0,0,0,0,0,0.025751073,0,0.383233533,0.307167235,0.36
0.5625,0.461960515,0.285714286,0.142857143,0.363636364,0,0.111111111,0.222222222,0.242009132,0.230769231,0.293279022,0.323964497,0.449541284,0.20610687,0.283236994,0.173913043,0.294117647,0.083333333,0.43866171,0.34519573,0.160493827,0,0.025,0.015151515,0.519230769,0,0.07,0,0,0,0,0,0,0.068669528,0,0.378100941,0.354948805,0.615
0.75,0.827242444,0.071428571,0.142857143,0.181818182,0,0.222222222,0.222222222,0.602739726,0.647435897,0.787169043,0.871301775,0.201834862,0.687022901,0.838150289,0.895652174,0.529411765,0.083333333,0.775092937,0.800711744,0.024691358,0,0.05,0.03030303,0.615384615,0,0.67,0,0,0,0,0,0,0.004291845,0,0.720273738,0.566552901,0
0.5625,0.461960515,0.285714286,0.142857143,0.363636364,0,0.111111111,0.222222222,0.242009132,0.230769231,0.293279022,0.323964497,0.449541284,0.20610687,0.283236994,0.173913043,0.294117647,0.083333333,0.43866171,0.34519573,0.728395062,0.2,0.175,0.212121212,0.461538462,0.077586207,0.23,0.083333333,0.115384615,0,0,0.111111111,0,0.334763948,0.09,0.381522669,0.337883959,0.459
0.15625,0.157277225,0.071428571,0.142857143,0.363636364,0,0.222222222,0.333333333,0.100456621,0.064102564,0.101832994,0.068047337,0.04587156,0.061068702,0.034682081,0.034782609,0.117647059,0.291666667,0.104089219,0.083629893,0.197530864,0,0.025,0.015151515,0.576923077,0.00862069,0.06,0,0,0,0,0,0,0.025751073,0,0.307955518,0.296928328,0.429
0.75,0.827242444,0.071428571,0.142857143,0.181818182,0,0.222222222,0.222222222,0.602739726,0.647435897,0.787169043,0.871301775,0.201834862,0.687022901,0.838150289,0.895652174,0.529411765,0.083333333,0.775092937,0.800711744,0.333333333,0.114285714,0.175,0.166666667,0.769230769,0.034482759,0.39,0,0,0,0,0.111111111,0,0.210300429,0.082,0.643284859,0.5221843,0
0.5625,0.461960515,0.285714286,0.142857143,0.363636364,0,0.111111111,0.222222222,0.242009132,0.230769231,0.293279022,0.323964497,0.449541284,0.20610687,0.283236994,0.173913043,0.294117647,0.083333333,0.43866171,0.34519573,0.345679012,0.085714286,0.05,0.075757576,0.634615385,0.017241379,0.17,0,0,0,0,0.111111111,0,0.115879828,0.111,0.256629598,0.235494881,0.8
0.15625,0.157277225,0.071428571,0.142857143,0.363636364,0,0.222222222,0.333333333,0.100456621,0.064102564,0.101832994,0.068047337,0.04587156,0.061068702,0.034682081,0.034782609,0.117647059,0.291666667,0.104089219,0.083629893,0.395061728,0.028571429,0.1,0.075757576,0.423076923,0.090517241,0.15,0,0,0,0,0,0,0.098712446,0.043,0.374679213,0.358361775,0.486
0.75,0.827242444,0.071428571,0.142857143,0.181818182,0,0.222222222,0.222222222,0.602739726,0.647435897,0.787169043,0.871301775,0.201834862,0.687022901,0.838150289,0.895652174,0.529411765,0.083333333,0.775092937,0.800711744,0.074074074,0,0.025,0.015151515,0.596153846,0,0.14,0,0,0,0,0,0,0.030042918,0,0.641573995,0.590443686,0
0.59375,0.607113114,0,0.214285714,0.090909091,0,0.222222222,0.111111111,0.461187215,0.525641026,0.410386965,0.455621302,0.082568807,0.297709924,0.375722543,0.347826087,0.235294118,0.25,0.537174721,0.628113879,0,0,0.025,0.015151515,0.576923077,0,1,0,0,0,0,0,0,0.008583691,0,0.50641574,0.488054608,0
0.21875,0.24856709,0.214285714,0.071428571,0.181818182,0,0,0.222222222,0.123287671,0.179487179,0.208757637,0.25,0.311926606,0.129770992,0.225433526,0.130434783,0.235294118,0.083333333,0.252788104,0.241992883,0.024691358,0,0.025,0.015151515,0.576923077,0.043103448,0.33,0,0,0,0,0,0,0.008583691,0,0.215568862,0.225255973,0.45
0.15625,0.157277225,0.071428571,0.142857143,0.363636364,0,0.222222222,0.333333333,0.100456621,0.064102564,0.101832994,0.068047337,0.04587156,0.061068702,0.034682081,0.034782609,0.117647059,0.291666667,0.104089219,0.083629893,0.086419753,0.028571429,0.025,0.03030303,0.634615385,0.021551724,0.25,0,0,0,0,0,0,0.042918455,0.1,0.313088109,0.283276451,0.653
0.75,0.827242444,0.071428571,0.142857143,0.181818182,0,0.222222222,0.222222222,0.602739726,0.647435897,0.787169043,0.871301775,0.201834862,0.687022901,0.838150289,0.895652174,0.529411765,0.083333333,0.775092937,0.800711744,0.172839506,0,0.025,0.015151515,0.692307692,0.017241379,0.07,0,0,0,0,0,0,0.038626609,0,0.613344739,0.508532423,0
0.5,0.455175623,0.357142857,0.428571429,0,0,0.555555556,0,0.210045662,0.211538462,0.193482688,0.193786982,0.28440367,0.229007634,0.121387283,0.234782609,0.588235294,0.25,0.427509294,0.357651246,0.234567901,0.028571429,0.025,0.03030303,0.384615385,0.159482759,0.1,0,0,0,0,0,0,0.175965665,0.024,0.45081266,0.443686007,0.503
0.59375,0.607113114,0,0.214285714,0.090909091,0,0.222222222,0.111111111,0.461187215,0.525641026,0.410386965,0.455621302,0.082568807,0.297709924,0.375722543,0.347826087,0.235294118,0.25,0.537174721,0.628113879,0,0,0,0,0.576923077,0.017241379,0,0,0,0,0,0,0,0.008583691,0,0.238665526,0.249146758,0
0.21875,0.24856709,0.214285714,0.071428571,0.181818182,0,0,0.222222222,0.123287671,0.179487179,0.208757637,0.25,0.311926606,0.129770992,0.225433526,0.130434783,0.235294118,0.083333333,0.252788104,0.241992883,0,0,0,0,0.576923077,0,0,0,0,0,0,0,0,0,0,0.280581694,0.283276451,0.5
0.5,0.455175623,0.357142857,0.428571429,0,0,0.555555556,0,0.210045662,0.211538462,0.193482688,0.193786982,0.28440367,0.229007634,0.121387283,0.234782609,0.588235294,0.25,0.427509294,0.357651246,0,0,0,0,0.557692308,0,0,0,0,0,0,0,0,0,0,0.20615911,0.283276451,0
0.5625,0.461960515,0.285714286,0.142857143,0.363636364,0,0.111111111,0.222222222,0.242009132,0.230769231,0.293279022,0.323964497,0.449541284,0.20610687,0.283236994,0.173913043,0.294117647,0.083333333,0.43866171,0.34519573,0.222222222,0.057142857,0.025,0.045454545,0.519230769,0.00862069,0.16,0,0,0,0,0,0,0.107296137,0.08,0.372112917,0.354948805,0.333
0.15625,0.157277225,0.071428571,0.142857143,0.363636364,0,0.222222222,0.333333333,0.100456621,0.064102564,0.101832994,0.068047337,0.04587156,0.061068702,0.034682081,0.034782609,0.117647059,0.291666667,0.104089219,0.083629893,0.827160494,0.114285714,0.125,0.136363636,0.346153846,0.125,0.13,0,0,0,0,0,0,0.274678112,0.063,0.417450813,0.399317406,0.527
0.5,0.455175623,0.357142857,0.428571429,0,0,0.555555556,0,0.210045662,0.211538462,0.193482688,0.193786982,0.28440367,0.229007634,0.121387283,0.234782609,0.588235294,0.25,0.427509294,0.357651246,0.37037037,0.028571429,0.1,0.075757576,0.5,0.176724138,0.16,0,0,0,0,0,0,0.13304721,0.032,0.359281437,0.337883959,0.434
0.21875,0.24856709,0.214285714,0.071428571,0.181818182,0,0,0.222222222,0.123287671,0.179487179,0.208757637,0.25,0.311926606,0.129770992,0.225433526,0.130434783,0.235294118,0.083333333,0.252788104,0.241992883,0.456790123,0.057142857,0.175,0.136363636,0.480769231,0.038793103,0.24,0.083333333,0.076923077,0,0,0,0,0.141630901,0.061,0.424294269,0.402730375,0.439
0.5,0.455175623,0.357142857,0.428571429,0,0,0.555555556,0,0.210045662,0.211538462,0.193482688,0.193786982,0.28440367,0.229007634,0.121387283,0.234782609,0.588235294,0.25,0.427509294,0.357651246,0,0,0,0,0.557692308,0,0,0,0,0,0,0,0,0,0,0.20615911,0.283276451,0
0.5625,0.461960515,0.285714286,0.142857143,0.363636364,0,0.111111111,0.222222222,0.242009132,0.230769231,0.293279022,0.323964497,0.449541284,0.20610687,0.283236994,0.173913043,0.294117647,0.083333333,0.43866171,0.34519573,0.222222222,0.057142857,0.025,0.045454545,0.519230769,0.00862069,0.16,0,0,0,0,0,0,0.107296137,0.08,0.372112917,0.354948805,0.333
0.15625,0.157277225,0.071428571,0.142857143,0.363636364,0,0.222222222,0.333333333,0.100456621,0.064102564,0.101832994,0.068047337,0.04587156,0.061068702,0.034682081,0.034782609,0.117647059,0.291666667,0.104089219,0.083629893,0.827160494,0.114285714,0.125,0.136363636,0.346153846,0.125,0.13,0,0,0,0,0,0,0.274678112,0.063,0.417450813,0.399317406,0.527
0.5,0.455175623,0.357142857,0.428571429,0,0,0.555555556,0,0.210045662,0.211538462,0.193482688,0.193786982,0.28440367,0.229007634,0.121387283,0.234782609,0.588235294,0.25,0.427509294,0.357651246,0.37037037,0.028571429,0.1,0.075757576,0.5,0.176724138,0.16,0,0,0,0,0,0,0.13304721,0.032,0.359281437,0.337883959,0.434
0.21875,0.24856709,0.214285714,0.071428571,0.181818182,0,0,0.222222222,0.123287671,0.179487179,0.208757637,0.25,0.311926606,0.129770992,0.225433526,0.130434783,0.235294118,0.083333333,0.252788104,0.241992883,0.456790123,0.057142857,0.175,0.136363636,0.480769231,0.038793103,0.24,0.083333333,0.076923077,0,0,0,0,0.141630901,0.061,0.424294269,0.402730375,0.439
0.6875,0.636996032,0.142857143,0.142857143,0.090909091,0,0.222222222,0.111111111,0.388127854,0.41025641,0.284114053,0.337278107,0.467889908,0.534351145,0.306358382,0.234782609,0.470588235,0.416666667,0.615241636,0.620996441,0.098765432,0,0,0,0.480769231,0.043103448,0,0,0,0,0,0,0,0.042918455,0,0.436270317,0.38225256,0
0.6875,0.636996032,0.142857143,0.142857143,0.090909091,0,0.222222222,0.111111111,0.388127854,0.41025641,0.284114053,0.337278107,0.467889908,0.534351145,0.306358382,0.234782609,0.470588235,0.416666667,0.615241636,0.620996441,0,0,0,0,0.557692308,0,0,0,0,0,0,0,0,0.004291845,0,0.254918734,0.283276451,0
0.6875,0.636996032,0.142857143,0.142857143,0.090909091,0,0.222222222,0.111111111,0.388127854,0.41025641,0.284114053,0.337278107,0.467889908,0.534351145,0.306358382,0.234782609,0.470588235,0.416666667,0.615241636,0.620996441,0.481481481,0.057142857,0.05,0.060606061,0.634615385,0.254310345,0.1,0,0,0,0,0,0,0.17167382,0.05,0.267750214,0.255972696,0.322
0.6875,0.636996032,0.142857143,0.142857143,0.090909091,0,0.222222222,0.111111111,0.388127854,0.41025641,0.284114053,0.337278107,0.467889908,0.534351145,0.306358382,0.234782609,0.470588235,0.416666667,0.615241636,0.620996441,0,0,0,0,0.557692308,0,0,0,0,0,0,0,0,0.008583691,0,0.391787853,0.351535836,0.5
0.6875,0.636996032,0.142857143,0.142857143,0.090909091,0,0.222222222,0.111111111,0.388127854,0.41025641,0.284114053,0.337278107,0.467889908,0.534351145,0.306358382,0.234782609,0.470588235,0.416666667,0.615241636,0.620996441,0.469135802,0.057142857,0.05,0.060606061,0.557692308,0.11637931,0.1,0,0,0,0,0,0,0.145922747,0.059,0.331907613,0.276450512,0.4
0.6875,0.636996032,0.142857143,0.142857143,0.090909091,0,0.222222222,0.111111111,0.388127854,0.41025641,0.284114053,0.337278107,0.467889908,0.534351145,0.306358382,0.234782609,0.470588235,0.416666667,0.615241636,0.620996441,0,0,0,0,0.576923077,0.043103448,0,0,0,0,0,0,0,0.004291845,0,0.272882806,0.215017065,0
0.6875,0.636996032,0.142857143,0.142857143,0.090909091,0,0.222222222,0.111111111,0.388127854,0.41025641,0.284114053,0.337278107,0.467889908,0.534351145,0.306358382,0.234782609,0.470588235,0.416666667,0.615241636,0.620996441,0.049382716,0,0,0,0.557692308,0.017241379,0,0,0,0,0,0,0,0.021459227,0,0.279726262,0.290102389,0
0.6875,0.636996032,0.142857143,0.142857143,0.090909091,0,0.222222222,0.111111111,0.388127854,0.41025641,0.284114053,0.337278107,0.467889908,0.534351145,0.306358382,0.234782609,0.470588235,0.416666667,0.615241636,0.620996441,0.074074074,0,0,0,0.538461538,0.021551724,0,0,0,0,0,0,0,0.008583691,0,0.166809239,0.150170648,0
