name,CareerGP,NumSeasons,AvgGP,CareerTOI,AvgTOI,CareerPts,Overall,Round,Age,D1_Pos,D2_Pos,Great_160,Great_120,Draft Year
Darren Haydar,23,4,5.75,243,10.56521739,8,248,9,35,0,0,0,0,1999
Darren Helm,366,8,45.75,5250,14.3442623,136,132,5,28,0,0,1,1,2005
Darren Kramer,0,0,0,0,0,0,156,6,23,1,0,0,0,2011
Darren McLachlan,0,0,0,0,0,0,77,3,32,0,0,0,0,2001
Darren Reid,21,2,10.5,154,7.333333333,1,256,8,32,0,0,0,0,2002
Darryl Bootland,32,3,10.66666667,178,5.5625,3,252,8,33,0,0,0,0,2000
Darryl Yacboski,0,0,0,0,0,0,257,8,30,0,1,0,0,2003
Daultan Leveille,0,0,0,0,0,0,29,1,25,1,0,0,0,2008
Dave Bolland,408,9,45.33333333,6658,16.31862745,203,32,2,29,1,0,1,1,2004
Dave Labrecque,0,0,0,0,0,0,153,6,25,1,0,0,0,2009
Dave Morisset,4,1,4,45,11.25,0,65,2,34,0,0,0,0,2000
Dave Moss,501,9,55.66666667,6822,13.61676647,178,220,7,33,0,0,1,1,2001
David Backes,648,9,72,11746,18.12654321,415,62,2,31,1,0,1,1,2003
David Bararuk,0,0,0,0,0,0,147,5,32,1,0,0,0,2002
David Bernier,0,0,0,0,0,0,205,8,37,1,0,0,0,1998
David Booth,502,9,55.77777778,7602,15.14342629,231,53,2,30,0,0,1,1,2004
David Bornhammar Johansson,0,0,0,0,0,0,192,,34,0,1,0,0,1999
David Broll,5,1,5,41,8.2,1,152,6,22,0,0,0,0,2011
David Cameron,0,0,0,0,0,0,80,3,35,1,0,0,0,1998
David Carle,0,0,0,0,0,0,203,7,25,0,1,0,0,2008
David Elsner,0,0,0,0,0,0,194,7,23,0,0,0,0,2010
David Evans,0,0,0,0,0,0,231,8,35,0,0,0,0,1999
David Fischer,0,0,0,0,0,0,20,1,27,0,1,0,0,2006
David Fredriksson,0,0,0,0,0,0,211,7,29,0,0,0,0,2004
David Gilbert,0,0,0,0,0,0,209,7,24,1,0,0,0,2009
David Hajek,0,0,0,0,0,0,239,8,35,0,1,0,0,2000
David Hale,327,7,46.71428571,4512,13.79816514,29,22,1,34,0,1,1,1,2000
David Inman,0,0,0,0,0,0,59,2,35,1,0,0,0,1999
David Jones,387,8,48.375,5981,15.45478036,173,288,9,31,0,0,1,1,2003
David Kaczowka,0,0,0,0,0,0,98,4,34,0,0,0,0,1999
David Klema,0,0,0,0,0,0,148,5,33,1,0,0,0,2001
David Koci,142,5,28.4,602,4.23943662,4,146,5,34,0,0,0,1,2000
David Kolomatis,0,0,0,0,0,0,126,5,26,0,1,0,0,2009
David Krejci,551,9,61.22222222,9807,17.79854809,409,63,2,29,1,0,1,1,2004
David Kuchejda,0,0,0,0,0,0,202,7,28,0,0,0,0,2005
David Kveton,0,0,0,0,0,0,104,4,27,0,0,0,0,2006
David Laliberte,11,1,11,86,7.818181818,3,124,4,29,0,0,0,0,2004
David Legwand,1057,16,66.0625,18325,17.33680227,604,2,1,35,1,0,1,1,1998
David Liffiton,7,3,2.333333333,62,8.857142857,1,63,2,31,0,1,0,0,2003
David MacDonald,0,0,0,0,0,0,225,7,30,0,1,0,0,2004
David McIntyre,7,1,7,76,10.85714286,2,138,5,28,1,0,0,0,2006
David Meckler,0,0,0,0,0,0,134,5,28,0,0,0,0,2006
David Moravec,1,1,1,15,15,0,218,8,42,0,0,0,0,1998
David Musil,4,1,4,79,19.75,2,31,2,22,0,1,0,0,2011
David Nystrom,0,0,0,0,0,0,224,8,35,0,0,0,0,1999
David Pacan,0,0,0,0,0,0,177,6,24,1,0,0,0,2009
David Perron,499,8,62.375,8266,16.56513026,296,26,1,27,0,0,1,1,2007
David Petrasek,0,0,0,0,0,0,226,8,39,0,1,0,0,1998
David Printz,13,2,6.5,85,6.538461538,0,225,7,35,0,1,0,0,2001
David Rohlfs,0,0,0,0,0,0,154,5,31,0,0,0,0,2003
David Rundblad,104,4,26,1421,13.66346154,23,17,1,25,0,1,0,0,2009
David Savard,187,4,46.75,3696,19.76470588,61,94,4,24,0,1,1,1,2009
David Schulz,0,0,0,0,0,0,254,8,29,0,1,0,0,2004
David Shields,0,0,0,0,0,0,168,6,24,0,1,0,0,2009
David Skokan,0,0,0,0,0,0,193,7,26,1,0,0,0,2007
David Steckel,425,9,47.22222222,5301,12.47294118,79,30,1,33,1,0,1,1,2001
David Svagrovsky,0,0,0,0,0,0,131,4,30,0,0,0,0,2003
David Tanabe,449,8,56.125,8254,18.3830735,114,16,1,35,0,1,1,1,1999
David Toews,0,0,0,0,0,0,66,3,25,1,0,0,0,2008
David Turon,0,0,0,0,0,0,122,4,31,0,1,0,0,2002
David Ullstrom,49,2,24.5,508,10.36734694,13,102,4,26,1,0,0,0,2008
David Van Der Gulik,49,6,8.166666667,398,8.12244898,13,206,7,32,0,0,0,0,2002
David Warsofsky,10,2,5,168,16.8,3,95,4,25,0,1,0,0,2008
David Wohlberg,0,0,0,0,0,0,172,6,25,1,0,0,0,2008
David Ytfeldt,0,0,0,0,0,0,136,5,35,0,1,0,0,1998
Denis Arkhipov,352,5,70.4,5129,14.57102273,138,60,3,36,1,0,1,1,1998
Denis Bodrov,0,0,0,0,0,0,55,2,29,0,1,0,0,2006
Denis Denisov,0,0,0,0,0,0,149,5,33,0,0,0,0,2000
Denis Ezhov,0,0,0,0,0,0,114,4,30,0,1,0,0,2003
Denis Grebeshkov,234,6,39,4467,19.08974359,85,18,1,32,0,1,1,1,2002
Denis Grot,0,0,0,0,0,0,55,2,31,0,1,0,0,2002
Denis Istomin,0,0,0,0,0,0,117,4,28,0,0,0,0,2005
Denis Kazionov,0,0,0,0,0,0,198,7,27,0,0,0,0,2006
Denis Kulyash,0,0,0,0,0,0,243,8,32,0,1,0,0,2004
Denis Loginov,0,0,0,0,0,0,203,7,30,1,0,0,0,2003
Denis Parshin,0,0,0,0,0,0,72,3,29,0,0,0,0,2004
Denis Platonov,0,0,0,0,0,0,75,3,33,0,0,0,0,2001
Denis Rehak,0,0,0,0,0,0,212,7,30,0,1,0,0,2003
Denis Reul,0,0,0,0,0,0,130,5,26,0,1,0,0,2007
Denis Shvidki,76,4,19,896,11.78947368,25,12,1,34,0,0,0,0,1999
Denis Stasyuk,0,0,0,0,0,0,171,6,29,1,0,0,0,2003
Denis Yachmenev,0,0,0,0,0,0,200,7,31,0,0,0,0,2002
Dennis Packard,0,0,0,0,0,0,219,7,33,0,0,0,0,2001
Dennis Persson,0,0,0,0,0,0,24,1,27,0,1,0,0,2006
Dennis Robertson,0,0,0,0,0,0,173,6,24,0,1,0,0,2011
Dennis Seidenberg,697,12,58.08333333,14711,21.1061693,212,172,6,34,0,1,1,1,2001
Dennis Wideman,707,10,70.7,16611,23.4950495,350,241,8,32,0,1,1,1,2002
Derek Boogaard,277,6,46.16666667,1412,5.097472924,16,202,7,33,0,0,1,1,2001
Derek Dorsett,410,7,58.57142857,5050,12.31707317,98,189,7,28,0,0,1,1,2006
Derek Forbort,0,0,0,0,0,0,15,1,23,0,1,0,0,2010
Derek Grant,25,2,12.5,234,9.36,2,119,4,25,1,0,0,0,2008
Derek Joslin,116,5,23.2,1488,12.82758621,16,149,5,28,0,1,0,0,2005
Derek Krestanovich,0,0,0,0,0,0,92,3,32,1,0,0,0,2002
Derek MacKenzie,389,12,32.41666667,4123,10.59897172,82,128,5,34,1,0,1,1,1999
Derek Mathers,0,0,0,0,0,0,206,7,22,0,0,0,0,2011
Derek Meech,144,6,24,1665,11.5625,17,229,7,31,0,1,0,1,2002
Derek Peltier,14,2,7,173,12.35714286,0,184,6,30,0,1,0,0,2004
Derek Reinhart,0,0,0,0,0,0,177,6,28,0,1,0,0,2005
Derek Rodwell,0,0,0,0,0,0,144,5,25,0,0,0,0,2009
Derek Roy,738,11,67.09090909,13413,18.17479675,524,32,2,32,1,0,1,1,2001
Derek Stepan,362,5,72.4,6623,18.29558011,252,51,2,25,1,0,1,1,2008
Derick Brassard,483,8,60.375,7700,15.94202899,285,6,1,28,1,0,1,1,2006
Derrick Byfuglien,0,0,0,0,0,0,122,4,34,0,1,0,0,2000
Derrick Lapoint,0,0,0,0,0,0,116,4,27,0,1,0,0,2006
Deryk Engelland,319,6,53.16666667,4572,14.3322884,58,194,6,33,0,1,1,1,2000
Devante Smith-Pelly,149,4,37.25,1950,13.08724832,43,42,2,23,0,0,0,1,2010
Devin Didiomete,0,0,0,0,0,0,187,7,27,0,0,0,0,2006
Devin Setoguchi,471,8,58.875,7288,15.47346072,249,8,1,28,0,0,1,1,2005
Dick Axelsson,0,0,0,0,0,0,62,2,28,0,0,0,0,2006
Dillon Donnelly,0,0,0,0,0,0,183,7,21,0,1,0,0,2011
Dillon Simpson,0,0,0,0,0,0,92,4,22,0,1,0,0,2011
Dimitri Levinski,0,0,0,0,0,0,46,2,34,0,0,0,0,1999
Dion Phaneuf,750,10,75,18560,24.74666667,400,9,1,30,0,1,1,1,2003
Dirk Southern,0,0,0,0,0,0,218,7,32,1,0,0,0,2003
Dmitri Altarev,0,0,0,0,0,0,264,,35,0,0,0,0,2000
Dmitri Bezrukov,0,0,0,0,0,0,259,,37,0,0,0,0,2001
Dmitri Bykov,71,1,71,1304,18.36619718,12,258,8,38,0,1,0,0,2001
Dmitri Chernykh,0,0,0,0,0,0,48,,30,0,0,0,0,2003
Dmitri Kalinin,539,9,59.88888889,10478,19.43970315,162,18,1,35,0,1,1,1,1998
Dmitri Kazionov,0,0,0,0,0,0,100,,31,1,0,0,0,2002
Dmitri Kirilenko,0,0,0,0,0,0,252,,36,1,0,0,0,1999
Dmitri Megalinsky,0,0,0,0,0,0,186,,30,0,1,0,0,2005
Dmitri Pestunov,0,0,0,0,0,0,80,,30,1,0,0,0,2003
Dmitri Semenov,0,0,0,0,0,0,127,,33,0,0,0,0,2000
Dmitri Semin,0,0,0,0,0,0,159,,32,1,0,0,0,2001
Dmitri Upper,0,0,0,0,0,0,136,,37,1,0,0,0,2000
Dmitri Utkin,0,0,0,0,0,0,228,7,31,0,0,0,0,2002
Dmitri Vorobiev,0,0,0,0,0,0,157,5,29,0,1,0,0,2004
Dmitrij Jaskin,74,3,24.66666667,933,12.60810811,20,41,2,22,0,0,0,0,2011
Dmitry Afanasenkov,227,5,45.4,2446,10.7753304,54,72,3,35,0,0,1,1,1998
Dmitry Kosmachev,0,0,0,0,0,0,71,,30,0,1,0,0,2003
Dmitry Kugryshev,0,0,0,0,0,0,58,,25,0,0,0,0,2008
Dmitry Kulikov,386,6,64.33333333,7950,20.59585492,121,14,1,24,0,1,1,1,2009
Dmitry Orlov,119,3,39.66666667,2145,18.02521008,31,55,2,24,0,1,0,0,2009
Dominic D'Amour,0,0,0,0,0,0,88,3,31,0,1,0,0,2002
Dominic Moore,685,10,68.5,9650,14.08759124,230,95,3,35,1,0,1,1,2000
Dominik Bielke,0,0,0,0,0,0,207,7,24,0,1,0,0,2009
Dominik Uher,2,1,2,13,6.5,0,144,5,22,1,0,0,0,2011
Don Smith,0,0,0,0,0,0,184,,36,1,0,0,0,1998
Doug Janik,190,8,23.75,2287,12.03684211,19,55,2,35,0,1,1,1,1999
Doug Lynch,2,1,2,21,10.5,0,43,2,32,0,1,0,0,2001
Doug Meyer,0,0,0,0,0,0,176,6,35,0,0,0,0,1999
Doug O'Brien,5,1,5,39,7.8,0,192,6,31,0,1,0,0,2003
Doug Rogers,0,0,0,0,0,0,119,4,27,1,0,0,0,2006
Dougie Hamilton,178,3,59.33333333,3478,19.53932584,83,9,1,22,0,1,1,1,2011
Douglas Murray,518,9,57.55555556,8910,17.2007722,64,241,8,35,0,1,1,1,1999
Dragan Umicevic,0,0,0,0,0,0,184,6,30,0,0,0,0,2003
Drayson Bowman,179,6,29.83333333,2006,11.20670391,33,72,3,26,0,0,1,1,2007
Drew Bagnall,2,1,2,26,13,0,195,6,31,0,1,0,0,2003
Drew Czerwonka,0,0,0,0,0,0,166,6,23,0,0,0,0,2010
Drew Daniels,0,0,0,0,0,0,194,7,26,0,0,0,0,2008
Drew Doughty,524,7,74.85714286,13495,25.75381679,267,2,1,25,0,1,1,1,2008
Drew Fata,8,2,4,119,14.875,2,86,3,32,0,1,0,0,2001
Drew Mackenzie,0,0,0,0,0,0,209,7,26,0,1,0,0,2007
Drew Miller,488,8,61,6338,12.98770492,113,186,6,31,0,0,1,1,2003
Drew Olson,0,0,0,0,0,0,118,4,25,0,0,0,0,2008
Drew Schiestel,0,0,0,0,0,0,59,2,26,0,1,0,0,2007
Drew Shore,78,3,26,1085,13.91025641,23,44,2,24,1,0,0,0,2009
Drew Stafford,589,9,65.44444444,9446,16.03735144,341,13,1,29,0,0,1,1,2004
Duncan Keith,766,10,76.6,19399,25.32506527,415,54,2,32,0,1,1,1,2002
Duncan Milroy,5,1,5,65,13,1,37,2,32,0,0,0,0,2001
Duncan Siemens,1,1,1,14,14,0,11,1,22,0,1,0,0,2011
Dustin Boyd,220,5,44,2569,11.67727273,63,98,3,29,1,0,1,1,2004
Dustin Brown,802,11,72.90909091,14403,17.95885287,442,13,1,30,0,0,1,1,2003
Dustin Byfuglien,597,10,59.7,12116,20.29480737,344,245,8,30,0,1,1,1,2003
Dustin Jeffrey,124,6,20.66666667,1400,11.29032258,31,171,6,27,1,0,0,1,2007
Dustin Johner,0,0,0,0,0,0,169,6,32,1,0,0,0,2001
Dustin Kohn,22,1,22,255,11.59090909,4,46,2,28,0,1,0,0,2005
Dustin Walsh,0,0,0,0,0,0,169,6,24,1,0,0,0,2009
Dusty Collins,0,0,0,0,0,0,163,,30,1,0,0,0,2004
Dusty Jamieson,0,0,0,0,0,0,136,,34,0,0,0,0,1999
Dwight Helminen,27,2,13.5,201,7.444444444,3,244,8,32,1,0,0,0,2002
Dwight King,238,5,47.6,3389,14.2394958,80,109,4,26,0,0,1,1,2007
Dwight Wolfe,0,0,0,0,0,0,215,8,35,0,1,0,0,1998
Dylan Demelo,0,0,0,0,0,0,179,6,22,0,1,0,0,2011
Dylan Hunter,0,0,0,0,0,0,273,9,30,0,0,0,0,2004
Dylan McIlrath,3,2,1.5,22,7.333333333,0,10,1,23,0,1,0,0,2010
Dylan Olsen,116,3,38.66666667,1744,15.03448276,21,28,1,24,0,1,0,0,2009
Dylan Reese,78,5,15.6,1230,15.76923077,17,209,7,31,0,1,0,0,2003
Dylen McKinlay,0,0,0,0,0,0,189,7,23,0,0,0,0,2010
Ed Caron,0,0,0,0,0,0,52,,33,1,0,0,0,2001
Ed Hill,0,0,0,0,0,0,61,2,34,0,1,0,0,1999
Eddie Wittchow,0,0,0,0,0,0,154,,22,0,1,0,0,2011
Edo Terglav,0,0,0,0,0,0,249,9,35,0,0,0,0,1998
Eduard Lewandowski,0,0,0,0,0,0,242,8,35,0,0,0,0,2003
Eero Elo,0,0,0,0,0,0,145,5,25,0,0,0,0,2008
Elias Granath,0,0,0,0,0,0,196,6,29,0,1,0,0,2003
Emanuel Peter,0,0,0,0,0,0,142,5,31,1,0,0,0,2002
Emerson Etem,112,3,37.33333333,1358,12.125,31,29,1,23,0,0,0,0,2010
Emil Axelsson,0,0,0,0,0,0,210,7,29,0,1,0,0,2004
Emil Molin,0,0,0,0,0,0,105,4,22,0,0,0,0,2011
Emil Sandin,0,0,0,0,0,0,199,7,27,0,0,0,0,2008
Enver Lisin,135,4,33.75,1793,13.28148148,42,50,2,29,0,0,0,1,2004
Eric Beaudoin,53,3,17.66666667,597,11.26415094,11,92,4,35,0,0,0,0,1998
Eric Betournay,0,0,0,0,0,0,229,8,34,1,0,0,0,1999
Eric Bowen,0,0,0,0,0,0,244,8,33,0,0,0,0,2000
Eric Chouinard,90,4,22.5,975,10.83333333,22,16,1,35,0,0,0,0,1998
Eric Fehr,454,10,45.4,5711,12.57929515,177,18,1,30,0,0,1,1,2003
Eric Gelinas,122,3,40.66666667,2035,16.68032787,48,54,2,24,0,1,0,1,2009
Eric Gryba,165,3,55,2842,17.22424242,29,68,3,27,0,1,1,1,2006
Eric Himelfarb,0,0,0,0,0,0,171,6,32,1,0,0,0,2001
Eric Hunter,0,0,0,0,0,0,229,6,29,1,0,0,0,2004
Eric Johansson,0,0,0,0,0,0,255,6,33,1,0,0,0,2000
Eric Knodel,0,0,0,0,0,0,128,5,25,0,1,0,0,2009
Eric Laplante,0,0,0,0,0,0,65,3,35,0,0,0,0,1998
Eric Lundberg,0,0,0,0,0,0,94,3,32,0,1,0,0,2002
Eric Mestery,0,0,0,0,0,0,57,2,25,0,1,0,0,2008
Eric Neilson,0,0,0,0,0,0,143,5,31,0,0,0,0,2004
Eric Nystrom,547,9,60.77777778,7077,12.93784278,116,10,1,32,0,0,1,1,2002
Eric O'Dell,41,2,20.5,373,9.097560976,8,39,2,25,1,0,0,0,2008
Eric Staal,846,11,76.90909091,17167,20.29196217,742,2,1,30,1,0,1,1,2003
Eric Tangradi,143,6,23.83333333,1339,9.363636364,15,42,2,26,1,0,0,1,2007
Eric Wellwood,31,3,10.33333333,341,11,10,172,6,25,0,0,0,0,2009
Erik Christensen,387,7,55.28571429,5016,12.96124031,163,69,3,31,1,0,1,1,2002
Erik Cole,892,13,68.61538462,15501,17.37780269,532,71,3,36,0,0,1,1,1998
Erik Condra,299,5,59.8,4060,13.57859532,87,211,7,29,0,0,1,1,2006
Erik Gudbranson,245,4,61.25,4205,17.16326531,34,3,1,23,0,1,1,1,2010
Erik Haula,118,2,59,1342,11.37288136,29,182,7,24,0,0,0,0,2009
Erik Jensen,0,0,0,0,0,0,199,7,35,0,0,0,0,1998
Erik Johnson,456,7,65.14285714,9859,21.62061404,193,1,1,27,0,1,1,1,2006
Erik Karlsson,397,6,66.16666667,9939,25.03526448,303,15,1,25,0,1,1,1,2008
Erik Lewerstrom,0,0,0,0,0,0,168,6,35,0,1,0,0,1999
Erik Reitz,48,3,16,496,10.33333333,2,170,6,33,0,1,0,0,2000
Erik Wendell,0,0,0,0,0,0,125,5,36,1,0,0,0,1998
Erik Westrum,27,3,9,355,13.14814815,3,187,7,36,1,0,0,0,1998
Erkki Rajamaki,0,0,0,0,0,0,216,8,36,0,0,0,0,1999
Esa Pirnes,57,1,57,670,11.75438596,11,174,6,38,1,0,0,0,2003
Ethan Werek,0,0,0,0,0,0,47,2,24,1,0,0,0,2009
Evan Bloodoff,0,0,0,0,0,0,157,6,24,0,0,0,0,2009
Evan Brophey,4,2,2,20,5,0,68,3,28,1,0,0,0,2005
Evan Fuller,0,0,0,0,0,0,197,7,27,0,0,0,0,2006
Evan McGrath,0,0,0,0,0,0,128,4,29,1,0,0,0,2004
Evan Nielsen,0,0,0,0,0,0,242,8,34,0,1,0,0,2000
Evan Schafer,0,0,0,0,0,0,105,4,29,0,1,0,0,2004
Evander Kane,361,6,60.16666667,6499,18.00277008,222,4,1,24,0,0,1,1,2009
Evgeni Dadonov,55,3,18.33333333,717,13.03636364,20,71,3,26,0,0,0,0,2007
Evgeni Isakov,0,0,0,0,0,0,161,5,30,0,0,0,0,2003
Evgeni Malkin,587,9,65.22222222,12038,20.5076661,702,2,1,29,1,0,1,1,2004
Evgeny Artyukhin,199,3,66.33333333,1889,9.492462312,49,94,3,32,0,0,1,1,2001
Evgeny Gladskikh,0,0,0,0,0,0,114,4,33,0,0,0,0,2001
Evgeny Grachev,34,2,17,305,8.970588235,4,75,3,25,1,0,0,0,2008
Evgeny Korolev,42,3,14,584,13.9047619,5,182,7,37,0,1,0,0,1998
Evgeny Kuznetsov,97,2,48.5,1295,13.35051546,46,26,1,23,1,0,0,0,2010
Evgeny Lazarev,0,0,0,0,0,0,79,3,35,0,0,0,0,1998
Evgeny Skachkov,0,0,0,0,0,0,221,7,31,0,0,0,0,2003
Evgeny Tunik,0,0,0,0,0,0,53,,30,1,0,0,0,2003
Fedor Fedorov,18,3,6,181,10.05555556,2,66,3,34,1,0,0,0,2001
Fedor Tyutin,742,11,67.45454545,16272,21.92991914,248,40,2,32,0,1,1,1,2001
Felix Schutz,0,0,0,0,0,0,117,4,27,1,0,0,0,2006
Filip Novak,17,2,8.5,164,9.647058824,0,64,2,33,0,1,0,0,2000
Flavien Conne,0,0,0,0,0,0,250,8,35,1,0,0,0,2000
Francis Belanger,10,1,10,45,4.5,0,124,5,37,0,0,0,0,1998
Francis Wathier,10,4,2.5,49,4.9,0,185,6,30,0,0,0,0,2003
Francois Beauchemin,673,11,61.18181818,16336,24.27340267,219,75,3,35,0,1,1,1,1998
Francois Bouchard,0,0,0,0,0,0,35,2,27,0,0,0,0,2006
Francois Caron,0,0,0,0,0,0,261,9,31,0,1,0,0,2002
Francois Senez,0,0,0,0,0,0,288,9,33,0,1,0,0,2001
Francois-Pierre Guenette,0,0,0,0,0,0,222,7,31,1,0,0,0,2003
Frank Corrado,28,3,9.333333333,403,14.39285714,2,150,5,22,0,1,0,0,2011
Frank Rediker,0,0,0,0,0,0,118,4,30,0,1,0,0,2003
Frans Nielsen,525,9,58.33333333,8818,16.79619048,297,87,3,31,1,0,1,1,2002
Frantisek Kaberle,523,9,58.11111111,10449,19.9789675,193,76,3,41,0,1,1,1,1999
Frantisek Lukes,0,0,0,0,0,0,243,8,32,0,0,0,0,2001
Frantisek Skladany,0,0,0,0,0,0,143,5,33,0,0,0,0,2001
Frazer McLaren,102,5,20.4,506,4.960784314,11,203,7,27,0,0,0,0,2007
Fred Wikner,0,0,0,0,0,0,182,6,29,0,0,0,0,2004
Freddie Hamilton,29,2,14.5,250,8.620689655,1,129,5,23,1,0,0,0,2010
Frederik Cabana,0,0,0,0,0,0,171,,29,1,0,0,0,2004
Fredrik Claesson,0,0,0,0,0,0,126,5,22,0,1,0,0,2011
Fredrik Johansson,0,0,0,0,0,0,274,9,31,1,0,0,0,2002
Fredrik Naslund,0,0,0,0,0,0,104,4,29,0,0,0,0,2004
Fredrik Pettersson,0,0,0,0,0,0,157,5,28,0,0,0,0,2005
Fredrik Sjostrom,489,7,69.85714286,6000,12.26993865,104,11,1,32,0,0,1,1,2001
Gabriel Beaupre,0,0,0,0,0,0,153,6,22,0,1,0,0,2011
Gabriel Bourque,220,4,55,2941,13.36818182,74,132,5,25,0,0,1,1,2009
Gabriel Dumont,18,4,4.5,164,9.111111111,3,139,5,25,1,0,0,0,2009
Gabriel Karlsson,0,0,0,0,0,0,86,3,35,1,0,0,0,1998
Gabriel Landeskog,281,4,70.25,5252,18.69039146,193,2,1,22,0,0,1,1,2011
Gaelan Patterson,0,0,0,0,0,0,201,7,25,1,0,0,0,2009
Garnet Exelby,408,7,58.28571429,6872,16.84313725,50,217,8,34,0,1,1,1,1999
Garrett Bembridge,0,0,0,0,0,0,137,,34,0,0,0,0,1999
Garrett Haar,0,0,0,0,0,0,207,7,22,0,1,0,0,2011
Garrett Klotz,0,0,0,0,0,0,66,3,26,0,0,0,0,2007
Garrett Meurs,0,0,0,0,0,0,123,5,22,1,0,0,0,2011
Garrett Mitchell,0,0,0,0,0,0,175,6,23,0,0,0,0,2009
Garrett Noonan,0,0,0,0,0,0,112,4,24,0,1,0,0,2011
Garrett Prosofsky,0,0,0,0,0,0,139,5,35,1,0,0,0,1998
Garrett Roe,0,0,0,0,0,0,183,7,27,0,0,0,0,2008
Garrett Wilson,5,2,2.5,49,9.8,0,107,4,24,0,0,0,0,2009
Garth Murray,116,5,23.2,1015,8.75,10,79,3,33,1,0,0,0,2001
Gavin McLeod,0,0,0,0,0,0,130,5,35,0,1,0,0,1998
Gennady Stolyarov,0,0,0,0,0,0,257,8,29,0,0,0,0,2004
Geoff Koch,0,0,0,0,0,0,85,3,36,0,0,0,0,1998
Geoff Paukovich,0,0,0,0,0,0,57,2,29,0,0,0,0,2004
Geoff Waugh,0,0,0,0,0,0,78,3,32,0,1,0,0,2002
Geoffrey Schemitsch,0,0,0,0,0,0,96,4,23,0,1,0,0,2010
Geordie Wudrick,0,0,0,0,0,0,88,3,25,0,0,0,0,2008
George Davis,0,0,0,0,0,0,140,5,32,0,0,0,0,2002
George Parros,474,9,52.66666667,2810,5.928270042,36,222,8,35,0,0,1,1,1999
Georgy Misharin,0,0,0,0,0,0,207,,30,0,1,0,0,2003
Georgy Pujacs,0,0,0,0,0,0,264,,34,0,1,0,0,1999
Gerard Dicaire,0,0,0,0,0,0,48,5,32,0,1,0,0,2000
Gilbert Brule,299,8,37.375,3542,11.84615385,95,6,1,28,1,0,1,1,2005
Gino Guyer,0,0,0,0,0,0,165,5,31,1,0,0,0,2003
Gino Pisellini,0,0,0,0,0,0,149,5,29,0,0,0,0,2004
Gleason Fournier,0,0,0,0,0,0,90,3,23,0,1,0,0,2009
Goran Bezina,3,1,3,16,5.333333333,0,234,8,35,0,1,0,0,1999
Gord Baldwin,0,0,0,0,0,0,69,3,28,0,1,0,0,2005
Gordie Dwyer,108,5,21.6,618,5.722222222,5,152,6,37,0,0,0,0,1998
Grant Clitsome,205,6,34.16666667,3747,18.27804878,71,271,9,30,0,1,1,1,2004
Grant Jacobsen,0,0,0,0,0,0,270,9,32,1,0,0,0,2001
Grant Lewis,1,1,1,15,15,0,40,2,30,0,1,0,0,2004
Grant McNeill,3,1,3,8,2.666666667,0,68,3,32,0,1,0,0,2001
Grant Potulny,0,0,0,0,0,0,157,5,35,1,0,0,0,2000
Greg Barber,0,0,0,0,0,0,207,7,35,0,0,0,0,1999
Greg Beller,0,0,0,0,0,0,178,6,28,0,0,0,0,2005
Greg Burke,0,0,0,0,0,0,174,6,25,0,0,0,0,2008
Greg Hogeboom,0,0,0,0,0,0,152,5,32,0,0,0,0,2002
Greg Mauldin,36,3,12,369,10.25,10,199,7,33,1,0,0,0,2002
Greg McKegg,4,2,2,32,8,0,62,3,23,1,0,0,0,2010
Greg Mischler,0,0,0,0,0,0,204,,36,1,0,0,0,1998
Greg Moore,10,2,5,95,9.5,0,143,5,31,0,0,0,0,2003
Greg Nemisz,15,2,7.5,100,6.666666667,1,25,1,25,1,0,0,0,2008
Greg Pateryn,20,2,10,244,12.2,0,128,5,25,0,1,0,0,2008
Greg Stewart,26,3,8.666666667,204,7.846153846,1,246,8,29,0,0,0,0,2004
Greg Watson,0,0,0,0,0,0,34,2,32,1,0,0,0,2001
Greg Zanon,493,8,61.625,9790,19.85801217,62,156,5,35,0,1,1,1,2000
Gregg Johnson,0,0,0,0,0,0,256,8,33,1,0,0,0,2001
Gregg Sutch,0,0,0,0,0,0,143,5,23,0,0,0,0,2010
Gregor Baumgartner,0,0,0,0,0,0,156,5,36,0,0,0,0,1999
Gregory Campbell,721,11,65.54545455,9186,12.740638,176,67,3,31,0,0,1,1,2002
Gregory Hofmann,0,0,0,0,0,0,103,4,22,1,0,0,0,2011
Grigory Shafigulin,0,0,0,0,0,0,98,3,30,1,0,0,0,2003
Guillaume Desbiens,23,3,7.666666667,168,7.304347826,0,116,4,30,0,0,0,0,2003
Guillaume Latendresse,341,7,48.71428571,4614,13.53079179,147,45,2,28,0,0,1,1,2005
Guillaume Lefebvre,39,4,9.75,454,11.64102564,6,227,7,34,0,0,0,0,2000
Gus Young,0,0,0,0,0,0,184,7,24,0,1,0,0,2009
Gustav Grasberg,0,0,0,0,0,0,240,8,32,1,0,0,0,2001
Gustav Nyquist,179,4,44.75,2805,15.67039106,115,121,4,26,0,0,1,1,2008
Hannes Hyvonen,42,2,21,395,9.404761905,9,257,9,40,0,0,0,0,1999
Harri Ilvonen,0,0,0,0,0,0,170,6,26,0,1,0,0,2007
Harrison Reed,0,0,0,0,0,0,93,3,27,1,0,0,0,2006
Harrison Ruopp,0,0,0,0,0,0,84,3,22,0,1,0,0,2011
Harry Young,0,0,0,0,0,0,202,7,25,0,1,0,0,2008
Henrik Bergfors,0,0,0,0,0,0,289,9,33,0,1,0,0,2001
