rank,age,nationality,name,pos,GP,G,A,P,PIM,plusMinus,PPG,SHG,GWG,GGP,AGP,PGP
594,25,US,Trent Vogelhuber,F,30,1,8,9,19,1,0,0,,0.033,0.267,0.3
595,23,CA,Andrew MacWilliam,D,57,0,9,9,96,3,0,0,,0,0.158,0.158
596,23,US,Nick Jensen,D,45,0,9,9,8,12,0,0,,0,0.2,0.2
597,29,CA,Ben Eager,F,44,6,2,8,136,-7,0,0,,0.136,0.045,0.182
598,26,CA,Geoff Walker,F,43,6,2,8,56,-14,4,0,,0.14,0.047,0.186
599,23,CA,Alex Hutchings,F,51,5,3,8,31,-11,0,0,,0.098,0.059,0.157
600,21,US,Brendan Woods,F,42,5,3,8,40,-7,0,0,,0.119,0.071,0.19
601,20,CA,Joel Edmundson,D,64,4,4,8,108,14,0,0,,0.063,0.063,0.125
602,22,CA,Jamie Devane,F,55,4,4,8,146,0,0,0,,0.073,0.073,0.145
603,21,FI,Jani Hakanpää,D,54,4,4,8,33,20,0,0,,0.074,0.074,0.148
604,21,CA,Austin Madaisky,D,38,4,4,8,10,3,0,0,,0.105,0.105,0.211
605,28,CA,Troy Bodie,F,17,4,4,8,9,-1,2,0,,0.235,0.235,0.471
606,24,US,Jimmy Hayes,F,13,4,4,8,2,-5,1,0,,0.308,0.308,0.615
607,21,CA,Gabriel Beaupre,D,65,3,5,8,99,-18,0,0,,0.046,0.077,0.123
608,24,CA,Michael Liambas,F,60,3,5,8,267,-3,0,0,,0.05,0.083,0.133
609,21,US,Trevor Cheek,F,46,3,5,8,30,-1,0,0,,0.065,0.109,0.174
610,30,CA,Shane O'Brien,D,31,3,5,8,58,6,0,1,,0.097,0.161,0.258
611,23,SE,Alexander Fallstrom,F,28,3,5,8,17,0,0,0,,0.107,0.179,0.286
612,29,US,Jim McKenzie,F,26,3,5,8,36,-1,0,0,,0.115,0.192,0.308
613,24,CA,Joel Broda,F,25,3,5,8,14,-7,1,0,,0.12,0.2,0.32
614,25,US,Broc Little,F,21,3,5,8,8,2,0,0,,0.143,0.238,0.381
615,25,CA,Adam Brace,F,12,3,5,8,2,0,1,0,,0.25,0.417,0.667
616,24,CA,Mark Borowiecki,D,50,2,6,8,158,14,0,0,,0.04,0.12,0.16
617,24,CA,Drew Schiestel,D,49,2,6,8,37,-4,1,0,,0.041,0.122,0.163
618,26,CA,Bretton Stamler,D,39,2,6,8,48,6,0,0,,0.051,0.154,0.205
619,25,US,Jake Newton,D,18,2,6,8,2,0,1,0,,0.111,0.333,0.444
620,21,CA,Logan Shaw,F,46,1,7,8,24,-9,0,0,,0.022,0.152,0.174
621,27,US,Stu Bickel,D,24,1,7,8,85,-1,0,0,,0.042,0.292,0.333
622,23,SE,Magnus Nygren,D,16,1,7,8,14,-9,1,0,,0.063,0.438,0.5
623,23,CA,Tyler Cuma,D,55,0,8,8,47,-20,0,0,,0,0.145,0.145
624,24,US,Tommy Cross,D,55,3,4,7,54,-9,0,0,,0.055,0.073,0.127
625,30,CA,Steve Eminger,D,33,3,4,7,24,3,1,0,,0.091,0.121,0.212
626,23,US,Bobby Shea,D,29,3,4,7,84,4,0,0,,0.103,0.138,0.241
627,21,SK,Martin Marincin,D,24,3,4,7,4,5,0,0,,0.125,0.167,0.292
628,22,CA,Danick Gauthier,F,19,3,4,7,10,4,0,0,,0.158,0.211,0.368
629,19,CA,Troy Bourke,F,15,3,4,7,6,-1,0,0,,0.2,0.267,0.467
630,27,US,John McCarthy,F,13,3,4,7,9,1,0,0,,0.231,0.308,0.538
631,19,US,Ryan Hartman,F,9,3,4,7,8,-1,1,0,,0.333,0.444,0.778
632,21,SE,Petter Granberg,D,73,2,5,7,28,19,0,0,,0.027,0.068,0.096
633,32,CA,Nolan Yonkman,D,67,2,5,7,107,5,0,0,,0.03,0.075,0.104
634,22,CA,Rob Flick,F,53,2,5,7,92,-3,1,0,,0.038,0.094,0.132
635,23,CA,Jared Staal,F,50,2,5,7,23,-2,0,0,,0.04,0.1,0.14
636,22,CA,Hubert Labrie,D,40,2,5,7,49,11,0,0,,0.05,0.125,0.175
637,21,CA,Stefan Fournier,F,40,2,5,7,86,0,0,0,,0.05,0.125,0.175
638,22,US,William Wrenn,D,40,2,5,7,34,4,1,0,,0.05,0.125,0.175
639,24,CA,Zack Torquato,F,18,2,5,7,22,1,1,0,,0.111,0.278,0.389
640,29,DE,Alexander Sulzer,D,10,2,5,7,2,-2,1,0,,0.2,0.5,0.7
641,21,US,Ryan Dzingel,F,9,2,5,7,9,1,0,0,,0.222,0.556,0.778
642,22,FI,Sami Vatanen,D,8,2,5,7,4,0,1,0,,0.25,0.625,0.875
643,25,CH,Yannick Weber,D,7,2,5,7,0,-5,2,0,,0.286,0.714,1
644,20,SE,Mika Zibanejad,F,6,2,5,7,2,1,2,0,,0.333,0.833,1.167
645,33,CA,Dean Arsene,D,42,1,6,7,43,-4,0,0,,0.024,0.143,0.167
646,27,US,Barry Goers,D,23,1,6,7,10,1,0,0,,0.043,0.261,0.304
647,24,CA,Kory Nagy,F,19,1,6,7,14,4,0,0,,0.053,0.316,0.368
648,26,US,Evan Trupp,F,17,1,6,7,10,-3,0,0,,0.059,0.353,0.412
649,24,DK,Philip Larsen,D,7,1,6,7,4,-4,1,0,,0.143,0.857,1
650,22,CA,Curt Gogol,F,56,4,2,6,204,-13,0,1,,0.071,0.036,0.107
651,24,US,Nick Larson,F,17,4,2,6,20,5,0,0,,0.235,0.118,0.353
652,29,US,Patrick Eaves,F,8,4,2,6,8,1,1,0,,0.5,0.25,0.75
653,34,CA,Scott Ford,D,66,3,3,6,83,3,0,0,,0.045,0.045,0.091
654,24,US,Matt Mangene,F,61,3,3,6,38,-5,0,0,,0.049,0.049,0.098
655,24,US,Mike Keenan,D,41,3,3,6,72,-5,2,0,,0.073,0.073,0.146
656,21,US,Phil Lane,F,39,3,3,6,49,-9,0,0,,0.077,0.077,0.154
657,27,US,John Mitchell,F,22,3,3,6,18,-3,0,2,,0.136,0.136,0.273
658,25,CA,Zach Sill,F,18,3,3,6,34,3,0,0,,0.167,0.167,0.333
659,21,RU,Stanislav Galiev,F,16,3,3,6,0,-1,2,0,,0.188,0.188,0.375
660,21,CA,Brock Higgs,F,16,3,3,6,4,2,1,0,,0.188,0.188,0.375
661,28,CA,Colin Fraser,F,10,3,3,6,4,3,2,0,,0.3,0.3,0.6
662,28,CA,Pierre-Luc Letourneau-Leblond,F,66,2,4,6,259,-7,0,0,,0.03,0.061,0.091
663,28,US,David Marshall,F,66,2,4,6,42,-5,0,0,,0.03,0.061,0.091
664,21,CA,Kale Kessy,F,54,2,4,6,88,-12,0,0,,0.037,0.074,0.111
665,27,CA,Pierre-Cedric Labrie,F,38,2,4,6,112,0,0,0,,0.053,0.105,0.158
666,22,US,Beau Schmitz,D,23,2,4,6,12,1,1,0,,0.087,0.174,0.261
667,19,SK,Marko Dano,F,10,2,4,6,4,-2,2,0,,0.2,0.4,0.6
668,25,US,Cullen Eddy,D,47,1,5,6,72,5,0,0,,0.021,0.106,0.128
669,22,CA,Mikael Tam,D,34,1,5,6,67,-3,0,0,,0.029,0.147,0.176
670,23,SE,Sebastian Stålberg,F,31,1,5,6,7,-14,1,0,,0.032,0.161,0.194
671,22,US,Patrick Wey,D,28,1,5,6,26,7,0,0,,0.036,0.179,0.214
672,26,CA,Brodie Dupont,F,26,1,5,6,25,-9,0,0,,0.038,0.192,0.231
673,27,CA,Jordan Owens,F,26,1,5,6,30,-4,0,0,,0.038,0.192,0.231
674,27,CA,Darcy Zajac,F,19,1,5,6,43,-1,0,0,,0.053,0.263,0.316
675,26,US,Cameron Burt,D,9,1,5,6,4,4,0,0,,0.111,0.556,0.667
676,24,CA,Paul Postma,D,4,1,5,6,4,0,0,0,,0.25,1.25,1.5
677,30,CA,Drew Bagnall,D,51,0,6,6,88,-5,0,0,,0,0.118,0.118
678,20,CA,Jonathan Racine,D,51,0,6,6,91,12,0,0,,0,0.118,0.118
679,26,CA,Theo Peckham,D,45,0,6,6,100,6,0,0,,0,0.133,0.133
680,27,US,Steve Oleksy,D,30,0,6,6,39,-2,0,0,,0,0.2,0.2
681,24,CA,Akim Aliu,F,23,4,1,5,25,-9,0,0,,0.174,0.043,0.217
682,25,US,Taylor Matson,F,32,3,2,5,12,-8,0,0,,0.094,0.063,0.156
683,20,CA,Austen Brassard,F,29,3,2,5,26,0,0,0,,0.103,0.069,0.172
684,35,CA,Arron Asham,F,25,3,2,5,32,1,0,0,,0.12,0.08,0.2
685,28,CA,Jimmy Bonneau,F,45,2,3,5,106,3,0,0,,0.044,0.067,0.111
686,23,US,A.J. Jenks,F,24,2,3,5,20,-3,2,0,,0.083,0.125,0.208
687,21,CA,Lane Scheidl,F,23,2,3,5,19,-14,0,0,,0.087,0.13,0.217
688,26,US,Justin Mercier,F,19,2,3,5,14,-9,0,0,,0.105,0.158,0.263
689,26,US,Kevan Miller,D,19,2,3,5,39,-5,0,0,,0.105,0.158,0.263
690,26,CA,Mike Duco,F,17,2,3,5,32,-2,0,0,,0.118,0.176,0.294
691,21,US,Matthew Nieto,F,2,2,3,5,0,5,1,0,,1,1.5,2.5
692,25,US,Will Weber,D,63,1,4,5,100,-7,0,0,,0.016,0.063,0.079
693,21,CA,Alex Mallet,F,59,1,4,5,46,1,0,0,,0.017,0.068,0.085
694,26,CA,Mark Louis,D,56,1,4,5,89,-7,0,0,,0.018,0.071,0.089
695,21,CA,Reid McNeill,D,55,1,4,5,119,9,0,0,,0.018,0.073,0.091
696,32,US,Justin Johnson,F,50,1,4,5,195,-3,0,0,,0.02,0.08,0.1
697,26,CA,Kris Fredheim,D,48,1,4,5,46,8,1,0,,0.021,0.083,0.104
698,30,CA,Patrick Wellar,D,46,1,4,5,93,1,0,0,,0.022,0.087,0.109
699,25,CA,Patrick Kennedy,F,40,1,4,5,10,0,0,0,,0.025,0.1,0.125
700,23,US,Robert Czarnik,F,35,1,4,5,31,-3,0,0,,0.029,0.114,0.143
701,24,US,Justin Vaive,F,27,1,4,5,31,5,0,0,,0.037,0.148,0.185
702,20,SE,Erik Nyström,F,17,1,4,5,4,0,0,0,,0.059,0.235,0.294
703,25,US,Drew MacKenzie,D,17,1,4,5,14,2,0,0,,0.059,0.235,0.294
704,22,CA,Josh McFadden,D,15,1,4,5,8,-3,0,0,,0.067,0.267,0.333
705,22,CA,Eric Gelinas,D,13,1,4,5,10,6,1,0,,0.077,0.308,0.385
706,36,US,Joe Corvo,D,10,1,4,5,0,1,1,0,,0.1,0.4,0.5
707,21,US,Stephen Johns,D,8,1,4,5,4,2,0,0,,0.125,0.5,0.625
708,21,CA,Riley Brace,F,48,0,5,5,53,-6,0,0,,0,0.104,0.104
709,28,CA,Kyle Hagel,F,38,0,5,5,162,-3,0,0,,0,0.132,0.132
710,20,CA,Darren Dietz,D,34,0,5,5,49,-3,0,0,,0,0.147,0.147
711,22,CA,Byron Froese,F,28,0,5,5,14,1,0,0,,0,0.179,0.179
712,22,CA,Joel Hanley,D,15,0,5,5,6,-4,0,0,,0,0.333,0.333
713,22,CA,Philippe Lefebvre,F,29,4,0,4,2,-3,0,0,,0.138,0,0.138
714,23,US,Drew Olson,F,47,3,1,4,12,-10,0,0,,0.064,0.021,0.085
715,26,CA,Matt Pelech,D,32,3,1,4,73,-1,0,0,,0.094,0.031,0.125
716,22,RU,Maxim Kitsyn,F,20,3,1,4,2,-2,0,0,,0.15,0.05,0.2
717,23,CA,Josh Brittain,F,20,3,1,4,26,3,0,0,,0.15,0.05,0.2
718,29,CA,Brad Staubitz,F,54,2,2,4,126,-13,0,0,,0.037,0.037,0.074
719,21,CA,Andrew Crescenzi,F,46,2,2,4,41,-7,0,0,,0.043,0.043,0.087
720,22,CA,Darren Kramer,F,45,2,2,4,178,-15,0,0,,0.044,0.044,0.089
721,26,CA,Chris Bruton,F,41,2,2,4,91,-7,0,0,,0.049,0.049,0.098
722,23,US,Kyle Jean,F,41,2,2,4,29,-5,0,0,,0.049,0.049,0.098
723,22,CA,Louis-Marc Aubry,F,38,2,2,4,16,-1,0,0,,0.053,0.053,0.105
724,26,US,Ray Kaunisto,F,28,2,2,4,10,-1,0,0,,0.071,0.071,0.143
725,22,CA,Joshua Shalla,F,26,2,2,4,12,-8,1,0,,0.077,0.077,0.154
726,22,CA,Norm Ezekiel,F,25,2,2,4,36,-3,0,0,,0.08,0.08,0.16
727,24,CA,Carter Rowney,F,24,2,2,4,6,-2,0,1,,0.083,0.083,0.167
728,36,CA,Jon Sim,F,14,2,2,4,4,-5,1,0,,0.143,0.143,0.286
729,22,CA,Cam Reid,F,13,2,2,4,4,-2,0,0,,0.154,0.154,0.308
730,23,US,Jeremy Langlois,F,12,2,2,4,2,-6,1,0,,0.167,0.167,0.333
731,25,CA,Joey Martin,F,9,2,2,4,0,3,0,0,,0.222,0.222,0.444
732,20,CA,Kurtis Gabriel,F,8,2,2,4,15,-2,0,0,,0.25,0.25,0.5
733,22,US,Chris Kreider,F,6,2,2,4,16,0,2,0,,0.333,0.333,0.667
734,19,CA,Emile Poirier,F,2,2,2,4,0,4,0,0,,1,1,2
735,31,US,Jared Nightingale,D,67,1,3,4,114,-14,0,0,,0.015,0.045,0.06
736,23,CA,Steven Delisle,D,50,1,3,4,76,-10,1,0,,0.02,0.06,0.08
737,24,US,Nick Petrecki,D,49,1,3,4,82,-13,0,0,,0.02,0.061,0.082
738,21,CA,Joseph Cramarossa,F,47,1,3,4,52,-7,0,0,,0.021,0.064,0.085
739,20,CA,Duncan Siemens,D,46,1,3,4,45,-1,0,0,,0.022,0.065,0.087
740,24,CA,Chris Breen,D,41,1,3,4,29,-10,0,0,,0.024,0.073,0.098
741,25,US,Mike Matczak,D,34,1,3,4,14,-6,0,0,,0.029,0.088,0.118
742,23,CZ,Andrej Sustr,D,12,1,3,4,2,-3,0,0,,0.083,0.25,0.333
743,22,US,Kevin Goumas,F,11,1,3,4,8,1,0,0,,0.091,0.273,0.364
744,18,SE,Robert Hägg,D,10,1,3,4,10,1,1,0,,0.1,0.3,0.4
745,28,US,Russ Sinkewich,D,9,1,3,4,2,1,0,0,,0.111,0.333,0.444
746,31,CA,Jamie Johnson,F,8,1,3,4,10,-1,0,0,,0.125,0.375,0.5
747,18,US,Adam Erne,F,8,1,3,4,2,-1,0,0,,0.125,0.375,0.5
748,27,US,Patrick Kaleta,F,7,1,3,4,2,0,0,1,,0.143,0.429,0.571
749,19,CA,Jesse Graham,D,7,1,3,4,2,0,1,0,,0.143,0.429,0.571
750,19,US,Nicolas Kerdiles,F,6,1,3,4,2,3,0,0,,0.167,0.5,0.667
751,28,CZ,Rostislav Olesz,F,5,1,3,4,4,1,0,0,,0.2,0.6,0.8
752,28,CA,Tyler Eckford,D,32,0,4,4,15,7,0,0,,0,0.125,0.125
753,33,CA,Greg Zanon,D,24,0,4,4,34,-4,0,0,,0,0.167,0.167
754,20,RU,Maxim Shalunov,F,20,0,4,4,8,-4,0,0,,0,0.2,0.2
755,19,US,Connor Carrick,D,13,0,4,4,15,-3,0,0,,0,0.308,0.308
756,23,CA,Corey Trivino,F,11,0,4,4,2,3,0,0,,0,0.364,0.364
757,19,RU,Mikhail Grigorenko,F,9,0,4,4,0,1,0,0,,0,0.444,0.444
758,23,SE,David Rundblad,D,6,0,4,4,0,-3,0,0,,0,0.667,0.667
759,22,CA,Ryan Button,D,26,3,0,3,32,0,1,0,,0.115,0,0.115
760,21,RU,Kirill Kabanov,F,16,3,0,3,12,-3,1,0,,0.188,0,0.188
761,25,CA,Zachery Davies,D,14,3,0,3,6,-2,2,0,,0.214,0,0.214
762,25,CA,Stefan Legein,F,7,3,0,3,8,1,1,0,,0.429,0,0.429
763,21,CA,Turner Elson,F,37,2,1,3,19,1,0,0,,0.054,0.027,0.081
764,27,CA,Scott Campbell,F,23,2,1,3,0,-3,0,1,,0.087,0.043,0.13
765,24,CA,Keven Veilleux,F,16,2,1,3,52,-6,2,0,,0.125,0.063,0.188
766,24,CA,Tyler Gron,F,14,2,1,3,4,-5,1,0,,0.143,0.071,0.214
767,22,CA,Matt Bailey,F,11,2,1,3,8,-3,1,0,,0.182,0.091,0.273
768,23,CA,Anthony Luciani,F,9,2,1,3,4,0,1,0,,0.222,0.111,0.333
769,25,US,Andrew Rowe,F,7,2,1,3,4,0,0,0,,0.286,0.143,0.429
770,22,US,Caleb Herbert,F,7,2,1,3,4,1,0,0,,0.286,0.143,0.429
771,21,US,Michael Mersch,F,7,2,1,3,2,3,0,0,,0.286,0.143,0.429
772,21,CA,Michael Bournival,F,3,2,1,3,2,1,1,0,,0.667,0.333,1
773,27,US,Nick Tuzzolino,D,36,1,2,3,43,-10,0,0,,0.028,0.056,0.083
774,29,CA,Eric Neilson,F,35,1,2,3,100,-2,0,0,,0.029,0.057,0.086
775,22,CA,Charles Landry,D,34,1,2,3,17,-2,0,0,,0.029,0.059,0.088
776,24,FI,Ilari Melart,D,31,1,2,3,30,-4,0,0,,0.032,0.065,0.097
777,24,CA,Sam Klassen,D,23,1,2,3,13,-13,0,0,,0.043,0.087,0.13
778,22,CA,Calvin de Haan,D,17,1,2,3,8,-5,0,0,,0.059,0.118,0.176
779,27,CA,Dylan Yeo,D,14,1,2,3,12,3,0,0,,0.071,0.143,0.214
780,26,US,Chris Huxley,D,14,1,2,3,7,2,0,0,,0.071,0.143,0.214
781,23,US,Adam Schmidt,F,14,1,2,3,0,-1,0,0,,0.071,0.143,0.214
782,24,CA,Danny Hobbs,F,13,1,2,3,6,5,0,0,,0.077,0.154,0.231
783,27,CA,Mike Ullrich,F,12,1,2,3,2,1,0,0,,0.083,0.167,0.25
784,22,US,Ryan Walters,F,11,1,2,3,2,-7,0,0,,0.091,0.182,0.273
785,18,CA,Dylan Labbe,D,11,1,2,3,4,-3,0,0,,0.091,0.182,0.273
786,25,CA,Travis Novak,F,9,1,2,3,6,3,0,0,,0.111,0.222,0.333
787,24,CA,Brant Harris,F,8,1,2,3,4,-6,1,0,,0.125,0.25,0.375
788,23,US,Garrett Thompson,F,7,1,2,3,0,1,0,0,,0.143,0.286,0.429
789,19,SE,Elias Lindholm,F,6,1,2,3,4,-4,1,0,,0.167,0.333,0.5
790,19,CZ,Radek Faksa,F,6,1,2,3,6,-2,0,0,,0.167,0.333,0.5
791,19,CA,Brett Kulak,D,6,1,2,3,2,5,0,0,,0.167,0.333,0.5
792,29,US,Trent Daavettila,F,3,1,2,3,0,0,0,0,,0.333,0.667,1
793,25,AT,Michael Raffl,F,2,1,2,3,0,1,0,0,,0.5,1,1.5
794,19,CA,Andreas Athanasiou,F,2,1,2,3,0,0,0,0,,0.5,1,1.5
795,24,US,Ben Blood,D,54,0,3,3,61,10,0,0,,0,0.056,0.056
796,28,CA,Nathan McIver,D,40,0,3,3,111,-6,0,0,,0,0.075,0.075
797,21,SE,Johan Gustafsson,G,40,0,3,3,0,,0,0,0,0,0.075,0.075
798,29,US,Cam Janssen,F,27,0,3,3,24,-1,0,0,,0,0.111,0.111
799,26,CA,Ryan Parent,D,26,0,3,3,26,-8,0,0,,0,0.115,0.115
800,29,US,Davis Drewiske,D,21,0,3,3,8,-3,0,0,,0,0.143,0.143
801,23,CA,Dalton Prout,D,15,0,3,3,11,-2,0,0,,0,0.2,0.2
802,22,CA,Brett Ponich,D,14,0,3,3,26,5,0,0,,0,0.214,0.214
803,26,US,Trevor Lewis,F,13,0,3,3,4,-1,0,0,,0,0.231,0.231
804,24,CA,Marc-Andre Bourdon,D,7,0,3,3,12,-2,0,0,,0,0.429,0.429
805,23,US,Nic Dowd,F,7,0,3,3,0,1,0,0,,0,0.429,0.429
806,24,CA,Zac Dalpe,F,6,0,3,3,2,-6,0,0,,0,0.5,0.5
807,22,CA,Tyson Barrie,D,6,0,3,3,0,1,0,0,,0,0.5,0.5
808,20,CA,James Melindy,D,38,2,0,2,34,-29,0,0,,0.053,0,0.053
809,20,CA,Derek Mathers,F,34,2,0,2,105,-4,0,0,,0.059,0,0.059
810,21,CA,Cody Sylvester,F,17,2,0,2,18,-4,0,0,,0.118,0,0.118
811,19,CA,Connor Crisp,F,7,2,0,2,2,0,0,0,,0.286,0,0.286
812,23,US,Tyler Barnes,F,7,2,0,2,0,-3,1,0,,0.286,0,0.286
813,19,FI,Teuvo Teräväinen,F,5,2,0,2,2,2,1,0,,0.4,0,0.4
814,29,CA,Ryan Jones,F,4,2,0,2,2,-2,1,0,,0.5,0,0.5
815,25,CA,Brett Gallant,F,58,1,1,2,255,-4,0,0,,0.017,0.017,0.034
816,26,US,Joel Rechlicz,F,25,1,1,2,87,2,0,0,,0.04,0.04,0.08
817,24,US,Lane MacDermid,F,25,1,1,2,24,-2,0,0,,0.04,0.04,0.08
818,22,CA,Riley Boychuk,F,18,1,1,2,14,2,0,0,,0.056,0.056,0.111
819,25,US,Alden Hirschfeld,F,13,1,1,2,7,3,0,0,,0.077,0.077,0.154
820,23,CA,Greg Carey,F,13,1,1,2,4,-9,0,0,,0.077,0.077,0.154
821,23,CA,Philip-Michael Devos,F,12,1,1,2,0,-5,0,0,,0.083,0.083,0.167
822,20,DE,Nickolas Latta,F,11,1,1,2,7,1,0,0,,0.091,0.091,0.182
823,22,CA,Ben Sexton,F,9,1,1,2,9,-4,0,0,,0.111,0.111,0.222
824,21,US,Connor Brickley,F,8,1,1,2,4,1,1,0,,0.125,0.125,0.25
825,21,CA,Stephen MacAulay,F,8,1,1,2,0,0,0,0,,0.125,0.125,0.25
826,28,CA,Brendan Connolly,F,6,1,1,2,0,2,0,0,,0.167,0.167,0.333
827,24,CA,Derek Hulak,F,5,1,1,2,0,2,0,0,,0.2,0.2,0.4
828,26,US,Richard Bachman,G,52,0,2,2,0,,0,0,0,0,0.038,0.038
829,30,CA,Drew MacIntyre,G,48,0,2,2,0,,0,0,0,0,0.042,0.042
830,25,CA,Andrew Hammond,G,48,0,2,2,0,,0,0,0,0,0.042,0.042
831,22,CA,Daniel Maggio,D,46,0,2,2,197,-9,0,0,,0,0.043,0.043
832,29,SE,Cristopher Nihlstorp,G,45,0,2,2,10,,0,0,0,0,0.044,0.044
833,24,CA,Dustin Tokarski,G,41,0,2,2,2,,0,0,0,0,0.049,0.049
834,23,CA,Marc Cantin,D,39,0,2,2,92,-5,0,0,,0,0.051,0.051
835,21,CA,Louis Domingue,G,36,0,2,2,35,,0,0,0,0,0.056,0.056
836,25,CA,Michael Caruso,D,35,0,2,2,32,-9,0,0,,0,0.057,0.057
837,21,CZ,Petr Mrazek,G,32,0,2,2,2,,0,0,0,0,0.063,0.063
838,26,US,Joe Finley,F,29,0,2,2,50,-8,0,0,,0,0.069,0.069
839,22,US,Matthew Konan,D,26,0,2,2,22,-7,0,0,,0,0.077,0.077
840,22,CA,Gleason Fournier,D,25,0,2,2,4,4,0,0,,0,0.08,0.08
841,20,US,Colin Jacobs,F,24,0,2,2,29,-7,0,0,,0,0.083,0.083
842,23,US,Mat Clark,D,23,0,2,2,37,-2,0,0,,0,0.087,0.087
843,23,IT,Thomas Larkin,D,19,0,2,2,48,8,0,0,,0,0.105,0.105
844,25,CA,Matt Lowry,F,19,0,2,2,21,-3,0,0,,0,0.105,0.105
845,22,CA,Garrett Mitchell,F,17,0,2,2,44,-4,0,0,,0,0.118,0.118
846,21,CA,Ben Duffy,F,15,0,2,2,0,-4,0,0,,0,0.133,0.133
847,24,CA,Greg Miller,F,13,0,2,2,2,-2,0,0,,0,0.154,0.154
848,22,US,Ryan Carpenter,F,12,0,2,2,8,-5,0,0,,0,0.167,0.167
849,24,US,Blake Kessel,D,11,0,2,2,4,-7,0,0,,0,0.182,0.182
850,23,US,Eric Knodel,D,10,0,2,2,2,1,0,0,,0,0.2,0.2
851,18,CH,Mirco Müller,D,9,0,2,2,2,-5,0,0,,0,0.222,0.222
852,19,FI,Henri Ikonen,F,6,0,2,2,2,-4,0,0,,0,0.333,0.333
853,25,CA,Ryley Grantham,F,6,0,2,2,19,1,0,0,,0,0.333,0.333
854,26,CA,Guillaume Lepine,D,6,0,2,2,19,1,0,0,,0,0.333,0.333
855,23,US,Lee Moffie,D,5,0,2,2,2,-2,0,0,,0,0.4,0.4
856,21,CA,Alex Guptill,F,5,0,2,2,6,0,0,0,,0,0.4,0.4
857,23,CH,Luca Sbisa,D,4,0,2,2,0,1,0,0,,0,0.5,0.5
858,25,CA,Scott Fleming,F,4,0,2,2,4,1,0,0,,0,0.5,0.5
859,27,US,Jack Hillen,D,2,0,2,2,0,-1,0,0,,0,1,1
860,23,CA,Jordon Southorn,D,1,0,2,2,0,0,0,0,,0,2,2
861,24,US,Ryan Schnell,F,39,1,0,1,120,-3,0,0,,0.026,0,0.026
862,27,CA,Jordan Kremyr,F,16,1,0,1,6,-1,0,0,,0.063,0,0.063
863,24,US,Tyler Murovich,F,14,1,0,1,6,0,0,0,,0.071,0,0.071
864,22,CA,Colin Campbell,F,13,1,0,1,5,-2,0,0,,0.077,0,0.077
865,21,CA,Troy Rutkowski,D,12,1,0,1,2,-6,1,0,,0.083,0,0.083
866,26,US,Sean Wiles,F,11,1,0,1,6,-1,0,0,,0.091,0,0.091
867,24,US,Jesse Root,F,11,1,0,1,4,-1,0,0,,0.091,0,0.091
868,22,CA,David Gilbert,F,10,1,0,1,0,-5,0,0,,0.1,0,0.1
869,21,US,Austin Levi,D,10,1,0,1,0,-2,0,0,,0.1,0,0.1
870,22,US,Nick Sorkin,F,9,1,0,1,0,-4,0,0,,0.111,0,0.111
871,20,CA,Brady Brassart,F,9,1,0,1,4,-1,0,0,,0.111,0,0.111
872,22,CA,Josh Manson,D,9,1,0,1,26,1,0,0,,0.111,0,0.111
873,24,CA,Travis Ehrhardt,D,8,1,0,1,4,-3,0,0,,0.125,0,0.125
874,21,CH,Joel Vermin,F,8,1,0,1,0,-2,0,0,,0.125,0,0.125
875,19,SE,Gustav Olofsson,D,8,1,0,1,2,-1,1,0,,0.125,0,0.125
876,22,US,Chris McCarthy,F,8,1,0,1,2,1,1,0,,0.125,0,0.125
877,24,CZ,Tomas Kundratek,D,7,1,0,1,6,-1,0,0,,0.143,0,0.143
878,21,US,Josh Archibald,F,7,1,0,1,13,0,0,0,,0.143,0,0.143
879,27,CA,Chad Painchaud,F,7,1,0,1,9,1,0,0,,0.143,0,0.143
880,21,CA,Alex Lavoie,F,7,1,0,1,0,-2,0,0,,0.143,0,0.143
881,26,CA,Brandon MacLean,F,7,1,0,1,4,0,0,0,,0.143,0,0.143
882,27,US,Mickey Lang,F,5,1,0,1,0,0,0,0,,0.2,0,0.2
883,18,CA,Greg Chase,F,5,1,0,1,4,1,0,0,,0.2,0,0.2
884,19,CA,Justin Hickman,F,5,1,0,1,4,-2,0,0,,0.2,0,0.2
885,20,CA,Matthew Pufahl,D,5,1,0,1,0,-2,0,0,,0.2,0,0.2
886,21,US,Jordan Oesterle,D,4,1,0,1,2,-3,1,0,,0.25,0,0.25
887,24,US,Tom Serratore,F,4,1,0,1,16,0,0,0,,0.25,0,0.25
888,25,CA,Matt Beleskey,F,3,1,0,1,0,-1,0,0,,0.333,0,0.333
889,22,CZ,Robin Soudek,F,3,1,0,1,0,1,0,0,,0.333,0,0.333
890,22,US,Mike Pereira,F,3,1,0,1,0,1,0,0,,0.333,0,0.333
891,19,CA,Chandler Stephenson,F,2,1,0,1,0,2,0,0,,0.5,0,0.5
892,22,CA,Corbin Baldwin,D,64,0,1,1,129,-5,0,0,,0,0.016,0.016
893,23,CA,Jake Allen,G,52,0,1,1,2,,0,0,0,0,0.019,0.019
894,22,US,John Ramage,D,50,0,1,1,46,2,0,0,,0,0.02,0.02
895,22,CA,Jean-Francois Berube,G,48,0,1,1,4,,0,0,0,0,0.021,0.021
896,29,US,David Leggio,G,45,0,1,1,2,,0,0,0,0,0.022,0.022
