rank,age,nationality,name,pos,GP,G,A,P,PIM,plusMinus,PPG,SHG,GWG,GGP,AGP,PGP
1,29,US,Christopher Bourque,F,72,30,50,80,56,17,10,0,,0.417,0.694,1.111
2,22,CA,Seth Griffith,F,57,24,53,77,32,20,3,0,,0.421,0.93,1.351
3,26,US,T.J. Brennan,D,69,25,43,68,53,34,9,0,,0.362,0.623,0.986
4,22,RU,Alexander Khokhlachev,F,60,23,45,68,12,9,11,0,,0.383,0.75,1.133
5,27,US,Andy Miele,F,75,18,44,62,77,18,2,2,,0.24,0.587,0.827
6,23,US,Austin Czarnik,F,68,20,41,61,24,17,6,3,,0.294,0.603,0.897
7,27,CA,Bud Holloway,F,70,19,42,61,14,-13,10,0,,0.271,0.6,0.871
8,19,FI,Mikko Rantanen,F,52,24,36,60,42,20,5,1,,0.462,0.692,1.154
9,27,US,Mark Arcobello,F,49,25,34,59,22,19,8,2,,0.51,0.694,1.204
10,23,CA,Brendan Ranford,F,76,19,40,59,49,-1,4,0,,0.25,0.526,0.776
11,23,US,Kenny Agostino,F,65,23,34,57,18,-3,8,0,,0.354,0.523,0.877
12,29,US,Chris Mueller,F,63,20,37,57,60,-10,8,0,,0.317,0.587,0.905
13,21,CA,Brandon Montour,D,68,12,45,57,42,0,6,0,,0.176,0.662,0.838
14,26,US,Eric Tangradi,F,72,28,28,56,66,17,7,0,,0.389,0.389,0.778
15,26,CA,Carter Rowney,F,74,24,32,56,37,23,4,2,,0.324,0.432,0.757
16,25,US,Cole Schneider,F,73,21,35,56,53,-20,7,3,,0.288,0.479,0.767
17,22,CA,Colin Smith,F,77,20,36,56,37,4,3,1,,0.26,0.468,0.727
18,21,US,Frank Vatrano,F,36,36,19,55,22,21,12,0,,1,0.528,1.528
19,21,US,Riley Barber,F,74,26,29,55,34,4,7,0,,0.351,0.392,0.743
20,24,CA,Curtis McKenzie,F,61,24,31,55,120,11,6,3,,0.393,0.508,0.902
21,29,US,Derek Ryan,F,70,23,32,55,24,5,7,0,,0.329,0.457,0.786
22,29,US,Sean Backman,F,68,21,34,55,36,7,8,1,,0.309,0.5,0.809
23,25,CA,Phil Varone,F,65,19,36,55,28,-21,6,1,,0.292,0.554,0.846
24,24,US,Ryan Carpenter,F,66,18,37,55,33,20,6,0,,0.273,0.561,0.833
25,32,US,Chris Conner,F,58,16,39,55,14,2,3,0,,0.276,0.672,0.948
26,21,CA,Brendan Leipsic,F,65,20,34,54,55,16,5,1,,0.308,0.523,0.831
27,25,CA,Matt Lorito,F,71,18,36,54,26,16,5,0,,0.254,0.507,0.761
28,31,US,Travis Morin,F,63,15,39,54,36,-2,4,2,,0.238,0.619,0.857
29,22,CH,Tanner Richard,F,71,11,43,54,57,-4,2,0,,0.155,0.606,0.761
30,21,CA,Charles Hudon,F,67,28,25,53,79,-3,10,0,,0.418,0.373,0.791
31,27,US,Mike Sislo,F,57,27,26,53,18,16,14,3,,0.474,0.456,0.93
32,34,CA,Bracken Kearns,F,73,23,30,53,76,17,5,2,,0.315,0.411,0.726
33,20,CA,Jason Dickinson,F,73,22,31,53,32,10,7,3,,0.301,0.425,0.726
34,22,US,Travis Boyd,F,76,21,32,53,24,6,7,0,,0.276,0.421,0.697
35,29,US,Pat Cannone,F,73,20,32,52,38,5,5,1,,0.274,0.438,0.712
36,36,CA,Tom Kostopoulos,F,75,19,33,52,97,2,10,0,,0.253,0.44,0.693
37,25,CA,Jason Akeson,F,73,13,39,52,18,-21,6,0,,0.178,0.534,0.712
38,31,US,Matthew Ford,F,64,27,24,51,60,-3,12,2,,0.422,0.375,0.797
39,21,CA,Hunter Shinkaruk,F,62,27,24,51,20,1,11,0,,0.435,0.387,0.823
40,29,US,Bryan Lerg,F,64,21,30,51,37,-8,5,0,,0.328,0.469,0.797
41,21,US,Vince Hinostroza,F,66,18,33,51,24,7,3,1,,0.273,0.5,0.773
42,19,CH,Kevin Fiala,F,66,18,32,50,78,-19,5,0,,0.273,0.485,0.758
43,27,US,Will O'Neill,D,74,8,42,50,78,2,4,0,,0.108,0.568,0.676
44,31,CA,Jeff Tambellini,F,65,29,20,49,22,-4,7,3,,0.446,0.308,0.754
45,21,CA,Taylor Leier,F,71,20,29,49,37,2,10,2,,0.282,0.408,0.69
46,25,CA,Gabriel Dumont,F,71,19,30,49,76,-14,2,1,,0.268,0.423,0.69
47,21,CZ,Dominik Simon,F,68,25,23,48,36,4,4,1,,0.368,0.338,0.706
48,25,CA,Eric O'Dell,F,67,25,23,48,49,-16,10,0,,0.373,0.343,0.716
49,22,CA,Mark McNeill,F,64,25,23,48,33,-4,8,2,,0.391,0.359,0.75
50,25,US,Danny Kristo,F,71,24,24,48,29,-2,6,1,,0.338,0.338,0.676
51,28,CA,Chad Nehring,F,76,22,26,48,42,16,2,2,,0.289,0.342,0.632
52,22,CA,Alan Quine,F,56,19,29,48,24,1,5,0,,0.339,0.518,0.857
53,22,CA,Josh Leivo,F,51,17,31,48,14,14,5,0,,0.333,0.608,0.941
54,24,CA,Alexandre Grenier,F,69,16,32,48,43,-3,4,0,,0.232,0.464,0.696
55,25,US,Nic Dowd,F,58,14,34,48,49,13,3,1,,0.241,0.586,0.828
56,22,SE,Max Görtz,F,72,18,29,47,18,14,11,0,,0.25,0.403,0.653
57,26,US,Mark Zengerle,F,72,9,38,47,34,2,1,0,,0.125,0.528,0.653
58,25,CA,Craig Cunningham,F,61,22,24,46,20,-4,7,0,,0.361,0.393,0.754
59,22,CA,Ty Rattie,F,62,17,29,46,28,-12,5,1,,0.274,0.468,0.742
60,27,CA,Dustin Jeffrey,F,45,13,33,46,18,8,4,1,,0.289,0.733,1.022
61,25,CA,Justin Dowling,F,52,11,35,46,10,3,2,2,,0.212,0.673,0.885
62,23,US,T.J. Tynan,F,76,6,40,46,38,7,2,0,,0.079,0.526,0.605
63,25,CA,Derek Grant,F,36,27,18,45,36,7,10,2,,0.75,0.5,1.25
64,21,CA,Anthony Mantha,F,60,21,24,45,32,13,4,0,,0.35,0.4,0.75
65,20,US,Justin Bailey,F,70,20,25,45,16,-7,4,0,,0.286,0.357,0.643
66,28,CA,Kael Mouillierat,F,68,18,27,45,89,-12,9,0,,0.265,0.397,0.662
67,27,US,Andrew Miller,F,55,18,27,45,18,6,6,0,,0.327,0.491,0.818
68,19,SE,William Nylander,F,38,18,27,45,10,7,3,0,,0.474,0.711,1.184
69,29,US,John McCarthy,F,67,16,29,45,22,6,3,2,,0.239,0.433,0.672
70,23,CA,Michael Chaput,F,63,16,29,45,31,6,2,0,,0.254,0.46,0.714
71,28,CA,Maxim Noreau,D,64,12,33,45,31,8,8,0,,0.188,0.516,0.703
72,21,FI,Ville Pokka,D,76,10,35,45,24,0,5,0,,0.132,0.461,0.592
73,22,CZ,Martin Frk,F,67,27,17,44,89,0,11,0,,0.403,0.254,0.657
74,34,US,Greg Rallo,F,57,22,22,44,16,18,12,0,,0.386,0.386,0.772
75,20,RU,Nikolai Goldobin,F,60,21,23,44,18,-9,5,0,,0.35,0.383,0.733
76,25,CA,Tye McGinn,F,72,20,24,44,53,-6,9,0,,0.278,0.333,0.611
77,23,CA,Michael Sgarbossa,F,62,17,27,44,58,-3,4,0,,0.274,0.435,0.71
78,25,US,Jayson Megna,F,68,15,29,44,22,7,5,1,,0.221,0.426,0.647
79,24,CA,Yanni Gourde,F,65,14,30,44,42,8,2,1,,0.215,0.462,0.677
80,20,FI,Julius Honka,D,73,11,33,44,38,1,4,0,,0.151,0.452,0.603
81,25,CA,Greg Carey,F,64,26,17,43,20,-6,10,0,,0.406,0.266,0.672
82,23,US,Michael Mersch,F,52,24,19,43,26,14,7,0,,0.462,0.365,0.827
83,27,CA,Brandon DeFazio,F,71,22,21,43,38,3,10,1,,0.31,0.296,0.606
84,21,SE,Daniel Zaar,F,71,21,22,43,22,-6,4,0,,0.296,0.31,0.606
85,23,CA,Freddie Hamilton,F,62,18,25,43,24,-6,7,0,,0.29,0.403,0.694
86,24,CA,Joey Hishon,F,62,14,29,43,62,-4,6,0,,0.226,0.468,0.694
87,22,CA,Matthew Peca,F,65,8,35,43,10,-11,2,0,,0.123,0.538,0.662
88,20,US,Anthony Deangelo,D,69,6,37,43,84,-18,0,0,,0.087,0.536,0.623
89,22,CA,Zack Mitchell,F,70,22,20,42,26,-16,5,2,,0.314,0.286,0.6
90,29,US,Rob Schremp,F,75,21,21,42,40,-9,8,0,,0.28,0.28,0.56
91,23,CA,Morgan Ellis,D,73,16,26,42,51,2,3,0,,0.219,0.356,0.575
92,24,US,Jeremy Morin,F,59,16,26,42,44,7,4,1,,0.271,0.441,0.712
93,22,CA,Frederick Gaudreau,F,75,15,27,42,31,-5,7,0,,0.2,0.36,0.56
94,21,FI,Esa Lindell,D,73,14,28,42,56,6,3,1,,0.192,0.384,0.575
95,26,CA,Alex Grant,D,69,11,31,42,57,-34,7,0,,0.159,0.449,0.609
96,21,CA,Trevor Carrick,D,70,9,33,42,51,-21,4,0,,0.129,0.471,0.6
97,24,CA,Mike Halmo,F,74,22,19,41,117,-4,4,0,,0.297,0.257,0.554
98,24,CA,Trevor Parkes,F,68,18,23,41,73,4,0,0,,0.265,0.338,0.603
99,21,AU,Nathan Walker,F,73,17,24,41,41,20,2,0,,0.233,0.329,0.562
100,25,CA,James Wright,F,73,14,27,41,53,-14,1,1,,0.192,0.37,0.562
101,29,US,Matt Taormina,D,61,13,28,41,10,-1,5,0,,0.213,0.459,0.672
102,27,CA,Brad Hunt,D,57,13,28,41,18,5,8,0,,0.228,0.491,0.719
103,24,SK,Marek Hrivik,F,68,12,29,41,18,3,2,1,,0.176,0.426,0.603
104,23,CA,Brenden Kichton,D,68,11,30,41,36,-23,1,0,,0.162,0.441,0.603
105,22,SE,Pontus Åberg,F,74,25,15,40,32,-7,8,0,,0.338,0.203,0.541
106,20,US,Chase de Leo,F,73,19,21,40,34,-26,9,0,,0.26,0.288,0.548
107,23,CA,Grayson Downing,F,56,19,21,40,24,3,6,0,,0.339,0.375,0.714
108,26,CA,Derek Hulak,F,69,17,23,40,16,15,0,1,,0.246,0.333,0.58
109,26,US,Corey Tropp,F,66,17,23,40,77,12,4,0,,0.258,0.348,0.606
110,24,SE,Dennis Everberg,F,54,15,25,40,42,14,6,0,,0.278,0.463,0.741
111,30,US,T.J. Hensick,F,65,9,31,40,12,-18,2,0,,0.138,0.477,0.615
112,24,US,Taylor Aronson,D,64,4,36,40,24,5,0,0,,0.063,0.563,0.625
113,22,CZ,Matej Stransky,F,74,23,16,39,63,5,8,0,,0.311,0.216,0.527
114,23,US,Tanner Kero,F,60,20,19,39,23,15,3,1,,0.333,0.317,0.65
115,22,CA,Barclay Goodrow,F,57,20,19,39,43,10,5,0,,0.351,0.333,0.684
116,21,CA,Josh Anderson,F,58,18,21,39,108,14,2,2,,0.31,0.362,0.672
117,27,CA,Sean Collins,F,75,16,23,39,37,4,4,2,,0.213,0.307,0.52
118,26,CA,Carter Bancks,F,76,14,25,39,46,8,1,1,,0.184,0.329,0.513
119,24,US,Casey Bailey,F,68,11,28,39,26,7,2,0,,0.162,0.412,0.574
120,22,US,Robbie Russo,D,71,5,34,39,42,40,1,0,,0.07,0.479,0.549
121,23,CA,Max Reinhart,F,73,23,15,38,32,16,5,3,,0.315,0.205,0.521
122,29,CA,Michael Blunden,F,49,21,17,38,68,0,9,0,,0.429,0.347,0.776
123,26,US,Jim O'Brien,F,56,19,19,38,48,16,2,3,,0.339,0.339,0.679
124,20,US,Michael McCarron,F,58,17,21,38,91,-8,6,0,,0.293,0.362,0.655
125,21,CA,Brendan Gaunce,F,46,17,21,38,16,12,2,2,,0.37,0.457,0.826
126,23,HR,Borna Rendulic,F,68,16,22,38,41,-8,3,0,,0.235,0.324,0.559
127,22,CA,Nick Cousins,F,38,12,26,38,45,13,2,0,,0.316,0.684,1
128,24,US,Drew Shore,F,59,10,28,38,22,-17,2,1,,0.169,0.475,0.644
129,20,CA,Shea Theodore,D,50,9,29,38,34,-3,4,0,,0.18,0.58,0.76
130,21,CA,Danick Martel,F,67,22,15,37,68,-11,4,0,,0.328,0.224,0.552
131,22,DK,Nicklas Jensen,F,68,19,18,37,32,10,3,0,,0.279,0.265,0.544
132,23,CZ,Petr Straka,F,64,19,18,37,25,5,4,1,,0.297,0.281,0.578
133,22,CA,Reid Petryk,F,72,15,22,37,34,-7,5,2,,0.208,0.306,0.514
134,23,CA,Zach Hyman,F,59,15,22,37,24,31,0,4,,0.254,0.373,0.627
135,19,RU,Vladislav Kamenev,F,57,15,22,37,35,-5,8,2,,0.263,0.386,0.649
136,26,US,Shane Harper,F,59,12,25,37,18,-6,1,0,,0.203,0.424,0.627
137,25,CA,Cameron Gaunce,D,75,2,35,37,60,1,0,0,,0.027,0.467,0.493
138,23,CA,Scott Wilson,F,34,22,14,36,19,4,9,0,,0.647,0.412,1.059
139,21,CA,Jean-Sebastien Dea,F,75,20,16,36,36,13,4,0,,0.267,0.213,0.48
140,21,CA,Justin Auger,F,68,19,17,36,57,17,4,2,,0.279,0.25,0.529
141,21,CA,Scott Kosmachuk,F,67,19,17,36,41,-19,7,0,,0.284,0.254,0.537
142,25,CA,Jordan Caron,F,70,17,19,36,115,-11,6,0,,0.243,0.271,0.514
143,22,CA,Austen Brassard,F,75,15,21,36,48,-11,4,0,,0.2,0.28,0.48
144,20,RU,Sergei Tolchinsky,F,72,14,22,36,28,-16,4,0,,0.194,0.306,0.5
145,23,SE,Max Friberg,F,67,12,24,36,14,-6,2,1,,0.179,0.358,0.537
146,26,US,John Albert,F,66,12,24,36,20,-10,3,0,,0.182,0.364,0.545
147,23,US,Ryan Dzingel,F,44,12,24,36,22,-5,3,0,,0.273,0.545,0.818
148,20,CA,Jordan Subban,D,67,11,25,36,38,-5,3,0,,0.164,0.373,0.537
149,22,US,Alex Broadhurst,F,60,10,26,36,14,-3,5,0,,0.167,0.433,0.6
150,26,US,Wayne Simpson,F,68,8,28,36,6,20,1,0,,0.118,0.412,0.529
151,25,CA,Mat Bodie,D,76,7,29,36,38,5,1,1,,0.092,0.382,0.474
152,23,US,Conor Sheary,F,30,7,29,36,4,8,1,0,,0.233,0.967,1.2
153,22,US,Jordan Schmaltz,D,71,6,30,36,24,-10,1,0,,0.085,0.423,0.507
154,29,CA,Andrew MacDonald,D,43,5,31,36,30,7,3,0,,0.116,0.721,0.837
155,21,CA,Brock McGinn,F,48,19,16,35,29,-8,7,0,,0.396,0.333,0.729
156,21,US,Ryan Hartman,F,61,15,20,35,129,16,2,1,,0.246,0.328,0.574
157,24,CA,Justin Shugg,F,59,13,22,35,36,-1,5,0,,0.22,0.373,0.593
158,22,CA,Ryan Sproul,D,75,12,23,35,22,0,7,0,,0.16,0.307,0.467
159,30,US,Jacob Dowell,F,72,11,24,35,99,14,0,1,,0.153,0.333,0.486
160,21,CH,Christoph Bertschy,F,72,11,24,35,46,-8,3,1,,0.153,0.333,0.486
161,29,CA,Pierre-Cedric Labrie,F,66,20,14,34,102,1,3,1,,0.303,0.212,0.515
162,24,CA,Taylor Beck,F,50,17,17,34,32,5,4,0,,0.34,0.34,0.68
163,23,CA,Sam Carrick,F,52,16,18,34,90,11,3,0,,0.308,0.346,0.654
164,19,CZ,Jakub Vrana,F,36,16,18,34,20,7,5,0,,0.444,0.5,0.944
165,25,US,Jordan Schroeder,F,40,14,20,34,12,-3,5,0,,0.35,0.5,0.85
166,27,CA,Matt Frattin,F,71,13,21,34,51,3,2,0,,0.183,0.296,0.479
167,27,US,Paul Thompson,F,56,13,21,34,96,11,3,0,,0.232,0.375,0.607
168,25,US,Jeremy Langlois,F,68,12,22,34,26,-3,1,2,,0.176,0.324,0.5
169,20,SE,Tobias Lindberg,F,56,11,23,34,20,12,3,0,,0.196,0.411,0.607
170,27,US,Carter Camper,F,64,9,25,34,16,3,3,0,,0.141,0.391,0.531
171,30,CA,Ryan Hamilton,F,60,20,13,33,41,-10,4,1,,0.333,0.217,0.55
172,23,US,Michael Zalewski,F,58,16,17,33,46,14,1,3,,0.276,0.293,0.569
173,22,US,Rocco Grimaldi,F,52,16,17,33,20,-2,5,0,,0.308,0.327,0.635
174,27,US,Joe Whitney,F,36,14,19,33,29,9,2,0,,0.389,0.528,0.917
175,22,US,Stefan Noesen,F,65,10,23,33,56,-5,4,1,,0.154,0.354,0.508
176,31,CA,Andre Benoit,D,72,8,25,33,26,0,4,1,,0.111,0.347,0.458
177,27,CA,Taylor Fedun,D,63,8,25,33,48,3,6,0,,0.127,0.397,0.524
178,24,US,Mitch Callahan,F,62,19,13,32,94,3,4,0,,0.306,0.21,0.516
179,22,US,Reid Boucher,F,34,19,13,32,4,12,7,2,,0.559,0.382,0.941
180,21,CA,Adam Tambellini,F,74,17,15,32,24,1,5,0,,0.23,0.203,0.432
181,25,CA,Antoine Laganiere,F,57,16,16,32,36,0,1,1,,0.281,0.281,0.561
182,25,CA,Patrice Cormier,F,65,15,17,32,73,-16,6,1,,0.231,0.262,0.492
183,31,US,Colin McDonald,F,51,14,18,32,30,-6,3,0,,0.275,0.353,0.627
184,27,US,Brian O'Neill,F,42,13,19,32,10,10,3,0,,0.31,0.452,0.762
185,20,CA,Trevor Murphy,D,59,11,21,32,37,4,4,0,,0.186,0.356,0.542
186,26,US,Vincent LoVerde,D,56,11,21,32,54,19,2,0,,0.196,0.375,0.571
187,20,CA,Nic Petan,F,47,9,23,32,26,-18,1,0,,0.191,0.489,0.681
188,23,SE,Mattias Bäckman,D,69,8,24,32,34,18,1,0,,0.116,0.348,0.464
189,23,US,Kyle Rau,F,63,17,14,31,24,0,2,2,,0.27,0.222,0.492
190,29,CA,Bryan Bickell,F,47,15,16,31,23,3,5,0,,0.319,0.34,0.66
191,24,CA,Alex Friesen,F,65,14,17,31,75,-1,3,2,,0.215,0.262,0.477
192,27,US,Dustin Gazley,F,61,14,17,31,47,13,1,2,,0.23,0.279,0.508
193,19,US,Sonny Milano,F,54,14,17,31,22,12,6,0,,0.259,0.315,0.574
194,27,US,Paul Carey,F,44,13,18,31,18,2,2,0,,0.295,0.409,0.705
195,25,US,Matt Donovan,D,73,8,23,31,61,-23,5,0,,0.11,0.315,0.425
196,24,US,Jake Chelios,D,73,7,24,31,44,-12,3,0,,0.096,0.329,0.425
197,24,US,Philip Samuelsson,D,56,4,27,31,32,-8,1,0,,0.071,0.482,0.554
198,28,CA,Marc-Andre Gragnani,D,57,1,30,31,16,0,0,0,,0.018,0.526,0.544
199,22,CA,Matt Puempel,F,34,17,13,30,15,-1,4,0,,0.5,0.382,0.882
200,20,CA,Nick Ritchie,F,38,16,14,30,59,-3,8,0,,0.421,0.368,0.789
201,23,CZ,Tomas Nosek,F,70,15,15,30,42,13,0,2,,0.214,0.214,0.429
202,23,US,Max McCormick,F,57,15,15,30,143,1,3,1,,0.263,0.263,0.526
203,23,US,Colton Hargrove,F,66,14,16,30,71,9,2,0,,0.212,0.242,0.455
204,23,CA,Turner Elson,F,63,14,16,30,59,-12,2,3,,0.222,0.254,0.476
205,21,CA,William Carrier,F,56,13,17,30,48,14,0,0,,0.232,0.304,0.536
206,22,US,Cole Bardreau,F,54,13,17,30,54,-1,2,2,,0.241,0.315,0.556
207,22,CA,J.C. Lipon,F,45,13,17,30,87,-13,6,3,,0.289,0.378,0.667
208,26,CA,Zach Boychuk,F,72,12,18,30,40,-30,6,0,,0.167,0.25,0.417
209,20,CA,Tyler Bertuzzi,F,71,12,18,30,133,7,4,0,,0.169,0.254,0.423
210,25,FI,Michael Keränen,F,66,12,18,30,35,-21,4,0,,0.182,0.273,0.455
211,22,CA,Evan Rodrigues,F,72,9,21,30,39,-15,2,0,,0.125,0.292,0.417
212,22,CA,Joshua Winquist,F,35,8,22,30,32,-8,3,0,,0.229,0.629,0.857
213,28,CA,Matt Irwin,D,64,5,25,30,27,1,3,0,,0.078,0.391,0.469
214,29,US,Patrick Mullen,D,65,3,27,30,37,1,0,1,,0.046,0.415,0.462
215,20,DK,Oliver Bjorkstrand,F,51,17,12,29,10,0,5,0,,0.333,0.235,0.569
216,20,US,Adam Erne,F,59,14,15,29,74,-18,6,1,,0.237,0.254,0.492
217,21,CA,Colby Cave,F,75,13,16,29,27,-3,1,1,,0.173,0.213,0.387
218,24,CA,Adam Payerl,F,74,13,16,29,114,-6,1,2,,0.176,0.216,0.392
219,24,CA,Louis-Marc Aubry,F,75,12,17,29,87,8,0,1,,0.16,0.227,0.387
220,21,CA,Emile Poirier,F,60,12,17,29,51,-14,1,0,,0.2,0.283,0.483
221,25,CA,Luke Adam,F,59,12,17,29,30,-8,1,0,,0.203,0.288,0.492
222,24,CA,Andrew Agozzino,F,41,12,17,29,32,-13,3,0,,0.293,0.415,0.707
223,24,US,Ryan Bourque,F,75,11,18,29,23,1,1,0,,0.147,0.24,0.387
224,21,US,Connor Carrick,D,52,11,18,29,52,25,4,1,,0.212,0.346,0.558
225,21,CA,Connor Brown,F,34,11,18,29,8,10,3,1,,0.324,0.529,0.853
226,20,RU,Nikita Zadorov,D,52,10,19,29,90,-9,3,0,,0.192,0.365,0.558
227,29,CA,Cal O'Reilly,F,47,6,23,29,6,-20,3,0,,0.128,0.489,0.617
228,30,CA,Mike Kostka,D,50,5,24,29,20,3,3,0,,0.1,0.48,0.58
229,20,CA,Madison Bowey,D,70,4,25,29,58,22,1,0,,0.057,0.357,0.414
230,22,CA,Xavier Ouellet,D,61,4,25,29,66,18,1,0,,0.066,0.41,0.475
231,22,RU,Nikita Soshnikov,F,52,18,10,28,18,26,3,2,,0.346,0.192,0.538
232,27,CA,Jeremy Welsh,F,74,15,13,28,54,-11,6,0,,0.203,0.176,0.378
233,22,US,Jonny Brodzinski,F,65,15,13,28,16,11,2,0,,0.231,0.2,0.431
234,22,CA,Brett Ritchie,F,35,14,14,28,26,-2,6,0,,0.4,0.4,0.8
235,20,CA,Nicholas Baptiste,F,62,13,15,28,30,-3,1,0,,0.21,0.242,0.452
236,26,US,Aaron Palushaj,F,57,11,17,28,44,-18,3,0,,0.193,0.298,0.491
237,19,SE,Adrian Kempe,F,55,11,17,28,27,-1,6,0,,0.2,0.309,0.509
238,20,RU,Ivan Barbashev,F,65,10,18,28,15,-14,1,0,,0.154,0.277,0.431
239,31,CA,Tim Brent,F,52,10,18,28,39,3,5,1,,0.192,0.346,0.538
240,21,CA,Chandler Stephenson,F,46,7,21,28,26,-3,2,1,,0.152,0.457,0.609
241,21,US,Brady Skjei,D,68,4,24,28,36,-6,0,0,,0.059,0.353,0.412
242,22,SE,Joakim Ryan,D,66,2,26,28,26,11,1,0,,0.03,0.394,0.424
243,21,US,Nicolas Kerdiles,F,45,15,12,27,70,-8,7,1,,0.333,0.267,0.6
244,26,US,Matt White,F,54,12,15,27,10,4,0,0,,0.222,0.278,0.5
245,23,US,Connor Brickley,F,45,12,15,27,26,2,5,0,,0.267,0.333,0.6
246,27,US,Trent Vogelhuber,F,70,11,16,27,65,13,1,3,,0.157,0.229,0.386
247,24,CA,Garrett Mitchell,F,58,11,16,27,90,6,0,1,,0.19,0.276,0.466
248,21,CA,Jujhar Khaira,F,49,10,17,27,69,3,0,2,,0.204,0.347,0.551
249,24,US,John Ramage,D,68,8,19,27,67,5,2,1,,0.118,0.279,0.397
250,23,CA,Joey LaLeggia,D,63,8,19,27,38,3,1,0,,0.127,0.302,0.429
251,25,US,Aaron Ness,D,62,6,21,27,22,12,2,0,,0.097,0.339,0.435
252,21,CA,Kerby Rychel,F,37,6,21,27,53,1,2,0,,0.162,0.568,0.73
253,22,CA,Reece Scarlett,D,60,4,23,27,64,-1,0,0,,0.067,0.383,0.45
254,21,CZ,Radek Faksa,F,28,15,11,26,22,12,1,0,,0.536,0.393,0.929
255,21,CA,Devin Shore,F,23,15,11,26,8,3,4,1,,0.652,0.478,1.13
256,28,US,Brett Olson,F,67,13,13,26,20,3,1,1,,0.194,0.194,0.388
257,21,CA,Gemel Smith,F,65,13,13,26,24,-2,2,0,,0.2,0.2,0.4
258,25,US,Tim Schaller,F,37,12,14,26,48,-8,3,0,,0.324,0.378,0.703
259,23,CA,Jerome Gauthier-Leduc,D,76,11,15,26,34,-22,6,0,,0.145,0.197,0.342
260,25,US,Chad Ruhwedel,D,59,10,16,26,26,-19,5,0,,0.169,0.271,0.441
261,33,CA,Kris Newbury,F,44,10,16,26,79,12,1,0,,0.227,0.364,0.591
262,23,US,Chase Balisy,F,69,9,17,26,12,4,1,0,,0.13,0.246,0.377
263,32,CA,Jon Landry,D,47,7,19,26,38,0,4,0,,0.149,0.404,0.553
264,23,US,Patrick Brown,F,70,13,12,25,29,-3,0,1,,0.186,0.171,0.357
265,21,CA,Ryan Rupert,F,59,13,12,25,49,8,1,0,,0.22,0.203,0.424
266,20,CA,Michael Bunting,F,63,11,14,25,41,-7,3,0,,0.175,0.222,0.397
267,19,FI,Kasperi Kapanen,F,44,9,16,25,8,7,4,0,,0.205,0.364,0.568
268,24,SK,Richard Panik,F,33,9,16,25,34,5,0,0,,0.273,0.485,0.758
269,26,CA,Travis Ehrhardt,D,64,6,19,25,33,-4,1,2,,0.094,0.297,0.391
270,23,US,Jordan Oesterle,D,44,4,21,25,10,1,2,1,,0.091,0.477,0.568
271,23,CA,John McFarland,F,56,14,10,24,47,-4,3,1,,0.25,0.179,0.429
272,29,CA,Rob Klinkhammer,F,27,14,10,24,36,-2,2,4,,0.519,0.37,0.889
273,24,CA,Brody Sutter,F,70,13,11,24,37,-5,1,1,,0.186,0.157,0.343
274,24,US,Jerry D'Amigo,F,59,12,12,24,42,-8,1,0,,0.203,0.203,0.407
275,22,CA,Dan Catenacci,F,50,12,12,24,39,-20,4,0,,0.24,0.24,0.48
276,20,CA,Laurent Dauphin,F,66,11,13,24,72,-4,2,0,,0.167,0.197,0.364
277,23,CA,Josh Currie,F,53,10,14,24,49,8,0,2,,0.189,0.264,0.453
278,27,CA,Andrew Campbell,D,66,9,15,24,72,39,0,0,,0.136,0.227,0.364
279,28,CA,Rich Clune,F,49,8,16,24,146,20,2,2,,0.163,0.327,0.49
280,21,CA,Mackenzie Weegar,D,62,7,17,24,60,-8,2,0,,0.113,0.274,0.387
281,21,CA,Ryan Pulock,D,51,7,17,24,12,6,4,0,,0.137,0.333,0.471
282,22,CA,Ryan Murphy,D,32,7,17,24,18,-11,4,0,,0.219,0.531,0.75
283,28,CA,Karl Stollery,D,67,6,18,24,65,0,3,0,,0.09,0.269,0.358
284,28,US,Ben Holmstrom,F,76,4,20,24,138,-10,0,0,,0.053,0.263,0.316
285,32,CA,Nathan Paetsch,D,73,4,20,24,26,14,0,0,,0.055,0.274,0.329
286,22,CA,Stuart Percy,D,58,4,20,24,47,3,0,0,,0.069,0.345,0.414
287,23,US,Stephen Johns,D,55,4,20,24,43,7,1,0,,0.073,0.364,0.436
288,36,US,Scott Gomez,F,18,4,20,24,0,13,2,0,,0.222,1.111,1.333
289,25,US,Wade Megan,F,75,14,9,23,53,10,0,7,,0.187,0.12,0.307
290,24,US,Buddy Robinson,F,62,13,10,23,66,-2,0,2,,0.21,0.161,0.371
291,24,CA,Jordan Szwarz,F,56,12,11,23,31,-2,2,1,,0.214,0.196,0.411
292,29,CA,Micheal Haley,F,41,12,11,23,52,6,5,1,,0.293,0.268,0.561
293,24,SE,Petter Emanuelsson,F,58,11,12,23,8,17,0,0,,0.19,0.207,0.397
294,23,CA,Greg McKegg,F,47,10,13,23,22,1,1,1,,0.213,0.277,0.489
295,22,CH,Sven Andrighetto,F,26,10,13,23,22,6,3,0,,0.385,0.5,0.885
296,27,US,Rob Bordson,F,60,9,14,23,21,-6,1,1,,0.15,0.233,0.383
297,21,CA,Joseph Blandisi,F,27,9,14,23,49,0,6,0,,0.333,0.519,0.852
