rank,age,nationality,name,pos,GP,G,A,P,PIM,plusMinus,PPG,SHG,GWG,GGP,AGP,PGP
292,28,US,Tim Sestito,F,67,7,16,23,106,-7,0,0,1,0.104,0.239,0.343
293,25,CA,Rick Schofield,F,58,7,16,23,12,1,0,0,3,0.121,0.276,0.397
294,22,CA,Colby Robak,D,63,5,18,23,50,-23,3,0,1,0.079,0.286,0.365
295,22,CA,Shawn Lalonde,D,59,5,18,23,91,0,1,1,0,0.085,0.305,0.39
296,21,CA,Nick Deslauriers,D,63,4,19,23,80,-14,3,0,1,0.063,0.302,0.365
297,28,CA,Derek Meech,D,46,3,20,23,38,-11,3,0,3,0.065,0.435,0.5
298,32,US,Garrett Stafford,D,56,1,22,23,36,-4,1,0,0,0.018,0.393,0.411
299,20,US,Phil Lane,F,70,14,8,22,61,10,0,0,2,0.2,0.114,0.314
300,23,US,Drayson Bowman,F,37,14,8,22,21,2,6,1,3,0.378,0.216,0.595
301,22,CA,Darren Archibald,F,55,12,10,22,47,3,5,0,1,0.218,0.182,0.4
302,23,CA,Maxime Macenauer,F,68,11,11,22,57,-29,4,1,0,0.162,0.162,0.324
303,26,CA,Michael Blunden,F,54,10,12,22,76,2,3,0,1,0.185,0.222,0.407
304,28,CA,Andrew Joudrey,F,73,9,13,22,26,-1,1,2,0,0.123,0.178,0.301
305,25,SE,Daniel Bång,F,53,9,13,22,21,2,0,0,2,0.17,0.245,0.415
306,28,US,Tim Wallace,F,47,9,13,22,44,3,2,1,2,0.191,0.277,0.468
307,22,SE,Marcus Krüger,F,34,8,14,22,24,-1,5,0,0,0.235,0.412,0.647
308,22,RU,Andrei Loktionov,F,40,7,15,22,6,3,1,2,2,0.175,0.375,0.55
309,21,CA,Eric Gelinas,D,57,6,16,22,46,1,3,0,0,0.105,0.281,0.386
310,31,CA,Danny Groulx,D,46,6,16,22,28,-1,3,0,3,0.13,0.348,0.478
311,24,CA,Mark Olver,F,36,6,16,22,34,-4,2,0,0,0.167,0.444,0.611
312,24,SE,Erik Gustafsson,D,39,5,17,22,37,-14,2,0,0,0.128,0.436,0.564
313,23,BY,Dmitri Korobov,D,65,3,19,22,34,20,2,0,1,0.046,0.292,0.338
314,26,US,Sean Backman,F,67,11,10,21,40,4,2,0,3,0.164,0.149,0.313
315,26,CA,Tommy Grant,F,50,10,11,21,21,3,0,1,2,0.2,0.22,0.42
316,23,CA,Matt Calvert,F,34,10,11,21,39,11,4,1,1,0.294,0.324,0.618
317,23,CA,Brodie Reid,F,34,10,11,21,19,-1,1,0,1,0.294,0.324,0.618
318,21,CA,Casey Cizikas,F,31,10,11,21,35,-15,3,1,1,0.323,0.355,0.677
319,21,US,Kenny Ryan,F,59,9,12,21,38,3,0,1,2,0.153,0.203,0.356
320,21,US,Chris Wagner,F,70,8,13,21,65,5,0,1,3,0.114,0.186,0.3
321,21,CA,Zack Kassian,F,29,8,13,21,61,-3,2,0,0,0.276,0.448,0.724
322,20,CA,Max Reinhart,F,67,7,14,21,32,-26,2,1,0,0.104,0.209,0.313
323,22,CA,James Livingston,F,67,7,14,21,78,13,0,0,1,0.104,0.209,0.313
324,20,RU,Vladislav Namestnikov,F,44,7,14,21,32,4,2,0,0,0.159,0.318,0.477
325,25,CA,Jordie Benn,D,43,7,14,21,33,5,5,0,3,0.163,0.326,0.488
326,21,CA,Justin Shugg,F,39,7,14,21,10,5,1,0,3,0.179,0.359,0.538
327,21,SE,Oliver Ekman-Larsson,D,20,7,14,21,28,5,3,0,2,0.35,0.7,1.05
328,28,CA,Mark Matheson,D,67,6,15,21,8,10,1,0,0,0.09,0.224,0.313
329,22,CA,Brandon Manning,D,65,6,15,21,135,-28,4,0,1,0.092,0.231,0.323
330,24,US,Bobby Sanguinetti,D,36,6,15,21,16,1,3,0,0,0.167,0.417,0.583
331,24,US,Steven Kampfer,D,55,4,17,21,28,-9,0,0,2,0.073,0.309,0.382
332,22,US,Sena Acolatse,D,50,4,17,21,62,-7,2,0,0,0.08,0.34,0.42
333,24,US,Will O'Neill,D,59,3,18,21,32,-21,0,0,0,0.051,0.305,0.356
334,21,US,Mitch Callahan,F,71,11,9,20,93,-3,1,0,0,0.155,0.127,0.282
335,25,CA,Marc-Andre Cliche,F,57,10,10,20,46,1,1,1,1,0.175,0.175,0.351
336,20,CA,Brendan Gallagher,F,36,10,10,20,61,0,4,0,0,0.278,0.278,0.556
337,21,SE,Anton Lander,F,47,9,11,20,22,-1,1,0,0,0.191,0.234,0.426
338,20,US,Brandon Saad,F,31,8,12,20,10,1,0,1,3,0.258,0.387,0.645
339,19,CA,Ryan Nugent-Hopkins,F,19,8,12,20,6,7,3,0,2,0.421,0.632,1.053
340,25,US,Chris Vande Velde,F,57,7,13,20,27,1,0,2,0,0.123,0.228,0.351
341,24,CA,Andrew Bodnarchuk,D,69,5,15,20,77,17,0,0,0,0.072,0.217,0.29
342,25,CA,Geoff Walker,F,51,5,15,20,55,-10,0,0,1,0.098,0.294,0.392
343,23,CA,Brendan Smith,D,32,5,15,20,49,9,3,0,2,0.156,0.469,0.625
344,28,CA,Francis Wathier,F,61,4,16,20,77,-1,0,0,1,0.066,0.262,0.328
345,22,CZ,Radko Gudas,D,57,4,16,20,207,32,1,0,0,0.07,0.281,0.351
346,23,CA,David Dziurzynski,F,54,4,16,20,110,7,0,2,0,0.074,0.296,0.37
347,23,CA,Alex Grant,D,46,4,16,20,73,-7,2,0,2,0.087,0.348,0.435
348,21,SE,Magnus Pääjärvi,F,38,4,16,20,10,-8,2,0,0,0.105,0.421,0.526
349,22,CA,T.J. Brodie,D,35,1,19,20,22,5,0,0,0,0.029,0.543,0.571
350,30,CA,Warren Peters,F,73,11,8,19,76,4,0,0,1,0.151,0.11,0.26
351,25,CA,Harrison Zolnierczyk,F,61,11,8,19,68,-19,1,1,1,0.18,0.131,0.311
352,21,CA,Carter Ashton,F,53,11,8,19,67,5,1,0,3,0.208,0.151,0.358
353,25,US,Ryan Stoa,F,46,11,8,19,43,-14,5,0,2,0.239,0.174,0.413
354,22,CA,Josh Brittain,F,43,11,8,19,69,-1,3,0,3,0.256,0.186,0.442
355,22,SE,Mattias Tedenby,F,37,10,9,19,12,-6,3,0,3,0.27,0.243,0.514
356,22,CA,Patrick Wiercioch,D,32,10,9,19,22,10,4,0,3,0.313,0.281,0.594
357,20,CA,Jordan Martinook,F,53,9,10,19,30,-4,2,0,0,0.17,0.189,0.358
358,25,US,Phil DeSimone,F,44,9,10,19,30,-4,3,0,2,0.205,0.227,0.432
359,20,CA,Jaden Schwartz,F,33,9,10,19,14,-14,2,1,2,0.273,0.303,0.576
360,25,CA,Will Acton,F,67,8,11,19,60,1,0,0,1,0.119,0.164,0.284
361,23,RU,Sergei Andronov,F,59,8,11,19,32,-1,0,0,4,0.136,0.186,0.322
362,23,FR,Antoine Roussel,F,43,8,11,19,107,4,3,1,0,0.186,0.256,0.442
363,24,US,Zach Redmond,D,38,8,11,19,34,-3,4,0,1,0.211,0.289,0.5
364,21,US,Andrew Yogan,F,43,7,12,19,35,8,1,0,1,0.163,0.279,0.442
365,27,CZ,Rostislav Olesz,F,14,7,12,19,4,5,1,0,2,0.5,0.857,1.357
366,25,CA,Brendon Nash,D,54,6,13,19,55,11,3,0,0,0.111,0.241,0.352
367,20,CA,Joe Morrow,D,66,5,14,19,39,-4,2,0,1,0.076,0.212,0.288
368,22,CA,Nick Crawford,D,53,5,14,19,18,-1,4,1,1,0.094,0.264,0.358
369,22,CA,Cody Hodgson,F,19,5,14,19,10,-3,2,1,1,0.263,0.737,1
370,25,CA,Simon Gysbers,D,54,4,15,19,36,6,3,0,2,0.074,0.278,0.352
371,20,SE,Adam Larsson,D,33,4,15,19,24,-1,2,0,1,0.121,0.455,0.576
372,23,CA,Brent Regner,D,73,3,16,19,29,5,1,1,1,0.041,0.219,0.26
373,22,CA,Mathieu Brodeur,D,65,3,16,19,47,-6,0,0,0,0.046,0.246,0.292
374,21,CA,Cam Reid,F,55,3,16,19,13,-2,1,0,0,0.055,0.291,0.345
375,24,US,Tyler Ruegsegger,F,67,11,7,18,50,-3,2,0,0,0.164,0.104,0.269
376,23,CA,Maxime Legault,F,60,11,7,18,26,2,1,2,2,0.183,0.117,0.3
377,22,CA,Jordan Caron,F,47,11,7,18,38,-5,4,0,2,0.234,0.149,0.383
378,26,CA,Pierre-Cedric Labrie,F,39,11,7,18,83,7,0,0,2,0.282,0.179,0.462
379,22,SE,Sebastian Stålberg,F,66,10,8,18,10,-12,5,0,1,0.152,0.121,0.273
380,21,CA,Louis Leblanc,F,62,10,8,18,53,-18,3,1,2,0.161,0.129,0.29
381,23,CA,Jason Gregoire,F,60,10,8,18,6,-8,0,1,1,0.167,0.133,0.3
382,23,US,Eric Tangradi,F,34,10,8,18,57,-8,6,0,2,0.294,0.235,0.529
383,33,US,Graham Mink,F,33,10,8,18,8,-1,4,0,3,0.303,0.242,0.545
384,24,CA,Carson McMillan,F,64,9,9,18,31,4,0,3,1,0.141,0.141,0.281
385,25,US,Brett Olson,F,70,8,10,18,31,-1,1,1,1,0.114,0.143,0.257
386,23,CA,Brett Sonne,F,62,8,10,18,16,-4,0,2,1,0.129,0.161,0.29
387,26,CA,Josh Lunden,F,31,8,10,18,33,-2,4,1,1,0.258,0.323,0.581
388,26,CA,Frederic St-Denis,D,63,7,11,18,24,-2,1,0,0,0.111,0.175,0.286
389,26,CA,Scott Campbell,F,46,7,11,18,33,0,0,0,1,0.152,0.239,0.391
390,22,US,Philip McRae,F,45,7,11,18,19,-11,2,0,1,0.156,0.244,0.4
391,25,CA,Jerome Samson,F,37,7,11,18,27,7,1,0,1,0.189,0.297,0.486
392,23,CA,Paul Postma,D,27,7,11,18,16,-3,4,0,1,0.259,0.407,0.667
393,25,CA,Colton Yellow Horn,F,28,6,12,18,18,5,0,0,0,0.214,0.429,0.643
394,23,CA,Luke Pither,F,23,6,12,18,20,3,1,0,1,0.261,0.522,0.783
395,20,CA,Mark Pysyk,D,57,4,14,18,20,8,0,0,0,0.07,0.246,0.316
396,27,CA,Bob Raymond,D,44,4,14,18,16,-2,1,0,2,0.091,0.318,0.409
397,24,CA,Luca Caputi,F,35,3,15,18,23,-5,2,0,0,0.086,0.429,0.514
398,22,US,Chris Wideman,D,60,2,16,18,46,8,0,0,1,0.033,0.267,0.3
399,26,CA,Dylan Yeo,D,46,2,16,18,75,8,0,1,1,0.043,0.348,0.391
400,26,CA,Darcy Zajac,F,67,9,8,17,86,1,0,1,1,0.134,0.119,0.254
401,22,CA,Eric Wellwood,F,58,9,8,17,10,-4,2,0,1,0.155,0.138,0.293
402,24,CA,Matt Frattin,F,21,9,8,17,14,7,2,0,1,0.429,0.381,0.81
403,18,LV,Zemgus Girgensons,F,61,6,11,17,28,-7,1,1,0,0.098,0.18,0.279
404,24,CA,Stefan Legein,F,51,5,12,17,32,-8,0,1,1,0.098,0.235,0.333
405,24,CA,Stefan Chaput,F,48,5,12,17,25,-12,2,0,0,0.104,0.25,0.354
406,22,CA,James Wright,F,40,5,12,17,31,-3,2,0,1,0.125,0.3,0.425
407,23,CA,Dwight King,F,28,5,12,17,13,4,0,1,0,0.179,0.429,0.607
408,20,CA,Alex Petrovic,D,55,4,13,17,102,8,1,0,2,0.073,0.236,0.309
409,21,CA,Taylor Vause,F,55,4,13,17,6,-7,0,0,1,0.073,0.236,0.309
410,25,CA,Patrick McNeill,D,47,4,13,17,16,-2,1,1,2,0.085,0.277,0.362
411,24,US,Denny Urban,D,36,4,13,17,10,-11,1,0,0,0.111,0.361,0.472
412,29,CA,Brett Skinner,D,33,4,13,17,12,9,0,1,0,0.121,0.394,0.515
413,30,CA,Jean-Philippe Cote,D,74,3,14,17,143,27,0,0,0,0.041,0.189,0.23
414,21,RU,Dmitry Orlov,D,31,3,14,17,20,-2,2,0,0,0.097,0.452,0.548
415,22,CA,Marco Scandella,D,45,2,15,17,23,2,0,0,0,0.044,0.333,0.378
416,22,CA,Brandon Burlon,D,53,1,16,17,25,9,0,0,0,0.019,0.302,0.321
417,36,CA,Brett Clark,D,18,1,16,17,10,7,0,0,0,0.056,0.889,0.944
418,20,US,Emerson Etem,F,45,13,3,16,12,-1,3,1,2,0.289,0.067,0.356
419,25,CA,Ryan Russell,F,62,10,6,16,16,-8,0,0,2,0.161,0.097,0.258
420,21,CA,Darian Dziurzynski,F,59,9,7,16,87,-1,0,0,2,0.153,0.119,0.271
421,26,US,Bryan Lerg,F,28,9,7,16,6,-3,4,0,0,0.321,0.25,0.571
422,24,US,Cameron Schilling,D,70,7,9,16,61,5,0,0,4,0.1,0.129,0.229
423,27,CA,Troy Bodie,F,52,7,9,16,118,2,2,1,2,0.135,0.173,0.308
424,22,RU,Vyacheslav Voynov,D,35,7,9,16,22,-1,2,1,2,0.2,0.257,0.457
425,29,CA,Bradley Mills,F,33,7,9,16,60,8,0,1,0,0.212,0.273,0.485
426,33,CA,Quintin Laing,F,63,6,10,16,45,5,1,1,0,0.095,0.159,0.254
427,22,CZ,Michal Jordan,D,54,6,10,16,22,6,0,1,0,0.111,0.185,0.296
428,27,US,Zach Miskovic,D,42,6,10,16,31,10,2,0,1,0.143,0.238,0.381
429,25,CA,Eric Selleck,F,60,5,11,16,181,0,0,0,2,0.083,0.183,0.267
430,28,CA,Mike Moore,D,50,5,11,16,42,3,1,0,3,0.1,0.22,0.32
431,25,CA,Derek Joslin,D,66,4,12,16,47,-12,0,0,1,0.061,0.182,0.242
432,24,SI,Jan Mursak,F,23,4,12,16,12,15,0,0,0,0.174,0.522,0.696
433,22,US,David Warsofsky,D,58,3,13,16,17,1,0,0,2,0.052,0.224,0.276
434,21,US,Nick Leddy,D,31,3,13,16,12,-2,1,0,0,0.097,0.419,0.516
435,22,CA,Cameron Gaunce,D,70,2,14,16,98,-1,0,0,0,0.029,0.2,0.229
436,25,US,Kevan Miller,D,64,2,14,16,71,5,0,0,0,0.031,0.219,0.25
437,22,US,Zach Trotman,D,48,2,14,16,19,4,0,0,0,0.042,0.292,0.333
438,22,CA,Jonathan Hazen,F,48,2,14,16,14,-6,0,0,0,0.042,0.292,0.333
439,24,US,Brett Hextall,F,66,9,6,15,79,-7,0,1,1,0.136,0.091,0.227
440,21,US,Ryan Bourque,F,53,8,7,15,11,2,0,0,2,0.151,0.132,0.283
441,27,CA,Blair Riley,F,74,7,8,15,165,-9,0,0,0,0.095,0.108,0.203
442,24,CA,Nathan Longpre,F,57,6,9,15,25,-7,0,1,1,0.105,0.158,0.263
443,23,CA,Paul Byron,F,38,6,9,15,38,-7,2,0,0,0.158,0.237,0.395
444,28,US,Matt Gilroy,D,34,6,9,15,14,-16,4,0,0,0.176,0.265,0.441
445,34,US,Jed Ortmeyer,F,32,6,9,15,16,-11,2,0,2,0.188,0.281,0.469
446,28,CA,Bryan Rodney,D,44,4,11,15,10,-3,1,0,0,0.091,0.25,0.341
447,24,US,Brian O'Neill,F,49,3,12,15,18,-2,0,0,1,0.061,0.245,0.306
448,34,US,Pat Rissmiller,F,31,3,12,15,10,1,3,0,0,0.097,0.387,0.484
449,22,CA,Adam Comrie,D,24,3,12,15,24,2,2,0,0,0.125,0.5,0.625
450,23,RU,Maxim Goncharov,D,45,2,13,15,114,-8,0,0,0,0.044,0.289,0.333
451,26,DE,Justin Krueger,D,69,1,14,15,31,-2,0,0,0,0.014,0.203,0.217
452,25,CA,Matt Irwin,D,35,1,14,15,26,0,0,0,0,0.029,0.4,0.429
453,26,US,John Mitchell,F,61,10,4,14,48,-10,0,0,1,0.164,0.066,0.23
454,21,CA,Yanni Gourde,F,54,8,6,14,41,-11,1,1,0,0.148,0.111,0.259
455,28,CA,Kyle Wilson,F,38,8,6,14,8,-6,0,0,2,0.211,0.158,0.368
456,21,CA,Andrew Shaw,F,28,8,6,14,84,-2,4,0,1,0.286,0.214,0.5
457,27,CA,Dan DaSilva,F,22,8,6,14,18,6,1,0,2,0.364,0.273,0.636
458,28,CA,Andre Deveaux,F,46,7,7,14,56,-13,3,0,0,0.152,0.152,0.304
459,21,CA,Ryan Martindale,F,41,6,8,14,10,-3,2,0,1,0.146,0.195,0.341
460,23,CA,Nick Petersen,F,37,6,8,14,20,2,2,0,2,0.162,0.216,0.378
461,24,US,Barry Almeida,F,35,6,8,14,10,0,1,0,1,0.171,0.229,0.4
462,21,CA,Mike Halmo,F,46,5,9,14,46,2,0,0,1,0.109,0.196,0.304
463,20,CA,John McFarland,F,43,5,9,14,10,-4,0,0,2,0.116,0.209,0.326
464,21,CA,Scott Glennie,F,37,5,9,14,10,4,0,0,0,0.135,0.243,0.378
465,21,CA,Ryan Ellis,D,32,5,9,14,18,4,0,0,2,0.156,0.281,0.438
466,33,US,Jay Leach,D,60,4,10,14,63,9,0,0,0,0.067,0.167,0.233
467,26,US,Jason DeSantis,D,55,4,10,14,40,-11,1,0,1,0.073,0.182,0.255
468,23,CA,Mark Borowiecki,D,53,4,10,14,157,21,1,0,0,0.075,0.189,0.264
469,28,CA,Mathieu Beaudoin,F,53,4,10,14,10,-2,1,0,0,0.075,0.189,0.264
470,22,SE,Anton Rödin,F,49,4,10,14,22,-11,0,0,0,0.082,0.204,0.286
471,27,US,Chris McKelvie,F,47,4,10,14,71,-4,0,2,0,0.085,0.213,0.298
472,26,US,Jeff Dimmen,D,34,4,10,14,30,-5,2,0,0,0.118,0.294,0.412
473,28,US,Joe Piskula,D,69,3,11,14,66,1,0,0,0,0.043,0.159,0.203
474,22,CA,Brenden Dillon,D,37,3,11,14,45,-1,0,0,0,0.081,0.297,0.378
475,23,US,Ian Cole,D,34,3,11,14,43,-9,1,0,0,0.088,0.324,0.412
476,26,US,Steve Oleksy,D,55,2,12,14,151,5,0,0,1,0.036,0.218,0.255
477,23,US,Colby Cohen,D,43,0,14,14,48,-3,0,0,0,0,0.326,0.326
478,34,US,Mike Mottau,D,34,0,14,14,14,2,0,0,0,0,0.412,0.412
479,22,CA,Brandon McMillan,F,43,8,5,13,44,-3,2,0,0,0.186,0.116,0.302
480,27,CA,Tyler Eckford,D,59,7,6,13,49,0,1,2,1,0.119,0.102,0.22
481,21,CA,Stefan Elliott,D,44,5,8,13,6,-10,2,0,1,0.114,0.182,0.295
482,23,CA,Cody Goloubef,D,38,5,8,13,49,9,1,0,0,0.132,0.211,0.342
483,27,CA,Dean Strong,F,36,5,8,13,12,-2,3,0,1,0.139,0.222,0.361
484,24,US,Terry Broadhurst,F,31,5,8,13,12,3,0,0,1,0.161,0.258,0.419
485,20,CA,Kevin Sundher,F,38,4,9,13,26,-4,0,0,1,0.105,0.237,0.342
486,23,CA,Travis Oleksuk,F,60,3,10,13,12,-12,0,0,0,0.05,0.167,0.217
487,25,US,Eric Kattelus,F,39,3,10,13,26,9,3,0,0,0.077,0.256,0.333
488,31,CA,Chad Wiseman,F,36,3,10,13,27,-8,0,0,0,0.083,0.278,0.361
489,24,CA,Brett Bellemore,D,68,2,11,13,87,11,0,0,0,0.029,0.162,0.191
490,20,US,Jarred Tinordi,F,67,2,11,13,71,-14,0,0,0,0.03,0.164,0.194
491,23,US,Vincent LoVerde,D,51,2,11,13,30,17,0,0,0,0.039,0.216,0.255
492,29,US,Sean Collins,D,76,0,13,13,46,-3,0,0,0,0,0.171,0.171
493,22,US,Greg Pateryn,D,39,7,5,12,27,-12,4,0,3,0.179,0.128,0.308
494,31,CA,Matt Ellis,F,32,7,5,12,6,6,2,1,1,0.219,0.156,0.375
495,22,CA,Gabriel Bourque,F,15,7,5,12,4,-1,2,0,0,0.467,0.333,0.8
496,27,CA,Jean-Francois Jacques,F,48,6,6,12,61,-11,3,0,0,0.125,0.125,0.25
497,35,CA,Trent Whitfield,F,48,6,6,12,20,1,0,1,1,0.125,0.125,0.25
498,27,US,Brandon Svendsen,F,40,6,6,12,14,-7,0,0,2,0.15,0.15,0.3
499,29,US,Joseph Crabb,F,12,6,6,12,6,5,2,0,1,0.5,0.5,1
500,23,CA,Carter Bancks,F,59,5,7,12,53,4,0,2,0,0.085,0.119,0.203
501,22,US,Jayson Megna,F,56,5,7,12,28,-12,1,0,0,0.089,0.125,0.214
502,22,CA,Anthony Nigro,F,46,5,7,12,12,-7,0,0,0,0.109,0.152,0.261
503,23,CA,Jordan Hill,D,33,5,7,12,44,-5,0,0,1,0.152,0.212,0.364
504,26,CA,Matt Beca,F,32,5,7,12,10,-9,1,0,0,0.156,0.219,0.375
505,31,US,Tim Connolly,F,28,5,7,12,23,-1,2,0,1,0.179,0.25,0.429
506,21,CA,Louis-Marc Aubry,F,64,4,8,12,60,-2,0,0,1,0.063,0.125,0.188
507,22,CA,Tyler Shattock,F,62,4,8,12,23,-10,0,1,0,0.065,0.129,0.194
508,27,CA,Evan Barlow,F,40,4,8,12,39,-3,1,0,1,0.1,0.2,0.3
509,28,CA,Steven Pinizzotto,F,24,4,8,12,29,-5,0,0,1,0.167,0.333,0.5
510,23,CA,Thomas Hickey,D,33,3,9,12,12,4,2,0,0,0.091,0.273,0.364
511,21,CA,Joshua Shalla,F,32,3,9,12,4,-7,0,0,1,0.094,0.281,0.375
512,26,US,Chad Costello,F,21,3,9,12,4,-2,0,0,1,0.143,0.429,0.571
513,24,US,Chris Summers,D,60,2,10,12,53,3,0,0,0,0.033,0.167,0.2
514,23,CA,Christopher Tanev,D,29,2,10,12,6,4,0,0,0,0.069,0.345,0.414
515,21,CA,Ben Chiarot,D,61,1,11,12,81,-5,0,0,1,0.016,0.18,0.197
516,20,SE,Patrik Nemeth,D,47,1,11,12,40,11,0,0,0,0.021,0.234,0.255
517,22,CA,Tyler Cuma,D,42,1,11,12,14,-8,0,0,0,0.024,0.262,0.286
518,23,US,Jonathon Blum,D,34,1,11,12,16,-3,1,0,0,0.029,0.324,0.353
519,21,DK,Markus Lauridsen,D,36,0,12,12,16,0,0,0,0,0,0.333,0.333
520,20,CA,Brad Ross,F,40,8,3,11,29,4,3,0,2,0.2,0.075,0.275
521,22,CA,Patrice Cormier,F,35,7,4,11,69,-6,5,1,0,0.2,0.114,0.314
522,27,CA,Brett Carson,D,26,6,5,11,16,-5,3,0,0,0.231,0.192,0.423
523,29,CA,Cody McCormick,F,25,6,5,11,42,-8,2,1,1,0.24,0.2,0.44
524,24,CA,Eric Gryba,D,38,5,6,11,75,28,3,0,2,0.132,0.158,0.289
525,23,US,Matt Mangene,F,36,5,6,11,8,-8,3,0,1,0.139,0.167,0.306
526,23,CA,Anthony Peluso,F,36,5,6,11,58,-4,0,0,1,0.139,0.167,0.306
527,22,CA,Kristopher Foucault,F,28,5,6,11,4,-7,3,0,0,0.179,0.214,0.393
528,31,US,Bobby Robins,F,74,4,7,11,316,-6,0,0,1,0.054,0.095,0.149
529,21,CA,Jesse Blacker,D,61,4,7,11,33,-4,0,0,2,0.066,0.115,0.18
530,23,CA,Luke Gazdic,F,59,4,7,11,80,-9,0,0,1,0.068,0.119,0.186
531,23,CA,Akim Aliu,F,42,4,7,11,111,-7,0,0,0,0.095,0.167,0.262
532,19,SE,Mika Zibanejad,F,23,4,7,11,10,3,0,0,0,0.174,0.304,0.478
533,25,CA,Wade MacLeod,F,20,4,7,11,14,-4,2,0,2,0.2,0.35,0.55
534,20,SE,Fredrik Claesson,D,70,3,8,11,51,4,0,1,2,0.043,0.114,0.157
535,23,US,Bobby Farnham,F,65,3,8,11,274,1,0,0,0,0.046,0.123,0.169
536,26,CA,David Laliberte,F,21,3,8,11,13,-5,1,0,0,0.143,0.381,0.524
537,23,FI,Joonas Järvinen,D,75,2,9,11,124,3,0,0,0,0.027,0.12,0.147
538,23,CA,Kevin Marshall,D,67,2,9,11,87,17,0,0,1,0.03,0.134,0.164
539,28,CA,Jordan Hendry,D,62,2,9,11,63,-9,0,0,1,0.032,0.145,0.177
540,21,CA,Dylan Olsen,D,50,2,9,11,27,-4,2,0,0,0.04,0.18,0.22
541,24,CA,Andrew Campbell,D,47,2,9,11,40,15,0,0,0,0.043,0.191,0.234
542,27,CA,Philippe Dupuis,F,34,2,9,11,14,-7,2,0,0,0.059,0.265,0.324
543,23,CA,Jake Muzzin,D,29,2,9,11,24,3,0,0,0,0.069,0.31,0.379
544,21,RU,Alexander Burmistrov,F,22,2,9,11,24,-2,0,0,1,0.091,0.409,0.5
545,32,CA,Dean Arsene,D,69,1,10,11,98,-8,0,0,0,0.014,0.145,0.159
546,24,DE,Korbinian Holzer,D,46,1,10,11,46,14,0,0,0,0.022,0.217,0.239
547,18,SE,Hampus Lindholm,D,44,1,10,11,16,5,0,0,0,0.023,0.227,0.25
548,23,US,Tommy Cross,D,42,1,10,11,23,15,1,0,1,0.024,0.238,0.262
549,33,US,Paul Mara,D,36,1,10,11,89,2,1,0,0,0.028,0.278,0.306
550,29,CA,Jeff Woywitka,D,34,1,10,11,22,0,0,0,0,0.029,0.294,0.324
551,21,CA,Frederick Roy,F,64,8,2,10,62,-3,0,0,0,0.125,0.031,0.156
552,23,US,Aaron Palushaj,F,21,7,3,10,18,-9,2,1,1,0.333,0.143,0.476
553,28,US,Chris Porter,F,12,7,3,10,11,0,4,0,1,0.583,0.25,0.833
554,21,CA,Scott Valentine,D,64,6,4,10,74,4,0,1,0,0.094,0.063,0.156
555,23,US,Steve Quailer,F,64,6,4,10,54,-7,2,0,3,0.094,0.063,0.156
556,26,CA,Dane Byers,F,63,6,4,10,155,-9,1,0,1,0.095,0.063,0.159
557,25,US,Ryan Lasch,F,30,6,4,10,10,2,3,0,0,0.2,0.133,0.333
558,23,US,Mike Hoeffel,F,52,5,5,10,37,1,0,1,0,0.096,0.096,0.192
559,23,US,Shane Harper,F,48,5,5,10,35,-17,1,0,0,0.104,0.104,0.208
560,21,CA,Danick Gauthier,F,38,5,5,10,32,-2,0,0,1,0.132,0.132,0.263
561,32,CA,Jim Vandermeer,D,34,5,5,10,66,7,1,0,0,0.147,0.147,0.294
562,28,CA,Triston Grant,F,75,4,6,10,196,1,0,0,1,0.053,0.08,0.133
563,25,CA,Chris Bruton,F,69,4,6,10,134,2,0,0,0,0.058,0.087,0.145
564,22,CA,Colten Teubert,D,62,4,6,10,113,-11,0,0,1,0.065,0.097,0.161
565,24,US,Mike Carman,F,62,4,6,10,20,-1,0,0,0,0.065,0.097,0.161
566,22,CA,Travis Hamonic,D,21,4,6,10,37,-2,1,0,2,0.19,0.286,0.476
567,21,US,Beau Schmitz,D,21,4,6,10,18,2,1,0,1,0.19,0.286,0.476
568,28,CA,Rod Pelley,F,60,3,7,10,34,-16,1,0,0,0.05,0.117,0.167
569,22,CA,Greg Nemisz,F,55,3,7,10,34,-12,0,0,0,0.055,0.127,0.182
570,30,CA,Joey Mormina,D,54,3,7,10,60,3,0,0,0,0.056,0.13,0.185
571,21,US,Tyler Pitlick,F,44,3,7,10,10,-7,0,0,0,0.068,0.159,0.227
572,21,CA,Adam Payerl,F,44,3,7,10,53,0,1,0,0,0.068,0.159,0.227
573,20,RU,Ivan Telegin,F,34,3,7,10,8,1,0,0,1,0.088,0.206,0.294
574,21,US,Philip Samuelsson,D,65,2,8,10,70,10,0,0,0,0.031,0.123,0.154
575,31,CA,Steve McCarthy,D,30,2,8,10,27,-2,1,1,0,0.067,0.267,0.333
576,22,US,Mat Clark,D,71,1,9,10,79,-13,0,0,1,0.014,0.127,0.141
577,21,CA,Taylor Doherty,D,40,1,9,10,67,-2,0,0,0,0.025,0.225,0.25
578,30,US,Joe Callahan,D,64,0,10,10,44,-7,0,0,0,0,0.156,0.156
579,24,US,Gabe Guentzel,D,40,0,10,10,22,-17,0,0,0,0,0.25,0.25
580,26,CA,Tanner House,F,55,7,2,9,43,-6,0,0,1,0.127,0.036,0.164
581,25,FI,Leo Komarov,F,14,6,3,9,22,7,2,0,1,0.429,0.214,0.643
