player_id,jersey_no,first_name,last_name,team_id,games_played,total_ice_time,ev_icetime,goals,primary_assists,secondary_assists,ev_goals,ev_primary_assists,ev_secondary_assists,shots,ev_shots,passes,ev_passes,ze_controlled_entry,ze_uncontrolled_entry,ze_controlled_exit,ze_uncontrolled_exit,penalties_taken,penalties_drawn,team_ev_shots_for,team_ev_shots_against
474,21,Bobby,Shea,RCH,4,1:01:35,0:50:26,0,0,0,0,0,0,3,3,87,80,2,4,12,9,0,2,47,51
168,1,Sam,Brittain,SPR,1,1:01:22,0:38:45,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,32,37
137,31,Parker,Milner,HER,2,1:00:01,0:40:00,0,0,0,0,0,0,0,0,6,6,0,0,0,1,0,0,31,41
389,31,Jeff,Glass,TOR,1,1:00:00,0:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,31
38,33,Martin,Ouellette,LV,1,1:00:00,1:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,59,55
413,39,Seth,Griffith,TOR,3,0:59:36,0:47:20,1,0,2,0,0,1,7,5,89,59,9,6,12,7,1,1,42,25
312,31,Bryan,Pitton,STJ,1,0:59:12,0:39:12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,28
461,33,Jason,Kasdorf,RCH,1,0:59:06,0:59:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,51
310,30,Zachary,Fucale,STJ,1,0:58:53,0:40:00,0,0,0,0,0,0,1,0,4,2,0,0,0,0,0,0,26,50
375,9,YanPavel,Laplante,UTI,7,0:58:49,0:56:42,0,0,1,0,0,1,7,4,32,21,4,5,3,4,2,0,29,27
209,33,Jeff,Malcolm,HAR,1,0:58:21,0:58:21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,50
204,10,Jordan,Smotherman,SPR,4,0:56:32,0:46:06,0,0,0,0,0,0,10,10,26,25,6,5,4,5,0,0,64,49
369,21,Phil,DeSimone,UTI,5,0:53:20,0:44:55,0,0,0,0,0,0,5,1,38,26,5,3,6,4,0,0,37,38
487,14,Justin,Kea,RCH,6,0:53:11,0:50:43,2,2,0,0,1,0,3,5,31,27,8,19,16,9,2,3,25,61
199,39,Greg,McKegg,SPR,3,0:52:56,0:38:18,0,0,0,0,0,0,8,6,40,34,11,7,8,3,0,1,26,40
219,6,Dylan,McIlrath,HAR,3,0:52:31,0:46:14,0,0,0,0,0,0,14,9,61,43,0,8,6,8,4,3,40,42
489,17,Matt,Lane,RCH,6,0:51:46,0:50:30,0,0,1,0,0,1,4,4,22,22,6,13,5,4,0,0,31,51
448,12,Triston,Grant,BNG,3,0:51:27,0:40:20,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,37,38
329,23,Connor,Crisp,STJ,6,0:51:16,0:48:48,0,0,0,0,0,0,6,6,32,23,7,9,6,1,2,1,30,32
321,2,Zach,Redmond,STJ,2,0:48:52,0:33:43,0,0,0,0,0,0,9,8,48,42,2,14,18,11,0,0,30,49
342,43,Alexandre,Ranger,STJ,4,0:47:55,0:45:39,0,0,0,0,0,0,11,10,26,24,7,16,9,6,0,0,37,38
149,39,Nolan,Zajac,HER,3,0:47:52,0:41:55,0,0,1,0,0,0,6,4,60,43,0,0,6,2,2,1,38,39
418,32,Josh,Leivo,TOR,3,0:45:17,0:34:45,0,0,0,0,0,0,17,16,39,32,7,4,5,1,2,0,52,26
29,13,Patrick,McGrath,WIL,7,0:43:50,0:42:26,0,0,0,0,0,0,5,5,13,13,1,6,5,3,5,4,32,38
408,21,Éric,Faille,TOR,3,0:40:34,0:35:09,0,1,1,0,1,0,7,5,28,11,4,2,3,1,0,0,17,16
420,20,Mason,Marchment,TOR,4,0:39:20,0:34:55,0,0,0,0,0,0,9,9,21,19,5,11,2,5,1,0,36,32
93,16,Mark,Naclerio,PRO,5,0:38:43,0:36:53,0,0,0,0,0,0,3,1,31,16,4,3,5,2,1,0,14,33
186,32,Joe,Diamond,SPR,4,0:38:24,0:33:21,0,1,0,0,1,0,7,7,31,27,7,9,8,5,1,0,35,31
99,49,Frank,Vatrano,PRO,2,0:35:00,0:28:45,2,0,0,0,0,0,17,10,35,10,3,3,5,2,2,3,18,13
267,15,Kevin,Lynch,SYR,3,0:34:37,0:24:07,0,0,0,0,0,0,4,2,19,13,2,3,2,4,0,0,14,18
225,89,Pavel,Buchnevich,HAR,2,0:33:46,0:29:19,1,0,0,0,0,0,5,5,44,34,11,5,6,3,0,1,25,31
254,14,Brandon,Alderson,SYR,3,0:33:40,0:26:42,0,0,0,0,0,0,13,8,19,11,3,7,5,3,1,0,23,15
36,31,Mark,Dekanich,LV,1,0:32:58,0:27:32,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23,33
382,17,Anton,Rödin,UTI,2,0:32:56,0:28:10,0,1,0,0,1,0,12,7,67,30,6,8,8,3,0,1,38,39
54,12,Tyrell,Goulbourne,LV,3,0:32:45,0:26:24,0,0,0,0,0,0,3,2,16,10,3,3,2,1,1,1,24,18
445,26,Vincent,Dunn,BNG,4,0:31:36,0:31:36,0,1,1,0,1,1,6,3,20,13,2,4,3,4,0,0,12,17
436,11,Macoy,Erkamps,BNG,3,0:31:31,0:19:09,0,0,0,0,0,0,11,10,56,53,1,6,11,2,0,0,35,26
307,36,Brian,Ward,ALB,3,0:30:23,0:26:34,0,0,0,0,0,0,5,3,18,13,5,3,0,1,2,1,19,24
147,34,Steve,Weinstein,HER,2,0:30:12,0:24:47,0,1,1,0,1,0,2,1,33,18,0,4,5,1,0,0,14,10
379,17,Luke,Pither,UTI,2,0:29:45,0:24:33,0,0,0,0,0,0,1,1,5,3,1,2,2,2,0,0,26,12
212,49,Calle,Andersson,HAR,2,0:29:42,0:22:23,0,0,1,0,0,1,2,2,30,29,0,2,4,1,1,0,29,32
327,36,Anthony,Camara,STJ,3,0:28:25,0:28:25,1,0,0,0,0,0,3,4,13,13,5,14,8,4,1,2,20,23
337,39,Brandon,MacLean,STJ,2,0:24:44,0:22:30,0,0,0,0,0,0,3,3,16,13,3,1,4,4,1,0,12,22
400,24,Daniel,Maggio,TOR,3,0:24:09,0:22:23,0,0,0,0,0,0,3,2,12,11,0,6,2,2,2,2,24,13
296,37,Ty,Loney,ALB,2,0:23:50,0:21:51,0,0,0,0,0,0,6,5,12,8,0,7,4,3,1,0,14,14
352,3,Alex,Biega,UTI,1,0:22:45,0:15:41,0,0,0,0,0,0,2,2,18,11,1,3,3,4,1,0,10,13
341,32,John,McCarron,STJ,2,0:22:40,0:22:40,0,0,0,0,0,0,3,3,14,14,2,5,3,5,1,0,12,20
304,42,Tylor,Spink,ALB,2,0:22:36,0:17:17,0,0,0,0,0,0,4,3,10,6,0,4,3,1,2,0,11,9
472,5,Brycen,Martin,RCH,3,0:21:36,0:20:34,0,0,0,0,0,0,4,3,23,22,0,2,5,1,1,0,16,21
53,27,Boyd,Gordon,LV,2,0:20:58,0:16:40,0,0,0,0,0,0,2,2,21,19,2,4,3,5,4,2,13,16
328,11,Daniel,Carr,STJ,1,0:20:43,0:15:00,1,0,0,0,0,0,4,1,20,2,0,0,0,0,0,0,3,0
84,27,Austin,Czarnik,PRO,1,0:20:25,0:16:25,0,0,1,0,0,1,4,4,48,45,5,1,3,1,0,0,37,11
223,18,Brandon,Alderson,HAR,2,0:20:02,0:18:55,0,1,0,0,1,0,2,2,11,10,4,8,4,5,1,1,12,20
393,25,Nikolas,Brouillard,TOR,1,0:18:45,0:13:45,0,0,0,0,0,0,6,6,22,20,1,4,6,3,0,0,22,8
363,29,Alex,Wall,UTI,1,0:15:17,0:13:47,0,0,0,0,0,0,3,3,6,6,0,1,1,2,0,0,20,10
265,23,Olivier,Labelle,SYR,2,0:14:47,0:12:28,0,0,0,0,0,0,4,1,8,5,0,2,2,3,1,0,3,4
402,29,Ty,Stanton,TOR,2,0:13:59,0:13:59,0,0,0,0,0,0,4,3,14,7,0,2,1,1,0,0,7,12
80,23,Shane,Bakker,PRO,2,0:13:56,0:13:04,0,0,0,0,0,0,4,4,8,7,0,5,4,2,3,0,9,18
132,16,Kyle,Schempp,BRI,1,0:13:45,0:10:19,0,0,0,0,0,0,2,2,10,10,1,3,0,4,0,1,13,24
215,2,Spiro,Goulakos,HAR,1,0:13:39,0:13:28,0,0,1,0,0,1,1,1,12,11,1,2,1,2,1,0,8,5
268,16,Tye,McGinn,SYR,1,0:12:47,0:11:52,1,0,0,0,0,0,2,3,11,11,0,0,1,1,0,0,19,6
485,21,Tyson,Fawcett,RCH,1,0:12:23,0:11:26,0,0,0,0,0,0,0,0,3,3,1,1,1,0,1,0,4,21
195,36,Zac,Lynch,SPR,1,0:10:48,0:10:48,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,3,3
90,13,Brock,Higgs,PRO,1,0:10:43,0:09:34,0,0,0,0,0,0,1,1,4,4,1,0,1,1,0,0,9,10
428,35,Scott,Greenham,BNG,1,0:10:33,0:10:33,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
396,44,Willie,Corrin,TOR,1,0:09:58,0:09:58,0,0,0,0,0,0,1,1,9,8,1,4,4,0,0,1,8,13
27,26,Adam,Krause,WIL,1,0:09:28,0:05:09,0,0,0,0,0,0,1,1,3,2,0,1,0,2,0,0,13,7
465,7,Eric,Baier,RCH,2,0:08:26,0:08:26,0,0,0,0,0,0,1,0,5,3,0,0,0,1,1,0,2,7
471,7,Jordan,Henry,RCH,1,0:08:21,0:08:21,0,0,0,0,0,0,4,2,4,3,0,1,0,0,0,1,8,2
270,12,David,Pacan,SYR,1,0:07:57,0:07:02,0,0,0,0,0,0,1,1,4,3,1,1,1,0,0,0,1,9
118,36,Eric,Boulton,BRI,1,0:04:56,0:04:56,0,0,0,0,0,0,1,0,4,2,0,1,0,1,0,0,1,1
451,43,Alexis,Loiseau,BNG,1,0:03:08,0:02:24,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,8,0
434,2,Jamie,Doornbosch,BNG,1,0:03:02,0:03:02,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,3,2
