id,PlayerName,DraftAge,Country,country_group,Height,Weight,Position,DraftYear,Overall,CSS_rank,rs_GP,rs_G,rs_A,rs_P,rs_PIM,rs_PlusMinus,po_GP,po_G,po_A,po_P,po_PIM,po_PlusMinus,sum_7yr_GP,sum_7yr_TOI,GP_greater_than_0
8469484,Matthew Spiller,18,CAN,CAN,77,233,D,2001,31,35,71,4,7,11,174,0,9,1,0,1,22,1,68,807,yes
8469593,Jussi Timonen,18,FIN,EURO,72,200,D,2001,146,35,55,7,14,21,36,0,2,1,0,1,0,0,14,199,yes
30,Andreas Jamtin,18,Sweden,EURO,72,194,L,2001,157,36,37,18,21,39,155,2,0,0,0,0,0,0,0,0,no
9644,Igor Pohanka,18,Slovakia,EURO,75,212,C,2001,44,36,76,18,36,54,28,-28,0,0,0,0,0,0,0,0,no
79353,Curtis Rich,19,Canada,CAN,76,201,D,1998,121,36,70,3,12,15,204,11,17,0,0,0,36,-9,0,0,no
8467941,Zdenek Blatny,18,CZE,EURO,73,195,L,1999,68,36,44,18,15,33,25,0,11,4,0,4,24,0,25,235,yes
8468515,Brad Winchester,19,USA,USA,77,230,L,2000,35,36,40,9,9,18,54,0,0,0,0,0,0,0,78,592,yes
8468548,Joel Lundqvist,18,SWE,EURO,73,194,C,2000,68,36,35,12,17,29,8,0,6,2,3,5,2,0,36,408,yes
9459,Michael Lambert,18,Canada,CAN,74,194,L,2002,99,37,79,31,26,57,113,-10,7,1,6,7,15,1,0,0,no
11547,Carl Mallette,19,Canada,CAN,73,194,C,2000,107,37,69,49,76,125,97,3,6,6,3,9,28,-1,0,0,no
12678,Severin Blindenbacher,18,Switzerlan,EURO,71,190,D,2001,273,37,45,5,6,11,45,4,10,0,0,0,14,0,0,0,no
17909,Jiri Cetkovsky,19,Czech Rep.,EURO,78,243,L,2002,141,37,28,9,6,15,40,-3,2,0,0,0,4,-4,0,0,no
78435,Sean Dixon,18,Canada,CAN,74,185,D,1999,167,37,55,2,12,14,57,-6,0,0,0,0,0,0,0,0,no
79436,Brett Allan,18,Canada,CAN,76,185,L,1998,174,37,68,17,9,26,42,6,12,1,2,3,2,-2,0,0,no
8053,Martin Podlesak,19,Czech Rep.,EURO,77,227,C,2001,45,38,60,21,19,40,59,3,3,1,1,2,2,-1,0,0,no
12550,Agris Saviels,18,Latvia,EURO,74,201,D,2000,63,38,75,9,27,36,70,7,0,0,0,0,0,0,0,0,no
13655,Jan Holub,18,Czech Rep.,EURO,75,216,D,2001,197,38,38,0,3,3,42,-9,0,0,0,0,0,0,0,0,no
16587,Jeff Genovy,20,USA,USA,74,205,C,2002,96,38,60,24,24,48,96,0,3,1,4,5,2,0,0,0,no
52083,Ivan Koltsov,18,Russia,EURO,75,198,D,2002,106,38,27,2,2,4,24,0,0,0,0,0,0,0,0,0,no
60775,Sergei Klyazmin,18,Russia,EURO,75,194,L,2000,92,38,37,5,3,8,16,0,0,0,0,0,0,0,0,0,no
8467388,Paul Manning,19,CAN,CAN,76,208,D,1998,62,38,30,1,5,6,16,0,0,0,0,0,0,0,8,104,yes
13483,Shawn Collymore,18,Canada,CAN,72,201,R,2001,139,39,71,24,43,67,32,-9,4,0,3,3,0,0,0,0,no
8467402,Mike Pandolfo,19,USA,USA,75,220,L,1998,77,39,28,29,23,52,18,0,0,0,0,0,0,0,3,25,yes
8468527,Jared Aulin,18,CAN,CAN,72,192,C,2000,47,39,57,17,38,55,70,0,4,0,1,1,6,0,17,169,yes
8470039,Tomas Fleischmann,18,CZE,EURO,73,192,L,2002,63,39,62,30,39,59,26,0,7,3,4,7,35,0,191,2478,yes
8470085,Paul Ranger,18,CAN,CAN,75,210,D,2002,183,39,62,0,9,9,49,0,5,0,0,0,4,0,262,5608,yes
3221,Henrik Juntunen,18,Finland,EURO,74,212,R,2001,83,40,63,32,20,52,107,2,4,2,2,4,2,-1,0,0,no
14458,Justin Maiser,19,USA,USA,72,190,L,2002,165,40,36,8,14,22,65,-2,0,0,0,0,0,0,0,0,no
8467376,Jaroslav Kristek,18,CZE,EURO,73,185,R,1998,50,40,54,14,15,29,28,0,0,0,0,0,0,0,6,70,yes
8467396,Erik Cole,20,USA,USA,74,205,L,1998,71,40,34,11,20,31,55,0,0,0,0,0,0,0,214,3647,yes
8467927,Andrew Hutchinson,19,USA,USA,74,195,D,1999,54,40,37,3,12,15,26,0,0,0,0,0,0,0,54,674,yes
8468545,David Morisset,19,CAN,CAN,73,191,R,2000,65,40,60,23,34,57,69,0,7,3,4,7,12,0,4,45,yes
8469500,Michael Cammalleri,19,CAN,CAN,69,185,L,2001,49,40,49,33,34,67,26,0,0,0,0,0,0,0,283,4777,yes
8470047,Valtteri Filppula,18,FIN,EURO,72,196,C,2002,95,40,49,12,22,34,16,0,9,4,9,13,2,0,235,3460,yes
8421,Miroslav Blatak,19,Czech Rep.,EURO,72,201,D,2001,129,41,51,3,17,20,30,4,9,1,0,1,2,-2,0,0,no
15090,Maxim Birbraer,20,Israel,EURO,75,220,L,2000,67,41,51,56,38,94,58,12,0,0,0,0,0,0,0,0,no
59304,Sergei Shemetov,18,Russia,EURO,73,198,L,2002,258,41,43,6,8,14,76,-4,0,0,0,0,0,0,0,0,no
8467370,Mike Fisher,18,CAN,CAN,73,216,C,1998,44,41,66,24,25,49,65,0,9,2,2,4,13,0,248,3529,yes
8468001,Derek MacKenzie,18,CAN,CAN,71,181,C,1999,128,41,68,22,65,87,74,0,4,2,4,6,2,0,24,166,yes
8468083,Henrik Zetterberg,19,SWE,EURO,72,197,L,1999,210,41,37,15,13,28,2,0,4,2,1,3,2,0,217,3859,yes
8469472,Shaone Morrisonn,19,CAN,CAN,76,210,D,2001,19,41,61,13,25,38,132,0,4,0,0,0,6,0,278,5531,yes
8470131,Dwight Helminen,19,USA,USA,70,191,C,2002,244,41,39,10,8,18,10,0,0,0,0,0,0,0,23,157,yes
807,Johan Hagglund,18,Sweden,EURO,74,201,C,2000,126,42,59,11,13,24,89,2,8,2,1,3,6,0,0,0,no
12753,Scott Cameron,18,Canada,CAN,72,187,L,1999,185,42,66,10,32,42,14,23,12,2,2,4,2,4,0,0,no
15610,Jeremy Swanson,18,Canada,CAN,72,207,D,2002,169,42,67,8,16,24,78,27,20,1,4,5,12,6,0,0,no
16663,Joel Stepp,18,Canada,CAN,70,187,C,2001,69,42,70,24,13,37,89,23,22,6,3,9,24,0,0,0,no
19580,Dmitri Utkin,18,Russia,EURO,72,212,L,2002,228,42,32,15,7,22,33,0,0,0,0,0,0,0,0,0,no
61675,Ben Knopp,18,Canada,CAN,72,179,R,2000,69,42,72,30,30,60,101,-4,4,2,2,4,4,-3,0,0,no
8467374,Jonathan Girard,18,CAN,CAN,71,192,D,1998,48,42,64,20,47,67,44,0,16,2,16,18,13,0,150,2574,yes
8469557,Tomi Maki,18,FIN,EURO,71,193,R,2001,108,42,55,12,18,30,22,0,8,4,3,7,2,0,1,11,yes
90,Matthias Trattnig,19,Austria,EURO,73,212,D,1998,94,43,34,8,9,17,30,0,0,0,0,0,0,0,0,0,no
321,Gustav Grasberg,18,Sweden,EURO,72,203,C,2001,240,43,56,13,12,25,86,-2,12,5,4,9,26,0,0,0,no
8388,Radek Duda,19,Czech Rep.,EURO,73,201,R,1998,192,43,46,5,3,8,28,-4,10,0,2,2,6,-3,0,0,no
13396,Vince Bellissimo,20,Canada,CAN,72,198,C,2002,158,43,61,37,39,76,33,0,0,0,0,0,0,0,0,0,no
18350,Lubos Velebny,18,Slovakia,EURO,74,214,D,2000,223,43,63,7,9,16,35,-10,0,0,0,0,0,0,0,0,no
52102,Yuri Artyomenkov,18,Russia,EURO,72,176,R,2002,112,43,32,24,18,42,10,0,0,0,0,0,0,0,0,0,no
54842,Jiri Jakes,19,Czech Rep.,EURO,76,220,R,2001,147,43,64,22,16,38,73,-12,6,1,1,2,4,3,0,0,no
8467939,Dan Jancevski,18,CAN,CAN,75,222,D,1999,66,43,68,2,12,14,115,0,25,1,7,8,24,0,2,18,yes
8468568,Kurt Sauer,19,USA,USA,76,222,D,2000,88,43,71,3,12,15,48,0,15,2,1,3,8,0,234,3975,yes
12777,Jason Beckett,18,Canada,CAN,75,216,D,1998,42,44,71,1,11,12,241,1,5,0,0,0,16,-2,0,0,no
14038,Nikita Korovkin,19,Russia,EURO,74,207,D,2002,192,44,72,4,23,27,103,33,1,0,0,0,2,-1,0,0,no
53959,Jeff Lucky,18,Canada,CAN,72,203,C,2001,125,44,53,20,21,41,26,-2,0,0,0,0,0,0,0,0,no
65187,Andrew Carver,18,Canada,CAN,74,209,D,1999,223,44,65,2,15,17,104,0,23,0,1,1,22,0,0,0,no
9455,Justin Morrison,19,USA,USA,75,220,R,1998,81,45,42,4,9,13,8,0,0,0,0,0,0,0,0,0,no
9606,Petr Puncochar,18,Czech Rep.,EURO,72,207,D,2001,186,45,46,9,8,17,18,-6,0,0,0,0,0,0,0,0,no
18716,Artyom Ternavsky,18,Russia,EURO,75,218,D,2001,160,45,71,3,16,19,147,-15,0,0,0,0,0,0,0,0,no
21700,Scotty Balan,18,Canada,CAN,75,205,D,2000,106,45,67,3,11,14,157,-4,7,0,1,1,17,-2,0,0,no
78402,Yevgeni Pavlov,18,Russia,EURO,72,196,L,1999,121,45,44,19,10,29,4,0,0,0,0,0,0,0,0,0,no
8467925,Adam Hall,19,USA,USA,74,212,R,1999,52,45,42,16,8,24,76,0,0,0,0,0,0,0,234,3671,yes
8470104,Tom Gilbert,19,USA,USA,74,210,D,2002,129,45,57,13,15,28,62,0,4,0,0,0,4,0,176,3861,yes
524,Jonas Almtorp,19,Sweden,EURO,73,190,C,2002,111,46,47,27,22,49,106,0,2,1,1,2,4,0,0,0,no
15946,Garrett Prosofsky,18,Canada,CAN,71,190,C,1998,139,46,71,28,42,70,76,-33,6,6,3,9,4,4,0,0,no
16744,Artyom Chernov,18,Russia,EURO,71,207,L,2000,162,46,25,11,9,20,20,4,5,0,0,0,0,0,0,0,no
57088,Konstantin Mikhailov,18,Russia,EURO,71,187,D,2001,245,46,24,0,2,2,12,0,0,0,0,0,0,0,0,0,no
61172,John Eichelberger,19,USA,USA,74,185,C,2000,210,46,49,19,50,69,58,0,0,0,0,0,0,0,0,0,no
65116,Eric Betournay,18,Canada,CAN,73,198,C,1999,229,46,70,16,29,45,57,3,23,2,6,8,18,1,0,0,no
8467496,Andrei Markov,20,RUS,EURO,72,200,D,1998,162,46,50,13,7,20,89,0,0,0,0,0,0,0,267,5350,yes
8468056,Riku Hahl,19,FIN,EURO,73,205,C,1999,183,46,41,0,3,3,8,0,10,0,3,3,2,0,92,1015,yes
8469689,Tomas Mojzis,19,CZE,EURO,73,195,D,2001,246,46,72,11,25,36,115,0,4,0,1,1,8,0,13,158,yes
8470299,Erik Christensen,19,CAN,CAN,73,200,C,2002,69,46,70,22,36,58,68,-4,4,0,0,0,4,0,217,2840,yes
15030,Alexei Glukhov,18,Russia,EURO,76,225,C,2002,286,47,3,0,0,0,0,-2,3,0,0,0,0,0,0,0,no
15111,Chris Heid,18,Canada,CAN,73,205,D,2001,74,47,51,2,15,17,76,-1,12,0,4,4,12,-1,0,0,no
42370,Patrick Aufiero,19,USA,USA,72,205,D,1999,90,47,22,3,4,7,14,4,0,0,0,0,0,0,0,0,no
8467384,Chris Bala,20,USA,USA,73,193,L,1998,58,47,33,16,14,30,23,0,0,0,0,0,0,0,6,34,yes
8467557,Martin Cibak,18,SVK,EURO,73,203,C,1998,252,47,70,32,24,56,10,0,0,0,0,0,0,0,89,767,yes
8468035,Timo Helbling,18,CHE,EURO,75,224,D,1999,162,47,79,6,10,16,159,0,6,1,3,4,35,0,9,93,yes
8468584,Jon Disalvatore,19,USA,USA,73,200,R,2000,104,47,38,15,12,27,12,0,0,0,0,0,0,0,5,42,yes
8470222,James Wisniewski,18,USA,USA,71,203,D,2002,156,47,65,12,27,39,106,0,6,1,2,3,6,0,185,3359,yes
18670,Pierre-Luc Emond,19,Canada,CAN,72,220,C,2001,165,48,62,10,36,46,100,-8,6,2,0,2,10,0,0,0,no
43127,Jesse Lane,19,USA,USA,74,205,D,2002,91,48,51,16,25,41,91,-11,11,1,9,10,18,0,0,0,no
8467373,Norman Milley,18,CAN,CAN,72,211,R,1998,47,48,62,33,41,74,48,0,10,0,1,1,4,0,15,168,yes
8467943,Niklas Hagman,20,FIN,EURO,70,205,L,1999,70,48,52,9,17,26,61,0,4,1,0,1,0,0,317,4295,yes
8468085,Radim Vrbata,18,CZE,EURO,73,194,R,1999,212,48,54,22,38,60,16,0,23,6,13,19,6,0,269,3868,yes
8468575,Dominic Moore,20,CAN,CAN,72,192,C,2000,95,48,30,12,24,28,16,0,0,0,0,0,0,0,156,1941,yes
8469568,Tomas Surovy,20,SVK,EURO,72,191,L,2001,120,48,60,23,31,54,36,0,6,2,1,3,14,0,126,1678,yes
8470144,Frans Nielsen,18,DNK,EURO,73,188,C,2002,87,48,57,17,31,48,8,0,7,3,7,10,2,0,90,1192,yes
936,Pontus Petterstrom,19,Sweden,EURO,72,192,L,2001,226,49,45,8,8,16,30,2,0,0,0,0,0,0,0,0,no
12018,Tim Konsorada,18,Canada,CAN,73,207,R,2002,168,49,71,17,28,45,36,-1,19,2,11,13,8,-4,0,0,no
12911,Chris Dyment,20,USA,USA,75,207,D,1999,97,49,25,1,5,6,18,0,0,0,0,0,0,0,0,0,no
17238,Edo Terglav,18,Slovenia,EURO,73,207,R,1998,249,49,46,17,27,44,40,-19,0,0,0,0,0,0,0,0,no
17937,Chris Eade,18,Canada,CAN,74,201,D,2000,115,49,58,5,25,30,64,-18,3,0,0,0,4,3,0,0,no
31480,Lubomir Pistek,18,Slovakia,EURO,74,198,L,1998,222,49,55,16,35,51,60,0,0,0,0,0,0,0,0,0,no
8469510,Matt Keith,18,CAN,CAN,74,200,R,2001,59,49,33,13,14,27,63,0,12,1,3,4,14,0,27,313,yes
2714,Jesse Niinimaki,19,Finland,EURO,75,196,C,2002,15,50,43,11,27,38,58,9,3,0,0,0,0,-2,0,0,no
3196,Jari Viuhkola,18,Finland,EURO,72,196,C,1998,158,50,56,13,27,40,101,0,0,0,0,0,0,0,0,0,no
3213,Janne Jokila,18,Finland,EURO,69,181,L,2000,200,50,48,15,17,32,46,5,13,3,3,6,4,0,0,0,no
9452,Marc Cavosie,19,USA,USA,72,196,C,2000,99,50,33,12,18,30,26,0,0,0,0,0,0,0,0,0,no
78427,Jonathan Fauteux,19,Canada,CAN,74,231,D,1999,139,50,59,15,33,48,139,-24,6,1,2,3,8,-5,0,0,no
8467400,Francois Beauchemin,18,CAN,CAN,73,208,D,1998,75,50,70,12,35,47,132,0,16,1,3,4,23,0,1,17,yes
8469518,Grant McNeill,18,CAN,CAN,74,214,D,2001,68,50,61,2,6,8,280,0,0,0,0,0,0,0,3,8,yes
8469638,Jussi Jokinen,18,FIN,EURO,71,198,L,2001,192,50,48,22,32,54,71,0,6,2,1,3,0,0,235,3277,yes
8470110,Trevor Daley,19,CAN,CAN,71,195,D,2002,43,50,47,9,39,48,38,17,6,2,2,4,4,0,339,6650,yes
3216,Ville Hamalainen,20,Finland,EURO,71,176,C,2001,251,51,70,13,16,29,18,-3,0,0,0,0,0,0,0,0,no
3303,Mikko Hyytia,18,Finland,EURO,72,194,C,1999,225,51,26,10,13,23,12,0,0,0,0,0,0,0,0,0,no
18845,Alexander Drozdetsky,19,Russia,EURO,73,174,R,2000,94,51,35,6,1,7,12,0,4,0,0,0,0,0,0,0,no
22615,Wade Davis,18,Canada,CAN,77,216,D,2000,141,51,61,3,15,18,59,32,13,0,2,2,15,8,0,0,no
8469588,Cole Jarrett,18,CAN,CAN,70,200,L,2001,141,51,60,12,36,48,98,0,19,6,12,18,29,0,1,14,yes
8470187,Johnny Boychuk,18,CAN,CAN,74,227,D,2002,61,51,75,9,32,41,93,12,7,1,1,2,6,0,5,51,yes
9574,Ilya Krikunov,18,Russia,EURO,71,179,L,2002,223,52,61,18,24,42,38,-1,0,0,0,0,0,0,0,0,no
13559,Chris Bahen,20,Canada,CAN,73,187,D,2000,189,52,34,8,10,18,54,0,0,0,0,0,0,0,0,0,no
15248,Brett Angel,18,Canada,CAN,77,220,D,1999,72,52,55,5,9,14,139,-15,4,0,0,0,0,-4,0,0,no
8469582,Colin Stuart,19,USA,USA,74,205,L,2001,135,52,41,2,7,9,26,0,0,0,0,0,0,0,18,222,yes
2489,Aaron Lobb,18,Canada,CAN,76,209,R,2001,123,53,67,23,25,48,93,-18,5,0,2,2,12,-6,0,0,no
8468003,Justin Mapletoft,18,CAN,CAN,73,202,C,1999,130,53,72,24,22,46,81,0,0,0,0,0,0,0,38,301,yes
9552,Maxim Orlov,18,Russia,EURO,72,209,C,1999,219,54,9,3,2,5,6,1,1,0,0,0,0,0,0,0,no
11726,Andrew Archer,18,Canada,CAN,76,194,D,2001,203,54,52,0,2,2,63,0,4,0,0,0,4,-2,0,0,no
12028,Dan Cavanaugh,19,USA,USA,74,196,C,1999,38,54,36,6,8,14,60,1,0,0,0,0,0,0,0,0,no
15678,Dmitri Syomin,18,Russia,EURO,74,201,C,2001,159,54,27,7,7,14,4,2,11,2,3,5,2,0,0,0,no
8467386,Denis Arkhipov,19,RUS,EURO,75,215,C,1998,60,54,29,2,2,4,2,0,0,0,0,0,0,0,273,3888,yes
8470121,Matt Greene,19,USA,USA,75,236,D,2002,44,54,55,4,20,24,150,0,7,0,1,1,31,0,233,4061,yes
520,Janos Vas,18,Hungary,EURO,73,203,R,2002,32,55,42,18,18,36,66,2,10,10,4,14,6,0,0,0,no
3232,Teemu Kesa,18,Finland,EURO,73,209,D,1999,100,55,44,4,6,10,174,0,10,0,0,0,12,0,0,0,no
11610,Jared Newman,18,USA,USA,74,198,D,2000,110,55,50,1,15,16,123,11,23,0,5,5,34,9,0,0,no
16859,Chad Starling,19,Canada,CAN,78,205,D,1999,114,55,65,4,13,17,101,18,14,0,0,0,8,-5,0,0,no
19591,Denis Yachmenyov,18,Russia,EURO,73,196,L,2002,200,55,65,17,12,29,32,0,5,2,0,2,0,0,0,0,no
8467535,Jaroslav Svoboda,18,CZE,EURO,75,201,L,1998,208,55,49,14,22,36,0,0,0,0,0,0,0,0,91,1093,yes
8468569,Libor Pivko,20,CZE,EURO,74,192,L,2000,89,55,52,13,16,29,49,0,4,3,4,7,0,0,1,7,yes
8469546,Danny Bois,18,CAN,CAN,72,196,R,2001,97,55,66,21,16,37,218,0,5,2,1,3,19,0,1,4,yes
11489,Dominic D'Amour,18,Canada,CAN,75,220,D,2002,88,56,68,5,5,10,225,-8,12,0,3,3,32,1,0,0,no
43141,Willie Levesque,19,USA,USA,72,183,L,1999,111,56,34,12,10,22,38,0,0,0,0,0,0,0,0,0,no
57296,Daniel Volrab,18,Czech Rep.,EURO,73,187,L,2001,126,56,60,13,10,23,34,17,2,1,0,1,0,-1,0,0,no
8468081,Vaclav Pletka,20,CZE,EURO,71,182,L,1999,208,56,26,17,6,23,26,0,10,2,1,3,0,0,1,12,yes
8468539,Ivan Huml,19,CZE,EURO,74,200,L,2000,59,56,49,53,51,104,72,0,0,0,0,0,0,0,49,604,yes
8469505,Noah Welch,19,USA,USA,76,215,D,2001,54,56,30,11,20,31,37,0,0,0,0,0,0,0,33,453,yes
9556,Denis Denisov,19,Russia,EURO,72,194,D,2000,149,57,47,2,9,11,20,3,0,0,0,0,0,0,0,0,no
11912,Mike Morris,19,USA,USA,73,185,R,2002,27,57,31,29,29,58,26,0,0,0,0,0,0,0,0,0,no
16731,Alexander Golovin,18,Russia,EURO,70,194,L,2001,174,57,6,2,3,5,0,3,0,0,0,0,0,0,0,0,no
9594,Dmitri Kirilenko,20,Russia,EURO,71,196,R,1999,252,58,44,7,9,16,28,5,0,0,0,0,0,0,0,0,no
16858,Dusty Jamieson,18,Canada,CAN,74,196,L,1999,136,58,66,16,28,44,10,20,6,1,0,1,2,-1,0,0,no
19108,Vladimir Gusev,19,Russia,EURO,75,216,D,2001,115,58,4,0,0,0,8,0,0,0,0,0,0,0,0,0,no
58592,Brent Maclellan,18,Canada,CAN,75,227,D,2001,104,58,62,7,19,26,155,-34,11,0,0,0,41,0,0,0,no
8468560,Ryan Bayda,20,CAN,CAN,71,185,L,2000,80,58,44,17,23,40,30,0,0,0,0,0,0,0,78,990,yes
12763,Brett Clouthier,18,Canada,CAN,76,225,L,1999,50,59,64,8,14,22,227,-27,5,1,1,2,4,-6,0,0,no
55443,Miguel Delisle,18,Canada,CAN,73,201,R,2000,100,59,54,20,29,49,73,13,11,4,1,5,28,-1,0,0,no
8469755,Brandon Segal,19,CAN,CAN,74,215,R,2002,102,59,71,43,40,83,122,17,7,1,4,5,16,0,2,28,yes
358,Robin Jonsson,19,Sweden,EURO,74,220,D,2002,120,60,53,4,4,8,26,-9,0,0,0,0,0,0,0,0,no
8890,Ryan Steeves,20,Canada,CAN,72,194,C,2002,227,60,31,9,13,22,20,0,0,0,0,0,0,0,0,0,no
18378,Paul Ballantyne,18,Canada,CAN,75,201,D,2000,196,60,58,4,15,19,60,17,17,2,3,5,17,8,0,0,no
43689,Ivan Kolozvary,18,Slovakia,EURO,71,179,C,2001,198,60,14,0,0,0,2,0,7,0,2,2,2,0,0,0,no
8468082,Layne Ulmer,19,CAN,CAN,72,193,C,1999,209,60,72,40,35,75,34,0,6,2,1,3,4,0,1,9,yes
991,Daniel Johansson,18,Sweden,EURO,72,203,D,1999,125,61,54,16,24,40,40,0,0,0,0,0,0,0,0,0,no
14824,Dennis Packard,19,Canada,CAN,77,234,L,2001,219,61,33,4,4,8,28,0,0,0,0,0,0,0,0,0,no
15343,Patrick Wellar,19,Canada,CAN,75,209,D,2002,77,61,61,3,10,13,125,-4,7,0,2,2,4,-2,0,0,no
59477,Robert Fried,19,USA,USA,75,212,R,2000,77,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
8467944,Jason Jaspers,18,CAN,CAN,71,207,C,1999,71,61,68,28,33,61,81,0,4,2,1,3,13,0,9,81,yes
8470282,Jarkko Immonen,20,FIN,EURO,72,200,C,2002,254,61,51,4,5,9,12,0,8,5,1,6,10,0,20,207,yes
3242,Kevin Kantee,18,Finland,EURO,74,209,D,2002,188,62,43,5,10,15,32,5,5,2,1,3,0,0,0,0,no
10631,Dan Spang,19,USA,USA,72,203,D,2002,52,62,6,9,8,17,14,0,0,0,0,0,0,0,0,0,no
12848,Cliff Loya,19,USA,USA,74,205,D,2000,207,62,31,0,5,5,22,5,0,0,0,0,0,0,0,0,no
8467988,Ryan Malone,20,USA,USA,76,224,L,1999,115,62,51,14,22,36,81,0,12,2,4,6,23,0,158,2922,yes
8469547,Jordin Tootoo,18,CAN,CAN,69,195,R,2001,98,62,60,20,28,48,172,0,6,2,4,6,18,0,232,2078,yes
462,Tim Eriksson,18,Sweden,EURO,69,168,R,2000,206,63,59,21,35,56,118,8,6,1,6,7,4,0,0,0,no
11757,Trevor Byrne,19,USA,USA,75,201,D,1999,143,63,25,9,19,28,22,0,0,0,0,0,0,0,0,0,no
12033,John Adams,20,USA,USA,74,187,D,2002,82,63,25,0,5,5,20,14,0,0,0,0,0,0,0,0,no
59114,James Massen,19,USA,USA,74,218,R,2001,194,63,56,37,38,75,56,0,8,6,2,8,4,0,0,0,no
3182,Toni Koivisto,19,Finland,EURO,72,198,L,2001,200,64,85,14,18,32,16,-4,3,0,0,0,0,-1,0,0,no
15958,Jamie Chamberlain,18,Canada,CAN,73,190,R,1999,265,64,68,15,24,39,26,-1,4,0,1,1,4,-1,0,0,no
31511,Scott Horvath,19,USA,USA,74,225,R,2001,184,64,31,6,4,10,18,-4,0,0,0,0,0,0,0,0,no
39663,Chris Petrow,18,Canada,CAN,75,198,D,2002,267,64,60,8,28,36,81,1,5,0,2,2,0,-2,0,0,no
61186,Evan Nielsen,19,USA,USA,74,201,D,2000,242,64,41,4,10,14,54,0,0,0,0,0,0,0,0,0,no
15119,Steven Crampton,18,Canada,CAN,75,201,L,2000,248,65,69,22,20,42,91,-21,4,0,3,3,9,-5,0,0,no
27586,Marian Havel,18,Czech Rep.,EURO,72,185,C,2002,179,65,67,17,16,33,83,-44,0,0,0,0,0,0,0,0,no
58785,Jaroslav Sklenar,19,Czech Rep.,EURO,73,172,R,2001,183,65,46,14,15,29,26,-10,0,0,0,0,0,0,0,0,no
64695,Jason Crain,19,USA,USA,75,207,D,1999,74,65,41,3,14,17,18,0,0,0,0,0,0,0,0,0,no
8467961,Jimmie Olvestad,19,SWE,EURO,73,194,L,1999,88,65,50,3,5,8,24,0,4,0,0,0,8,0,111,1422,yes
8468554,Igor Radulov,18,RUS,EURO,73,186,L,2000,74,65,31,17,16,33,0,0,0,0,0,0,0,0,43,546,yes
950,Anders Lovdahl,18,Sweden,EURO,75,203,C,1999,158,66,4,1,1,2,0,-2,0,0,0,0,0,0,0,0,no
14336,Rosario Ruggeri,18,Canada,CAN,73,214,D,2002,105,66,68,3,15,18,145,0,4,1,1,2,10,0,0,0,no
15514,Marek Chvatal,18,Czech Rep.,EURO,72,187,D,2002,84,66,51,10,14,24,99,23,1,0,0,0,0,0,0,0,no
22669,Michal Travnicek,18,Czech Rep.,EURO,73,216,L,1998,228,66,49,21,22,43,2,0,0,0,0,0,0,0,0,0,no
60905,Tyler Kolarik,19,USA,USA,70,194,C,2000,150,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
8469561,Bryce Lampman,19,USA,USA,73,205,D,2001,113,66,55,10,11,21,77,0,12,1,4,5,12,0,10,182,yes
18471,Mirko Murovic,18,Switzerlan,EURO,75,209,L,1999,108,67,69,21,33,54,60,-2,4,0,1,1,2,-4,0,0,no
10870,Zbynek Irgl,20,Czech Rep.,EURO,72,194,R,2000,197,68,55,9,6,15,18,-15,0,0,0,0,0,0,0,0,no
15303,Eric Lundberg,19,USA,USA,75,201,D,2002,94,68,36,0,9,9,26,-2,0,0,0,0,0,0,0,0,no
79370,Sergei Skrobot,18,Russia,EURO,75,190,L,1998,258,68,44,2,4,6,10,0,0,0,0,0,0,0,0,0,no
8467966,Branko Radivojevic,19,SVK,EURO,72,208,R,1999,93,68,68,20,38,58,61,0,21,7,17,24,18,0,238,3159,yes
8468005,Roman Tvrdon,18,SVK,EURO,73,197,C,1999,132,68,56,24,27,51,24,0,6,4,4,8,4,0,9,96,yes
8468513,Nick Schultz,18,CAN,CAN,73,203,D,2000,33,68,75,11,34,45,38,0,6,0,3,3,2,0,367,6902,yes
308,Jari Tolsa,18,Sweden,EURO,73,198,L,1999,120,69,44,17,23,40,63,-4,0,0,0,0,0,0,0,0,no
10422,Cory Pecker,18,Canada,CAN,72,198,R,1999,166,69,68,25,34,59,24,20,5,1,2,3,2,-1,0,0,no
15899,Phil Cole,18,Canada,CAN,76,196,D,2000,125,69,51,1,6,7,112,-3,0,0,0,0,0,0,0,0,no
53007,Jim Hakewill,19,USA,USA,77,227,D,2001,145,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
8470086,Joe Callahan,20,USA,USA,75,210,D,2002,70,69,31,3,8,11,20,0,0,0,0,0,0,0,18,270,yes
14327,Andy Schneider,20,USA,USA,73,214,D,2001,156,70,54,12,24,36,134,0,10,3,7,10,17,0,0,0,no
15027,Konstantin Panov,19,Russia,EURO,72,243,R,1999,131,70,62,33,30,63,62,17,13,5,3,8,10,2,0,0,no
8468604,Michel Ouellet,18,CAN,CAN,73,193,R,2000,124,70,72,36,53,89,38,0,14,4,5,9,14,0,123,1673,yes
632,Mattias Nilsson,18,Sweden,EURO,76,203,D,2000,72,71,55,6,6,12,94,2,8,0,1,1,10,0,0,0,no
3250,Markus Kankaanpera,19,Finland,EURO,72,218,D,1999,218,71,74,1,2,3,105,-3,3,0,0,0,0,0,0,0,no
