@relation 'QueryResult-weka.filters.unsupervised.attribute.Remove-R1-2,8-9,23-24'

@attribute DraftAge_norm numeric
@attribute country_group {EURO,CAN,USA}
@attribute Height_norm numeric
@attribute Weight_norm numeric
@attribute Position {D,C,L,R}
@attribute CSS_rank_norm numeric
@attribute rs_GP_norm numeric
@attribute rs_G_norm numeric
@attribute rs_A_norm numeric
@attribute rs_P_norm numeric
@attribute rs_PIM_norm numeric
@attribute rs_PlusMinus_norm numeric
@attribute po_GP_norm numeric
@attribute po_G_norm numeric
@attribute po_A_norm numeric
@attribute po_P_norm numeric
@attribute po_PIM_norm numeric
@attribute po_PlusMinus_norm numeric
@attribute GP_greater_than_0 {no,yes}

@data
0,CAN,0.5,0.384615,D,0.229665,0.644444,0.068493,0.245098,0.189873,0.133612,0.408,0.1,0,0,0,0.033333,0.5,no
0,EURO,0.5,0.355769,L,0.229665,0.611111,0.219178,0.343137,0.322785,0.125261,0.552,0,0,0,0,0,0.375,no
0,EURO,0.357143,0.336538,C,0.23445,0.622222,0.178082,0.264706,0.253165,0.210856,0.552,0,0,0,0,0,0.375,no
0,EURO,0.142857,0.192308,L,0.23445,0.533333,0.205479,0.166667,0.202532,0.096033,0.592,0.433333,0.142857,0.115385,0.130435,0.033333,0.375,no
0.071429,USA,0.357143,0.336538,C,0.23445,0.366667,0.164384,0.176471,0.189873,0.05428,0.552,0,0,0,0,0,0.375,no
0.071429,CAN,0.5,0.673077,D,0.23445,0.655556,0.205479,0.323529,0.303797,0.290188,0.36,0.2,0.047619,0.076923,0.065217,0.066667,0.166667,no
0,CAN,0.428571,0.451923,D,0.23445,0.777778,0.164384,0.343137,0.297468,0.275574,0.552,0.533333,0.047619,0.115385,0.086957,0.191667,0.375,yes
0,EURO,0.357143,0.317308,C,0.239234,0.288889,0.136986,0.127451,0.14557,0.025052,0.552,0,0,0,0,0,0.375,no
0.071429,EURO,0.428571,0.125,R,0.239234,0.388889,0.082192,0.009804,0.044304,0.025052,0.552,0.133333,0,0,0,0,0.375,no
0,CAN,0.714286,0.528846,D,0.239234,0.677778,0.041096,0.147059,0.113924,0.123173,0.808,0.433333,0,0.076923,0.043478,0.125,0.708333,no
0.142857,CAN,0.428571,0.25,D,0.244019,0.377778,0.109589,0.098039,0.113924,0.112735,0.552,0,0,0,0,0,0.375,no
0,CAN,0.714286,0.567308,D,0.244019,0.611111,0.068493,0.088235,0.088608,0.290188,0.432,0.133333,0,0,0,0,0.208333,no
0,CAN,0.428571,0.394231,C,0.248804,0.8,0.328767,0.215686,0.291139,0.169102,0.552,0,0,0,0,0,0.375,yes
0,EURO,0.357143,0.461538,C,0.253589,0.1,0.041096,0.019608,0.031646,0.012526,0.56,0.033333,0,0,0,0,0.375,no
0.071429,USA,0.5,0.336538,C,0.253589,0.4,0.082192,0.078431,0.088608,0.125261,0.56,0,0,0,0,0,0.375,no
0.071429,EURO,0.571429,0.519231,C,0.253589,0.322222,0.027397,0.019608,0.025316,0.004175,0.552,0,0,0,0,0,0.375,yes
0,EURO,0.428571,0.461538,D,0.258373,0.488889,0.054795,0.058824,0.063291,0.363257,0.552,0.333333,0,0,0,0.1,0.375,no
0,USA,0.5,0.355769,D,0.258373,0.555556,0.013699,0.147059,0.101266,0.256785,0.64,0.766667,0,0.192308,0.108696,0.283333,0.75,no
0.071429,CAN,0.785714,0.423077,D,0.258373,0.722222,0.054795,0.127451,0.107595,0.210856,0.696,0.466667,0,0,0,0.066667,0.166667,no
0,EURO,0.571429,0.384615,L,0.258373,0.544444,0.191781,0.215686,0.227848,0,0.552,0,0,0,0,0,0.375,yes
0.142857,EURO,0.5,0.298077,L,0.258373,0.577778,0.178082,0.156863,0.183544,0.102296,0.552,0.133333,0.142857,0.153846,0.152174,0,0.375,yes
0.071429,USA,0.357143,0.211538,L,0.263158,0.377778,0.164384,0.098039,0.139241,0.079332,0.552,0,0,0,0,0,0.375,no
0.142857,EURO,0.285714,0.201923,L,0.263158,0.288889,0.232877,0.058824,0.14557,0.05428,0.552,0.333333,0.095238,0.038462,0.065217,0,0.375,yes
0.071429,EURO,0.5,0.375,L,0.263158,0.544444,0.726027,0.5,0.658228,0.150313,0.552,0,0,0,0,0,0.375,yes
0.071429,EURO,0.357143,0.317308,D,0.267943,0.522222,0.027397,0.088235,0.06962,0.041754,0.576,0,0,0,0,0,0.375,no
0.142857,EURO,0.285714,0.336538,R,0.272727,0.488889,0.09589,0.088235,0.101266,0.058455,0.592,0,0,0,0,0,0.375,no
0,CAN,0.5,0.336538,L,0.272727,0.733333,0.219178,0.27451,0.278481,0.020877,0.712,0.2,0.047619,0,0.021739,0.016667,0.333333,no
0.142857,CAN,0.285714,0.230769,L,0.272727,0.488889,0.232877,0.22549,0.253165,0.06263,0.552,0,0,0,0,0,0.375,yes
0,CAN,0.642857,0.615385,L,0.277512,0.711111,0.109589,0.137255,0.139241,0.473904,0.336,0.166667,0.047619,0.038462,0.043478,0.033333,0.125,no
0,CAN,0.428571,0.384615,R,0.277512,0.6,0.273973,0.284314,0.310127,0.152401,0.656,0.366667,0.190476,0.038462,0.108696,0.233333,0.333333,no
0,CAN,0.571429,0.384615,D,0.282297,0.644444,0.054795,0.147059,0.120253,0.125261,0.688,0.566667,0.095238,0.115385,0.108696,0.141667,0.708333,no
0.071429,CAN,0.357143,0.307692,C,0.282297,0.8,0.547945,0.343137,0.474684,0.070981,0.552,0.2,0.095238,0.038462,0.065217,0.033333,0.375,yes
0,EURO,0.357143,0.403846,D,0.287081,0.6,0.219178,0.235294,0.253165,0.083507,0.552,0,0,0,0,0,0.375,no
0.071429,USA,0.571429,0.490385,R,0.287081,0,0,0,0,0,0.552,0,0,0,0,0,0.375,no
0,CAN,0.285714,0.442308,C,0.287081,0.755556,0.383562,0.323529,0.386076,0.169102,0.552,0.133333,0.095238,0.038462,0.065217,0.108333,0.375,yes
0.071429,USA,0.5,0.423077,D,0.291866,0.344444,0,0.04902,0.031646,0.045929,0.592,0,0,0,0,0,0.375,no
0.142857,USA,0.642857,0.605769,L,0.291866,0.566667,0.191781,0.215686,0.227848,0.169102,0.552,0.4,0.095238,0.153846,0.130435,0.191667,0.375,yes
0,EURO,0.142857,0.067308,R,0.296651,0.655556,0.287671,0.343137,0.35443,0.246347,0.616,0.2,0.047619,0.230769,0.152174,0.033333,0.375,no
0.071429,USA,0.571429,0.384615,D,0.296651,0.277778,0.123288,0.186275,0.177215,0.045929,0.552,0,0,0,0,0,0.375,no
0,CAN,0.428571,0.278846,R,0.301435,0.755556,0.205479,0.235294,0.246835,0.05428,0.544,0.133333,0,0.038462,0.021739,0.033333,0.333333,no
0.071429,USA,0.5,0.384615,D,0.301435,0.455556,0.054795,0.098039,0.088608,0.112735,0.552,0,0,0,0,0,0.375,no
0,CAN,0.571429,0.384615,L,0.30622,0.766667,0.30137,0.196078,0.265823,0.189979,0.384,0.133333,0,0.115385,0.065217,0.075,0.166667,no
0.071429,USA,0.571429,0.442308,D,0.30622,0.455556,0.041096,0.137255,0.107595,0.037578,0.552,0,0,0,0,0,0.375,no
0.071429,EURO,0.428571,0.317308,L,0.30622,0.555556,0.041096,0.04902,0.050633,0.050104,0.552,0.133333,0,0,0,0.066667,0.375,yes
0,EURO,0.428571,0.240385,L,0.30622,0.344444,0.232877,0.156863,0.208861,0,0.552,0,0,0,0,0,0.375,yes
0,EURO,0.571429,0.403846,C,0.311005,0.044444,0.013699,0.009804,0.012658,0,0.536,0,0,0,0,0,0.375,no
0,EURO,0.428571,0.528846,L,0.311005,0.544444,0.287671,0.215686,0.272152,0.004175,0.552,0,0,0,0,0,0.375,no
0.071429,USA,0.214286,0.317308,C,0.311005,0,0,0,0,0,0.552,0,0,0,0,0,0.375,no
0,EURO,0.571429,0.461538,L,0.315789,0.766667,0.287671,0.323529,0.341772,0.125261,0.536,0.133333,0,0.038462,0.021739,0.016667,0.208333,no
0.142857,EURO,0.357143,0.317308,R,0.320574,0.611111,0.123288,0.058824,0.094937,0.037578,0.432,0,0,0,0,0,0.375,no
0,EURO,0.571429,0.278846,L,0.320574,0.488889,0.027397,0.039216,0.037975,0.020877,0.552,0,0,0,0,0,0.375,no
0.071429,EURO,0.357143,0.451923,R,0.320574,0.755556,0.273973,0.372549,0.367089,0.127349,0.552,0.7,0.333333,0.653846,0.521739,0.15,0.375,yes
0,EURO,0.428571,0.346154,C,0.320574,0.622222,0.328767,0.264706,0.322785,0.050104,0.552,0.2,0.190476,0.153846,0.173913,0.033333,0.375,yes
0,CAN,0.428571,0.403846,D,0.320574,0.833333,0.150685,0.333333,0.28481,0.079332,0.552,0.2,0,0.115385,0.065217,0.016667,0.375,yes
0,EURO,0.428571,0.355769,L,0.325359,0.488889,0.232877,0.22549,0.253165,0.131524,0.52,0,0,0,0,0,0.375,no
0,CAN,0.357143,0.355769,R,0.325359,0.755556,0.342466,0.333333,0.373418,0.050104,0.712,0.166667,0.047619,0.076923,0.065217,0.016667,0.333333,no
0,CAN,0.642857,0.336538,D,0.325359,0.566667,0.013699,0.058824,0.044304,0.23382,0.528,0,0,0,0,0,0.375,no
0.071429,EURO,0.357143,0.788462,R,0.330144,0.688889,0.452055,0.294118,0.398734,0.129436,0.688,0.433333,0.238095,0.115385,0.173913,0.083333,0.458333,no
0,CAN,0.428571,0.307692,R,0.330144,0.8,0.493151,0.519608,0.563291,0.079332,0.552,0.466667,0.190476,0.192308,0.195652,0.116667,0.375,yes
0,EURO,0.642857,0.403846,D,0.334928,0.611111,0.082192,0.058824,0.075949,0.196242,0.568,0.266667,0,0.038462,0.021739,0.083333,0.375,no
0.071429,EURO,0.357143,0.548077,D,0.334928,0.822222,0.013699,0.019608,0.018987,0.219207,0.528,0.1,0,0,0,0,0.375,no
0,CAN,0.642857,0.461538,D,0.334928,0.433333,0.013699,0.039216,0.031646,0.169102,0.664,0.566667,0,0.038462,0.021739,0.133333,0.25,no
0.071429,EURO,0.357143,0.278846,D,0.339713,0.9,0.164384,0.107843,0.14557,0.137787,0.472,0.1,0,0,0,0,0.25,no
0,CAN,0.428571,0.423077,D,0.339713,0.666667,0.109589,0.323529,0.259494,0.020877,0.752,0.3,0.095238,0.115385,0.108696,0.066667,0.583333,no
0.071429,USA,0.214286,0.317308,R,0.344498,0.4,0.082192,0.078431,0.088608,0.064718,0.552,0,0,0,0,0,0.375,no
0,CAN,0.357143,0.384615,L,0.344498,0.755556,0.287671,0.254902,0.297468,0.169102,0.392,0.166667,0.238095,0.115385,0.173913,0.066667,0.5,no
0,EURO,0.785714,0.461538,L,0.344498,0.466667,0.164384,0.029412,0.094937,0.058455,0.552,0,0,0,0,0,0.375,no
0.071429,EURO,0.785714,0.740385,L,0.344498,0.522222,0,0.058824,0.037975,0.258873,0.552,0,0,0,0,0,0.375,yes
0.142857,EURO,0.571429,0.423077,D,0.349282,0.433333,0.013699,0.019608,0.018987,0.152401,0.6,0,0,0,0,0,0.375,no
0,CAN,0.642857,0.740385,D,0.349282,0.533333,0.041096,0.058824,0.056962,0.179541,0.48,0,0,0,0,0,0.375,no
0.071429,EURO,0.285714,0.144231,C,0.349282,0.644444,0.260274,0.421569,0.392405,0.273486,0.592,0.366667,0,0.192308,0.108696,0.15,0.125,no
0.142857,EURO,0.571429,0.471154,D,0.349282,0.555556,0.09589,0.029412,0.063291,0.06263,0.552,0.1,0,0,0,0.016667,0.375,yes
0.071429,EURO,0.5,0.461538,D,0.354067,0.355556,0.041096,0.098039,0.082278,0.096033,0.552,0,0,0,0,0,0.375,no
0,EURO,0.785714,0.807692,D,0.354067,0.522222,0,0.039216,0.025316,0.100209,0.552,0.066667,0,0,0,0.033333,0.375,yes
0.071429,CAN,0.142857,0.182692,C,0.354067,0.833333,0.69863,0.862745,0.879747,0.029228,0.552,0.533333,0.47619,0.538462,0.521739,0.033333,0.375,yes
0.071429,USA,0.714286,0.701923,D,0.358852,0.255556,0,0,0,0.058455,0.432,0,0,0,0,0,0.375,no
0.071429,USA,0.571429,0.721154,L,0.358852,0.677778,0.109589,0.117647,0.126582,0.169102,0.552,0.133333,0,0,0,0.033333,0.375,yes
0.071429,USA,0.5,0.384615,D,0.363636,0.544444,0.054795,0.215686,0.164557,0.070981,0.552,0.366667,0,0.038462,0.021739,0.1,0.375,no
0,USA,0.428571,0.615385,D,0.363636,0.7,0.041096,0.04902,0.050633,0.212944,0.696,0.766667,0.047619,0.038462,0.043478,0.15,0.541667,no
0.071429,EURO,0.571429,0.528846,D,0.363636,0.511111,0.054795,0.029412,0.044304,0.096033,0.64,0.366667,0,0.038462,0.021739,0.033333,0.375,no
0.142857,EURO,0.571429,0.471154,C,0.363636,0.677778,0.273973,0.254902,0.291139,0.070981,0.552,0.4,0.047619,0.115385,0.086957,0.183333,0.375,yes
0.071429,EURO,0.357143,0.423077,R,0.368421,0.522222,0.136986,0.107843,0.132911,0.029228,0.608,0,0,0,0,0,0.375,no
0,CAN,0.285714,0.298077,L,0.368421,0.666667,0.164384,0.147059,0.170886,0.204593,0.544,0.366667,0,0.038462,0.021739,0.091667,0.375,no
0.071429,CAN,0.357143,0.278846,D,0.368421,0.3,0.068493,0.156863,0.132911,0.020877,0.552,0,0,0,0,0,0.375,no
0.071429,EURO,0.5,0.471154,R,0.368421,0.544444,0.30137,0.156863,0.240506,0.041754,0.552,0,0,0,0,0,0.375,yes
0.071429,USA,0.428571,0.461538,C,0.373206,0.322222,0.054795,0.04902,0.056962,0.06263,0.552,0,0,0,0,0,0.375,no
0.142857,USA,0.714286,0.567308,D,0.373206,0.366667,0,0.098039,0.063291,0.045929,0.552,0,0,0,0,0,0.375,no
0.071429,USA,0.285714,0.423077,R,0.37799,0.444444,0.082192,0.058824,0.075949,0.121086,0.552,0,0,0,0,0,0.375,no
0,EURO,0.571429,0.711538,D,0.37799,0.477778,0.013699,0.088235,0.063291,0,0.552,0,0,0,0,0,0.375,yes
0.142857,USA,0.285714,0.278846,D,0.382775,0.455556,0.013699,0.078431,0.056962,0.05428,0.56,0,0,0,0,0,0.375,no
0.142857,EURO,0.428571,0.298077,D,0.38756,0.633333,0.054795,0.029412,0.044304,0.19833,0.544,0,0,0,0,0,0.375,no
0.071429,USA,0.428571,0.461538,D,0.38756,0.544444,0.013699,0.058824,0.044304,0.135699,0.552,0.133333,0,0,0,0.075,0.375,no
0,EURO,0.428571,0.442308,R,0.38756,0.122222,0.123288,0.127451,0.139241,0.039666,0.552,0.166667,0.238095,0.076923,0.152174,0.141667,0.375,no
0,CAN,0.428571,0.519231,D,0.38756,0.677778,0.068493,0.029412,0.050633,0.189979,0.552,0,0,0,0,0,0.375,yes
0,CAN,0.571429,0.701923,D,0.392344,0.644444,0,0.078431,0.050633,0.169102,0.528,0.2,0,0,0,0.066667,0.375,no
0,EURO,0.142857,0.317308,L,0.397129,0.611111,0.547945,0.303922,0.449367,0.162839,0.544,0,0,0,0,0,0.375,no
0.142857,EURO,0.5,0.461538,D,0.397129,0.644444,0.013699,0.117647,0.082278,0.196242,0.552,0,0,0,0,0,0.375,no
0.071429,CAN,0.285714,0.423077,D,0.397129,0.688889,0.027397,0.137255,0.101266,0.148225,0.376,0,0,0,0,0,0.375,no
0.071429,CAN,0.571429,0.596154,R,0.397129,0.566667,0.068493,0.078431,0.082278,0.346555,0.536,0.066667,0,0,0,0.016667,0.333333,no
0.071429,CAN,0.357143,0.278846,C,0.401914,0.8,0.60274,0.372549,0.518987,0.079332,0.512,0,0,0,0,0,0.375,no
0,CAN,0.642857,0.711538,R,0.401914,0.655556,0.109589,0.127451,0.132911,0.350731,0.552,0.133333,0,0,0,0.066667,0.375,yes
0.142857,EURO,0.571429,0.423077,D,0.406699,0.455556,0.041096,0.117647,0.094937,0.070981,0.624,0.4,0.047619,0.115385,0.086957,0.083333,0.416667,no
0.071429,CAN,0.357143,0.192308,C,0.406699,0.344444,0.109589,0.156863,0.151899,0.045929,0.552,0,0,0,0,0,0.375,no
0.142857,EURO,0.428571,0.423077,D,0.406699,0.644444,0.082192,0.264706,0.208861,0.131524,0.552,0.466667,0.095238,0.269231,0.195652,0.066667,0.375,yes
0,EURO,0.142857,0.144231,L,0.411483,0.566667,0.534247,0.245098,0.405063,0.025052,0.544,0,0,0,0,0,0.375,no
0,CAN,0.428571,0.355769,D,0.416268,0.722222,0.013699,0.088235,0.063291,0.250522,0.504,0.233333,0.047619,0,0.021739,0.141667,0.291667,no
0,CAN,0.5,0.423077,D,0.421053,0.755556,0.068493,0.058824,0.06962,0.507307,0.616,0.133333,0,0,0,0.066667,0.333333,no
0,CAN,0.642857,0.528846,R,0.421053,0.377778,0.082192,0.04902,0.06962,0.08977,0.472,0.166667,0,0,0,0.108333,0.208333,no
0.071429,EURO,0.285714,0.326923,R,0.425837,0.688889,0.575342,0.411765,0.531646,0.083507,0.552,0.366667,0.428571,0.230769,0.326087,0.05,0.375,yes
0.071429,CAN,0.428571,0.346154,R,0.425837,0.722222,0.328767,0.294118,0.341772,0.346555,0.552,0,0,0,0,0,0.375,yes
0.071429,EURO,0.357143,0.25,R,0.430622,0.544444,0.260274,0.156863,0.221519,0.045929,0.552,0.066667,0,0,0,0,0.375,no
0.071429,CAN,0.357143,0.317308,R,0.430622,0.633333,0.232877,0.196078,0.234177,0.050104,0.512,0.2,0.095238,0.038462,0.065217,0.05,0.416667,no
0.071429,USA,0.5,0.384615,L,0.430622,0.366667,0.082192,0.098039,0.101266,0.012526,0.568,0,0,0,0,0,0.375,no
0,EURO,0.642857,0.615385,L,0.430622,0.266667,0.013699,0.019608,0.018987,0.06263,0.552,0,0,0,0,0,0.375,yes
0.142857,USA,0.428571,0.211538,D,0.435407,0.388889,0.027397,0.137255,0.101266,0.133612,0.552,0,0,0,0,0,0.375,no
0.071429,EURO,0.571429,0.336538,R,0.440191,0.411111,0.136986,0.117647,0.139241,0.070981,0.552,0,0,0,0,0,0.375,no
0,CAN,0.357143,0.403846,L,0.440191,0.777778,0.273973,0.264706,0.297468,0.200418,0.344,0,0,0,0,0,0.375,no
0.071429,CAN,0.285714,0.298077,C,0.444976,0.744444,0.39726,0.284314,0.367089,0.154489,0.672,0.166667,0.095238,0.115385,0.108696,0.125,0.25,no
0,EURO,0.428571,0.355769,C,0.449761,0.133333,0.027397,0.04902,0.044304,0.012526,0.56,0,0,0,0,0,0.375,no
0,CAN,0.428571,0.317308,L,0.449761,0.577778,0.109589,0.147059,0.14557,0.100209,0.648,0.4,0,0.153846,0.086957,0.108333,0.375,no
0.071429,USA,0.357143,0.192308,C,0.454545,0,0.739726,0.54902,0.696203,0,0.552,0,0,0,0,0,0.375,no
0,CAN,0.642857,0.509615,R,0.454545,0.8,0.178082,0.137255,0.170886,0.158664,0.408,0.133333,0,0.038462,0.021739,0.091667,0.166667,no
0.071429,USA,0.428571,0.567308,R,0.45933,0.411111,0.054795,0.068627,0.06962,0.192067,0.568,0,0,0,0,0,0.375,no
0,CAN,0.642857,0.528846,L,0.45933,0.455556,0.164384,0.039216,0.101266,0.185804,0.624,0,0,0,0,0,0.375,no
0.071429,EURO,0.642857,0.615385,C,0.4689,0.533333,0.232877,0.245098,0.265823,0.05428,0.552,0.1,0,0,0,0,0.375,no
0.071429,USA,0.785714,0.461538,R,0.473684,0.222222,0,0.019608,0.012658,0.06263,0.552,0,0,0,0,0,0.375,no
0.142857,EURO,0.857143,0.740385,D,0.483254,0.755556,0.054795,0.22549,0.170886,0.096033,0.816,0.4,0.142857,0.115385,0.130435,0.066667,0.5,no
0.071429,USA,0.571429,0.403846,D,0.483254,0.622222,0.013699,0.039216,0.031646,0.085595,0.552,0.133333,0,0,0,0.016667,0.375,no
0.071429,USA,0.5,0.336538,L,0.488038,0.4,0.054795,0.039216,0.050633,0.037578,0.552,0,0,0,0,0,0.375,no
0.142857,USA,0.214286,0.230769,D,0.488038,0.444444,0.109589,0.196078,0.177215,0.05428,0.552,0,0,0,0,0,0.375,yes
0.142857,USA,0.428571,0.423077,L,0.492823,0.433333,0.150685,0.245098,0.227848,0.083507,0.552,0,0,0,0,0,0.375,no
0,EURO,0.5,0.355769,L,0.497608,0.755556,0.356164,0.245098,0.322785,0.121086,0.432,0,0,0,0,0,0.375,no
0.071429,CAN,0.5,0.125,D,0.502392,0.511111,0.041096,0.196078,0.14557,0.317328,0.552,0,0,0,0,0,0.375,yes
0,CAN,0.428571,0.278846,L,0.507177,0.755556,0.315068,0.343137,0.367089,0.056367,0.16,0,0,0,0,0,0.375,no
0,CAN,0.571429,0.451923,L,0.511962,0.744444,0.205479,0.215686,0.234177,0.258873,0.552,0.733333,0.095238,0.076923,0.086957,0.066667,0.375,yes
0.071429,USA,0.357143,0.384615,C,0.516746,0.377778,0.082192,0.039216,0.063291,0.125261,0.552,0,0,0,0,0,0.375,no
0.071429,USA,0.214286,0.125,C,0.521531,0.588889,0.493151,0.294118,0.417722,0.19833,0.552,0.266667,0.095238,0.076923,0.086957,0.258333,0.375,no
0.142857,USA,0.5,0.423077,D,0.526316,0,0,0,0,0,0.552,0,0,0,0,0,0.375,no
0,CAN,0.571429,0.298077,R,0.5311,0.744444,0.164384,0.127451,0.158228,0.196242,0.64,0.433333,0.142857,0.076923,0.108696,0.066667,0.333333,no
0.071429,EURO,0.571429,0.759615,D,0.5311,0.666667,0.232877,0.460784,0.405063,0.129436,0.552,0,0,0,0,0,0.375,yes
0,CAN,0.357143,0.086538,L,0.535885,0.688889,0.082192,0.127451,0.120253,0.020877,0.552,0.666667,0.142857,0.307692,0.23913,0.033333,0.375,yes
0,CAN,0.5,0.519231,L,0.535885,0.733333,0.123288,0.058824,0.094937,0.200418,0.552,0.166667,0.047619,0.038462,0.043478,0.016667,0.375,yes
0,CAN,0.714286,0.490385,D,0.54067,0.611111,0.068493,0.098039,0.094937,0.050104,0.616,0.233333,0,0.038462,0.021739,0.033333,0.291667,no
0.071429,CAN,0.214286,0.278846,C,0.545455,0.633333,0.287671,0.460784,0.43038,0.075157,0.552,0.766667,0.142857,0.769231,0.5,0.083333,0.375,no
0.071429,CAN,0.714286,0.509615,C,0.550239,0.688889,0.109589,0.107843,0.120253,0.273486,0.584,0.233333,0.047619,0,0.021739,0.108333,0.333333,no
0.071429,USA,0.571429,0.278846,C,0.559809,0.288889,0.315068,0.352941,0.373418,0.066806,0.552,0,0,0,0,0,0.375,no
0.142857,USA,0.357143,0.423077,C,0.574163,0.633333,0.328767,0.333333,0.367089,0.039666,0.552,0.433333,0.238095,0.192308,0.217391,0.033333,0.375,yes
0.071429,CAN,0.5,0.490385,D,0.578947,0.355556,0.068493,0.088235,0.088608,0.083507,0.552,0,0,0,0,0,0.375,no
0.071429,USA,0.857143,0.721154,D,0.583732,0,0,0,0,0,0.552,0,0,0,0,0,0.375,no
0,CAN,0.428571,0.384615,D,0.593301,0.755556,0.068493,0.264706,0.202532,0.068894,0.816,0.7,0,0.153846,0.086957,0.083333,1,no
0.142857,USA,0.428571,0.336538,D,0.598086,0.555556,0.068493,0.107843,0.101266,0.221294,0.552,0,0,0,0,0,0.375,no
0,USA,0.428571,0.586538,D,0.602871,0.755556,0.027397,0.107843,0.082278,0.185804,0.552,1,0,0.230769,0.130435,0.4,0.375,yes
0.071429,USA,0.5,0.317308,D,0.61244,0.666667,0.109589,0.264706,0.221519,0.162839,0.68,0.833333,0.190476,0.269231,0.23913,0.141667,0.708333,no
0,EURO,0.285714,0.317308,L,0.62201,0.788889,0.109589,0.284314,0.234177,0.204593,0.568,0.4,0,0.038462,0.021739,0.066667,0.291667,no
0,EURO,0.571429,0.25,D,0.626794,0.7,0.041096,0.147059,0.113924,0.045929,0.672,0.7,0.047619,0.076923,0.065217,0.066667,0.208333,no
0.142857,CAN,0.357143,0.346154,R,0.641148,0.733333,0.369863,0.588235,0.550633,0.237996,0.552,0.833333,0.904762,0.615385,0.76087,0.266667,0.375,yes
0.071429,EURO,0.5,0.278846,C,0.645933,0.655556,0.479452,0.735294,0.696203,0.202505,0.552,0,0,0,0,0,0.375,no
0.071429,CAN,0.571429,0.615385,D,0.650718,0.688889,0.164384,0.186275,0.196203,0.292276,0.408,0.166667,0.095238,0,0.043478,0.116667,0,no
0,CAN,0.571429,0.509615,C,0.655502,0.766667,0.109589,0.147059,0.14557,0.037578,0.552,0,0,0,0,0,0.375,no
0.142857,CAN,0.142857,0.086538,R,0.674641,0.455556,0.424658,0.294118,0.386076,0.070981,0.552,0,0,0,0,0,0.375,yes
0,CAN,0.571429,0.423077,C,0.684211,0.722222,0.136986,0.215686,0.202532,0.091858,0.632,0.4,0,0.038462,0.021739,0.075,0.333333,no
0.071429,CAN,0.428571,0.384615,L,0.688995,0.644444,0.424658,0.362745,0.43038,0.183716,0.552,0,0,0,0,0,0.375,no
0,CAN,0.357143,0.442308,R,0.698565,0.7,0.328767,0.323529,0.360759,0.221294,0.496,0.133333,0,0.076923,0.043478,0.016667,0.333333,no
0.071429,USA,0.428571,0.298077,L,0.717703,0.288889,0.315068,0.372549,0.386076,0.022965,0.552,0,0,0,0,0,0.375,no
0.071429,CAN,0.5,0.336538,D,0.732057,0.511111,0.109589,0.205882,0.183544,0.041754,0.552,0,0,0,0,0,0.375,no
0.142857,USA,0.285714,0.307692,R,0.741627,0.388889,0.109589,0.186275,0.170886,0.068894,0.552,0,0,0,0,0,0.375,yes
0.071429,CAN,0.357143,0.384615,D,0.746411,0.8,0.178082,0.480392,0.392405,0.181628,0.768,0.4,0.095238,0.384615,0.26087,0.183333,0.583333,no
0.071429,USA,0.428571,0.403846,C,0.751196,0.422222,0.054795,0.058824,0.063291,0.06263,0.52,0,0,0,0,0,0.375,no
0.142857,CAN,0.428571,0.355769,D,0.770335,0.466667,0.260274,0.392157,0.373418,0.112735,0.552,0,0,0,0,0,0.375,no
0.071429,USA,0.571429,0.567308,R,0.803828,0.3,0.273973,0.166667,0.234177,0.041754,0.552,0,0,0,0,0,0.375,no
0,CAN,0.5,0.528846,D,0.808612,0.688889,0,0.137255,0.088608,0.075157,0.552,0.133333,0,0.038462,0.021739,0.033333,0.375,yes
0.142857,USA,0.428571,0.230769,L,0.822967,0.311111,0.09589,0.058824,0.082278,0.045929,0.552,0,0,0,0,0,0.375,no
0,CAN,0.5,0.673077,L,0.832536,0.666667,0.041096,0.019608,0.031646,0.515658,0.552,0.3,0,0,0,0.2,0.333333,no
0.071429,CAN,0.428571,0.278846,C,0.866029,0.577778,0.520548,0.392157,0.493671,0.012526,0.552,0,0,0,0,0,0.375,no
0,CAN,0.642857,0.605769,R,0.866029,0.688889,0,0.019608,0.012658,0.296451,0.552,0.133333,0,0,0,0.1,0.375,yes
0.142857,USA,0.571429,0.423077,C,0.885167,0.622222,0.342466,0.294118,0.348101,0.177453,0.552,0.333333,0.142857,0.153846,0.152174,0.033333,0.375,no
0.142857,USA,0.714286,0.605769,R,0.885167,0.6,0.410959,0.196078,0.316456,0.263048,0.552,0,0,0,0,0,0.375,yes
0.071429,USA,0.857143,0.548077,C,0.889952,0.377778,0.136986,0.107843,0.132911,0.041754,0.552,0,0,0,0,0,0.375,no
0,CAN,0.785714,0.673077,D,0.899522,0.622222,0.027397,0.078431,0.063291,0.377871,0.368,0,0,0,0,0,0.375,no
0.071429,CAN,0.428571,0.375,L,0.904306,0.788889,0.452055,0.392157,0.462025,0.25261,0.552,0.366667,0.190476,0,0.086957,0.208333,0.375,yes
0.071429,CAN,0.357143,0.230769,D,0.909091,0.655556,0.369863,0.45098,0.462025,0,0.552,0,0,0,0,0,0.375,yes
0.142857,CAN,0.285714,0.384615,D,0.952153,0.466667,0.041096,0.254902,0.183544,0.11691,0.552,0,0,0,0,0,0.375,yes
0.142857,USA,0.357143,0.326923,D,0.995215,0.433333,0.027397,0.04902,0.044304,0.058455,0.552,0,0,0,0,0,0.375,yes
